Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
MISSISSIPPI VALLEY,165151,PO BOX 1270,KEOKUK,Lee,0,2,4,0,70,0,1,0
SHEFFIELD CARE CENTER,165384,100 BENNETT DRIVE,SHEFFIELD,Franklin,0,1,0,0,32,0,0,0
WESTWOOD SPECIALTY CARE,165271,4201 FIELDCREST DRIVE,SIOUX CITY,Woodbury,0,0,0,0,68,0,0,0
DONNELLSON HEALTH CENTER,165260,901 STATE STREET,DONNELLSON,Lee,0,0,1,0,51,0,0,0
SOUTHERN HILLS SPECIALTY CARE,165293,444 NORTH WEST VIEW DRIVE,OSCEOLA,Clarke,0,0,0,0,89,0,0,0
REGENCY PARK NURSING & REHAB CENTER OF JEFFERSON,165233,100 RAM ROAD,JEFFERSON,Greene,0,0,1,0,42,0,0,0
CHAUTAUQUA GUEST HOME #2,165019,602 ELEVENTH STREET,CHARLES CITY,Floyd,1,6,13,1,42,0,4,0
"PEARL VALLEY REHABILITATION AND NURSING AT GOWRIE,",165344,1808 MAIN STREET,GOWRIE,Webster,4,2,1,1,27,0,1,0
NORWALK NURSING AND REHABILITATION CENTER,165179,921 SUNSET DRIVE,NORWALK,Warren,0,0,0,0,39,3,0,0
HERITAGE CARE AND REHABILITATION CENTER,165367,501 SOUTH KENTUCKY AVE,MASON CITY,Cerro Gordo,1,9,3,0,60,2,10,0
GOOD SAMARITAN SOCIETY - MANSON,165236,1402 MAIN STREET,MANSON,Calhoun,0,1,1,0,28,0,0,0
"ACCURA HEALTHCARE OF PLEASANTVILLE, LLC",165324,909 NORTH STATE STREET,PLEASANTVILLE,Marion,0,1,0,0,49,0,0,0
FOUNTAIN WEST HEALTH CENTER,165350,1501 OFFICE PARK ROAD,WEST DES MOINES,Polk,1,17,0,0,68,0,20,0
GOOD SAMARITAN SOCIETY - VILLISCA,165189,202 NORTH CENTRAL AVENUE,VILLISCA,Montgomery,3,0,5,2,33,4,0,0
THE VILLAGE,165167,1203 NORTH E STREET,INDIANOLA,Warren,1,1,6,0,39,1,0,0
OELWEIN HEALTH CARE CENTER,165341,600 SEVENTH STREET SE,OELWEIN,Fayette,0,2,0,0,51,0,6,0
LANTERN PARK SPECIALTY CARE,165214,2200 OAKDALE ROAD,CORALVILLE,Johnson,0,23,3,0,72,3,12,0
NORA SPRINGS CARE CENTER,165347,907 W CONGRESS,NORA SPRINGS,Floyd,0,3,3,0,46,7,3,0
GOOD SAMARITAN SOCIETY - DAVENPORT,165169,700 WAVERLY ROAD,DAVENPORT,Scott,3,1,8,1,90,1,2,0
SHELL ROCK SENIOR LIVING,165309,920 NORTH CHERRY STREET,SHELL ROCK,Butler,0,0,0,0,35,1,0,0
MANORCARE HEALTH SERVICES,165017,1940 FIRST AVENUE NE,CEDAR RAPIDS,Linn,12,1,16,11,68,4,5,0
GOOD SAMARITAN SOCIETY - SAINT ANSGAR,165210,701 EAST FOURTH STREET,SAINT ANSGAR,Mitchell,0,0,2,0,42,0,0,0
GOOD SAMARITAN SOCIETY - ALGONA,165190,412 WEST KENNEDY STREET,ALGONA,Kossuth,0,0,3,0,72,1,0,0
MANORCARE HEALTH SERVICES,165034,201 WEST RIDGEWAY AVENUE,WATERLOO,Black Hawk,0,0,4,0,75,1,0,0
ELMWOOD CARE CENTRE,165256,222 NORTH 15TH STREET,ONAWA,Monona,0,1,3,0,40,0,6,0
WESTVIEW OF INDIANOLA CARE CENTER,165369,1900 WEST THIRD PLACE,INDIANOLA,Warren,0,5,2,0,62,6,12,0
ELM CREST RETIREMENT COMMUNITY,165372,2104 12TH STREET,HARLAN,Shelby,0,11,18,0,47,1,28,0
MONTROSE HEALTH CENTER,165304,400 SOUTH 7TH STREET,MONTROSE,Lee,0,0,0,0,32,0,0,0
ON WITH LIFE,165163,715 SW ANKENY ROAD,ANKENY,Polk,13,0,0,0,24,23,6,0
CLARION WELLNESS AND REHABILITATION CENTER,165362,110 13TH AVENUE SW,CLARION,Wright,0,2,3,0,37,0,2,0
MANORCARE HEALTH SERVICES,165033,815 EAST LOCUST STREET,DAVENPORT,Scott,0,0,3,0,69,0,2,0
GOOD SAMARITAN SOCIETY - WEST UNION,165187,201 HALL STREET,WEST UNION,Fayette,0,0,3,0,42,0,1,0
OAKNOLL RETIREMENT RESIDENCE,165030,1 OAKNOLL CT,IOWA CITY,Johnson,0,0,2,0,48,1,0,0
SUNRISE TERRACE NURSING & REHABILITATION CENTER,165327,706 WEST CENTRAL AVENUE,WINFIELD,Henry,0,0,0,0,30,0,2,0
CREST HAVEN CARE CENTRE,165275,1000 EAST HOWARD,CRESTON,Union,0,0,0,0,30,0,1,0
COMMUNITY MEMORIAL HEALTH CENTER,165177,231 NORTH EIGHTH AVENUE WEST,HARTLEY,O'Brien,0,0,0,0,68,1,0,0
"ROSE VISTA HOME, INC.",165357,1109 NORMAL STREET,WOODBINE,Harrison,0,6,4,0,58,0,1,0
GRANDVIEW HEALTHCARE CENTER,165340,800 FIFTH STREET SE,OELWEIN,Fayette,0,3,3,0,51,0,1,0
CORYDON SPECIALTY CARE,165222,745 EAST SOUTH STREET,CORYDON,Wayne,0,0,0,0,61,0,0,0
CRESTVIEW ACRES,165299,1485 GRAND,MARION,Linn,2,0,1,1,78,1,0,0
PARKRIDGE SPECIALTY CARE,165345,5800 NE 12TH AVENUE,PLEASANT HILL,Polk,0,11,3,0,75,1,13,0
PLEASANT VIEW CARE CENTER,165296,200 SHANNON DRIVE,WHITING,Monona,1,1,2,0,63,0,7,0
CHARITON SPECIALTY CARE,165305,1214 NORTH SEVENTH STREET,CHARITON,Lucas,0,19,5,0,44,2,6,0
IOWA CITY REHAB & HEALTH CARE,165198,3661 ROCHESTER AVENUE,IOWA CITY,Johnson,0,11,1,0,57,1,20,0
SUNNY KNOLL CARE CENTRE,165284,135 WARNER STREET,ROCKWELL CITY,Calhoun,1,7,0,0,19,0,4,0
NEW HAMPTON NURSING & REHAB CE,165297,703 SOUTH FOURTH AVENUE,NEW HAMPTON,Chickasaw,0,0,21,0,44,1,7,0
COLONIAL MANOR OF AMANA,165318,3207 220TH TRAIL,AMANA,Iowa,0,1,11,0,42,0,0,0
ELDORA SPECIALTY CARE,165316,1510 22ND STREET,ELDORA,Hardin,0,0,0,0,25,0,0,0
THORNTON MANOR NURSING AND CARE CENTER,165259,1329 MAIN STREET,LANSING,Allamakee,0,0,0,0,35,0,37,0
MECHANICSVILLE SPECIALTY CARE,165263,104 EAST FOURTH STREET BOX 430,MECHANICSVILLE,Cedar,0,5,1,0,30,0,4,0
REHABILITATION CENTER OF DES MOINES,165268,701 RIVERVIEW,DES MOINES,Polk,16,4,6,4,72,4,4,0
LIVING CENTER WEST,165278,1050 4TH AVENUE SE,CEDAR RAPIDS,Linn,10,1,25,16,74,21,8,0
ABCM REHAB CENTERS OF INDEPENDENCE EAST CAMPUS,165337,1700 THIRD STREET NE,INDEPENDENCE,Buchanan,0,2,1,0,31,0,2,0
METHODIST MANOR RETIREMENT COM,165359,1206 WEST FOURTH STREET,STORM LAKE,Buena Vista,1,0,7,1,84,31,0,0
BELLE PLAINE SPECIALTY CARE,165349,1505 SUNSET DRIVE,BELLE PLAINE,Benton,0,0,0,0,37,1,0,0
MOUNT AYR HEALTH CARE CENTER,165224,1504 EAST SOUTH STREET,MOUNT AYR,Ringgold,0,0,0,0,35,0,0,0
LAKE MILLS CARE CENTER,165366,406 SOUTH TENTH AVENUE EAST,LAKE MILLS,Winnebago,0,4,2,0,46,0,4,0
MILL-POND,165261,1201 SE MILL POND COURT,ANKENY,Polk,5,0,16,2,46,6,3,0
WILLOW DALE WELLNESS VILLAGE,165342,404 FIRST STREET,BATTLE CREEK,Ida,2,3,4,0,41,1,2,0
RAVENWOOD SPECIALTY CARE,165251,2651 ST FRANCIS DRIVE,WATERLOO,Black Hawk,1,8,16,1,124,5,13,0
HILLCREST HEALTH CARE CENTER,165245,2121 AVENUE L,HAWARDEN,Sioux,0,0,5,0,47,1,2,0
GOOD SAMARITAN SOCIETY - WAUKON,165240,21 EAST MAIN STREET,WAUKON,Allamakee,0,0,3,0,54,0,0,0
NORTH CREST LIVING CENTER,165290,34 NORTHCREST DRIVE,COUNCIL BLUFFS,Pottawattamie,0,0,3,0,54,0,0,0
DUMONT WELLNESS CENTER,165339,921 THIRD STREET,DUMONT,Butler,0,1,0,0,25,0,0,0
"QHC MITCHELLVILLE, LLC",165264,114 CARTER STREET SW,MITCHELLVILLE,Polk,30,1,11,2,39,6,0,0
CHAUTAUQUA GUEST HOME #3,165243,302 NINTH STREET,CHARLES CITY,Floyd,0,0,14,0,46,0,4,0
MONTICELLO NURSING & REHAB CEN,165279,500 PINEHAVEN DRIVE,MONTICELLO,Jones,0,18,19,1,70,0,27,0
GOOD SAMARITAN SOCIETY - POSTVILLE,165239,400 HARDIN DRIVE,POSTVILLE,Allamakee,0,0,5,0,43,0,0,0
AZRIA HEALTH PARK PLACE,165202,2401 EAST EIGHTH STREET,DES MOINES,Polk,0,0,0,0,55,1,2,0
RIDGEWOOD SPECIALTY CARE,165223,1977 ALBIA ROAD,OTTUMWA,Wapello,0,13,16,0,47,3,6,0
AZRIA HEALTH CLARINDA,165158,600 MANOR DRIVE,CLARINDA,Page,0,5,3,0,42,0,5,0
GOOD SAMARITAN SOCIETY - FOREST CITY,165213,606 SOUTH SEVENTH STREET,FOREST CITY,Winnebago,0,0,4,0,33,0,0,0
REHABILITATION CENTER OF HAMPTON,165354,700 SECOND STREET SE,HAMPTON,Franklin,0,5,3,0,51,3,6,0
MANILLA MANOR,165371,146 N 5TH ST,MANILLA,Crawford,0,0,1,0,29,1,0,0
EAGLE POINT HEALTH CARE CENTER,165218,801 28TH AVENUE NORTH,CLINTON,Clinton,0,11,6,0,58,0,23,0
BETTENDORF HEALTH CARE CENTER,165280,2730 CROW CREEK ROAD,BETTENDORF,Scott,2,2,22,0,48,3,4,0
THE MADISON,165227,1702 41ST STREET,FORT MADISON,Lee,2,0,2,0,62,3,0,0
"ZEARING HEALTH CARE, LLC",165320,404 EAST GARFIELD ST,ZEARING,Story,0,0,0,0,26,0,0,0
PINNACLE SPECIALTY CARE,165298,1223 PRAIRIEVIEW  ROAD,CEDAR FALLS,Black Hawk,0,0,0,0,87,1,1,0
WEST RIDGE SPECIALTY CARE,165308,1904  WEST HOWARD STREET,KNOXVILLE,Marion,0,4,6,0,69,0,27,0
COTTAGE GROVE PLACE,165322,2115 FIRST AVENUE SE,CEDAR RAPIDS,Linn,1,5,5,1,49,0,4,0
LAPORTE CITY SPECIALTY CARE,165300,1100 HWY 218 N,LA PORTE CITY,Black Hawk,0,4,11,0,37,0,8,0
ON WITH LIFE AT GLENWOOD,165281,714 SOUTH LACEY SUITE 100,GLENWOOD,Mills,0,0,0,0,32,0,0,0
HERITAGE SPECIALTY CARE,165310,200 CLIVE DRIVE SW,CEDAR RAPIDS,Linn,0,0,3,1,80,7,1,0
ODEBOLT SPECIALTY CARE,165180,801 SOUTH DES MOINES STREET,ODEBOLT,Sac,0,0,5,0,22,1,3,0
GOOD SAMARITAN SOCIETY - GEORGE,165247,324 FIRST AVENUE NORTH,GEORGE,Lyon,0,0,0,0,31,0,0,0
ATLANTIC SPECIALTY CARE,165288,1300 EAST 19TH STREET,ATLANTIC,Cass,0,0,0,0,66,1,0,0
ROLLING GREEN VILLAGE CARE CEN,165361,100 SIXTH STREET,NEVADA,Story,2,2,0,0,49,2,2,0
FORT DODGE HEALTH AND REHABILITATION,165156,728 14TH AVENUE NORTH,FORT DODGE,Webster,0,0,3,0,62,0,0,0
UNIVERSITY PARK NURSING & REHABILITATION CENTER,165272,233 UNIVERSITY AVENUE,DES MOINES,Polk,48,0,23,6,93,7,2,0
VALLEY VIEW SPECIALTY CARE,165282,2313 15TH AVENUE,ELDORA,Hardin,0,0,1,0,18,0,0,0
GOOD SAMARITAN SOCIETY - LEMARS,165205,1140 LINCOLN STREET NE,LE MARS,Plymouth,1,0,2,0,57,3,0,0
CORRECTIONVILLE SPECIALTY CARE,165323,1116 EAST HIGHWAY 20,CORRECTIONVILLE,Woodbury,0,0,1,0,28,0,2,0
GREAT RIVER CARE CENTER,165301,1400 WEST MAIN,MC GREGOR,Clayton,0,11,1,0,28,2,16,0
SALEM LUTHERAN HOME,165155,2027 COLLEGE AVENUE,ELK HORN,Shelby,0,0,0,0,55,0,0,0
ACCURA HEALTHCARE OF STANTON,165332,"213 HALLAND AVENUE, PO BOX 430",STANTON,Montgomery,0,14,7,0,38,0,3,0
WESTVIEW CARE CENTER,165363,445 EIGHTH AVENUE SW,BRITT,Hancock,0,0,4,0,56,0,2,0
MAPLE HEIGHTS,165267,2 SUNRISE AVENUE,MAPLETON,Monona,0,0,1,0,39,0,0,0
GUTTENBERG CARE CENTER,165334,1315 ACRE STREET,GUTTENBERG,Clayton,0,3,2,0,54,0,15,0
PARK VIEW REHABILITATION CENTER,165343,601 PARK AVENUE,SAC CITY,Sac,0,6,5,0,42,0,13,0
MANOR HOUSE CARE CENTER,165325,1212 SOUTH STUART STREET,SIGOURNEY,Keokuk,0,7,1,0,46,1,15,0
OAKWOOD SPECIALTY CARE,165313,200 16TH AVENUE EAST,ALBIA,Monroe,58,0,7,7,33,16,0,0
CORNING SPECIALTY CARE,165285,1614 NORTHGATE DRIVE,CORNING,Adams,0,3,0,0,31,0,7,0
CLEARVIEW HOME,165269,406 WEST WASHINGTON,MOUNT AYR,Ringgold,0,0,10,0,62,0,0,0
CONCORD CARE CENTER,165364,490 WEST LYON STREET,GARNER,Hancock,1,5,1,0,43,0,1,0
AVOCA SPECIALTY CARE,165294,610 EAST YORK STREET,AVOCA,Pottawattamie,0,5,0,0,28,0,0,0
LINN HAVEN REHAB & HEALTHCARE,165302,530 SOUTH LINN AVENUE,NEW HAMPTON,Chickasaw,0,3,0,0,54,0,5,0
EMMETSBURG CARE CENTER,165352,2405 21ST STREET,EMMETSBURG,Palo Alto,0,3,0,0,37,0,0,0
OAKWOOD CARE CENTER,165365,400 HIGHWAY 18 WEST,CLEAR LAKE,Cerro Gordo,0,2,0,0,49,1,1,0
KINGSLEY SPECIALTY CARE,165329,305 WEST THIRD BOX 10,KINGSLEY,Plymouth,0,3,0,0,36,0,3,0
GOOD SHEPHERD HEALTH CENTER,165072,302 SECOND STREET NE,MASON CITY,Cerro Gordo,27,5,1,0,175,27,27,0
GENESIS SENIOR LIVING,165175,5608 SW 9TH STREET,DES MOINES,Polk,0,0,48,0,50,3,15,0
HENRY COUNTY HEALTH CENTER,165147,401 SOUTH VAN BUREN,MOUNT PLEASANT,Henry,0,0,0,0,35,0,4,0
"FRIENDSHIP HAVEN, INC",165291,420 SOUTH KENYON ROAD,FORT DODGE,Webster,10,10,3,0,133,2,0,0
MILL VALLEY CARE CENTER,165374,1201 PARK STREET,BELLEVUE,Jackson,0,24,15,0,40,0,18,0
FRIENDSHIP HOME ASSOCIATION,165232,714 DIVISION,AUDUBON,Audubon,0,0,0,0,38,7,0,0
GOOD SAMARITAN SOCIETY - RED OAK,165191,201 ALIX AVENUE,RED OAK,Montgomery,0,0,3,0,46,0,0,0
GOOD SAMARITAN SOCIETY - OTTUMWA,165211,2035 WEST CHESTER AVENUE,OTTUMWA,Wapello,0,19,3,0,121,0,2,0
GOLDEN AGE CARE CENTER,165257,1915 SOUTH 18TH STREET,CENTERVILLE,Appanoose,0,1,1,0,47,0,2,0
"OAKVIEW, INC.",165254,511 EAST CENTER,CONRAD,Grundy,0,0,1,0,43,0,1,0
GOOD SAMARITAN SOCIETY - NEWELL,165249,415 WEST HIGHWAY 7,NEWELL,Buena Vista,10,0,1,1,27,3,3,0
CARLISLE CENTER FOR WELLNESS AND REHAB,165255,680 COLE STREET,CARLISLE,Warren,0,0,3,0,64,1,0,0
STRAWBERRY POINT LUTHERAN HOME,165135,313 ELKADER STREET,STRAWBERRY POINT,Clayton,0,2,0,0,16,0,3,0
AZRIA HEALTH WINTERSET,165188,1015 WEST SUMMIT,WINTERSET,Madison,0,0,3,0,54,1,0,7
BRIARWOOD HEALTHCARE CENTER,165172,605 GREENWOOD DRIVE,IOWA CITY,Johnson,0,1,0,0,51,1,0,0
REGENCY PARK NURSING & REHAB CENTER OF CARROLL,165231,500  EAST VALLEY DRIVE,CARROLL,Carroll,0,10,2,0,34,0,32,0
GOOD SAMARITAN SOCIETY - FONTANELLE,165237,326 SUMMERSET BOX 38,FONTANELLE,Adair,0,0,2,0,39,0,0,0
MANLY SPECIALTY CARE,165226,601 E SOUTH STREET,MANLY,Worth,0,0,0,0,27,0,0,0
LYON SPECIALTY CARE,165215,1010 SOUTH UNION,ROCK RAPIDS,Lyon,0,8,2,0,35,0,2,0
KEOSAUQUA HEALTH CARE CENTER,165204,819 COUNTRY LANE ROAD,KEOSAUQUA,Van Buren,0,21,1,0,53,1,29,0
PARKVIEW MANOR,165234,516 THIRTEENTH STREET,WELLMAN,Washington,0,0,32,0,48,0,0,0
VALLEY VIEW COMMUNITY,165356,108 SOUTH HIGH STREET,GREENE,Butler,0,0,1,0,23,0,0,0
DUNLAP SPECIALTY CARE,165193,1403 HARRISON ROAD,DUNLAP,Harrison,,,,,,,,
HOLY SPIRIT RETIREMENT HOME,165266,1701 WEST 25TH STREET,SIOUX CITY,Woodbury,,,,,,,,
HALLMARK CARE CENTER,165333,215 HIGHWAY 30 WEST,MOUNT VERNON,Linn,0,4,0,0,39,0,3,0
MERCYONE OELWEIN SENIOR CARE,165176,201 EIGHTH AVENUE SE,OELWEIN,Fayette,0,1,3,0,31,0,4,0
ROWLEY MEMORIAL MASONIC HOME,165149,3000 EAST WILLIS AVENUE,PERRY,Dallas,20,0,14,9,31,15,0,0
TOUCHSTONE HEALTHCARE COMMUNITY,165161,1800 INDIAN HILLS DRIVE,SIOUX CITY,Woodbury,3,1,3,0,69,8,1,1
GRANDVIEW HEALTH CARE CENTER,165196,508 2ND STREET NE,DAYTON,Webster,0,4,0,0,26,1,3,0
GOOD SAMARITAN SOCIETY - HOLSTEIN,165207,505 WEST SECOND STREET,HOLSTEIN,Ida,0,0,0,0,48,0,1,0
WESTVIEW ACRES CARE CENTER,165252,203 S W LORRAINE,LEON,Decatur,0,0,0,0,42,0,0,0
LAURENS CARE CENTER,165219,304 EAST VETERANS ROAD,LAURENS,Pocahontas,0,0,1,0,31,2,0,0
EMBASSY REHAB AND CARE CENTER,165145,206 PORT NEAL ROAD,SERGEANT BLUFF,Woodbury,0,0,0,0,33,0,4,0
CRESTON SPECIALTY CARE,165199,1001 COTTONWOOD DRIVE,CRESTON,Union,0,11,0,0,56,0,13,0
KAHL HOME FOR THE AGED & INFIRMED,165146,6701 JERSEY RIDGE ROAD,DAVENPORT,Scott,0,0,1,0,94,0,0,0
RIDGECREST VILLAGE,165049,4130 NORTHWEST BOULEVARD,DAVENPORT,Scott,0,9,7,0,66,0,75,0
MERCYONE NORTH IOWA MEDICAL SERVICES,165183,910 NORTH EISENHOWER AVENUE,MASON CITY,Cerro Gordo,1,0,0,0,22,0,0,0
LENOX CARE CENTER,165235,111 EAST VAN BUREN,LENOX,Taylor,0,0,1,0,22,5,7,0
NORTHCREST SPECIALTY CARE,165165,2001 HEATH STREET,WATERLOO,Black Hawk,0,7,0,0,78,8,22,0
WILLOW GARDENS CARE CENTER,165171,455 31ST STREET,MARION,Linn,22,7,3,2,65,11,0,0
MADRID HOME FOR THE AGED,165118,613 WEST NORTH STREET,MADRID,Boone,0,8,10,0,77,0,7,0
FRIENDSHIP VILLAGE RETIREMENT,165081,600 PARK LANE,WATERLOO,Black Hawk,24,5,11,9,55,29,0,0
PANORA SPECIALTY CARE,165253,805 EAST MAIN,PANORA,Guthrie,0,37,0,0,35,0,2,0
THOMAS REST HAVEN,165358,217 MAIN STREET,COON RAPIDS,Carroll,0,0,1,0,42,0,0,0
IOWA JEWISH SENIOR LIFE CENTER,165006,900 POLK BOULEVARD,DES MOINES,Polk,4,0,1,0,48,7,5,0
POLK CITY NURSING & REHABILITATION CENTER,165170,1002 WEST WASHINGTON AVENUE,POLK CITY,Polk,1,3,7,6,42,0,5,1
NORTHERN MAHASKA SPECIALTY CARE,165274,2401 CRESTVIEW DRIVE,OSKALOOSA,Mahaska,0,0,2,0,69,2,1,0
OAKLAND MANOR,165230,737 NORTH HIGHWAY,OAKLAND,Pottawattamie,0,3,8,0,41,0,6,0
OSAGE REHAB AND HEALTH CARE CENTER,165173,830 SOUTH FIFTH STREET,OSAGE,Mitchell,0,1,1,0,39,0,5,0
LAMONI SPECIALTY CARE,165314,215 SOUTH OAK STREET,LAMONI,Decatur,0,0,0,0,28,0,0,0
GOOD SAMARITAN SOCIETY - ESTHERVILLE,165192,1646 FIFTH AVENUE NORTH,ESTHERVILLE,Emmet,0,0,1,0,58,3,1,0
MONTEZUMA SPECIALTY CARE,165295,316 MEADOW LANE DRIVE  PO BOX 790,MONTEZUMA,Poweshiek,0,0,0,0,21,0,0,0
GRISWOLD REHABILITATION & HEALTH CARE CENTER,165351,106 HARRISON ST,GRISWOLD,Cass,0,0,7,0,36,0,0,0
ANAMOSA CARE CENTER,165375,1209 EAST THIRD STREET,ANAMOSA,Jones,0,11,0,0,56,0,5,0
DENISON CARE CENTER,165238,1202 RIDGE ROAD,DENISON,Crawford,0,2,3,0,31,1,3,0
PARKVIEW CARE CENTER,165306,2237 HIGHWAY 34,FAIRFIELD,Jefferson,0,0,4,0,53,0,3,0
CARING ACRES NURSING & REHAB CENTER,165217,1000 HILLCREST DRIVE,ANITA,Cass,0,0,0,0,32,0,0,0
PILLAR OF CEDAR VALLEY,165307,1410 WEST DUNKERTON ROAD,WATERLOO,Black Hawk,41,5,12,8,154,17,21,0
ROCK RAPIDS HEALTH CENTRE,165181,703 SOUTH UNION,ROCK RAPIDS,Lyon,0,0,2,0,37,1,3,0
MORNING SUN CARE CENTER,165331,200 WASHINGTON,MORNING SUN,Louisa,0,1,0,0,34,0,1,0
NORTHGATE CARE CENTER,165338,960 4TH STREET NW,WAUKON,Allamakee,0,1,1,0,36,0,3,0
FLEUR HEIGHTS CENTER FOR WELLNESS AND REHAB,165273,4911 SW 19TH STREET,DES MOINES,Polk,26,109,14,9,54,20,47,0
MORNINGSIDE CARE CENTER,165206,600 MORNINGSIDE STREET,IDA GROVE,Ida,0,0,0,0,18,0,0,0
SUNRISE HILL CARE CENTER,165286,909 6TH STREET,TRAER,Tama,0,0,2,0,58,1,3,0
SHADY OAKS,165082,1409 WEST MAIN STREET,LAKE CITY,Calhoun,0,25,1,0,51,0,15,0
VALLEY VUE CARE CENTER,165353,108 SECOND AVE  BOX 200,ARMSTRONG,Emmet,0,7,0,0,38,2,2,0
TRU REHAB OF GRINNELL,165262,415 W SIXTH AVENUE,GRINNELL,Poweshiek,0,0,0,0,28,0,8,0
