Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CANTON NURSING CENTER,115606,321 HOSPITAL ROAD,CANTON,Cherokee,0,1,0,0,65,0,0,0
"WESTBURY CONYERS, LLC",115469,1420 MILSTEAD ROAD,CONYERS,Rockdale,13,0,6,0,135,14,0,0
PRUITTHEALTH - PALMYRA,115628,1904 PALMYRA ROAD,ALBANY,Dougherty,0,16,10,0,166,5,2,0
THE PAVILION AT BRANDON WILDE,115524,4275 OWENS ROAD,EVANS,Columbia,14,0,3,2,46,8,0,0
LEGACY TRANSITIONAL CARE & REHABILITATION,115585,460 AUBURN AVENUE N.E.,ATLANTA,Fulton,1,16,14,12,142,20,4,2
CHAPLINWOOD NURSING HOME,115477,325 ALLEN MEMORIAL DRIVE SW,MILLEDGEVILLE,Baldwin,26,22,17,9,75,19,8,2
HAZELHURST COURT CARE AND REHABILITATION CENTER,115626,180 BURKETT FERRY ROAD,HAZLEHURST,Jeff Davis,0,0,0,0,61,2,0,0
PRUITTHEALTH - BROOKHAVEN,115313,3535 ASHTON WOODS DRIVE NE,ATLANTA,DeKalb,2,0,1,0,141,4,0,0
MEADOWBROOK HEALTH AND REHAB,115561,4608 LAWRENCEVILLE HIGHWAY,TUCKER,DeKalb,39,6,6,5,103,4,3,0
DOUGLASVILLE NURSING AND REHABILITATION CENTER,115273,4028 HWY 5,DOUGLASVILLE,Douglas,34,5,21,5,197,6,2,0
"OAKS - BETHANY SKILLED NURSING, THE",115705,1305 EAST NORTH STREET,VIDALIA,Toombs,33,4,25,0,134,19,0,0
LIFE CARE CTR OF LAWRENCEVILLE,115659,210 COLLINS INDUSTRIAL WAY,LAWRENCEVILLE,Gwinnett,27,13,11,9,57,20,5,0
JESUP HEALTH AND REHAB,115503,3100 SAVANNAH HIGHWAY,JESUP,Wayne,0,15,0,0,48,0,2,0
PRUITTHEALTH - FAIRBURN,115506,7560 BUTNER ROAD,FAIRBURN,Fulton,0,16,1,0,65,3,4,0
GLENN-MOR NURSING HOME,115480,10629  U.S. HIGHWAY 19 SOUTH,THOMASVILLE,Thomas,38,16,12,3,35,17,32,0
BRIAN CENTER HEALTH & REHABILITATION/CANTON,115508,150 HOSPITAL CIRCLE N.W.,CANTON,Cherokee,5,1,7,1,86,2,0,0
PRUITTHEALTH - VIRGINIA PARK,115531,1000 BRIARCLIFF ROAD NE,ATLANTA,DeKalb,31,0,18,4,110,27,0,0
SIGNATURE HEALTHCARE OF SAVANNAH,115120,815 EAST 63 STREET,SAVANNAH,Chatham,32,8,10,6,100,1,0,0
PRUITTHEALTH - FORT OGLETHORPE,115409,1067 BATTLEFIELD PARKWAY,FORT OGLETHORPE,Catoosa,76,109,48,11,84,42,16,0
HERITAGE INN HEALTH AND REHABILITATION,115597,307 JONES MILL ROAD,STATESBORO,Bulloch,17,11,6,4,59,9,14,0
JONESBORO NURSING AND REHABILITATION CENTER,115545,2650 HIGHWAY 138 SE,JONESBORO,Clayton,39,1,20,4,100,6,3,0
PRUITTHEALTH - GREENVILLE,115658,99 HILLHAVEN RD.,GREENVILLE,Meriwether,0,0,44,0,87,6,4,0
SANDY SPRINGS HEALTH AND REHABILITATION,115504,1500 S JOHNSON FERRY ROAD,ATLANTA,DeKalb,36,2,26,10,77,22,0,0
"THOMASVILLE HEALTH & REHAB, LLC",115427,120 SKYLINE DRIVE,THOMASVILLE,Thomas,27,0,9,3,33,8,2,0
LEGACY HEALTH AND REHABILITATION,115496,1201 SILOAM ROAD,GREENSBORO,Greene,1,8,3,0,44,0,13,0
SENIOR CARE CENTER - ST MARYS,115684,805 DILWORTH STREET,SAINT MARYS,Camden,5,0,37,0,57,11,0,0
HARALSON NSG & REHAB CENTER,115431,315 FIELD STREET,BREMEN,Haralson,1,0,10,0,98,1,0,0
ROSEMONT AT STONE MOUNTAIN,115565,5160 SPRING VIEW AVENUE,STONE MOUNTAIN,DeKalb,6,0,0,0,145,6,1,0
WRIGHTSVILLE MANOR HEALTH AND REHAB,115406,337 WEST COURT STREET,WRIGHTSVILLE,Johnson,40,2,15,8,71,27,25,0
RIVERSIDE HEALTH CARE CENTER,115375,5100 WEST ST NW,COVINGTON,Newton,,,,,,,,
SOCIAL CIRCLE NSG & REHAB CTR,115532,671 NORTH CHEROKEE ROAD,SOCIAL CIRCLE,Walton,11,0,1,1,57,12,1,0
PRUITTHEALTH - GRANDVIEW,115631,165 WINSTON DRIVE,ATHENS,Clarke,3,1,11,11,57,3,0,0
SMITH MEDICAL NURSING CARE CTR,115691,501 EAST MCCARTY ST,SANDERSVILLE,Washington,0,0,0,0,47,0,0,0
EAGLE HEALTH & REHABILITATION,115618,405 S COLLEGE ST,STATESBORO,Bulloch,0,1,4,0,46,5,0,0
MAGNOLIA MANOR OF MIDWAY,115553,652 NORTH COASTAL HIGHWAY 17,MIDWAY,Liberty,76,0,3,2,72,16,0,0
PINE KNOLL NURSING & REHAB CTR,115443,156 PINE KNOLL DRIVE,CARROLLTON,Carroll,0,2,9,0,96,4,7,0
WINDER HEALTH CARE & REHAB CTR,115536,263 E MAY STREET,WINDER,Barrow,78,145,23,16,102,2,0,0
BOLINGREEN HEALTH AND REHABILITATION,115346,529 BOLINGREEN DRIVE,MACON,Monroe,65,164,21,12,71,40,29,0
RIVERDALE CENTER FOR NURSING AND HEALING,115144,315 UPPER RIVERDALE ROAD,RIVERDALE,Clayton,29,54,8,2,128,7,0,0
CANDLER SKILLED NURSING UNIT,115610,5353 REYNOLDS STREET,SAVANNAH,Chatham,7,0,0,0,22,3,11,0
DADE HEALTH AND REHAB,115558,1234 HIGHWAY 301 SOUTH,TRENTON,Dade,0,2,1,0,51,0,8,0
MADISON HEALTH AND REHAB,115457,2036 SOUTH MAIN STREET,MADISON,Morgan,23,0,4,4,57,6,3,0
SADIE G. MAYS HEALTH & REHABILITATION CENTER,115542,1821 ANDERSON AVENUE NW,ATLANTA,Fulton,57,6,34,9,148,41,0,0
HIGH SHOALS HEALTH AND REHABILITATION,115279,3450 NEW HIGH SHOALS RD,BISHOP,Oconee,47,3,12,8,69,11,0,0
NHC HEALTHCARE FT OGLETHORPE,115492,2403 BATTLEFIELD PKWY,FORT OGLETHORPE,Catoosa,3,0,16,0,124,3,2,0
EASTMAN HEALTHCARE & REHAB,115622,556 CHESTER HIGHWAY,EASTMAN,Dodge,1,1,4,0,92,1,28,0
SAVANNAH SQUARE HEALTH CENTER,115546,1 SAVANNAH SQUARE DRIVE,SAVANNAH,Chatham,0,0,0,0,18,0,0,0
"PRESBYTERIAN HOME, QUITMAN, IN",115498,1901 WEST SCREVEN STREET,QUITMAN,Brooks,41,19,18,11,165,36,56,0
"BAPTIST VILLAGE, INC.",115615,2650 CARSWELL AVE,WAYCROSS,Ware,42,193,44,6,182,43,250,0
BRIARWOOD HEALTH AND REHABILITATION CENTER,115322,3888 LAVISTA ROAD,TUCKER,DeKalb,,,,,,,,
PRUITTHEALTH - MONROE,115379,4796 HIGHWAY 42 NORTH,FORSYTH,Monroe,4,2,11,0,72,3,6,0
FAIRBURN HEALTH CARE CENTER,115298,178 WEST CAMPBELLTON STREET,FAIRBURN,Fulton,13,2,14,1,84,18,0,0
HARBORVIEW HEALTH SYSTEMS JESUP,115414,1090 W ORANGE ST,JESUP,Wayne,82,5,3,2,84,73,0,0
WARNER ROBINS REHABILITATION CENTER,115612,1601 ELBERTA ROAD,WARNER ROBINS,Houston,25,2,8,6,88,20,2,0
CRISP REGIONAL NSG & REHAB CTR,115568,902 BLACKSHEAR ROAD,CORDELE,Crisp,0,1,2,0,68,2,3,0
"OAK VIEW HOME, INC",115576,119 OAKVIEW STREET,WAVERLY HALL,Harris,67,24,9,7,81,13,3,0
A.G. RHODES HOME WESLEY WOODS,115002,"1819 CLIFTON ROAD, N.E.",ATLANTA,DeKalb,32,55,13,3,112,21,25,0
FULTON CENTER FOR REHABILITATION LLC,115569,2850 SPRINGDALE ROAD SW,ATLANTA,Fulton,38,15,8,8,101,13,11,0
PIONEER HEALTH OF CENTRAL GEORGIA,115564,712 PATTERSON STREET,BYROMVILLE,Dooly,43,1,9,9,78,15,2,0
SPARTA HEALTH AND REHABILITATION,115382,11744 HIGHWAY 22 E,SPARTA,Hancock,35,32,15,14,41,8,1,0
WOOD DALE HEALTH AND REHABILITATION,115374,1102 BURLEYSON  ROAD,DALTON,Whitfield,0,0,0,0,72,25,4,0
PRUITTHEALTH - LANIER,115600,2451 PEACHTREE INDUSTRIAL BLVD,BUFORD,Gwinnett,28,0,7,3,62,17,10,0
SOUTHLAND HEALTHCARE AND REHAB CENTER,115376,606 SIMMONS ST,DUBLIN,Laurens,22,0,0,0,86,2,0,0
RIDGEWOOD MANOR HEALTH AND REHABILITATION,115341,1110 BURLEYSON DRIVE,DALTON,Whitfield,44,76,8,7,76,22,39,0
RIVER BROOK HEALTHCARE CENTER,115635,390 SWEAT STREET,HOMERVILLE,Clinch,48,0,39,8,71,42,0,0
CEDAR SPRINGS HEALTH AND REHAB,115381,148 CASON ROAD,CEDARTOWN,Polk,0,5,1,0,58,2,15,0
MAPLE RIDGE HEALTH CARE CENTER,115543,22 MAPLE RIDGE DRIVE S.E.,CARTERSVILLE,Bartow,0,0,0,0,60,0,0,0
"OAKS - LIMESTONE, THE",115410,2560 FLINTRIDGE ROAD,GAINESVILLE,Hall,3,1,0,0,76,1,0,0
ETOWAH LANDING,115348,809 SOUTH BROAD STREET,ROME,Floyd,0,0,0,0,86,1,0,0
HEARDMONT HEALTH AND REHABILITATION,115685,1043 LONGSTREET ROAD,ELBERTON,Elbert,0,4,1,0,46,3,3,0
PRUITTHEALTH - SEASIDE,115547,1000 DORSET ROAD,PORT WENTWORTH,Chatham,3,0,1,0,64,3,0,0
BAYVIEW NURSING HOME,115593,12884 CLEVELAND STREET WEST,NAHUNTA,Brantley,28,6,4,1,47,4,4,0
WILDWOOD HEALTH AND REHAB,115706,184 PIN HOOK ROAD,TALKING ROCK,Pickens,12,24,3,0,39,1,3,0
BAINBRIDGE HEALTH AND REHAB,115324,1155  WEST COLLEGE STREET,BAINBRIDGE,Decatur,54,7,14,3,77,14,5,0
PRUITTHEALTH - FORSYTH,115418,521 CABINESS ROAD,FORSYTH,Monroe,3,0,18,12,46,10,0,0
ROBERTA HEALTH AND REHAB,115523,420 MYTLE DRIVE,ROBERTA,Crawford,0,2,3,0,81,0,2,0
MUSCOGEE MANOR & REHABILITATION CTR,115351,7150 MANOR ROAD,COLUMBUS,Muscogee,34,2,25,24,92,23,0,0
"A.G. RHODES HOME, INC - COBB",115521,900 WYLIE ROAD,MARIETTA,Cobb,13,5,14,6,103,8,0,0
SOUTHLAND HEALTH AND REHABILITATION,115460,151 WISDOM ROAD,PEACHTREE CITY,Fayette,16,8,10,3,101,11,3,0
SGMC LAKELAND VILLA,115707,138 WEST THIGPEN AVE,LAKELAND,Lanier,3,0,10,4,59,4,0,0
CRESTVIEW HEALTH & REHAB CTR,115525,2800 SPRINGDALE ROAD,ATLANTA,Fulton,18,0,0,0,285,10,0,0
CARROLLTON NURSING & REHAB CTR,115368,2327 NORTH HIGHWAY 27,CARROLLTON,Carroll,4,0,4,5,109,15,6,0
PRUITTHEALTH - SPRING VALLEY,115401,651 RHODES DRIVE,ELBERTON,Elbert,0,4,4,0,51,1,4,0
RIVERSIDE HEALTH AND REHABILITATION,115353,101 OLD TALBOTTON  RD,THOMASTON,Upson,46,25,21,4,53,12,0,0
CHURCH HOME REHABILITATION AND HEALTHCARE,115708,2470 HWY 41 N,FORT VALLEY,Houston,0,0,3,0,60,2,1,0
PRUITTHEALTH - BLUE RIDGE,115468,99 OUIDA STREET,BLUE RIDGE,Fannin,8,0,0,0,74,0,0,0
GRACE HEALTHCARE OF TUCKER,115596,2165 IDLEWOOD ROAD,TUCKER,DeKalb,47,0,13,6,97,15,0,0
"HEALTHCARE AT COLLEGE PARK, LLC",115579,1765 TEMPLE AVENUE,COLLEGE PARK,Fulton,,,,,,,,
"PREMIER ESTATES OF DUBLIN, LLC",115495,1634 TELFAIR STREET,DUBLIN,Laurens,29,13,7,3,84,14,7,0
HART CARE CENTER,115449,261 FAIRVIEW AVENUE,HARTWELL,Hart,30,24,5,3,71,14,21,0
REGENCY PARK HEALTH AND REHABILITATION,115663,1212 BROADRICK DRIVE,DALTON,Whitfield,3,0,0,0,89,4,2,0
PRUITTHEALTH - DECATUR,115647,3200 PANTHERSVILLE ROAD,DECATUR,DeKalb,94,27,9,6,131,24,3,0
WELLSTAR PAULDING NURSING CTR,115258,600 WEST MEMORIAL DRIVE,DALLAS,Paulding,14,23,7,1,150,13,29,0
PRUITTHEALTH - FITZGERALD,115617,185 BOWEN'S MILL HIGHWAY,FITZGERALD,Ben Hill,0,0,1,0,64,0,0,0
PINEWOOD NURSING CENTER,115607,433 NORTH MCGRIFF STREET,WHIGHAM,Grady,6,4,0,0,60,3,0,0
PROVIDENCE HEALTHCARE,115484,1011 SOUTH GREEN STREET,THOMASTON,Upson,13,40,6,4,80,32,0,0
PRUITTHEALTH - TOOMSBORO,115455,210 MAIN STREET,TOOMSBORO,Wilkinson,19,1,8,4,50,16,0,0
"BRIGHTMOOR HEALTH CARE, INC",115556,3235 NEWNAN ROAD,GRIFFIN,Spalding,9,9,35,20,94,2,3,0
PRUITTHEALTH - SYLVESTER,115629,104 MONK STREET,SYLVESTER,Worth,12,15,27,12,84,15,1,0
PRUITTHEALTH - WEST ATLANTA,115512,2645 WHITING STREET N.W.,ATLANTA,Fulton,1,3,1,0,81,15,3,0
AZALEA HEALTH AND REHABILITATION,115642,300 CEDAR ROAD,METTER,Candler,1,0,8,0,70,1,2,0
"PLACE AT DEANS BRIDGE, THE",115290,3235 DEANS BRIDGE ROAD,AUGUSTA,Richmond,0,0,1,0,76,0,2,0
"WESTBURY MCDONOUGH, LLC",115463,198 HAMPTON STREET,MCDONOUGH,Henry,24,16,20,1,109,20,8,0
PRUITTHEALTH - OCILLA,115608,209 WEST HUDSON STREET,OCILLA,Irwin,0,0,0,0,65,3,2,0
GLENVUE HEALTH AND REHAB,115619,721 NORTH VETERANS BLVD,GLENNVILLE,Tattnall,1,7,3,0,115,3,36,0
"OAKS - SCENIC VIEW SKILLED NURSING, THE",115393,205 PEACH ORCHARD ROAD,BALDWIN,Habersham,103,58,29,20,90,45,18,0
PRUITTHEALTH - MACON,115288,2255 ANTHONY ROAD,MACON,Bibb,80,0,39,27,176,134,0,0
ROSELANE HEALTH AND REHABILITATION CENTER,115660,613 ROSELANE STREET,MARIETTA,Cobb,94,2,31,16,116,29,0,0
SIGNATURE HEALTHCARE OF BUCKHEAD,115110,54 PEACHTREE PARK DRIVE N.E.,ATLANTA,Fulton,56,2,12,5,118,27,0,0
AUTUMN LANE HEALTH AND REHABILITATION,115466,302 GEORGIA 18 EAST,GRAY,Jones,2,21,16,0,72,3,5,0
SEARS MANOR NURSING HOME,115520,3311 LEE STREET,BRUNSWICK,Glynn,1,0,4,0,61,6,41,0
PRUITTHEALTH - ASHBURN,115491,441 INDUSTRIAL BLVD,ASHBURN,Turner,1,7,20,12,58,23,0,0
PRUITTHEALTH - AUGUSTA,115334,2541 MILLEDGEVILLE ROAD,AUGUSTA,Richmond,44,32,20,14,74,20,8,0
WOODSTOCK NURSING & REHAB CTR,115421,105 ARNOLD MILL ROAD,WOODSTOCK,Cherokee,2,1,16,0,137,2,2,0
EFFINGHAM CARE & REHABILITATION CENTER,115106,459 HIGHWAY 119 SOUTH,SPRINGFIELD,Effingham,12,2,1,1,92,14,11,0
DUNWOODY HEALTH AND REHABILITATION CENTER,115270,"5470 MERIDIAN MARK ROAD, BLDG E",ATLANTA,Fulton,110,0,50,20,128,55,0,0
LAKE CROSSING HEALTH CENTER,115424,6698 WASHINGTON ROAD,APPLING,Columbia,80,18,20,12,68,48,55,0
WINDERMERE HEALTH AND REHABILITATION CENTER,115291,3618 J DEWEY GRAY CIRCLE,AUGUSTA,Richmond,76,0,14,11,88,42,0,0
DELMAR GARDENS OF SMYRNA,115330,404 KING SPRINGS VILLAGE PKWY,SMYRNA,Cobb,25,15,28,4,79,11,1,0
NANCY HART CENTER FOR NURSING AND HEALING LLC,115686,2117 DOCTOR WARD ROAD,ELBERTON,Elbert,0,2,14,0,40,3,10,0
CAMELLIA HEALTH & REHABILITATION,115598,700 EAST LONG STREET,CLAXTON,Evans,0,0,0,0,51,2,0,0
TIFTON HEALTH AND REHABILITATION CENTER,115412,1451 NEWTON DRIVE,TIFTON,Tift,30,0,24,9,83,4,0,0
WILLOWWOOD HEALTHCARE AND REHABILITATION,115327,4595 CANTRELL ROAD,FLOWERY BRANCH,Hall,0,0,0,0,88,4,0,0
LAGRANGE HEALTH AND REHAB,115354,2111 WEST POINT ROAD,LAGRANGE,Troup,62,14,21,19,66,18,11,0
GLENWOOD HEALTHCARE,115703,PO BOX 869,GLENWOOD,Wheeler,7,1,0,0,44,12,2,0
"PRUITTHEALTH - CRESTWOOD, LLC",115385,415 PENDLETON PLACE,VALDOSTA,Lowndes,35,4,10,0,55,17,11,0
LENBROOK,115296,"3747 PEACHTREE ROAD, NE",ATLANTA,DeKalb,4,10,6,2,45,4,8,0
AUTUMN BREEZE HEALTH AND REHAB,115580,1480 SANDTOWN ROAD SW,MARIETTA,Cobb,63,93,15,4,76,14,33,0
"PLACE AT MARTINEZ, THE",115308,409 PLEASANT HOME ROAD,AUGUSTA,Richmond,9,0,40,0,68,7,0,0
PRUITTHEALTH - ATHENS HERITAGE,115509,960 HAWTHORNE AVENUE,ATHENS,Clarke,1,9,17,0,78,2,0,0
PRUITTHEALTH - WASHINGTON,115325,112 HOSPITAL DRIVE,WASHINGTON,Wilkes,1,0,0,0,35,4,0,0
HERITAGE INN OF SANDERSVILLE HEALTH AND REHAB,115369,652 FERNCREST DRIVE,SANDERSVILLE,Washington,0,0,0,0,55,0,31,0
MAGNOLIA MANOR OF ST SIMONS REHAB & NURSING CENTER,115582,2255 FREDERICA ROAD,SAINT SIMONS ISLAND,Glynn,37,35,7,5,83,13,12,0
TAYLOR COUNTY HEALTH AND REHABILITATION,115507,165 SOUTH BROAD STREET,BUTLER,Taylor,0,0,6,0,65,1,0,0
PRUITTHEALTH - OLD CAPITOL,115681,310 HIGHWAY #1 BYPASS,LOUISVILLE,Burke,15,6,7,2,109,24,2,1
GORDON HEALTH AND REHABILITATION,115584,1280 MAULDIN ROAD NE,CALHOUN,Gordon,1,5,11,0,96,16,1,0
PEBBLEBROOK HEALTH CENTER AT PARK SPRINGS,115694,5610 NEW BERMUDA ROAD,STONE MOUNTAIN,Gwinnett,4,0,9,0,33,0,0,0
NEW HORIZONS LIMESTONE,115487,2020 BEVERLY ROAD NE,GAINESVILLE,Hall,121,53,13,11,88,38,15,0
ROCKDALE HEALTHCARE CENTER,115670,1510 RENIASSANCE DRIVE,CONYERS,Rockdale,0,0,6,0,92,13,5,0
COUNTRYSIDE HEALTH CENTER,115592,233 CARROLLTON  STREET,BUCHANAN,Haralson,0,0,0,0,51,0,0,0
BRENTWOOD HEALTH AND REHABILITATION,115361,115 BRENTWOOD DRIVE,WAYNESBORO,Burke,12,3,11,2,62,8,4,0
NORTHSIDE GWINNETT EXTENDED CARE CENTER,115645,650 PROFESSIONAL DRIVE,LAWRENCEVILLE,Gwinnett,0,0,3,0,41,5,0,0
MITCHELL COUNTY NURSING HOMES,115266,37 SOUTH ELLIS STREET,CAMILLA,Mitchell,3,13,4,0,39,3,15,0
FRIENDSHIP HEALTH AND REHAB,115559,161 FRIENDSHIP ROAD,CLEVELAND,White,0,25,6,0,64,5,32,0
PRUITTHEALTH - TOCCOA,115345,633 FALLS ROAD,TOCCOA,Stephens,91,6,5,3,132,10,14,0
MANOR CARE REHABILITATION CENTER - MARIETTA,115283,4360 JOHNSON FERRY PLACE,MARIETTA,Cobb,56,3,10,3,60,33,30,0
OCONEE HEALTH AND REHABILITATION,115357,107 RIDGEVIEW DR,OCONEE,Washington,0,0,0,0,40,1,4,0
"D SCOTT HUDGENS CENTER FOR SKILLED NURSING, THE",115690,3500 ANNANDALE LANE,SUWANEE,Gwinnett,0,0,2,0,31,0,0,0
THOMSON HEALTH AND REHABILITATION,115365,511 MT. PLEASANT ROAD,THOMSON,McDuffie,22,0,10,1,89,0,0,0
LAKE CITY NURSING AND REHABILITATION CENTER LLC,115535,2055 REX ROAD,LAKE CITY,Clayton,2,0,9,2,205,2,2,0
"WILLIAM BREMAN JEWISH HOME, THE",115022,3150 HOWELL MILL ROAD N.W.,ATLANTA,Fulton,12,0,7,3,80,23,0,0
PARKSIDE CENTER FOR NURSING AND REHAB AT ELLIJAY,115683,1362 SOUTH MAIN STREET,ELLIJAY,Gilmer,1,0,21,0,95,3,12,0
TWIN OAKS CONVALESCENT CENTER,115513,301 S0UTH BAKER STREET,ALMA,Bacon,17,43,24,2,63,28,106,0
"OAKS NURSING HOME, INC, THE",115627,777 NURSING HOME ROAD,MARSHALLVILLE,Macon,0,0,0,0,57,3,0,0
MAGNOLIA MANOR OF COLUMBUS NURSING CENTER - EAST,115124,2010 WARM SPRINGS RD,COLUMBUS,Muscogee,45,21,8,7,102,25,3,0
HERITAGE INN OF BARNESVILLE HEALTH AND REHAB,115447,946 VETERANS PARKWAY,BARNESVILLE,Lamar,33,44,24,11,62,12,5,0
BUDD TERRACE AT WESLEY WOODS,115682,"1833 CLIFTON ROAD, NE",ATLANTA,DeKalb,4,0,7,6,164,9,0,0
RENAISSANCE CENTER FOR NURSING AND HEALING,115537,415 AIRPORT ROAD,GRIFFIN,Spalding,0,0,0,0,127,39,0,0
POWDER SPRINGS TRANSITIONAL CARE AND REHAB,115538,3460 POWDER SPRINGS ROAD,POWDER SPRINGS,Cobb,6,0,29,26,149,41,0,0
GATEWAY HEALTH AND REHAB,115560,3201 WESTMORELAND ROAD,CLEVELAND,White,25,18,7,0,49,17,25,0
ARROWHEAD HEALTH AND REHAB,115539,239 ARROWHEAD BOULEVARD,JONESBORO,Clayton,24,18,9,6,91,8,19,1
EMANUEL COUNTY NURSING HOME,115704,117 KITE ROAD,SWAINSBORO,Emanuel,1,0,1,1,43,5,2,0
QUINTON MEM HC & REHAB CENTER,115403,1115 PROFESSIONAL BLVD,DALTON,Whitfield,0,1,0,0,91,1,16,0
EAST LAKE ARBOR,115482,304 FIFTH  AVENUE,DECATUR,DeKalb,0,0,3,2,82,0,0,0
FOUR COUNTY HEALTH AND REHABILITATION,115481,124 OVERBY DRIVE,RICHLAND,Stewart,45,31,10,9,62,35,18,0
SOUTHERN PINES,115657,801 ELBERTA ROAD,WARNER ROBINS,Houston,13,0,4,1,47,2,0,0
"CARROLLTON MANOR, INCORPORATED",115638,2455 OAK GROVE CHURCH ROAD,CARROLLTON,Carroll,14,3,2,0,80,5,2,0
ORCHARD VIEW REHABILITATION & SKILLED NURSING CTR,115146,8414 WHITESVILLE ROAD,COLUMBUS,Muscogee,14,0,23,10,134,42,1,1
WAYCROSS HEALTH AND REHABILITATION,115605,1910 DOROTHY STREET,WAYCROSS,Ware,0,1,0,0,57,7,1,0
CALHOUN HEALTH CARE CENTER,115340,1387 HIGHWAY 41 NORTH,CALHOUN,Gordon,2,5,15,13,67,3,8,0
EASTVIEW NURSING CENTER,115656,3020 JEFFERSONVILLE ROAD,MACON,Bibb,1,2,42,0,52,12,9,0
LAUREL PARK AT HENRY MED CTR,115673,1050 HOSPITAL DRIVE,STOCKBRIDGE,Henry,1,2,5,0,74,0,0,0
JOE-ANNE BURGIN NURSING HOME,115272,321 RANDOLPH STREET,CUTHBERT,Randolph,40,48,28,17,47,34,8,0
LEE COUNTY HEALTH AND REHABILITATION,115614,214 MAIN STREET,LEESBURG,Lee,2,0,3,0,49,3,0,0
NEWNAN HEALTH AND REHABILITATION,115138,244 EAST BROAD STREET,NEWNAN,Coweta,11,9,13,12,59,17,0,0
