Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
ALTERCARE OF BUCYRUS CENTER FO,365625,1929 WHETSTONE STREET,BUCYRUS,Crawford,15,3,11,5,62,12,10,0
MOTHER ANGELINE MCCRORY MANOR,365436,5199 EAST BROAD STREET,COLUMBUS,Franklin,0,0,6,0,121,8,1,0
AVON PLACE,365155,32900 DETROIT RD,AVON,Lorain,16,0,14,5,79,6,0,0
LOST CREEK HEALTH CARE AND REHABILITATION CENTER,365600,804 SOUTH MUMAUGH ROAD,LIMA,Allen,1,0,1,0,38,0,0,0
SUNRISE POINTE NURSING & REHAB,365520,19900 CLARE AVE,MAPLE HEIGHTS,Cuyahoga,24,25,11,5,75,19,10,0
CARINGTON PARK,365286,2217 WEST AVE,ASHTABULA,Ashtabula,2,0,0,0,159,0,0,0
ROCKY RIVER GARDENS REHAB AND NURSING CTR,365392,4102 ROCKY RIVER DR,CLEVELAND,Cuyahoga,0,0,0,0,107,4,0,0
ARCADIA VALLEY SKILLED NURSING AND REHABILITATION,365588,25675 EAST MAIN STREET,COOLVILLE,Athens,0,0,1,0,49,0,0,0
OTTERBEIN PORTAGE VALLEY,365571,20311 PEMBERVILLE RD,PEMBERVILLE,Wood,2,0,7,0,41,5,4,0
HEARTLAND OF BEAVERCREEK,365374,1974 NORTH FAIRFIELD ROAD,DAYTON,Montgomery,5,6,19,0,72,7,10,0
HARBOR HEALTHCARE OF IRONTON,365564,1050 CLINTON STREET,IRONTON,Lawrence,78,0,22,14,94,51,0,0
HIGHLAND OAKS HEALTH CENTER,365147,4114 NORTH STATE ROUTE 376 NW,MCCONNELSVILLE,Morgan,2,0,11,1,80,2,0,0
GREEN HILLS CENTER,365362,6557 US 68 SOUTH,WEST LIBERTY,Logan,0,52,34,0,77,14,112,0
EDGEWOOD MANOR REHABILITATION  & HEALTHCARE CENTER,365489,1330 S FULTON ST,PORT CLINTON,Ottawa,1,0,13,0,53,4,0,0
COTTINGHAM RETIREMENT COMMUNITY,365652,3995 COTTINGHAM DRIVE,CINCINNATI,Hamilton,34,3,16,13,54,8,0,0
EAGLE CREEK NURSING CENTER,365586,141 SPRUCE LANE,WEST UNION,Adams,0,4,12,0,73,4,6,0
EASTLAND HEALTH  CARE AND REHABILITATION CENTER,365572,2425 KIMBERLY PARKWAY EAST,COLUMBUS,Franklin,11,0,22,2,70,18,0,0
ARBORS WEST,365426,375 WEST MAIN STREET,WEST JEFFERSON,Madison,2,9,6,0,72,5,16,0
SHAWNEE MANOR,365361,2535 FORT AMANDA ROAD,LIMA,Allen,2,24,10,1,118,3,11,0
WINDSOR HEALTH CARE CENTER,365460,1735 BELMONT AVENUE,YOUNGSTOWN,Mahoning,0,0,9,0,52,1,0,0
FRANKLIN RIDGE HEALTHCARE CENTER,365595,421 MISSION LANE,FRANKLIN,Warren,0,0,4,0,65,0,0,0
HOMESTEAD II,365236,60 WOOD ST,PAINESVILLE,Lake,0,1,0,0,39,0,0,0
HEARTLAND OF MIAMISBURG,365640,450 OAK RIDGE BOULEVARD,MIAMISBURG,Montgomery,39,43,18,10,63,16,35,0
SANCTUARY WADSWORTH,365428,365 JOHNSON RD,WADSWORTH,Medina,0,0,16,0,53,0,0,0
HEARTLAND OF KETTERING,365616,3313 WILMINGTON PIKE,KETTERING,Montgomery,0,10,3,0,96,0,22,0
ALTERCARE OF ALLIANCE CTR FOR REHAB & NC INC,365402,11750 KLINGER AVENUE NE,ALLIANCE,Stark,10,3,3,1,57,1,0,0
WAPAKONETA MANOR,365238,1010 LINCOLN AVE,WAPAKONETA,Auglaize,3,18,3,0,73,5,17,0
AUTUMNWOOD CARE CENTER,365380,670 E SR 18,TIFFIN,Seneca,0,0,0,0,77,0,0,0
ARBORS AT POMEROY,365450,36759 ROCKSPRINGS ROAD,POMEROY,Meigs,0,16,4,0,76,7,14,0
GRAND RIVER HEALTH & REHAB CENTER,365492,1515 BROOKSTONE BLVD,PAINESVILLE,Lake,0,0,7,0,69,0,0,0
CRESTWOOD CARE CENTER,365284,225 W MAIN STREET,SHELBY,Richland,0,0,2,0,110,2,1,0
