Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CLARA MAASS MEDICAL CENTER,315505,ONE CLARA MAASS DRIVE,BELLEVILLE,Essex,0,0,1,1,15,1,0,0
MERRY HEART NURSING HOME,315057,200 RT 10 WEST,SUCCASUNNA,Morris,0,0,16,0,84,0,0,0
HOLLY MANOR CENTER,315143,84 COLD HILL ROAD,MENDHAM,Morris,56,0,34,23,66,16,1,1
LINCOLN PARK CARE CENTER,315249,499 PINE BROOK ROAD,LINCOLN PARK,Morris,144,172,94,63,414,80,88,0
CARE ONE AT SOMERSET VALLEY,315002,1621 ROUTE 22 WEST,BOUND BROOK,Somerset,6,0,4,0,47,5,1,1
KRESSON VIEW CENTER,315207,2601 EVESHAM ROAD,VOORHEES,Camden,14,1,22,2,182,13,1,0
"SPRINGPOINT AT CRESTWOOD, INC",315298,50 LACEY ROAD,WHITING,Ocean,33,7,30,23,47,15,7,0
CAREPOINT HEALTH - BAYONNE HOSPITAL CENTER TCU,315431,29 EAST 29TH STREET,BAYONNE,Hudson,0,0,0,0,8,2,0,0
BISHOP MCCARTHY CENTER FOR REHABILITATION & HC,315126,1045 E CHESTNUT AVE,VINELAND,Cumberland,71,13,14,13,123,45,7,0
CHATHAM HILLS SUBACUTE CARE CENTER,315120,415 SOUTHERN BLVD,CHATHAM,Morris,14,46,10,4,73,10,4,0
STERLING MANOR,315149,794 N FORKLANDING ROAD,MAPLE SHADE,Burlington,6,1,0,0,84,9,0,0
ALARIS HEALTH AT JERSEY CITY,315083,198 STEVENS AVE,JERSEY CITY,Hudson,2,29,17,5,108,39,3,0
MILFORD MANOR,315276,69 MAPLE ROAD,WEST MILFORD,Passaic,1,0,37,19,75,2,0,0
NEW COMMUNITY EXTENDED CARE FACILITY,315393,266 S ORANGE AVE,NEWARK,Essex,55,6,47,12,100,27,0,2
LINCOLN SPECIALTY CARE CENTER,315233,1640 SOUTH LINCOLN AVENUE,VINELAND,Cumberland,1,1,3,0,149,8,0,2
JFK HARTWYCK AT CEDAR BROOK,315101,1340 PARK AVE,PLAINFIELD,Union,49,0,22,15,87,21,5,0
RUNNELLS CENTER FOR REHABILITATION & HEALTHCARE,315009,40 WATCHUNG WAY,BERKELEY HEIGHTS,Union,23,4,226,5,171,80,19,0
COMPLETE CARE AT SUMMIT RIDGE,315038,20 SUMMIT STREET,WEST ORANGE,Essex,62,0,42,24,89,20,17,0
ALARIS HEALTH AT BELGROVE,315366,195 BELGROVE DRIVE,KEARNY,Hudson,7,5,4,0,90,14,0,0
MANOR CARE MOUNTAINSIDE,315259,1180 ROUTE 22 WEST,MOUNTAINSIDE,Union,54,1,22,14,93,18,0,0
DELLRIDGE HEALTH & REHABILITATION CENTER,315129,532 FARVIEW AVE,PARAMUS,Bergen,,,,,,,,
HAMILTON CONTINUING CARE,315223,1059 EDINBURG ROAD,HAMILTON,Mercer,104,0,53,40,103,46,1,0
OUR LADY'S CENTER FOR REHABILITATION & HC,315054,1100 CLEMATIS AVE,PLEASANTVILLE,Atlantic,14,9,11,8,134,9,8,0
ROLLING HILLS CARE CENTER,315302,16 CRATETOWN ROAD,LEBANON,Hunterdon,8,10,12,6,43,14,8,0
CARE ONE AT HOLMDEL,315092,188 HIGHWAY 34,HOLMDEL,Monmouth,31,6,19,8,103,11,1,0
IMPERIAL CARE CENTER,315199,919 GREEN GROVE ROAD,NEPTUNE,Monmouth,1,1,3,1,77,1,0,0
DAUGHTERS OF MIRIAM CENTER,315021,155 HAZEL STREET,CLIFTON,Passaic,21,6,9,10,124,8,0,0
LOPATCONG CENTER,315202,390 RED SCHOOL LANE,PHILLIPSBURG,Warren,98,2,32,29,109,26,1,0
