Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
ST. JOSEPH VILLA NURSING CENTER,285078,2305 SOUTH 10TH STREET,OMAHA,Douglas,75,65,32,17,137,21,62,0
AZRIA HEALTH MIDTOWN,285218,910 SOUTH 40TH STREET,OMAHA,Douglas,10,3,6,1,41,5,3,0
HILLCREST NURSING HOME,285080,"P O BOX 1087, 309 WEST 7TH STREET",MCCOOK,Red Willow,1,4,4,0,65,0,21,0
"PREMIER ESTATES OF PIERCE, LLC",285139,"P O BOX 189, 515 EAST MAIN STREET",PIERCE,Pierce,0,7,8,0,47,3,2,0
EMERALD NURSING & REHAB LAKEVIEW,285106,1405 WEST HWY 34,GRAND ISLAND,Hall,46,0,22,20,57,0,2,0
ALPINE VILLAGE RETIREMENT CENTER,285190,706 JAMES STREET,VERDIGRE,Knox,0,0,0,0,35,4,3,0
ARBOR CARE CENTERS-O'NEILL LLC,285108,"PO BOX 756, 1102 NORTH HARRISON",O' NEILL,Holt,0,2,21,0,43,1,7,0
DOUGLAS COUNTY HEALTH CENTER,285019,4102 WOOLWORTH AVENUE,OMAHA,Douglas,4,5,17,0,190,9,24,0
"PREMIER ESTATES OF KENESAW, LLC",285166,"P O BOX 10, 100 WEST ELM AVENUE",KENESAW,Adams,0,1,7,0,45,4,11,0
COMMUNITY PRIDE CARE CENTER,285208,901 SOUTH 4TH STREET,BATTLE CREEK,Madison,0,2,3,0,42,1,3,0
ST JANE DE CHANTAL,285004,2200 SOUTH 52ND STREET,LINCOLN,Lancaster,6,16,11,2,112,11,73,0
CHI HEALTH ST FRANCIS,285081,2116 WEST FAIDLEY AVENUE,GRAND ISLAND,Hall,1,4,2,0,18,0,0,0
BROOKSIDE REHABILITATION CENTER,285049,4735 SOUTH 54TH STREET,LINCOLN,Lancaster,15,85,41,0,92,10,35,0
"CONTINENTAL SPRINGS, LLC",285082,3200 G STREET,SOUTH SIOUX CITY,Dakota,36,21,62,38,38,28,19,0
HERITAGE OF RED CLOUD,285225,636 NORTH LOCUST STREET,RED CLOUD,Webster,0,0,1,0,34,0,0,0
AZRIA HEALTH SUTHERLAND,285141,"P O BOX 307, 333 MAPLE STREET",SUTHERLAND,Lincoln,0,15,1,0,47,1,8,0
