Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
ELK HAVEN NURSING HOME,395341,785 JOHNSONBURG ROAD,SAINT MARYS,Elk,1,0,15,0,91,4,3,0
"GARDENS AT GETTYSBURG, THE",395247,741 CHAMBERSBURG ROAD,GETTYSBURG,Adams,0,2,8,0,94,0,6,0
WILLIAM HOOD DUNWOODY CARE CTR,395329,3500 WEST CHESTER PIKE,NEWTOWN SQUARE,Delaware,0,2,20,14,55,4,7,0
GARVEY MANOR,395050,1037 SOUTH LOGAN BOULEVARD,HOLLIDAYSBURG,Blair,10,0,6,1,125,2,4,0
PLATINUM RIDGE CTR FOR REHAB & HEALING,395011,1050 BROADVIEW BOULEVARD,BRACKENRIDGE,Allegheny,6,8,14,0,92,3,7,0
"ORCHARDS OF SAXONBURG, LLC",395160,223 PITTSBURGH ST,SAXONBURG,Butler,0,13,0,0,57,0,0,0
HAMPTON HOUSE,395249,1548 SANS SOUCI PARKWAY,WILKES BARRE,Luzerne,0,4,6,0,82,0,8,0
TOWNE MANOR WEST,395346,205 EAST JOHNSON HIGHWAY,NORRISTOWN,Montgomery,32,69,16,13,64,9,12,0
"BRYN MAWR TERRACE, THE",395095,773 EAST HAVERFORD ROAD,BRYN MAWR,Delaware,2,1,5,0,37,2,2,0
BARNES-KASSON COUNTY HOSPITAL,395285,2872 TURNPIKE STREET,SUSQUEHANNA,Susquehanna,36,17,20,12,38,21,3,0
MANORCARE HEALTH SERVICES-WEST READING NORTH,395351,425 BUTTONWOOD STREET,WEST READING,Berks,0,0,4,0,140,0,10,0
COLONIAL MANOR NURSING HOME,395168,970 COLONIAL AVENUE,YORK,York,0,47,2000,0,182,29,25,0
ST FRANCIS CENTER FOR REHABILITATION & HEALTHCARE,395282,1412 LANSDOWNE AVENUE,DARBY,Delaware,48,8,14,4,168,1,1,0
RYDAL PARK OF PHILADELPHIA PRS,395321,1515 FAIRWAY,RYDAL,Montgomery,35,36,38,14,76,30,4,0
MOSSER NURSING HOME,395105,1175 MOSSER ROAD,TREXLERTOWN,Lehigh,19,3,7,5,43,7,0,0
MANORCARE HEALTH SERVICES-CHAMBERSBURG,395348,1070 STOUFFER AVENUE,CHAMBERSBURG,Franklin,39,31,20,14,141,8,27,0
GREEN RIDGE CARE CENTER,395067,2741 BOULEVARD AVENUE,SCRANTON,Lackawanna,0,0,9,0,86,0,0,0
HANOVER HALL,395016,267 FREDERICK STREET,HANOVER,York,30,16,64,10,104,12,4,0
AVENTURA AT PROSPECT,395203,815 CHESTER PIKE,PROSPECT PARK,Delaware,48,10,31,20,108,23,1,0
"GARDENS AT YORK TERRACE, THE",395252,2401 WEST MARKET STREET,POTTSVILLE,Schuylkill,0,4,14,0,62,0,8,0
HERMITAGE NURSING AND REHABILITATION,395231,500 CLARKSVILLE ROAD,HERMITAGE,Mercer,0,0,2,0,89,2,0,0
SARAH REED SENIOR LIVING,395206,227 WEST 22ND STREET,ERIE,Erie,1,28,29,0,95,10,6,0
INGLIS HOUSE,395134,2600 BELMONT AVENUE,PHILADELPHIA,Philadelphia,45,118,28,7,218,77,82,0
STONERIDGE TOWNE CENTRE,395343,7 WEST PARK AVENUE,MYERSTOWN,Lebanon,26,1,22,12,123,7,19,0
BROAD MOUNTAIN HEALTH AND REHABILITATION CENTER,395286,500 WEST LAUREL STREET,FRACKVILLE,Schuylkill,0,4,7,0,92,0,0,0
LANCASHIRE HALL,395205,2829 LITITZ PIKE,LANCASTER,Lancaster,109,53,27,5,156,92,22,0
CORNWALL MANOR,395180,BOYD STREET,CORNWALL,Lebanon,11,20,17,3,77,7,6,0
BUCKINGHAM VALLEY REHABILITATION AND NURSINGCENTER,395188,820 DURHAM ROAD   P.O. BOX 447,BUCKINGHAM,Bucks,55,11,44,10,98,23,3,0
HOSPITALITY CARE CENTER OF HER,395232,3726 EAST STATE STREET,HERMITAGE,Mercer,0,1,1,0,28,0,0,0
HOLY FAMILY MANOR,395250,1200 SPRING STREET,BETHLEHEM,Northampton,27,1,20,7,132,45,2,0
HARBORVIEW REHABILITATION AND CARE CENTER AT LANSD,395256,25 WEST FIFTH STREET,LANSDALE,Montgomery,50,72,0,0,103,12,12,0
COLE PLACE,395228,1001 EAST SECOND STREET,COUDERSPORT,Potter,0,0,0,0,33,0,0,0
SAYRE HEALTH CARE CENTER,395101,151 KEEFER LANE,SAYRE,Bradford,0,2,43,0,78,2,4,0
OAKMONT CENTER FOR NURSING & REHABILITATION,395044,26 ANN STREET,OAKMONT,Allegheny,1,0,8,0,81,3,3,0
ST LUKE'S REHABILITATION AND NURSING CENTER,395316,360 WEST RUDDLE STREET,COALDALE,Schuylkill,1,0,0,0,40,1,0,0
"PAVILION AT ST LUKE VILLAGE, THE",395265,1000 STACIE DRIVE,HAZLETON,Luzerne,0,0,32,0,94,1,0,0
MOUNTAIN LAUREL HEALTHCARE AND REHABILITATION CTR,395331,700 LEONARD STREET,CLEARFIELD,Clearfield,0,0,27,0,139,1,0,0
HILLVIEW HEALTHCARE AND REHABILITATION CENTER,395241,700 S. CAYUGA AVENUE,ALTOONA,Blair,3,0,18,0,99,2,0,0
SAINT MARY'S EAST,395042,607 EAST 26TH STREET,ERIE,Erie,0,2,38,0,113,4,2,0
NEW EASTWOOD HEALTHCARE AND REHABILITATION CENTER,395075,2125 FAIRVIEW AVENUE,EASTON,Northampton,18,10,8,1,87,3,4,0
BELAIR HEALTHCARE AND REHABILITATION CENTER,395208,100 LITTLE ROAD,LOWER BURRELL,Westmoreland,6,0,17,3,85,5,0,0
QUALITY LIFE SERVICES - NEW CASTLE,395003,520 FRIENDSHIP STREET,NEW CASTLE,Lawrence,2,0,6,1,136,4,0,0
BEAVER VALLEY HEALTHCARE AND REHABILITATION CENTER,395266,257 GEORGETOWN ROAD,BEAVER FALLS,Beaver,0,0,32,0,102,6,0,0
KENDAL AT LONGWOOD,395307,BOX 100,KENNETT SQUARE,Chester,0,7,8,0,41,7,4,0
ST JOHN NEUMANN CTR FOR REHAB & HEALTHCARE,395182,10400 ROOSEVELT AVENUE,PHILADELPHIA,Philadelphia,95,21,61,38,162,57,0,0
GUARDIAN HEALTHCARE AND REHABILITATION CENTER,395298,147 OLD NEWPORT STREET,NANTICOKE,Luzerne,0,48,25,0,88,1,5,0
RICHBORO REHABILITATION & NURSING CENTER,395217,253 TWINING FORD ROAD,RICHBORO,Bucks,,,,,,,,
PASSAVANT RETIREMENT AND HEALT,395001,105 BURGESS DRIVE,ZELIENOPLE,Butler,0,49,8,0,97,2,10,0
FOX SUBACUTE CENTER,395194,2644 BRISTOL ROAD,WARRINGTON,Bucks,0,0,5,0,54,1,2,0
"GARDENS AT CAMP HILL, THE",395123,46 ERFORD ROAD,CAMP HILL,Cumberland,,,,,,,,
QUARRYVILLE PRESBYTERIAN RETIREMENT COMMUNITY,395336,625 ROBERT FULTON HIGHWAY,QUARRYVILLE,Lancaster,0,2,0,0,81,6,16,0
MCMURRAY HILLS MANOR,395032,249 WEST MCMURRAY ROAD,MCMURRAY,Washington,0,0,0,0,102,0,1,0
SAINT JOSEPH VILLA,395278,110 WEST WISSAHICKON AVE,FLOURTOWN,Montgomery,14,15,7,4,78,10,17,0
SILVER STREAM NURSING AND REHABILITATION CENTER,395354,905 PENLLYN PIKE,SPRING HOUSE,Montgomery,16,7,21,0,76,3,3,0
"GROVE AT NEW WILMINGTON, THE",395197,520 NEW CASTLE STREET,NEW WILMINGTON,Lawrence,0,1,9,0,98,4,3,0
"GARDENS AT BLUE RIDGE, THE",395142,3625 NORTH PROGRESS AVE,HARRISBURG,Dauphin,,,,,,,,
SOMERTON  NURSING AND REHABILITATION CENTER,395084,650 EDISON AVENUE,PHILADELPHIA,Philadelphia,96,177,39,20,129,21,67,0
RIVER RUN HEALTHCARE AND REHABILITATION CENTER,395345,615 WYOMING AVENUE,KINGSTON,Luzerne,0,0,18,0,73,2,1,0
MANATAWNY MANOR,395319,30 OLD SCHUYLKILL ROAD,POTTSTOWN,Chester,0,0,0,0,124,0,0,0
MANORCARE HEALTH SERVICES-POTTSVILLE,395344,420 PULASKI DRIVE,POTTSVILLE,Schuylkill,73,27,21,15,89,23,27,0
"SUMMIT AT BLUE MOUNTAIN NURSING & REHAB CTR, THE",395276,211 NORTH 12TH STREET,LEHIGHTON,Carbon,0,0,6,0,83,0,0,0
"PHOENIX CENTER FOR REHABILITATION AND NURSING,THE",395284,833 SOUTH MAIN STREET,PHOENIXVILLE,Chester,57,16,19,11,80,22,1,0
FREY VILLAGE,395347,1020 NORTH UNION STREET,MIDDLETOWN,Dauphin,44,2,20,12,122,21,18,0
WESTMINSTER VILLAGE,395171,803 NORTH WAHNETA ST,ALLENTOWN,Lehigh,62,10,30,22,68,31,0,0
ST JOHN SPECIALTY CARE CENTER,395164,P O BOX 928  500 WITTENBERG WAY,MARS,Butler,1,0,19,0,149,1,0,0
MEADOWVIEW REHABILITATION AND NURSING CENTER,395296,9209 RIDGE PIKE,WHITE MARSH,Philadelphia,57,5,58,14,219,52,0,0
MANORCARE HEALTH SERVICES-WEST ALLEN,395264,535 NORTH 17TH STREET,ALLENTOWN,Lehigh,0,21,13,0,135,0,32,0
ALLIED SERVICES MEADE STREET SKILLED NURSING,395324,200 S. MEADE STREET,WILKES BARRE,Luzerne,0,16,107,0,105,0,6,0
PHOEBE RICHLAND HCC,395023,108 SOUTH MAIN STREET,RICHLANDTOWN,Bucks,0,0,38,0,121,3,4,0
BRYN MAWR EXTENDED CARE CENTER,395311,956 RAILROAD AVENUE,BRYN MAWR,Delaware,7,0,12,1,120,13,0,0
MANORCARE HEALTH SERVICES-SHADYSIDE,395251,5609 FIFTH AVENUE,PITTSBURGH,Allegheny,48,57,19,13,89,21,20,0
LAUREL RIDGE CENTER,395243,75 HICKLE STREET,UNIONTOWN,Fayette,0,0,9,0,51,0,0,0
TIMBER RIDGE HEALTH CENTER,395148,1555 EAST END BOULEVARD PLAINS TWP,WILKES BARRE,Luzerne,,,,,,,,
GARDEN SPRING NURSING AND REHABILITATION CENTER,395077,1113 NORTH EASTON ROAD,WILLOW GROVE,Montgomery,12,1,7,4,134,5,1,0
CALVARY FELLOWSHIP HOMES INC,395349,502 ELIZABETH DRIVE,LANCASTER,Lancaster,0,0,1,0,43,2,3,0
CANTERBURY PLACE,395146,310 FISK STREET,PITTSBURGH,Allegheny,2,4,10,0,96,1,0,0
IMMACULATEMARYCENTER FOR REHABILITATION&HEALTHCARE,395338,2990 HOLME AVENUE,PHILADELPHIA,Philadelphia,134,86,64,33,204,24,31,1
"ZERBE SISTERS NURSING CENTER,",395326,2499 ZERBE ROAD,NARVON,Lancaster,0,1,54,0,74,0,2,0
OAKWOOD HEALTHCARE & REHABILITATION CENTER,395110,2109 RED LION ROAD,PHILADELPHIA,Philadelphia,93,0,33,26,94,17,1,0
AVENTURA AT PEMBROOKE,395166,1130 WEST CHESTER PIKE,WEST CHESTER,Chester,26,171,14,12,95,17,39,0
BROOKVIEW HEALTH CARE CENTER,395012,2075 SCOTLAND AVENUE,CHAMBERSBURG,Franklin,0,0,0,0,54,2,5,0
BROOKSIDE HEALTHCARE & REHABILITATION CENTER,395227,2630 WOODLAND ROAD,ROSLYN,Montgomery,48,29,30,14,74,22,23,0
WESTERN RESERVE HEALTHCAREANDREHABILITATION CENTER,395262,1521 WEST 54TH STREET,ERIE,Erie,1,0,19,0,70,2,1,0
MEADOW VIEW HEALTHCARE AND REHABILITATION CENTER,395092,225 PARK STREET,MONTROSE,Susquehanna,0,0,20,0,51,0,0,0
SIMPSON HOUSE INC,395121,2101 BELMONT AVENUE,PHILADELPHIA,Philadelphia,3,1,0,0,94,16,0,0
JEWISH HOME OF EASTERN PENNSYL,395103,1101 VINE STREET,SCRANTON,Lackawanna,9,19,17,5,100,6,16,0
"CROSS KEYS VILLAGE-BRETHREN HOME COMMUNITY, THE",395108,"BOX 128, 2990 CARLISLE PK",NEW OXFORD,Adams,3,26,15,0,146,8,6,0
SPRING CREEK REHABILITATION AND NURSING CENTER,395074,1205 SOUTH 28TH STREET,HARRISBURG,Dauphin,232,139,98,58,340,35,40,0
SAINT MARY'S VILLA NURSING HOM,395104,516 ST. MARY'S VILLA ROAD,MOSCOW,Lackawanna,59,60,53,25,74,25,23,0
VALLEY MANOR REHABILITATION AND HEALTHCARE CENTER,395167,7650 ROUTE 309,COOPERSBURG,Lehigh,119,0,29,25,119,21,9,0
"MOUNTAIN VIEW, A NURSING AND REHABILITATION CENTE",395045,2050 TREVORTON ROAD,COAL TOWNSHIP,Northumberland,0,0,53,0,202,0,0,0
CHELTENHAM NURSING AND REHAB C,395330,600 W CHELTENHAM AVENUE,PHILADELPHIA,Montgomery,1,2,10,0,164,3,1,0
GUTHRIE TOWANDA MEMORIAL HOSPITAL SKILLED NURSING,395333,91 HOSPITAL DRIVE,TOWANDA,Bradford,0,0,2,0,58,0,0,0
JEFFERSON HILLS HEALTHCARE AND REHABILITATION CENT,395066,448 OLD CLAIRTON ROAD,CLAIRTON,Allegheny,4,0,16,1,69,11,0,0
MURRYSVILLE REHABILITATION AND WELLNESS CENTER,395295,3300 LOGAN FERRY ROAD,MURRYSVILLE,Westmoreland,0,0,0,0,103,2,0,0
GREENLEAF NURSING HOME AND CON,395047,400 SOUTH MAIN STREET,DOYLESTOWN,Bucks,3,0,3,2,118,7,0,0
MANORCARE HEALTH SERVICES-KINGSTON COURT,395037,2400 KINGSTON COURT,YORK,York,3,27,8,0,128,1,6,0
STATESMAN HEALTH & REHABILITATION CENTER,395259,2629 TRENTON ROAD,LEVITTOWN,Bucks,54,46,15,11,70,17,5,0
WESTGATE HILLS REHABILITATION AND NURSING CTR,395173,2050 OLD WEST CHESTER PIKE,HAVERTOWN,Delaware,49,0,37,11,93,29,1,0
SOUTH HILLS REHABILITATION AND WELLNESS CENTER,395289,201 VILLAGE DRIVE,CANONSBURG,Washington,3,2,0,0,102,8,8,0
ARISTACARE AT MEADOW SPRINGS,395019,845 GERMANTOWN PIKE,PLYMOUTH MEETING,Montgomery,11,3,11,4,138,25,0,0
ST JOSEPH'S MANOR (DBA ENTITY OF HRHS),395006,1616 HUNTINGDON PIKE,MEADOWBROOK,Montgomery,38,31,12,2,250,28,38,0
ROSEWOOD GARDENS REHABILITATION AND NURSING CENTER,395052,146 MARPLE ROAD,BROOMALL,Delaware,59,6,99,33,109,33,0,0
"GREEN HOME, INC, THE",395318,37 CENTRAL AVENUE,WELLSBORO,Tioga,0,19,22,0,96,2,5,0
"PAVILION AT BRMC, THE",395355,200 PLEASANT STREET,BRADFORD,McKean,0,0,3,0,73,0,0,0
"GARDENS AT SCRANTON, THE",395273,824 ADAMS AVENUE,SCRANTON,Lackawanna,60,1,5,2,83,3,0,0
BAPTIST HOMES OF WESTERN PENNSYLVANIA,395020,489 CASTLE SHANNON BLVD,PITTSBURGH,Allegheny,0,23,7,0,92,2,1,0
BROAD ACRES HEALTH AND REHAB,395352,1883 SHUMWAY HILL ROAD,WELLSBORO,Tioga,0,0,0,0,110,0,0,0
EMBASSY OF HUNTINGDON PARK,395297,1229 WARM SPRINGS AVENUE,HUNTINGDON,Huntingdon,0,92,1,0,87,1,17,0
CHANDLER HALL HEALTH SERVICES,395305,99 BARCLAY STREET,NEWTOWN,Bucks,10,3,19,2,36,8,0,0
BRIGHTON REHABILITATION AND WELLNESS CENTER,395015,246 FRIENDSHIP CIRCLE,BEAVER,Beaver,51,122,22,11,315,47,18,0
RIVERWOODS,395283,3201 RIVER ROAD,LEWISBURG,Union,0,3,2,0,116,0,30,0
WAYNE CENTER,395332,30 WEST AVENUE,WAYNE,Chester,63,0,42,17,69,12,2,0
WILLIAM PENN HEALTHCARE AND REHABILITATION CENTER,395335,163 SUMMIT DRIVE,LEWISTOWN,Mifflin,0,5,30,0,109,1,2,0
PENNYPACK NURSING AND REHABILITATION CENTER,395135,8015 LAWNDALE AVENUE,PHILADELPHIA,Philadelphia,0,2,0,0,53,1,0,0
MIFFLIN CENTER,395138,500 EAST PHILADELPHIA AVENUE,SHILLINGTON,Berks,48,2,18,6,118,12,0,0
MORAVIAN MANOR,395325,300 WEST LEMON STREET,LITITZ,Lancaster,0,0,10,0,89,3,6,0
BERKS HEIM NURSING & REHABILITATION,395094,1011 BERKS ROAD,LEESPORT,Berks,113,20,113,40,309,45,5,0
PINECREST MANOR,395279,763 JOHNSONBURG RD,ST MARYS,Elk,0,4,11,0,113,0,13,0
BROOMALL REHABILITATION AND NURSING CENTER,395078,50 NORTH MALIN ROAD,BROOMALL,Delaware,173,3,78,50,149,48,0,0
MANORCARE HEALTH SERVICES-YORK SOUTH,395309,200 PAULINE DRIVE,YORK,York,52,92,36,25,107,68,37,1
SCENERY HILL HEALTHCARE AND REHABILITATION CENTER,395313,680 LIONS HEALTH CAMP RD,INDIANA,Indiana,1,0,7,0,37,2,0,0
TWINBROOK HEALTHCARE AND REHABILITATION CENTER,395041,3805 FIELD STREET,ERIE,Erie,6,0,17,0,,3,6,0
"GARDENS AT STROUD, THE",395288,221 EAST BROWN STREET,EAST STROUDSBURG,Monroe,0,2,8,0,94,1,1,0
SQUIRREL HILL WELLNESS AND REHABILITATION CENTER,395028,2025 WIGHTMAN STREET,PITTSBURGH,Allegheny,0,18,0,0,102,4,15,0
HOPKINS CENTER,395342,8100 WASHINGTON LANE,WYNCOTE,Montgomery,46,5,19,10,91,12,3,0
MANORCARE HEALTH SERVICES-PITTSBURGH,395068,550 SOUTH NEGLEY AVENUE,PITTSBURGH,Allegheny,64,84,10,2,143,14,15,0
HAVEN PLACE,395031,24 CREE DRIVE,LOCK HAVEN,Clinton,0,0,6,0,76,0,5,0
SILVER LAKE CENTER,395258,905 TOWER ROAD,BRISTOL,Bucks,81,33,19,16,136,24,9,1
ROSEMONT CENTER,395193,35 ROSEMONT AVENUE,ROSEMONT,Delaware,36,5,22,18,58,14,3,0
BRETHREN VILLAGE,395328,3001 LITITZ PIKE,LANCASTER,Lancaster,15,0,40,7,87,11,0,0
GOOD SHEPHERD HOME RAKER CENTER,395018,601 ST JOHN STREET,ALLENTOWN,Lehigh,0,0,7,0,97,1,9,0
WYOMISSING HEALTH AND REHABILITATION CENTER,395237,1000 EAST WYOMISSING BLVD,READING,Berks,18,0,0,0,95,9,12,0
PHOEBE ALLENTOWN HEALTH CARE CENTER,395080,1925 TURNER STREET,ALLENTOWN,Lehigh,30,56,32,7,236,23,35,0
