Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
"PEARL AT KRUSE WAY, THE",385271,4550 CARMAN DRIVE,LAKE OSWEGO,Clackamas,0,1,1,0,40,10,2,0
SHERIDAN CARE CENTER,385275,411 SE SHERIDAN ROAD,SHERIDAN,Yamhill,0,12,0,0,40,0,46,0
FRENCH PRAIRIE NURSING & REHABILITATION CENTER,385117,601 EVERGREEN ROAD,WOODBURN,Marion,1,24,3,0,50,1,15,0
REGENCY GRESHAM NURSING & REHAB CENTER,385015,5905 SE POWELL VALLEY RD,GRESHAM,Multnomah,1,2,0,0,82,0,0,0
ROSE LINN CARE CENTER,385278,2330 DEBOK ROAD,WEST LINN,Clackamas,0,0,6,0,63,0,2,0
MARQUIS AUTUMN HILLS MEMORY CARE,38A026,6630 SW BVTRN-HILLS HWY,PORTLAND,Washington,0,0,5,0,36,0,0,0
MEADOW PARK HEALTH & SPECIALTY CARE CENTER,385222,75 SHORE DRIVE,SAINT HELENS,Columbia,0,0,0,0,39,0,0,0
MARQUIS MARIAN ESTATES,385240,390 SE CHURCH STREET,SUBLIMITY,Marion,2,1,0,0,56,1,8,0
ROGUE VALLEY MANOR,385250,1200 MIRA MAR AVENUE,MEDFORD,Jackson,0,9,8,0,32,0,30,0
MARQUIS OREGON CITY POST ACUTE REHAB,385221,1680 MOLALLA AVENUE,OREGON CITY,Clackamas,9,6,2,0,56,6,0,0
INDEPENDENCE HEALTH AND REHABILITATION CENTER,385188,1525 MONMOUTH STREET,INDEPENDENCE,Polk,0,1,2,0,33,0,0,0
MYRTLE POINT CARE CENTER,385254,637 ASH STREET,MYRTLE POINT,Coos,0,2,3,0,21,0,2,0
ROSE HAVEN NURSING CENTER,385151,740 NW HILL,ROSEBURG,Douglas,0,0,10,0,74,0,0,0
REGENCY PRINEVILLE REHABILITATION & NURSING CENTER,385261,950 NE ELM STREET,PRINEVILLE,Crook,0,0,0,0,27,0,0,0
PRESTIGE CARE AND REHABILITATION - MENLO PARK,385044,745 NE 122ND AVENUE,PORTLAND,Multnomah,0,3,0,0,67,4,9,0
AVAMERE AT THREE FOUNTAINS,385126,835 CRATER LAKE AVENUE,MEDFORD,Jackson,0,2,7,0,90,1,0,0
AVAMERE REHABILITATION OF BEAVERTON,385195,11850 SW ALLEN BLVD.,BEAVERTON,Washington,2,4,3,0,69,5,5,0
TIMBERVIEW CARE CENTER,385107,1023 6TH AVE SW,ALBANY,Linn,0,1,1,0,56,0,2,0
AVAMERE REHABILITATION OF JUNCTION CITY,385229,530 BIRCH STREET,JUNCTION CITY,Lane,0,1,23,0,39,0,0,0
CHEHALEM HEALTH & REHAB,385199,1900 E. FULTON STREET,NEWBERG,Yamhill,0,0,6,0,41,0,1,0
CASCADE TERRACE,385187,5601 SE 122ND AVENUE,PORTLAND,Multnomah,8,20,1,0,61,0,7,0
AVAMERE TRANSITIONAL CARE AT SUNNYSIDE,385189,4515 SUNNYSIDE ROAD SE,SALEM,Marion,0,2,1,0,69,0,4,0
ROYALE GARDENS HEALTH & REHABILITATION CENTER,385148,2075 NW HIGHLAND AVENUE,GRANTS PASS,Josephine,0,3,3,0,94,0,4,0
LINDA VISTA NURSING & REHAB CENTER,385197,135 MAPLE STREET,ASHLAND,Jackson,0,2,1,0,61,0,7,0
REGENCY CARE OF CENTRAL OREGON,385282,119 SE WILSON AVENUE,BEND,Deschutes,0,0,0,0,32,0,0,0
WINDSOR HEALTH & REHABILITATION CENTER,385224,820 COTTAGE STREET NE,SALEM,Marion,0,0,0,0,32,0,0,0
FOREST GROVE REHABILITATION AND CARE CENTER,385155,3900 PACIFIC AVENUE,FOREST GROVE,Washington,1,15,8,0,54,3,7,0
ROSE VILLA SENIOR LIVING COMMUNITY,38A031,13505 SE RIVER ROAD,PORTLAND,Clackamas,0,0,2,0,36,0,0,0
PROVIDENCE CHILD CENTER,38A001,830 NE 47TH AVENUE,PORTLAND,Multnomah,0,0,0,0,29,1,0,0
AVAMERE REHABILITATION OF KING CITY,385132,16485 SW PACIFIC HIGHWAY,TIGARD,Washington,1,6,4,0,65,2,3,0
REGENCY REDMOND REHABILITATION AND NURSING CENTER,385230,3025 SW RESERVOIR DRIVE,REDMOND,Deschutes,0,0,0,0,29,0,16,0
LIFE CARE CTR OF COOS BAY,385157,2890 OCEAN BLVD,COOS BAY,Coos,0,0,4,0,47,0,0,0
REGENCY HERMISTON NURSING & REHAB CENTER,385263,970 W JUNIPER AVENUE,HERMISTON,Umatilla,60,18,13,11,40,43,3,0
CRESWELL HEALTH AND REHABILITATION CENTER,385182,735 SOUTH 2ND STREET,CRESWELL,Lane,0,7,0,0,46,0,1,0
EMPRES HILLSBORO HEALTH AND REHABILITATION CENTER,385217,1778 NE CORNELL ROAD,HILLSBORO,Washington,13,0,0,0,42,6,4,0
MILTON FREEWATER HEALTH AND REHABILITATION CENTER,385161,120 ELZORA STREET,MILTON FREEWATER,Umatilla,,,,,,,,
PRESTIGE POST-ACUTE & REHAB CENTER - MILWAUKIE,385270,12045 SE STANLEY AVENUE,MILWAUKIE,Clackamas,1,8,0,0,47,4,4,0
PARK FOREST CARE CENTER,385258,8643 NE BEECH STREET,PORTLAND,Multnomah,0,2,0,0,33,1,2,0
MARQUIS HOPE VILLAGE,385260,1577 S IVY,CANBY,Clackamas,36,53,8,7,37,44,0,0
REGENCY CARE OF ROGUE VALLEY,385064,1710 NE FAIRVIEW AVENUE,GRANTS PASS,Josephine,0,4,3,0,38,0,7,0
MARQUIS WILSONVILLE POST ACUTE REHAB,385266,30900 SW PARKWAY AVENUE,WILSONVILLE,Clackamas,0,1,0,0,35,2,2,0
MENNONITE HOME,385206,5353 COLUMBUS STREET SE,ALBANY,Linn,0,2,6,0,64,2,11,0
AVAMERE REHABILITATION OF EUGENE,385053,2360 CHAMBERS STREET,EUGENE,Lane,0,3,0,0,71,0,1,0
GATEWAY CARE AND RETIREMENT,385268,39 NE 102ND AVENUE,PORTLAND,Multnomah,,,,,,,,
REGENCY FLORENCE,385142,1951 E. 21ST STREET,FLORENCE,Lane,0,1,11,0,44,0,4,0
AVAMERE COURT AT KEIZER,385233,5210 RIVER ROAD N.,KEIZER,Marion,2,46,19,1,50,3,2,0
VILLAGE MANOR,38E174,2060 NE 238TH DRIVE,WOOD VILLAGE,Multnomah,0,0,0,0,57,3,1,0
AVAMERE REHABILITATION OF COOS BAY,385239,2625 KOOS BAY BLVD,COOS BAY,Coos,2,6,2,0,43,1,10,0
VILLAGE HEALTH CARE,385068,3955 SE 182ND AVENUE,GRESHAM,Multnomah,24,13,12,8,56,14,8,0
MARQUIS MT TABOR,385141,6040 SE BELMONT STREET,PORTLAND,Multnomah,3,6,11,0,65,5,12,0
PORTLAND HEALTH & REHABILITATION  CENTER,385228,12441 SE STARK STREET,PORTLAND,Multnomah,0,0,0,0,39,2,4,0
MARQUIS PLUM RIDGE POST ACUTE REHAB,385137,1401 BRYANT WILLIAMS DR.,KLAMATH FALLS,Klamath,0,0,14,0,75,0,5,0
AVAMERE REHABILITATION OF NEWPORT,385162,835 SW 11TH STREET,NEWPORT,Lincoln,24,10,7,6,32,23,8,0
WILLOWBROOK TERRACE,385201,707 SW 37TH STREET,PENDLETON,Umatilla,0,0,1,0,34,1,4,0
HOOD RIVER CARE CENTER,385104,729 HENDERSON ROAD,HOOD RIVER,Hood River,0,2,10,0,49,4,27,0
LAKEVIEW GARDENS,385115,1230 SOUTH 9TH ST,LAKEVIEW,Lake,0,2,0,0,,0,0,0
GOOD SAMARITAN SOCIETY - FAIRLAWN VILLAGE,385133,3457 NE DIVISION STREET,GRESHAM,Multnomah,0,0,4,0,55,2,1,0
MARQUIS CENTENNIAL POST ACUTE REHAB,385183,725 SE 202ND AVENUE,PORTLAND,Multnomah,0,0,0,0,71,0,0,0
AVAMERE REHABILITATION OF LEBANON,385168,350 S. 8TH,LEBANON,Linn,0,7,3,0,73,0,0,0
MOLALLA MANOR CARE CENTER,385150,301 RIDINGS AVENUE,MOLALLA,Clackamas,0,3,0,0,0,0,2,0
HILLSIDE HEIGHTS REHABILITATION CENTER,385046,1201 MCLEAN BLVD.,EUGENE,Lane,0,1,0,0,56,0,6,0
GOOD SAMARITAN SOCIETY - CURRY VILLAGE,385165,1 PARK AVENUE,BROOKINGS,Curry,0,0,6,0,26,0,0,0
"EAST CASCADE RETIREMENT COMMUNITY, LLC",385181,175 NE 16TH STREET,MADRAS,Jefferson,0,0,0,0,16,1,0,0
OREGON VETERANS HOME,385257,700 VETERANS DRIVE,THE DALLES,Wasco,1,5,7,0,110,2,28,0
MARQUIS VERMONT HILLS,385218,6010 SW SHATTUCK ROAD,PORTLAND,Multnomah,0,1,5,0,60,0,0,0
LEBANON VETERANS HOME,385280,600 NORTH 5TH STREET,LEBANON,Linn,21,0,40,7,126,16,2,0
MARQUIS TUALATIN POST ACUTE REHAB,385279,19945 SW BOONES FERRY ROAD,TUALATIN,Clackamas,0,0,1,0,44,4,2,0
TIERRA ROSE CARE CENTER,38E075,4254 WEATHERS STREET NE,SALEM,Marion,1,3,8,0,69,4,7,0
GOOD SAMARITAN SOCIETY - EUGENE VILLAGE,385147,3500 HILYARD STREET,EUGENE,Lane,0,0,4,0,38,0,0,0
LAURELHURST VILLAGE,385010,3060 SE STARK STREET,PORTLAND,Multnomah,,,,,,,,
COLUMBIA CARE CENTER,385283,33910 E. COLUMBIA AVENUE,SCAPPOOSE,Columbia,0,5,1,0,27,0,9,0
UMPQUA VALLEY NURSING & REHABILITATION CENTER,385143,525 W. UMPQUA STREET,ROSEBURG,Douglas,0,0,9,0,79,0,1,0
MARQUIS SPRINGFIELD,385077,1333 N. 1ST STREET,SPRINGFIELD,Lane,0,3,1,0,84,2,2,0
REGENCY ALBANY,385220,805 19TH AVENUE SE,ALBANY,Linn,0,5,5,0,38,0,5,0
HOLLADAY PARK PLAZA,385259,1300 NE 16TH AVENUE,PORTLAND,Multnomah,0,6,0,0,35,0,22,0
AVAMERE CRESTVIEW OF PORTLAND,385031,6530 SW 30TH AVENUE,PORTLAND,Multnomah,13,18,6,1,65,6,15,0
AVAMERE REHABILITATION OF HILLSBORO,385251,650 SE OAK STREET,HILLSBORO,Washington,0,0,17,0,67,3,0,0
AVAMERE RIVERPARK OF EUGENE,385185,425 ALEXANDER LOOP,EUGENE,Lane,1,0,0,0,92,3,0,0
AVAMERE REHABILITATION OF OREGON CITY,385125,1400 DIVISION STREET,OREGON CITY,Clackamas,3,2,0,0,56,1,1,0
PRESTIGE POST-ACUTE & REHAB CENTER - MCMINNVILLE,385225,421 SE EVANS STREET,MCMINNVILLE,Yamhill,0,0,4,0,44,0,2,0
CREEKSIDE REHABILITATION AND NURSING,385277,812 SE 48TH AVENUE,PORTLAND,Multnomah,14,2,0,0,14,0,0,0
BLUE MOUNTAIN CARE CENTER,38E040,112 EAST FIFTH STREET,PRAIRIE CITY,Grant,0,0,3,0,15,0,1,0
GRESHAM POST ACUTE CARE AND REHABILITATION,385190,405 NE 5TH STREET,GRESHAM,Multnomah,1,0,0,0,43,4,0,0
GREEN VALLEY REHABILITATION HEALTH CENTER,385156,1735 ADKINS STREET,EUGENE,Lane,1,1,14,0,84,1,5,0
BEND TRANSITIONAL CARE,385253,900 NE 27TH STREET,BEND,Deschutes,0,46,10,0,48,3,5,0
HIGHLAND HOUSE NURSING & REHABILITATION CENTER,385149,2201 NW HIGHLAND AVENUE,GRANTS PASS,Josephine,0,2,18,0,93,0,2,0
SALEM TRANSITIONAL CARE,385234,3445 BOONE ROAD SE,SALEM,Marion,11,8,6,3,60,12,8,0
COLUMBIA BASIN CARE FACILITY,385049,1015 WEBBER STREET,THE DALLES,Wasco,0,0,6,0,57,1,2,0
EAST PORTLAND CARE CENTER,38E157,34 NE 20TH AVENUE,PORTLAND,Multnomah,0,0,0,0,20,8,4,0
AVAMERE REHABILITATION OF CLACKAMAS,385203,220 E. HEREFORD,GLADSTONE,Clackamas,0,4,5,0,42,3,4,0
WEST HILLS HEALTH & REHABILITATION,385112,5701 SW MULTNOMAH BLVD,PORTLAND,Multnomah,0,26,6,0,82,4,50,0
AIDAN SENIOR LIVING AT REEDSPORT,385164,600 RANCH ROAD,REEDSPORT,Douglas,0,0,3,0,17,0,0,0
MARYVILLE,385166,14645 SW FARMINGTON ROAD,BEAVERTON,Washington,0,0,34,0,127,4,29,0
GLISAN CARE CENTER,385136,9750 NE GLISAN STREET,PORTLAND,Multnomah,1,4,0,0,57,1,2,0
PROVIDENCE BENEDICTINE NURSING CENTER,385018,540 SOUTH MAIN STREET,MOUNT ANGEL,Marion,0,0,5,0,71,4,0,0
FRIENDSHIP HEALTH CENTER,385121,3320 SE HOLGATE BLVD,PORTLAND,Multnomah,0,47,0,0,72,8,31,0
SECORA REHABILITATION OF CASCADIA,385264,10435 SE CORA STREET,PORTLAND,Multnomah,1,0,0,0,51,1,0,0
AVAMERE HEALTH SERVICES OF ROGUE VALLEY,385024,625 STEVENS STREET,MEDFORD,Jackson,0,0,6,0,52,0,1,0
LAGRANDE POST ACUTE REHAB,385211,91 ARIES LANE,LA GRANDE,Union,0,7,2,0,28,0,1,0
SOUTH HILLS REHABILITATION CEN,385167,1166 E. 28TH AVENUE,EUGENE,Lane,0,1,12,0,86,1,2,0
MARQUIS NEWBERG,385180,441 WERTH BLVD,NEWBERG,Yamhill,0,13,0,0,42,0,2,0
PORTHAVEN HEALTHCARE CENTER,385045,5330 NE PRESCOTT STREET,PORTLAND,Multnomah,0,8,9,0,62,0,0,0
MARQUIS FOREST GROVE POST ACUTE REHAB,385204,3300 19TH AVENUE,FOREST GROVE,Washington,0,12,4,0,44,2,1,0
NEHALEM VALLEY CARE CENTER,385244,280 ROWE STREET,WHEELER,Tillamook,0,0,6,0,28,0,0,0
VILLAGE AT HILLSIDE,385269,400 NW HILLSIDE PARK WAY,MCMINNVILLE,Yamhill,1,23,2,0,11,4,1,0
FERNHILL ESTATES,385237,5737 NE 37TH AVENUE,PORTLAND,Multnomah,0,1,1,0,41,2,8,0
WILLAMETTE VIEW HEALTH CENTER,385200,13145 SE RIVER ROAD,MILWAUKIE,Clackamas,0,0,0,0,4,1,0,0
LAUREL HILL NURSING CENTER,385232,859 NE 6TH STREET,GRANTS PASS,Josephine,0,0,2,0,27,0,0,0
PACIFIC HEALTH AND REHABILITATION,385272,14145 SW 105TH AVENUE,TIGARD,Washington,0,0,17,20,47,1,2,0
PILOT BUTTE REHABILITATION CENTER,385138,1876 NE HIGHWAY 20,BEND,Deschutes,0,0,7,0,25,1,3,0
PIONEER NURSING HOME,385273,1060 D STREET WEST,VALE,Malheur,0,1,7,0,22,2,6,0
CLATSOP CARE CENTER,385144,646 16TH STREET,ASTORIA,Clatsop,0,0,4,0,25,1,1,0
MARQUIS PIEDMONT POST ACUTE REHAB,385208,319 NE RUSSET,PORTLAND,Multnomah,0,5,10,0,53,3,6,0
PRESTIGE CARE AND REHABILITATION OF REEDWOOD,385055,3540 SE FRANCIS STREET,PORTLAND,Multnomah,0,9,0,0,48,2,1,0
MARQUIS MILL PARK,385214,1475 SE 100TH AVENUE,PORTLAND,Multnomah,1,0,6,0,63,4,2,0
OREGON CITY HEALTH CARE CENTER,385245,148 HOOD STREET,OREGON CITY,Clackamas,0,0,2,0,30,0,5,0
THE OAKS AT SHERWOOD PARK,385241,4062 ARLETA AVENUE NE,KEIZER,Marion,12,3,4,1,41,1,5,0
GRACELEN TERRACE NF,38E188,10948 S.E. BOISE,PORTLAND,Multnomah,0,0,0,0,73,4,0,0
CASCADE MANOR,385276,65 WEST 30TH AVENUE,EUGENE,Lane,0,0,0,0,14,0,15,0
COAST FORK NURSING CENTER,385152,515 GRANT STREET,COTTAGE GROVE,Lane,0,0,9,0,45,0,8,0
CORVALLIS MANOR,385072,160 NE CONIFER BLVD,CORVALLIS,Benton,6,19,6,0,55,1,13,0
MIRABELLA PORTLAND,385274,3550 SW BOND AVE,PORTLAND,Multnomah,0,1,3,0,32,1,17,0
ROBISON JEWISH HEALTH CENTER,385145,6125 SW BOUNDARY STREET,PORTLAND,Multnomah,0,21,0,0,65,3,40,0
LIFE CARE CENTER OF MCMINNVILLE,385171,1309  NE 27TH STREET,MCMINNVILLE,Yamhill,7,8,3,0,45,5,0,0
CORNERSTONE CARE OPTION,38E173,12640 SE BUSH,PORTLAND,Multnomah,0,1,2,0,38,0,0,0
VALLEY WEST HEALTH CARE CENTER,385120,2300 WARREN STREET,EUGENE,Lane,0,9,12,0,69,0,25,0
HEARTHSTONE NURSING & REHABILITATION CENTER,385091,2901 E. BARNETT ROAD,MEDFORD,Jackson,0,3,0,0,60,0,9,0
DALLAS RETIREMENT VILLAGE HEALTH CENTER,385207,377 NW JASPER STREET,DALLAS,Polk,0,0,9,0,92,0,15,0
THE DALLES HEALTH AND REHABILITATION CENTER,385172,1023 W. 25TH STREET,THE DALLES,Wasco,0,0,1,0,27,1,0,0
