Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
FAITH LUTHERAN HOME,275073,1000 6TH AVE N,WOLF POINT,Roosevelt,0,0,2,0,46,0,0,0
AVANTARA OF BILLINGS,275029,2115 CENTRAL AVE,BILLINGS,Yellowstone,2,1,6,1,100,1,3,0
LIBBY CARE CENTER,275040,308 E THIRD ST,LIBBY,Lincoln,0,0,22,0,82,0,1,0
MOUNTAIN VIEW CARE CENTER,275148,829 MAIN ST SW,RONAN,Lake,0,0,2,0,18,0,0,0
FRIENDSHIP VILLA,275081,2300 WILSON,MILES CITY,Custer,0,2,0,0,41,0,4,0
PARKVIEW CARE CENTER,275120,600 S 27TH ST,BILLINGS,Yellowstone,10,0,1,0,76,7,1,0
ASPEN MEADOWS HEALTH AND REHABILITATION CENTER,275140,3155 AVE C,BILLINGS,Yellowstone,1,1,6,0,69,1,7,0
AWE KUALAWAACHE CARE CENTER,275153,10131 S HERITAGE RD,CROW AGENCY,Big Horn,0,0,0,0,23,7,11,0
VALLEY VIEW HOME,275091,1225 PERRY LN,GLASGOW,Valley,0,0,0,0,60,0,8,0
SIDNEY HEALTH CENTER EXTENDED CARE,275121,104 14TH AVE NW,SIDNEY,Richland,3,2,10,1,48,4,0,0
PIONEER CARE AND REHABILITATION,275124,200 N OREGON ST,DILLON,Beaverhead,0,0,0,0,52,0,0,0
MONTANA MENTAL HEALTH NURSING HOME,27A052,800 CASINO CREEK DR,LEWISTOWN,Fergus,0,0,0,0,75,0,1,0
LAKE VIEW CARE CENTER,275094,1050 GRAND AVE,BIGFORK,Flathead,0,3,3,0,51,1,7,0
ROCKY MOUNTAIN CARE CENTER,275114,30 S RODNEY ST,HELENA,Lewis and Clark,0,0,3,0,32,0,0,0
CREST NURSING HOME,275122,3131 AMHERST AVE,BUTTE,Silver Bow,0,0,13,0,54,0,0,0
VILLAGE HEALTH & REHABILITATION,275043,2651 SOUTH AVE W,MISSOULA,Missoula,0,0,33,0,145,1,0,0
RIVERSIDE HEALTH & REHABILITATION,275126,1301 E BROADWAY,MISSOULA,Missoula,0,0,7,0,57,0,0,0
GOOD SAMARITAN SOCIETY - MOUNTAIN VIEW MANOR,275084,10 MOUNTAIN VIEW DR,EUREKA,Lincoln,0,0,8,0,31,0,3,0
POLSON HEALTH & REHABILITATION CENTER,275049,9 14TH AVE W,POLSON,Lake,0,0,8,0,50,0,15,0
POWDER RIVER MANOR,275087,104 N TRAUTMAN,BROADUS,Powder River,0,1,0,0,23,0,0,0
APPLE REHAB COONEY,275080,2555 E BROADWAY,HELENA,Lewis and Clark,0,0,7,0,54,0,0,0
GALLATIN REST HOME,275066,1221 W DURSTON RD,BOZEMAN,Gallatin,0,2,5,0,50,0,5,0
WHITEFISH CARE AND REHABILITATION,275132,1305 E 7TH ST,WHITEFISH,Flathead,,,,,,,,
MISSOULA HEALTH & REHABILITATION CENTER,275035,3018 RATTLESNAKE DR,MISSOULA,Missoula,0,2,0,0,31,0,4,0
VALLE VISTA MANOR,275021,402 SUMMIT AVE,LEWISTOWN,Fergus,0,0,7,0,29,0,3,0
