Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CORDELE HEALTH AND REHABILITATION,115429,1106 NORTH 4TH STREET,CORDELE,Crisp,,,,,,,,
WARNER ROBINS REHABILITATION CENTER,115612,1601 ELBERTA ROAD,WARNER ROBINS,Houston,25,2,8,6,89,22,2,0
SAVANNAH BEACH HEALTH AND REHAB,115633,26 VAN HORNE STREET,TYBEE ISLAND,Chatham,5,1,2,0,39,2,0,0
A.G. RHODES HOME WESLEY WOODS,115002,"1819 CLIFTON ROAD, N.E.",ATLANTA,DeKalb,32,55,13,3,118,22,25,0
HABERSHAM HOME,115099,"HIGHWAY 441 NORTH, BOX 37",DEMOREST,Habersham,71,37,39,16,59,60,37,0
EMANUEL COUNTY NURSING HOME,115704,117 KITE ROAD,SWAINSBORO,Emanuel,1,0,1,1,41,5,2,0
HERITAGE INN OF SANDERSVILLE HEALTH AND REHAB,115369,652 FERNCREST DRIVE,SANDERSVILLE,Washington,0,0,0,0,55,0,34,0
RIVER BROOK HEALTHCARE CENTER,115635,390 SWEAT STREET,HOMERVILLE,Clinch,48,0,39,8,75,42,0,0
PRUITTHEALTH - LAFAYETTE,115304,205 ROADRUNNER BOULEVARD,LAFAYETTE,Walker,0,0,5,0,84,0,2,0
"PRUITTHEALTH - VALDOSTA, LLC",115377,2501 NORTH ASHLEY STREET,VALDOSTA,Lowndes,39,3,15,2,60,56,1,0
FLORENCE HAND HOME,115277,200 MEDICAL DRIVE,LAGRANGE,Troup,68,1,89,19,81,35,40,0
LILLIAN G CARTER HEALTH AND REHABILITATION,115550,225 HOSPITAL STREET,PLAINS,Sumter,5,1,8,10,78,10,2,0
WYNFIELD PARK HEALTH AND REHABILITATION,115625,223 W.THIRD AVENUE,ALBANY,Dougherty,10,1,18,3,133,7,13,0
CARLYLE PLACE,115680,5300 ZEBULON ROAD,MACON,Bibb,4,0,5,2,32,23,3,0
"PRUITTHEALTH - LAKEHAVEN, LLC",115373,410 EAST NORTHSIDE DRIVE,VALDOSTA,Lowndes,50,0,27,10,65,28,1,0
BERRIEN NURSING CENTER,115343,405 LAUREL AVE.,NASHVILLE,Berrien,70,0,8,6,85,33,8,0
SOUTHWELL HEALTH AND REHABILITATION,115655,260 MJ TAYLOR ROAD,ADEL,Cook,2,0,19,0,95,11,0,0
NEWNAN HEALTH AND REHABILITATION,115138,244 EAST BROAD STREET,NEWNAN,Coweta,11,9,14,12,65,17,0,0
WARM SPRINGS MEDICAL CENTER NURSING HOME,115603,5995 SPRING STREET,WARM SPRINGS,Meriwether,0,23,0,0,75,58,30,0
WESTBURY MEDICAL CARE AND REHAB,115563,922 MCDONOUGH ROAD,JACKSON,Butts,2,13,19,13,122,15,1,1
PLEASANT VIEW NURSING CENTER,115411,475 WASHINGTON STREET,METTER,Candler,27,9,0,0,115,7,2,0
DELMAR GARDENS OF GWINNETT,115350,3100 CLUB DRIVE,LAWRENCEVILLE,Gwinnett,12,7,9,8,49,2,1,0
CARTERSVILLE CENTER FOR NURSING AND HEALING,115571,78 OPAL STREET,CARTERSVILLE,Bartow,88,40,19,14,94,41,31,1
LUMBER CITY NURSING & REHABILITATION CENTER,115404,93 HIGHWAY 19,LUMBER CITY,Telfair,34,8,20,7,51,34,20,0
EARLY MEMORIAL NURSING FACILITY,115271,11740 COLUMBIA STREET,BLAKELY,Early,1,3,15,5,85,2,0,0
AVALON HEALTH AND REHABILITATION,115528,120 SPRING STREET,NEWNAN,Coweta,25,1,2,0,64,13,6,0
LIFE CARE CENTER OF GWINNETT,115347,3850 SAFEHAVEN DRIVE,LAWRENCEVILLE,Gwinnett,61,48,27,18,50,25,13,1
PINEWOOD NURSING CENTER,115607,433 NORTH MCGRIFF STREET,WHIGHAM,Grady,52,4,4,4,50,30,0,0
CHRISTIAN CITY REHABILITATION CENTER,115573,7300 LESTER ROAD,UNION CITY,Fulton,109,46,41,32,174,43,60,0
ROSS MEMORIAL HEALTH CARE CTR,115515,1780 OLD HIGHWAY 41,KENNESAW,Cobb,0,0,14,6,65,4,1,0
PRUITTHEALTH - SWAINSBORO,115533,856 HIGHWAY 1 SOUTH,SWAINSBORO,Emanuel,26,0,9,0,51,10,1,0
BUCHANAN HEALTHCARE CENTER,115587,144 DEPOT STREET,BUCHANAN,Haralson,2,0,0,0,50,3,1,0
SIGNATURE HEALTHCARE AT TOWER ROAD,115115,26 TOWER RD,MARIETTA,Cobb,16,6,21,17,115,10,4,0
CEDAR VALLEY NSG & REHAB CTR,115436,225 PHILPOT STREET,CEDARTOWN,Polk,30,13,19,8,68,26,16,0
WARRENTON HEALTH AND REHAB,115321,813 ATLANTA HIGHWAY,WARRENTON,Warren,15,5,1,0,63,10,5,0
PRUITTHEALTH - AUSTELL,115314,1700 MULKEY RD,AUSTELL,Cobb,33,85,12,6,113,1,6,0
TRADITIONS HEALTH AND REHABILITATION,115473,2816 EVANS MILL ROAD,LITHONIA,DeKalb,13,24,29,0,131,7,20,0
WESTMINSTER COMMONS,115674,"560 ST CHARLES AVE, NE",ATLANTA,Fulton,0,0,5,0,72,9,0,0
UNION COUNTY NURSING HOME,115695,164 NURSING HOME CIRCLE,BLAIRSVILLE,Union,4,36,31,1,126,22,25,0
ROSE CITY HEALTH AND REHABILITATION CENTER,115501,930 SOUTH BROAD ST.,THOMASVILLE,Thomas,3,0,22,1,54,11,0,0
PRUITTHEALTH - OCILLA,115608,209 WEST HUDSON STREET,OCILLA,Irwin,0,0,2,0,70,4,2,0
FOUNTAINVIEW CTR FOR ALZHEIMER,115697,2631 NORTH DRUID HILLS ROAD N E,ATLANTA,DeKalb,2,2,18,0,95,5,3,0
PRUITTHEALTH - MOULTRIE,115505,233 SUNSET CIRCLE,MOULTRIE,Colquitt,0,0,11,0,58,1,5,0
GORDON HEALTH AND REHABILITATION,115584,1280 MAULDIN ROAD NE,CALHOUN,Gordon,1,5,11,0,97,16,3,0
BRYANT HEALTH AND REHABILITATION CENTER,115479,134 S 6TH STREET,COCHRAN,Bleckley,56,16,22,8,56,32,10,0
"A.G. RHODES HOME, INC, THE",115275,"350 BOULVARD, S.E.",ATLANTA,Fulton,5,0,0,0,125,18,0,1
PRUITTHEALTH - DECATUR,115647,3200 PANTHERSVILLE ROAD,DECATUR,DeKalb,94,27,9,6,129,24,4,0
PARK PLACE NURSING FACILITY,115005,1865 BOLD SPRINGS ROAD,MONROE,Walton,107,148,34,24,129,32,14,0
