Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
GOOD SAMARITAN SOCIETY - OAKES,355095,213 N 9TH ST,OAKES,Dickey,0,0,3,0,50,0,0,0
HEART OF AMERICA CARE CENTER,355032,800 MAIN AVENUE SOUTH,RUGBY,Pierce,0,0,1,0,43,0,0,0
MARIAN MANOR HEALTHCARE CENTER,355036,604 ASH AVE E,GLEN ULLIN,Morton,7,1,2,0,63,3,6,0
ST CATHERINES LIVING CENTER,355033,1307 N 7TH ST,WAHPETON,Richland,1,0,2,0,45,2,0,0
TIOGA MEDICAL CENTER LTC,355034,810 N WELO ST,TIOGA,Williams,,,,,,,,
ST ALOISIUS MEDICAL CENTER NURSING HOME,355037,325 E BREWSTER ST,HARVEY,Wells,1,0,10,0,63,4,0,0
THE MEADOWS ON UNIVERSITY,355024,1315 S UNIVERSITY DR,FARGO,Cass,5,1,1,0,58,3,0,0
ST GERARD'S COMMUNITY OF CARE,355038,613 1ST AVE SW,HANKINSON,Richland,0,7,3,0,29,2,13,0
"MINOT HEALTH AND REHAB, LLC",355031,600 S MAIN ST,MINOT,Ward,0,0,0,0,55,0,0,0
ST ALEXIUS TRANSITIONAL CARE UNIT,355117,900 E BROADWAY,BISMARCK,Burleigh,0,1,12,0,6,0,0,0
NORTH DAKOTA VETERANS HOME,355114,1600 VETERANS DRIVE,LISBON,Ransom,0,0,3,0,47,1,2,0
GOOD SAMARITAN SOCIETY - BOTTINEAU,355093,725 E 10TH ST,BOTTINEAU,Bottineau,,,,,,,,
FOUR SEASONS HEALTH CARE INC,355103,483 4TH ST SW,FORMAN,Sargent,0,0,0,0,35,0,2,0
MCKENZIE COUNTY HEALTHCARE SYSTEMS LONG TERM CARE,355072,709 4TH AVENUE  NE,WATFORD CITY,McKenzie,1,1,1,0,39,0,0,0
MOUNTRAIL BETHEL HOME,355044,615 6TH ST SE,STANLEY,Mountrail,0,5,1,0,33,2,7,0
HILL TOP HOME OF COMFORT INC,355092,95 HILL TOP DR,KILLDEER,Dunn,0,1,0,0,56,0,0,0
"MILLER POINTE, A PROSPERA COMMUNITY",355106,3500 21ST ST SE,MANDAN,Morton,1,0,6,0,115,5,3,0
ROLETTE COMMUNITY CARE CENTER,355081,804 STATE STREET,ROLETTE,Rolette,0,0,0,0,36,1,1,0
ROSEWOOD ON BROADWAY,355047,1351 N BROADWAY,FARGO,Cass,28,4,36,7,100,48,3,0
BAPTIST HEALTH CARE CENTER,355058,3400 NEBRASKA DRIVE,BISMARCK,Burleigh,0,31,15,0,136,4,27,0
WESTERN HORIZONS CARE CENTER,355042,1104  HWY 12,HETTINGER,Adams,0,0,4,0,38,0,1,0
WISHEK LIVING CENTER,355066,400 S 4TH ST,WISHEK,McIntosh,0,0,9,0,48,0,2,0
STRASBURG NURSING HOME,355049,409 S 3RD ST,STRASBURG,Emmons,0,2,2,0,42,3,3,0
EVENTIDE DEVILS LAKE CARE CENTER,355100,302 7TH AVE NE,DEVILS LAKE,Ramsey,3,0,3,1,42,4,10,0
"AUGUSTA PLACE, A PROSPERA COMMUNITY",355125,301 LORRAIN DRIVE,BISMARCK,Burleigh,0,0,4,0,48,1,0,0
ST LUKES SUNRISE CARE CENTER,355111,705 SE 4TH ST,CROSBY,Divide,0,0,0,0,28,0,0,0
GOLDEN ACRES MANOR,355046,1 E MAIN ST,CARRINGTON,Foster,0,0,3,0,57,0,0,0
EVENTIDE HEARTLAND,355069,620 14TH AVE NE,DEVILS LAKE,Ramsey,0,0,2,0,72,1,21,0
ST BENEDICTS HEALTH CENTER,355090,851 4TH AVE E,DICKINSON,Stark,0,3,6,0,102,0,12,0
TOWNER COUNTY LIVING CTR,355068,701 11TH ST,CANDO,Towner,0,0,0,0,27,0,7,0
EVENTIDE JAMESTOWN,355078,1300 2ND PL NE,JAMESTOWN,Stutsman,0,5,1,0,94,8,13,0
PRINCE OF PEACE CARE CENTER,355048,201 8TH ST N,ELLENDALE,Dickey,0,1,2,0,52,1,1,0
GOOD SAMARITAN SOCIETY - LAKOTA,355104,608 4TH AVE SW,LAKOTA,Nelson,0,0,3,0,38,0,0,0
BETHEL LUTHERAN NURSING & REHABILITATION CENTER,355070,1515 2ND AVE WEST,WILLISTON,Williams,2,1,31,0,104,2,4,0
AVE MARIA VILLAGE,355082,501 19TH ST NE,JAMESTOWN,Stutsman,0,0,7,0,100,3,6,0
ANETA PARKVIEW HEALTH CTR,355096,113 5TH ST S,ANETA,Nelson,0,0,0,0,32,0,0,0
PARKSIDE LUTHERAN HOME,355116,501 3RD AVE W,LISBON,Ransom,0,0,1,0,35,2,1,0
RICHARDTON HEALTH CENTER INC,355122,8885 HIGHWAY 10,RICHARDTON,Stark,0,0,3,0,25,0,3,0
GOOD SAMARITAN SOCIETY - MOHALL,355094,602 E MAIN ST,MOHALL,Renville,0,0,10,0,42,0,2,0
ST VINCENT'S - A PROSPERA COMMUNITY,355060,1021 N 26TH ST,BISMARCK,Burleigh,,,,,,,,
WOODSIDE VILLAGE,355112,4000 24TH AVE S,GRAND FORKS,Grand Forks,3,2,37,0,131,6,133,0
LUTHERAN SUNSET HOME,355084,333 EASTERN AVE,GRAFTON,Walsh,1,0,7,0,82,4,11,0
VALLEY SENIOR LIVING ON COLUMBIA,355067,2900 14TH AVE S,GRAND FORKS,Grand Forks,6,27,69,2,184,15,223,0
ASHLEY MEDICAL CENTER NURSING HOME,355091,612 CENTER AVE N,ASHLEY,McIntosh,0,0,5,0,23,0,14,0
MISSOURI SLOPE,355059,2425 HILLVIEW AVE,BISMARCK,Burleigh,0,0,0,0,199,10,1,0
DAKOTA  ALPHA,355101,1303 27TH STREET NW,MANDAN,Morton,0,0,0,0,20,1,4,0
EVENTIDE FARGO,355127,3225 51ST ST  S,FARGO,Cass,8,6,37,6,86,21,18,0
SUNSET DRIVE - A PROSPERA COMMUNITY,355065,1011 BOUNDARY ST NW,MANDAN,Morton,7,0,29,0,123,5,1,0
GRIGGS COUNTY CARE CENTER,355039,1200 ROBERTS AVE NE,COOPERSTOWN,Griggs,0,1,4,0,36,0,5,0
SANFORD HILLSBORO CARE CENTER,355061,12 3RD ST SE,HILLSBORO,Traill,1,2,0,0,30,1,8,0
GOOD SAMARITAN SOCIETY - PARK RIVER,355089,301 SOUTH COUNTY ROAD 12B,PARK RIVER,Walsh,0,0,0,0,48,0,0,0
ELIM CARE CENTER,355085,3534 UNIVERSITY DR S,FARGO,Cass,0,0,0,0,0,0,0,0
ST ROSE CARE CENTER,355107,315 1ST ST SE,LAMOURE,LaMoure,0,0,1,0,38,0,0,0
LUTHER MEMORIAL HOME,355040,750 MAIN ST E,MAYVILLE,Traill,3,1,0,0,85,7,6,0
BENEDICTINE LIVING CENTER OF GARRISON,355064,609 4TH AVE NE,GARRISON,McLean,0,0,1,0,49,0,0,0
BETHANY ON 42ND,355123,4255 30TH AVE S,FARGO,Cass,1,0,13,0,115,14,17,0
LUTHERAN HOME OF THE GOOD SHEPHERD,355041,1226 1ST AVE N,NEW ROCKFORD,Eddy,2,1,4,0,55,1,1,0
TRINITY HOMES,355074,305 8TH AVE NE,MINOT,Ward,0,0,16,0,170,1,0,0
NORTHWOOD DEACONESS HEALTH CNT,355076,4 N PARK ST,NORTHWOOD,Grand Forks,0,0,5,0,37,0,0,0
MAPLE MANOR CARE CENTER,355050,1116 9TH AVE,LANGDON,Cavalier,2,0,1,0,36,0,0,0
MARYHILL MANOR,355108,110 HILLCREST DR,ENDERLIN,Ransom,0,0,2,0,42,1,0,0
ST LUKES HOME,355063,242 10TH ST W,DICKINSON,Stark,0,0,0,0,82,7,0,0
HATTON PRAIRIE VILLAGE,355051,950 DAKOTA AVE,HATTON,Traill,0,0,5,0,37,0,0,0
ELM CREST MANOR,355110,100 ELM AVE,NEW SALEM,Morton,1,1,4,1,64,5,1,0
BETHANY ON UNIVERSITY,355086,201 S UNIVERSITY DR,FARGO,Cass,16,3,35,7,161,25,48,0
KNIFE RIVER CARE CENTER,355053,118 22ND ST NE,BEULAH,Mercer,0,0,1,0,79,1,5,0
SOUTHWEST HEALTHCARE SERVS,355054,802 2ND ST NW,BOWMAN,Bowman,0,1,6,0,32,0,1,0
VILLA MARIA,355079,3102 S UNIVERSITY DR,FARGO,Cass,43,2,52,16,94,49,8,0
DUNSEITH COM NURSING HOME,355080,15 1ST ST NE,DUNSEITH,Rolette,0,0,0,0,26,0,0,0
PEMBILIER NURSING CENTER,355057,500 DELANO AVE,WALHALLA,Pembina,,,,,,,,
GOOD SAMARITAN SOCIETY - LARIMORE,355097,501 E FRONT ST,LARIMORE,Grand Forks,0,0,1,0,33,0,1,0
SOURIS VALLEY CARE CENTER,355109,300 MAIN ST S,VELVA,McHenry,0,0,4,0,38,0,0,0
GOOD SAMARITAN SOCIETY - MOTT,355099,401 MILLIONAIRE AVE,MOTT,Hettinger,0,0,0,0,36,0,0,0
WEDGEWOOD MANOR,355087,804 MAIN ST W,CAVALIER,Pembina,0,3,2,0,37,0,9,0
SHEYENNE CARE CENTER,355077,979 CENTRAL AVE N,VALLEY CITY,Barnes,0,8,22,0,162,2,6,0
GARRISON MEM HOSP NSG FAC,355115,407 3RD AVE SE,GARRISON,McLean,0,0,4,0,19,0,0,0
ST GABRIEL'S COMMUNITY,355126,"4580 COLEMAN STREET, SUITE 1",BISMARCK,Burleigh,0,0,15,0,69,1,1,0
NELSON COUNTY HEALTH SYSTEM CARE CENTER,355052,108 E NYHUS AVE,MCVILLE,Nelson,0,0,3,0,38,0,0,0
EVENTIDE AT SHEYENNE CROSSINGS,355124,125 13TH AVENUE WEST,WEST FARGO,Cass,1,0,0,0,59,9,0,0
NAPOLEON CARE CENTER,355102,311 E 4TH ST,NAPOLEON,Logan,0,0,0,0,32,0,0,0
