Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
SWEDISH COVENANT HOSPITAL,145573,5145 NORTH CALIFORNIA,CHICAGO,Cook,0,0,0,0,,1,1,0
CORNERSTONE REHAB & HC,145239,5533 NORTH GALENA ROAD,PEORIA HEIGHTS,Peoria,0,6,14,0,48,0,1,0
WHITE OAK REHABILITATION & HCC,145517,1700 WHITE STREET,MOUNT VERNON,Jefferson,0,1,9,0,36,8,4,0
HAMMOND-HENRY DISTRICT HSP,145464,600 NORTH COLLEGE AVENUE,GENESEO,Henry,18,0,3,0,34,21,8,0
MASON CITY AREA NURSING HOME,145616,520 NORTH PRICE AVENUE,MASON CITY,Mason,47,5,20,11,39,40,11,0
PINE CREST HEALTH CARE,145220,3300 WEST 175TH STREET,HAZEL CREST,Cook,8,4,16,2,172,9,5,0
BELLA TERRA MORTON GROVE,145198,8425 WAUKEGAN ROAD,MORTON GROVE,Cook,63,1,18,12,136,41,3,0
MERCY REHAB AND CARE CENTER,145620,100 ROSEWOOD VILLAGE DRIVE,SWANSEA,St. Clair,9,0,4,1,72,21,0,0
BUCKINGHAM PAVILION,145285,2625 WEST TOUHY AVENUE,CHICAGO,Cook,46,12,21,16,65,34,2,0
DOCTORS NURSING & REHAB CENTER,145247,1201 HAWTHORN ROAD,SALEM,Marion,3,0,1,0,72,13,2,0
DOBSON PLAZA,145122,120 DODGE AVENUE,EVANSTON,Cook,51,46,27,18,60,9,4,0
MATTOON REHAB & HCC,145480,2121 SOUTH NINTH,MATTOON,Coles,80,73,43,13,57,63,28,0
PALM TERRACE OF MATTOON,145584,1000 PALM,MATTOON,Coles,0,14,21,0,102,4,33,0
ALDEN LAKELAND REHAB & HCC,145450,820 WEST LAWRENCE,CHICAGO,Cook,55,9,4,1,117,35,7,0
MARIGOLD REHABILITATION HCC,145446,275 EAST CARL SANDBURG DRIVE,GALESBURG,Knox,77,8,42,11,96,46,4,0
LEXINGTON HLTH CR CTR-LOMBARD,145511,2100 SOUTH FINLEY ROAD,LOMBARD,DuPage,12,0,24,8,132,14,1,0
OTTAWA PAVILION,145426,704 EAST GLOVER STREET,OTTAWA,LaSalle,0,9,39,0,125,16,6,0
MICHAELSEN HEALTH CENTER,145409,831 NORTH BATAVIA AVENUE,BATAVIA,Kane,1,18,24,0,75,10,34,0
"PEARL OF NAPERVILLE, THE",145045,200 MARTIN AVENUE,NAPERVILLE,DuPage,10,7,1,1,78,12,4,0
HERITAGE HEALTH-BLOOMINGTON,145016,700 EAST WALNUT,BLOOMINGTON,McLean,0,3,17,0,56,8,17,0
APOSTOLIC CHRISTIAN RESTMOR,145436,1500 PARKSIDE AVENUE,MORTON,Tazewell,6,1,13,0,94,14,3,0
MEDINA NURSING CENTER,145495,402 SOUTH CENTER STREET,DURAND,Winnebago,28,0,6,0,61,0,0,0
"CITADEL OF BOURBONNAIS,THE",145536,20 BRIARCLIFF LANE,BOURBONNAIS,Kankakee,14,9,5,0,79,9,4,0
HERITAGE HEALTH-CHILLICOTHE,145058,1028 HILLCREST DRIVE,CHILLICOTHE,Peoria,61,0,25,15,52,43,2,0
SHELBYVILLE MANOR,145441,1111 WEST NORTH 12TH STREET,SHELBYVILLE,Shelby,49,1,18,11,45,49,24,0
PINECREST MANOR,145024,414 SOUTH WESLEY AVENUE,MOUNT MORRIS,Ogle,1,0,38,0,91,4,2,0
INTEGRITY HC OF ALTON,145427,3523 WICKENHAUSER,ALTON,Madison,58,0,21,14,62,12,0,0
ST JOSEPH'S MEDICAL CENTER,145590,2200 EAST WASHINGTON STREET,BLOOMINGTON,McLean,0,0,0,0,3,0,0,0
"SPRINGS AT CRYSTAL LAKE, THE",145612,1000 EAST BRIGHTON LANE,CRYSTAL LAKE,McHenry,20,0,8,6,33,21,8,0
AMBASSADOR NURSING & REHAB CENTER,145343,4900 NORTH BERNARD,CHICAGO,Cook,68,26,0,5,149,49,0,0
PRAIRIE VILLAGE HEALTHCARE CTR,145294,1024 WEST WALNUT,JACKSONVILLE,Morgan,0,0,5,0,67,3,2,0
HELIA HEALTHCARE OF OLNEY,145388,410 EAST MACK,OLNEY,Richland,0,6,7,0,87,6,14,0
HERITAGE HEALTH-STAUNTON,145286,215 WEST PENNSYLVANIA AVENUE,STAUNTON,Macoupin,3,9,3,0,56,5,25,0
EDEN VILLAGE CARE CENTER,145384,400 SOUTH STATION ROAD,GLEN CARBON,Madison,67,63,39,21,59,24,45,1
WATSEKA REHAB & HLTH CARE CTR,145389,715 EAST RAYMOND ROAD,WATSEKA,Iroquois,2,4,28,1,59,7,4,0
COLONIAL MANOR,145183,620 WARRINGTON AVENUE,DANVILLE,Vermilion,29,19,20,1,56,17,25,0
MANORCARE OF HINSDALE,145246,600 WEST OGDEN AVENUE,HINSDALE,DuPage,7,11,19,11,120,12,21,0
BRIDGEWAY SENIOR LIVING,145420,111 EAST WASHINGTON,BENSENVILLE,DuPage,47,6,14,4,178,22,0,0
LIBERTYVILLE MANOR EXT CARE,145344,610 PETERSON ROAD,LIBERTYVILLE,Lake,29,22,35,15,33,16,21,0
HERITAGE HEALTH-LITCHFIELD,145271,628 SOUTH ILLINOIS STREET,LITCHFIELD,Montgomery,3,5,13,0,55,7,3,0
APERION CARE MARSEILLES,145295,578 WEST COMMERCIAL STREET,MARSEILLES,LaSalle,44,10,151,36,68,26,0,0
"CITADEL OF SKOKIE, THE",145468,9615 NORTH KNOX AVENUE,SKOKIE,Cook,,,,,,,,
WESTMONT MANOR HLTH & RHB,145338,512 EAST OGDEN AVENUE,WESTMONT,DuPage,43,32,10,12,69,9,3,0
ST JAMES WELLNESS REHAB VILLAS,145611,1251 EAST RICHTON ROAD,CRETE,Will,40,51,68,27,87,34,7,2
SEMINARY MANOR,145598,2345 NORTH SEMINARY STREET,GALESBURG,Knox,72,30,45,19,53,62,56,0
HERITAGE HEALTH-SPRINGFIELD,145229,900 NORTH RUTLEDGE,SPRINGFIELD,Sangamon,7,0,27,1,129,21,2,0
ELEVATE CARE NORTHBROOK,145171,270 SKOKIE HIGHWAY,NORTHBROOK,Cook,76,0,26,20,199,59,77,0
HILLSIDE REHAB & CARE CENTER,145609,1308 GAME FARM ROAD,YORKVILLE,Kendall,10,10,10,4,39,5,8,0
FRIENDSHIP VILLAGE-SCHAUMBURG,145341,350 WEST SCHAUMBURG ROAD,SCHAUMBURG,Cook,22,49,39,1,144,50,18,1
INTEGRITY HC OF BELLEVILLE,145290,727 NORTH 17TH STREET,BELLEVILLE,St. Clair,2,0,0,0,,11,0,0
HILLSBORO REHAB & HCC,145500,1300 EAST TREMONT STREET,HILLSBORO,Montgomery,4,0,11,0,91,16,5,0
GENERATIONS AT PEORIA,145039,5600 GLEN ELM DRIVE,PEORIA,Peoria,33,0,32,11,108,34,12,0
CHATEAU NRSG & REHAB CENTER,145614,7050 MADISON STREET,WILLOWBROOK,DuPage,48,66,56,15,95,32,22,0
ELMHURST EXTENDED CARE CENTER,145111,200 EAST LAKE STREET,ELMHURST,DuPage,1,0,10,0,39,7,2,0
AUBURN REHAB & HCC,145136,304 MAPLE AVENUE,AUBURN,Sangamon,39,0,7,3,50,15,2,0
TIMBERCREEK REHAB & HEALTHCARE CENTER,145275,2220 STATE STREET,PEKIN,Tazewell,36,29,28,14,58,9,14,0
APERION CARE PRINCETON,145437,515 BUREAU VALLEY PARKWAY,PRINCETON,Bureau,,,,,,,,
LANDMARK OF RICHTON PARK REHAB & NSG CTR,145424,22660 SOUTH CICERO AVENUE,RICHTON PARK,Cook,43,3,23,14,165,35,0,0
ATRIUM HEALTH CARE CENTER,145479,1425 WEST ESTES AVENUE,CHICAGO,Cook,9,13,20,14,144,19,16,0
ST ANTHONY'S NRSG & REHAB CENTER,145387,767  30TH STREET,ROCK ISLAND,Rock Island,55,15,21,11,71,28,9,0
ALDEN DEBES REHAB & HCC,145142,550 SOUTH MULFORD AVENUE,ROCKFORD,Winnebago,14,4,32,6,160,31,10,0
WESTMINSTER PLACE,145026,3200 GRANT STREET,EVANSTON,Cook,6,33,14,0,58,17,61,0
WYNSCAPE HEALTH & REHAB,145213,2180 MANCHESTER ROAD,WHEATON,DuPage,5,0,10,1,56,16,0,0
LAKEFRONT NURSING & REHAB CTR,145235,7618 NORTH SHERIDAN ROAD,CHICAGO,Cook,22,0,0,0,85,19,0,0
ALDEN POPLAR CREEK REHAB & HCC,145403,1545 BARRINGTON ROAD,HOFFMAN ESTATES,Cook,92,20,39,26,155,30,25,0
THRIVE LAKE COUNTY,145460,850 E US HIGHWAY 45,MUNDELEIN,Lake,31,93,44,11,105,14,25,0
NORRIDGE GARDENS,145329,7001 WEST CULLOM,NORRIDGE,Cook,2,0,44,20,225,16,0,1
BELHAVEN NURSING & REHAB CENTER,145549,11401 SOUTH OAKLEY AVENUE,CHICAGO,Cook,48,11,3,4,165,51,0,0
SYMPHONY NORTHWOODS,145312,2250 PEARL STREET,BELVIDERE,Boone,40,33,27,15,79,35,28,0
PINE ACRES REHAB & LIVING CTR,145261,1212 SOUTH SECOND STREET,DEKALB,DeKalb,53,7,17,12,74,28,9,0
HEARTLAND OF MOLINE,145027,833 SIXTEENTH AVENUE,MOLINE,Rock Island,29,6,46,7,89,25,3,0
HERITAGE HEALTH-MENDOTA,145151,1201 FIRST AVENUE,MENDOTA,LaSalle,48,23,34,18,53,46,16,0
FAIRFIELD MEMORIAL HOSPITAL,145552,NORTH WEST 11TH STREET,FAIRFIELD,Wayne,12,0,7,7,11,6,19,0
ACCOLADE PAXTON SENIOR LIVING,145449,450 FULTON STREET,PAXTON,Ford,48,0,7,0,60,30,0,0
CHRISTIAN NURSING HOME,145430,1507 7TH STREET,LINCOLN,Logan,7,5,23,1,88,17,19,0
LOFT REHABILITATION & NURSING,145431,700 NORTH MAIN STREET,EUREKA,Woodford,0,27,8,0,77,5,3,0
OAKVIEW NURSING & REHAB,145376,1320 WEST 9TH STREET,MOUNT CARMEL,Wabash,1,20,15,0,69,11,47,0
HIGHLAND HEALTH CARE CENTER,145508,1450 26TH STREET,HIGHLAND,Madison,0,0,17,0,73,7,0,0
ASCENSION VILLA FRANCISCAN,145029,210 NORTH SPRINGFIELD AVENUE,JOLIET,Will,59,1,31,16,92,40,5,0
PEARL PAVILION,145234,900 SOUTH KIWANIS DRIVE,FREEPORT,Stephenson,4,0,0,0,64,12,1,0
MCLEAN COUNTY NURSING HOME,145494,901 NORTH MAIN,NORMAL,McLean,1,14,49,0,81,9,14,0
JACKSONVILLE SKLD NUR & REHAB,145273,1517 WEST WALNUT STREET,JACKSONVILLE,Morgan,55,5,24,19,64,26,1,0
EDWARDSVILLE NSG & REHAB CTR,145555,401 ST MARY DRIVE,EDWARDSVILLE,Madison,72,67,23,23,59,29,26,0
ALDEN VALLEY RIDGE REHAB & HCC,145379,275 EAST ARMY TRAIL ROAD,BLOOMINGDALE,DuPage,23,18,9,2,143,14,9,2
ALDEN ESTATES OF NAPERVILLE,145582,1525 SOUTH OXFORD LANE,NAPERVILLE,DuPage,2,16,7,2,102,10,16,0
BIRCHWOOD PLAZA,145532,1426 WEST BIRCHWOOD,CHICAGO,Cook,53,7,24,12,96,17,14,0
"THREE SPRINGS LODGE NURSING HOME, LLC",145497,161 THREE SPRINGS ROAD,CHESTER,Randolph,0,0,0,0,55,7,1,0
WINNING WHEELS,145556,701 EAST 3RD STREET,PROPHETSTOWN,Whiteside,66,3,4,4,71,28,8,0
PRAIRIE CROSSING LVG & REHAB,145414,409 WEST COMANCHE ROAD,SHABBONA,DeKalb,1,15,11,0,56,5,7,0
RANDOLPH COUNTY CARE CENTER,145406,312 WEST BELMONT,SPARTA,Randolph,0,0,14,0,50,14,0,0
SYMPHONY OF LINCOLN PARK,145510,1366 WEST FULLERTON AVENUE,CHICAGO,Cook,133,20,41,28,176,76,6,0
RICHLAND NURSING & REHAB,145135,900 EAST SCOTT STREET,OLNEY,Richland,,,,,,,,
ELEVATE CARE IRVING PARK,145415,4340 NORTH KEYSTONE,CHICAGO,Cook,,,,,,,,
"PEARL OF ROLLING MEADOWS,THE",145350,4225 KIRCHOFF ROAD,ROLLING MEADOWS,Cook,29,0,20,6,99,37,2,0
CROSSROADS CARE CTR WOODSTOCK,145222,309 MCHENRY AVENUE,WOODSTOCK,McHenry,59,8,23,11,98,12,15,0
UNIVERSITY REHAB,145364,500 SOUTH ART BARTELL ROAD,URBANA,Champaign,7,0,26,0,152,28,0,0
GENERATIONS AT RIVERVIEW,145524,500 CENTENNIAL DRIVE,EAST PEORIA,Tazewell,31,0,6,3,26,35,0,0
GENERATIONS AT NEIGHBORS,145440,"811 WEST 2ND, PO BOX 585",BYRON,Ogle,16,0,6,5,96,39,2,1
"GROVE OF LAGRANGE PARK, THE",145307,701 NORTH LAGRANGE ROAD,LA GRANGE PARK,Cook,6,36,28,1,106,16,21,0
