Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
STRAFFORD CARE CENTER,265656,505 WEST EVERGREEN,STRAFFORD,Greene,1,3,0,0,63,0,1,0
PARKWOOD SKILLED NURSING AND REHABILITATION CENTER,265523,3201 PARKWOOD LANE,MARYLAND HEIGHTS,St. Louis,1,0,0,0,89,2,0,0
SUNSET HEALTH CARE CENTER,265390,400 WEST PARK AVENUE,UNION,Franklin,13,3,5,2,106,10,10,0
NORTHWOOD HILLS CARE CENTER,265381,"800 N ARTHUR ST, PO BOX 187",HUMANSVILLE,Polk,0,3,0,0,94,0,2,0
CHARITON PARK HEALTH CARE CENTER,265526,902 MANOR DRIVE,SALISBURY,Chariton,0,0,0,0,114,0,2,0
LENOIR HEALTH CARE CENTER,265639,3850 CARTWRIGHT LANE,COLUMBIA,Boone,6,0,10,0,62,2,8,0
WILLOW CARE NURSING HOME,265335,"2646 STATE ROUTE 76, PO BOX 309",WILLOW SPRINGS,Howell,0,5,13,0,80,3,8,0
BRENT B TINNIN MANOR,265472,220 EUEL POLK DRIVE,ELLINGTON,Reynolds,2,0,2,0,35,2,0,0
BALLWIN RIDGE HEALTH & REHABILITATION,265539,1441 CHARIC DRIVE,WILDWOOD,St. Louis,1,0,2,0,46,6,0,0
PORTAGEVILLE HEALTH CARE CENTER,265549,290 WEST STATE HWY 162,PORTAGEVILLE,New Madrid,18,2,3,2,53,17,0,0
GEORGIAN GARDENS CENTER FOR REHAB AND HEALTHCARE,265516,1 GEORGIAN GARDENS DRIVE,POTOSI,Washington,18,3,2,1,75,17,0,0
CHARLESTON MANOR,265165,1220 EAST MARSHALL,CHARLESTON,Mississippi,3,1,0,0,40,7,7,0
AUTUMN OAKS CARING CENTER,265406,1310 HOVIS STREET,MOUNTAIN GROVE,Wright,0,0,7,0,53,0,0,0
"LUTHERAN HOME, THE",265359,2825 BLOOMFIELD ROAD,CAPE GIRARDEAU,Cape Girardeau,5,83,28,0,199,8,77,0
CLEARVIEW NURSING CENTER,265614,"430 SALCEDO ROAD, PO BOX 707",SIKESTON,Scott,0,2,1,0,31,0,1,0
SEVILLE CARE CENTER,265521,"35625 HIGHWAY 72, PO BOX 746",SALEM,Dent,0,5,4,0,43,0,2,0
"BLUFFS, THE",265498,3105 BLUFF CREEK DRIVE,COLUMBIA,Boone,20,0,12,3,84,30,0,0
CEDARCREST MANOR,265202,324 WEST 5TH STREET,WASHINGTON,Franklin,0,8,14,0,81,0,5,0
EAST PRAIRIE NURSING CENTER,265551,"186 MILLAR ROAD, PO BOX 299",EAST PRAIRIE,Mississippi,0,1,3,0,23,0,5,0
MEADOW VIEW OF HARRISONVILLE HEALTH & REHAB,265362,2203 EAST MECHANIC STREET,HARRISONVILLE,Cass,3,11,7,12,81,0,8,0
INDEPENDENCE MANOR CARE CENTER,265682,1600 SOUTH KINGSHIGHWAY,INDEPENDENCE,Jackson,50,3,11,9,59,12,1,0
WOODLAND HILLS-A STONEBRIDGE COMMUNITY,265553,702 HIGHWAY 34 WEST,MARBLE HILL,Bollinger,0,0,7,0,84,1,4,0
PUXICO NURSING AND REHABILITATION CENTER,265496,540 NORTH HIGHWAY 51,PUXICO,Stoddard,3,0,7,0,34,2,0,0
MAPLE LAWN NURSING HOME,265237,"1410 WEST LINE STREET, PO BOX 232",PALMYRA,Marion,0,0,5,0,65,0,0,0
ST GENEVIEVE CARE CENTER INC,265489,"1010 STE GENEVIEVE DRIVE, PO BOX 426",SAINTE GENEVIEVE,Ste. Genevieve,0,0,1,0,51,0,0,0
MARSHFIELD CARE CENTER FOR REHAB AND HEALTHCARE,265577,800 SOUTH WHITE OAK,MARSHFIELD,Webster,0,11,4,0,50,4,2,0
MALDEN NURSING & REHAB,265609,1209 STOKELAN,MALDEN,Dunklin,2,1,0,0,29,3,5,0
GARDEN VIEW CARE CENTER,265321,700 GARDEN PATH,O FALLON,St. Charles,10,0,12,1,53,3,0,0
BARNES-JEWISH EXTENDED CARE,265439,401 CORPORATE PARK DRIVE,SAINT LOUIS,St. Louis,3,30,18,0,76,14,18,0
DELHAVEN MANOR,265392,5460 DELMAR BLVD,SAINT LOUIS,St. Louis City,0,0,10,0,56,0,0,0
WARSAW HEALTH AND REHABILITATION CENTER,265566,1609 SUNCHASE DRIVE,WARSAW,Benton,0,10,5,0,75,1,1,0
BUFFALO PRAIRIE CENTER FOR REHAB AND HEALTHCARE,265471,631 WEST MAIN STREET,BUFFALO,Dallas,0,2,4,0,41,0,6,0
FORSYTH CARE CENTER,265605,"477 COY BLVD, PO BOX 640",FORSYTH,Taney,1,3,20,0,81,7,4,0
PARKSIDE MANOR,265302,1201 HUNT AVENUE,COLUMBIA,Boone,0,10,0,0,75,2,11,0
BERNARD CARE CENTER,265500,4335 WEST PINE BLVD,SAINT LOUIS,St. Louis City,4,2,12,4,116,2,1,0
PIONEER SKILLED NURSING CENTER,265169,1500 SOUTH KANSAS AVENUE,MARCELINE,Chariton,0,0,0,0,40,2,2,0
SARCOXIE NURSING CENTER,265649,"1505 MINER, PO BOX 248",SARCOXIE,Jasper,0,4,2,0,36,2,23,0
TRI-COUNTY CARE CENTER,265638,601 NORTH GALLOWAY ROAD,VANDALIA,Audrain,32,8,2,1,73,29,10,0
GERALD NURSING AND REHAB,265440,"533 CANAAN ROAD, PO BOX 180",GERALD,Franklin,0,0,0,0,15,0,0,0
CLINTON HEALTHCARE AND REHABILITATION CENTER,265255,1009 EAST OHIO,CLINTON,Henry,0,0,5,0,68,0,0,0
KINGDOM CARE SENIOR LIVING LLC,265581,811 CENTER STREET,FULTON,Callaway,0,14,4,0,20,0,47,0
LEBANON SOUTH NURSING & REHAB,265428,514 WEST FREMONT ROAD,LEBANON,Laclede,4,2,13,0,73,8,7,0
AUTUMN TERRACE HEALTH & REHABILITATION,265339,6124 RAYTOWN ROAD,RAYTOWN,Jackson,0,0,4,0,106,1,0,0
