Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
BLUEGRASS CARE & REHABILITATION CENTER,185446,3576 PIMLICO PARKWAY,LEXINGTON,Fayette,13,0,0,0,101,17,0,0
COUNTRYSIDE CENTER FOR REHABILITATION AND NURSING,185382,47 MARGO AVENUE,BARDWELL,Carlisle,0,3,11,0,54,6,4,0
SIGNATURE HEALTHCARE OF HART COUNTY REHAB & WELLNE,185381,1505 SOUTH DIXIE STREET,HORSE CAVE,Hart,4,6,15,0,82,12,1,0
BOYD NURSING AND REHABILITATION,185418,12100 PRINCELAND SPUR,ASHLAND,Boyd,55,23,17,8,42,43,29,1
BRACKEN COUNTY NURSING & REHABILITATION CENTER,185344,5269 ASBURY ROAD,AUGUSTA,Bracken,0,0,0,0,24,1,0,0
LANDMARK OF LANCASTER REHABILITATION AND NURSING C,185065,308 WEST MAPLE AVENUE,LANCASTER,Garrard,32,4,9,1,81,14,5,0
BRIDGE POINT CENTER,185090,7300 WOODSPOINT DRIVE,FLORENCE,Boone,73,28,12,3,118,30,13,0
TRI-CITIES NURSING AND REHABILITATION CENTER,185433,19101 US HIGHWAY 119 NORTH,CUMBERLAND,Harlan,1,0,10,0,68,1,0,0
DAWSON SPRINGS HEALTH AND REHABILITATION CENTER,185263,213 WATER STREET,DAWSON SPRINGS,Hopkins,0,0,2,0,51,5,0,0
HERMITAGE CARE AND REHABILITATION CENTER,185346,1614 WEST PARRISH AVENUE,OWENSBORO,Daviess,0,0,4,0,77,6,14,0
MAYFAIR MANOR,185069,3300 TATES CREEK ROAD,LEXINGTON,Fayette,1,0,0,0,81,16,0,0
LAUREL HEIGHTS HOME FOR THE ELDERLY,185003,208 WEST TWELFTH STREET,LONDON,Laurel,7,0,6,0,135,6,1,0
CLINTON COUNTY CARE AND REHABILITATION CENTER,185315,404 NORTH WASHINGTON STREET,ALBANY,Clinton,1,0,5,0,47,15,6,0
SIGNATURE HEALTHCARE OF HARTFORD REHAB & WELLNESS,185275,114 MCMURTRY AVENUE,HARTFORD,Ohio,29,18,16,7,89,40,33,0
NAZARETH HOME,185138,2000 NEWBURG ROAD,LOUISVILLE,Jefferson,10,14,75,1,93,13,35,0
CLINTON-HICKMAN COUNTY NURSING FACILITY,185326,366 SOUTH WASHINGTON STREET,CLINTON,Hickman,20,0,8,1,34,6,1,0
"BRIGHTON CORNERSTONE GROUP, LLC",185013,55 EAST NORTH STREET,MADISONVILLE,Hopkins,3,0,3,0,48,12,0,0
CAL TURNER REHAB AND SPECIALTY CARE,185325,456 BURNLEY ROAD,SCOTTSVILLE,Allen,21,3,20,3,92,22,12,0
BRECKINRIDGE MEMORIAL NURSING FACILITY,185285,1011 OLD HIGHWAY 60,HARDINSBURG,Breckinridge,0,1,1,0,18,2,7,0
TRADEWATER POINTE,185133,100 WEST RAMSEY,DAWSON SPRINGS,Hopkins,0,2,8,0,45,4,0,0
IRVINE NURSING AND REHABILITATION CENTER,185339,411 BERTHA WALLACE DRIVE,IRVINE,Estill,70,35,24,8,66,31,8,0
MIDDLESBORO NURSING AND REHABILITATION FACILITY,185240,235 NEW WILSON LANE,MIDDLESBORO,Bell,55,20,10,5,89,41,103,0
OWENSBORO HEALTH MUHLENBERG COMMUNITY HOSPITAL LTC,185008,440 HOPKINSVILLE STREET,GREENVILLE,Muhlenberg,5,1,4,0,42,8,7,0
LIFE CARE CENTER OF LA CENTER,185320,252 W. 5TH STREET,LA CENTER,Ballard,0,2,6,0,52,2,0,0
FAIR OAKS HEALTH AND REHABILITATION,185286,1 SPARKS AVENUE,JAMESTOWN,Russell,14,0,22,1,96,5,0,0
WESTERN STATE NURSING FACILITY,185228,2400 RUSSELLVILLE ROAD,HOPKINSVILLE,Christian,4,0,6,0,92,4,1,0
"STANFORD CARE AND REHAB, LLC",185244,105 HARMON HEIGHTS,STANFORD,Lincoln,86,40,23,22,82,41,45,0
REGIS WOODS,185301,4604 LOWE ROAD,LOUISVILLE,Jefferson,77,3,34,14,120,41,2,0
"FRANKFORT REHAB AND CARE, LLC",185159,117 OLD SOLDIERS LANE,FRANKFORT,Franklin,41,0,5,5,69,30,0,0
GRAYSON NURSING AND REHABILITATION,185177,505 WILLIAM THOMASON BYWAY,LEITCHFIELD,Grayson,42,34,15,9,65,16,49,0
WOLFE COUNTY HEALTH AND REHABILITATION CENTER,185213,850 HWY 191,CAMPTON,Wolfe,0,9,0,0,94,0,0,0
NICHOLASVILLE NURSING & REHABILITATION,185220,100 SPARKS AVENUE,NICHOLASVILLE,Jessamine,2,0,2,0,64,1,0,0
SANSBURY CARE CENTER,185297,2625 BARDSTOWN ROAD,SAINT CATHARINE,Washington,2,5,4,0,50,11,6,0
GREENWOOD NURSING & REHABILITATION CENTER,185187,5079 SCOTTSVILLE RD.,BOWLING GREEN,Warren,57,5,19,7,109,23,1,0
CHRISTIAN HEALTH CENTER,185419,1800 WESTEN AVENUE,BOWLING GREEN,Warren,2,0,0,0,40,13,0,0
VILLASPRING OF ERLANGER,185447,4220 HOUSTON ROAD,ERLANGER,Kenton,1,0,21,0,128,8,2,0
SIGNATURE HEALTHCARE AT JEFFERSON MANOR REHAB & WE,185169,1801 LYNN WAY,LOUISVILLE,Jefferson,31,10,29,11,60,20,1,0
ST ELIZABETH FT THOMAS SNF,185328,85 NORTH GRAND AVENUE,FORT THOMAS,Campbell,11,28,7,6,13,2,0,0
SOMERWOODS NURSING AND REHABILITATION CENTER,185152,555 BOURNE AVENUE,SOMERSET,Pulaski,0,0,8,0,120,0,0,0
KINGSBROOK LIFECARE CENTER,185449,2500 STATE ROUTE 5,ASHLAND,Boyd,4,10,33,1,115,5,17,0
HOMESTEAD POST ACUTE,185144,1608 VERSAILLES ROAD,LEXINGTON,Fayette,67,44,24,11,116,46,17,0
SIGNATURE HEALTHCARE AT JEFFERSON PLACE REHAB & WE,185349,1705 HERR LANE,LOUISVILLE,Jefferson,24,1,21,7,53,13,15,0
GRAND HAVEN NURSING HOME,185332,105 RODGERS PARK,CYNTHIANA,Harrison,0,0,1,0,50,1,0,0
SPRINGFIELD NURSING AND REHABILITATION CENTER,185336,420 EAST GRUNDY AVENUE,SPRINGFIELD,Washington,2,0,3,0,62,2,0,0
TELFORD TERRACE,185451,1025 ROBERT L TELFORD DRIVE,RICHMOND,Madison,19,1,4,4,23,19,0,0
PINE MEADOWS POST ACUTE,185215,1608 HILL RISE DRIVE,LEXINGTON,Fayette,106,15,27,22,115,53,5,0
"CLIFTON OAKS CARE AND REHAB CENTER, LLC",185176,446 MT. HOLLY AVENUE,LOUISVILLE,Jefferson,0,0,2,1,89,9,0,0
COVINGTON'S CONVALESCENT CENTER,185343,115 CAYCE STREET,HOPKINSVILLE,Christian,13,0,16,11,40,12,0,0
"VANCEBURG REHAB AND CARE, LLC",185238,58 EASTHAM STREET,VANCEBURG,Lewis,55,31,17,13,64,73,89,0
BEREA HEALTH AND REHABILITATION,185384,601 RICHMOND ROAD,BEREA,Madison,0,0,0,0,74,7,2,0
ESSEX NURSING AND REHABILITATION CENTER,185288,9600 LAMBORNE BOULEVARD,LOUISVILLE,Jefferson,50,7,22,10,81,31,16,0
GALLATIN NURSING & REHAB,185360,499 CENTER STREET,WARSAW,Gallatin,40,8,25,8,93,11,8,0
WESLEY MANOR,185136,5012 EAST MANSLICK RD,LOUISVILLE,Jefferson,2,2,33,0,57,8,6,0
LOUISVILLE EAST POST ACUTE,185178,4200 BROWNS LANE,LOUISVILLE,Jefferson,69,28,26,9,145,22,6,0
MADISON HEALTH AND REHABILITATION CENTER,185262,131 MEADOWLARK DRIVE,RICHMOND,Madison,0,11,9,0,72,3,33,0
