Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
THE OAKS AT LAKEWOOD,505347,11411 BRIDGEPORT WAY,TACOMA,Pierce,0,1,6,0,63,1,0,0
GOOD SAMARITAN SOCIETY - SPOKANE VALLEY,505099,EAST 17121 EIGHTH AVENUE,SPOKANE VALLEY,Spokane,0,0,7,0,81,0,1,0
CAREAGE OF WHIDBEY,505309,311 NORTHEAST 3RD STREET,COUPEVILLE,Island,0,1,2,2,41,0,0,0
AVALON CARE CENTER - PULLMAN,505246,NORTHWEST 1310 DEANE,PULLMAN,Whitman,0,1,6,0,24,0,5,0
CANTERBURY HOUSE,505344,502 29TH STREET SOUTHEAST,AUBURN,King,0,8,6,0,79,2,5,0
NORTH AUBURN REHAB & HEALTH CENTER,505195,2830  I  STREET NORTHEAST,AUBURN,King,0,0,3,0,87,0,3,0
PRESTIGE CARE & REHABILITATION - SUNNYSIDE,505226,721 OTIS AVENUE,SUNNYSIDE,Yakima,27,5,8,7,52,23,5,0
CASHMERE CARE CENTER,505151,817 PIONEER AVENUE,CASHMERE,Chelan,29,4,9,2,71,11,0,0
EMERALD CARE,505265,209 NORTH AHTANUM AVENUE,WAPATO,Yakima,46,5,6,4,69,28,0,0
AMERICANA HEALTH & REHAB CTR,505361,917 7TH AVENUE,LONGVIEW,Cowlitz,0,0,0,0,50,0,7,0
"GARDENS ON UNIVERSITY, THE",505114,414 S UNIVERSITY RD,SPOKANE,Spokane,0,1,11,0,105,0,9,0
VANCOUVER SPECIALTY AND REHAB CARE,505269,1015 NORTH GARRISON ROAD,VANCOUVER,Clark,3,1,0,0,79,10,21,0
REGENCY AT THE PARK,505075,420 SOUTHEAST MYRA ROAD,COLLEGE PLACE,Walla Walla,1,1,8,0,59,4,15,1
AVALON CARE CENTER - OTHELLO LLC,505255,495 NORTH THIRTEENTH STREET,OTHELLO,Adams,0,0,1,0,25,0,0,0
HEARTWOOD EXTENDED HEALTHCARE,505326,1649 EAST 72ND,TACOMA,Pierce,32,1,18,9,81,0,0,0
LIFE CARE CENTER OF PORT ORCHARD,505210,2031 POTTERY AVENUE,PORT ORCHARD,Kitsap,0,2,3,0,81,1,8,0
CHENEY CARE CENTER,505346,2219 NORTH 6TH STREET,CHENEY,Spokane,0,1,1,1,49,1,1,0
LIFE CARE CENTER OF PUYALLUP,505324,511 10TH AVENUE SOUTHEAST,PUYALLUP,Pierce,0,5,6,0,76,3,6,0
BREMERTON CONVALESCENT & REHABILITATION CENTER,505123,2701 CLARE AVENUE,BREMERTON,Kitsap,0,3,7,0,101,0,5,0
"HEARTHSTONE, THE",505027,6720 EAST GREEN LAKE WAY NORTH,SEATTLE,King,2,4,0,1,19,6,7,0
PRESTIGE CARE & REHABILITATION - CAMAS,505273,740 NE DALLAS STREET,CAMAS,Clark,0,8,7,0,59,1,0,0
WILLAPA HARBOR HEALTH AND REHAB,505349,1100 JACKSON STREET,RAYMOND,Pacific,1,0,0,0,35,0,0,0
SHORELINE HEALTH AND REHABILITATION,505262,2818 NORTHEAST 145TH STREET,SEATTLE,King,0,9,3,0,94,0,6,0
MANOR CARE HEALTH SERVICES-SPO,505322,NORTH 6025 ASSEMBLY,SPOKANE,Spokane,2,14,8,0,89,3,9,0
WILLOW SPRINGS CARE AND REHABILITATION,505367,4007 TIETON DRIVE,YAKIMA,Yakima,5,6,9,4,59,5,4,0
REDMOND CARE AND REHABILITATION CENTER,505181,7900 WILLOWS ROAD NORTHEAST,REDMOND,King,1,3,5,1,64,2,0,0
GRAYS HARBOR HEALTH & REHABILITATION CENTER,505016,920 ANDERSON DRIVE,ABERDEEN,Grays Harbor,0,2,5,0,60,0,10,0
MT BAKER CARE CENTER,505376,2905 CONNELLY AVENUE,BELLINGHAM,Whatcom,0,2,8,0,45,0,3,0
SOUNDVIEW REHABILTATION AND HEALTH CARE INC,505216,1105 27TH STREET,ANACORTES,Skagit,0,0,5,0,31,0,0,0
LIFE CARE CENTER OF SKAGIT VALLEY,505318,1462 WEST STATE ROUTE 20,SEDRO WOOLLEY,Skagit,0,28,10,0,77,1,19,0
PUGET SOUND HEALTHCARE CENTER,505299,4001 CAPITOL MALL DR SOUTHWEST,OLYMPIA,Thurston,0,2,0,0,92,0,2,0
