Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
"LAUREL MANOR CARE CENTER, INC",065246,920 S CHELTON RD,COLORADO SPRINGS,El Paso,,,,,,,,
COLORADO STATE VETERANS NURSING HOME - RIFLE,065386,851 E 5TH ST,RIFLE,Garfield,10,0,15,0,48,12,22,0
TERRACE GARDENS HEALTHCARE CENTER,065172,2438 E FOUNTAIN BLVD,COLORADO SPRINGS,El Paso,0,5,23,0,74,5,0,0
MESA MANOR CENTER,065110,2901 N 12TH ST,GRAND JUNCTION,Mesa,1,0,32,0,66,7,3,0
EVERGREEN NURSING HOME,065234,1991 CARROLL AVE,ALAMOSA,Alamosa,9,0,15,1,36,4,2,0
ARBOR VIEW,065330,7991 W 71ST AVE,ARVADA,Jefferson,22,1,12,3,92,23,20,0
WASHINGTON COUNTY NURSING HOME,065309,676 W GREENHOUSE DR,AKRON,Washington,0,0,13,0,38,7,4,0
BELMONT LODGE HEALTH CARE CENTER,065169,1601 CONSTITUTION RD,PUEBLO,Pueblo,67,11,22,5,69,33,43,0
REGENT PARK NURSING AND REHABILITATION,065302,816 S INTEROCEAN AVE,HOLYOKE,Phillips,20,15,3,3,38,14,5,0
RIVER VALLEY INN NURSING HOME,065424,1335 6TH ST,DEL NORTE,Rio Grande,0,0,14,0,45,3,2,0
BROOKDALE GREENWOOD VILLAGE,065376,6450 S BOSTON ST,GREENWOOD VILLAGE,Arapahoe,37,1,10,5,50,22,0,0
PARKVIEW CARE CENTER,065299,3105 W ARKANSAS AVE,DENVER,Denver,0,0,4,0,51,7,0,0
ADVANCED HEALTH CARE OF COLORADO SPRINGS,065407,55 S PARKSIDE DR,COLORADO SPRINGS,El Paso,3,7,3,1,19,15,10,0
"ROWAN COMMUNITY, INC",065206,4601 E ASBURY CIR,DENVER,Denver,12,2,8,3,55,13,6,0
RIVERDALE REHAB AND CARE COMMUNITY OF BRIGHTON,065378,2311 E BRIDGE ST,BRIGHTON,Adams,19,18,18,1,83,15,58,0
"SUITES AT SOMEREN GLEN CARE CENTER, THE",065345,5000 E ARAPAHOE RD,CENTENNIAL,Arapahoe,2,1,19,0,85,5,3,0
PEARL STREET HEALTH AND REHABILITATION CENTER,065208,3636 SOUTH PEARL ST,ENGLEWOOD,Arapahoe,13,2,6,0,65,12,0,0
LITTLETON CARE AND REHABILITATION CENTER,065320,5822 S LOWELL WAY,LITTLETON,Arapahoe,0,0,11,0,33,3,1,0
VI AT HIGHLANDS RANCH SKILLED NURSING,065398,9085 RANCH RIVER CIR,HIGHLANDS RANCH,Douglas,2,2,2,0,17,7,17,0
"CENTER AT PARK WEST LLC, THE",065427,3727 PARKER BLVD,PUEBLO,Pueblo,7,2,5,2,24,8,2,2
HALLMARK NURSING CENTER,065233,3701 W RADCLIFF AVE,DENVER,Denver,53,7,27,6,94,31,14,0
"HEALTHCARE RESORT OF COLORADO SPRINGS, THE",065417,2818 GRAND VISTA CIR,COLORADO SPRINGS,El Paso,15,0,21,1,78,17,6,1
ADVANCED HEALTH CARE OF AURORA,065393,1800 S POTOMAC ST,AURORA,Arapahoe,4,0,10,2,47,14,8,0
LIFE CARE CENTER OF LONGMONT,065282,2451 PRATT ST,LONGMONT,Boulder,51,56,41,12,105,35,76,0
