Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
MADISON POINTE CARE CENTER,105166,6020 INDIANA AVE,NEW PORT RICHEY,Pasco,31,2,2,1,96,26,8,0
HARDEE MANOR HEALTHCARE CENTER,105362,401 ORANGE PLACE,WAUCHULA,Hardee,3,1,14,2,63,15,2,0
FOUNTAIN MANOR HEALTH & REHABILITATION CENTER,105172,390 NE 135TH ST,NORTH MIAMI,Miami-Dade,72,3,37,14,133,89,0,0
EDEN SPRINGS NURSING AND REHAB CENTER,105282,4679 CRAWFORDVILLE HWY,CRAWFORDVILLE,Wakulla,4,7,38,0,101,29,12,0
HERITAGE PARK REHABILITATION AND HEALTHCARE,105238,2826 CLEVELAND AVE,FORT MYERS,Lee,,,,,,,,
CASA MORA REHABILITATION AND EXTENDED CARE,105327,1902 59TH ST W,BRADENTON,Manatee,26,52,26,0,151,26,3,0
HEALTH AND REHABILITATION CENTRE AT DOLPHINS VIEW,105012,1820 SHORE DR S,SOUTH PASADENA,Pinellas,12,3,11,7,45,21,4,0
OAK MANOR HEALTHCARE & REHABILITATION CENTER,105248,3500 OAK MANOR LANE,LARGO,Pinellas,53,66,9,3,110,34,50,0
SOUTH HERITAGE HEALTH & REHABILITATION CENTER,105117,718 LAKEVIEW AVE S,SAINT PETERSBURG,Pinellas,12,6,6,3,61,23,8,0
PARKVIEW REHABILITATION CENTER AT WINTER PARK,105307,2075 LOCH LOMOND DRIVE,WINTER PARK,Orange,9,0,25,2,84,18,1,0
CORAL GABLES NURSING AND REHABILITATION CENTER,105005,7060 SW 8TH STREET,MIAMI,Miami-Dade,33,22,9,4,74,37,7,0
CONCORDIA VILLAGE OF TAMPA,105351,4100 E FLETCHER AVE,TAMPA,Hillsborough,94,5,40,10,97,69,7,0
MANOR PINES CONVALESCENT CENTER,105089,1701 NE 26TH ST,FORT LAUDERDALE,Broward,5,1,4,3,117,14,3,0
PLANTATION NURSING & REHABILITATION CENTER,105175,4250 NW 5TH ST,PLANTATION,Broward,8,0,0,0,75,34,0,0
KRYSTAL BAY NURSING AND REHABILITATION,105120,16650 W DIXIE HWY,NORTH MIAMI BEACH,Miami-Dade,4,0,10,6,90,13,0,0
WINTER HAVEN HEALTH AND REHABILITATION CENTER,105176,202 AVE O NE,WINTER HAVEN,Polk,82,62,33,20,117,67,21,2
"AVANTE AT LAKE WORTH, INC.",105372,2501 N A ST,LAKE WORTH,Palm Beach,38,2,3,4,92,46,0,0
BARTOW CENTER,105286,2055 E GEORGIA ST,BARTOW,Polk,81,75,22,12,88,46,22,0
DAYTONA BEACH HEALTH AND REHABILITATION CENTER,105311,1055 3RD STREET,DAYTONA BEACH,Volusia,35,25,27,6,130,23,11,0
CALUSA HARBOUR,105384,2525 FIRST ST,FORT MYERS,Lee,21,0,7,3,44,34,0,0
SIGNATURE HEALTHCARE OF PORT CHARLOTTE,105363,4033 BEAVER LANE,PORT CHARLOTTE,Charlotte,51,3,24,17,116,27,0,0
SEASIDE HEALTH AND REHABILITATION CENTER,105052,324 WILDER BLVD,DAYTONA BEACH,Volusia,100,4,31,19,120,44,12,0
BOCA RATON REHABILITATION CENTER,105219,755 MEADOWS ROAD,BOCA RATON,Palm Beach,64,6,9,5,96,41,2,0
MAJESTIC OAKS,105374,901 VETERAN'S MEMORIAL PARKWAY,ORANGE CITY,Volusia,1,4,24,1,119,14,1,0
ROCKLEDGE HEALTH AND REHABILITATION CENTER,105251,587 BARTON BLVD,ROCKLEDGE,Brevard,58,6,44,27,75,43,11,2
