Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CASEYVILLE NURSING & REHAB CTR,145585,601 WEST LINCOLN AVENUE,CASEYVILLE,St. Clair,13,2,3,1,101,20,4,0
LIBERTYVILLE MANOR EXT CARE,145344,610 PETERSON ROAD,LIBERTYVILLE,Lake,29,22,35,15,36,16,21,0
ACCOLADE PAXTON SENIOR LIVING,145449,450 FULTON STREET,PAXTON,Ford,24,0,7,0,61,15,0,0
FREEBURG CARE CENTER,145515,746 URBANNA DRIVE,FREEBURG,St. Clair,0,2,14,0,92,12,15,0
BRIA OF CAHOKIA,145613,3354 JEROME LANE,CAHOKIA,St. Clair,22,3,7,3,105,30,1,0
PINE ACRES REHAB & LIVING CTR,145261,1212 SOUTH SECOND STREET,DEKALB,DeKalb,53,7,17,12,74,26,9,0
GOTTLIEB MEMORIAL HOSPITAL,145526,701 WEST NORTH AVENUE,MELROSE PARK,Cook,0,0,0,0,17,8,1,0
HILLSIDE REHAB & CARE CENTER,145609,1308 GAME FARM ROAD,YORKVILLE,Kendall,10,10,10,4,38,4,8,0
LAKEFRONT NURSING & REHAB CTR,145235,7618 NORTH SHERIDAN ROAD,CHICAGO,Cook,14,0,0,0,86,18,0,0
MCLEAN COUNTY NURSING HOME,145494,901 NORTH MAIN,NORMAL,McLean,1,14,49,0,82,7,14,0
AVISTON COUNTRYSIDE MANOR,145601,450 WEST 1ST STREET,AVISTON,Clinton,29,15,54,7,46,28,33,0
BURGESS SQUARE HEALTHCARE CTR,145219,5801 SOUTH CASS AVENUE,WESTMONT,DuPage,15,10,13,3,85,35,6,0
LANDMARK OF RICHTON PARK REHAB & NSG CTR,145424,22660 SOUTH CICERO AVENUE,RICHTON PARK,Cook,41,3,23,14,168,32,0,0
CLARK MANOR,145507,7433 NORTH CLARK STREET,CHICAGO,Cook,134,2,9,14,242,39,0,0
REGENCY CARE OF MORRIS,145623,1095 TWILIGHT DRIVE,MORRIS,Grundy,0,0,18,0,75,6,0,0
NORRIDGE GARDENS,145329,7001 WEST CULLOM,NORRIDGE,Cook,2,0,41,17,211,15,0,1
WYNSCAPE HEALTH & REHAB,145213,2180 MANCHESTER ROAD,WHEATON,DuPage,5,0,10,1,67,16,0,0
WATSEKA REHAB & HLTH CARE CTR,145389,715 EAST RAYMOND ROAD,WATSEKA,Iroquois,2,2,27,0,59,1,2,0
LANDMARK OF DES PLAINES REHAB,145334,9300 BALLARD ROAD,DES PLAINES,Cook,3,0,26,1,115,4,2,0
TIMBERCREEK REHAB & HEALTHCARE CENTER,145275,2220 STATE STREET,PEKIN,Tazewell,36,29,28,14,57,8,11,0
"MOSAIC OF LAKESHORE, THE",145244,7200 NORTH SHERIDAN ROAD,CHICAGO,Cook,12,13,4,11,156,4,1,2
OAKVIEW NURSING & REHAB,145376,1320 WEST 9TH STREET,MOUNT CARMEL,Wabash,1,20,15,0,71,10,41,0
INTEGRITY HC OF ALTON,145427,3523 WICKENHAUSER,ALTON,Madison,58,0,21,14,51,12,0,0
WHITE HALL NURSING & REHAB CENTER,145519,620 WEST BRIDGEPORT,WHITE HALL,Greene,85,56,20,18,80,60,30,0
ATRIUM HEALTH CARE CENTER,145479,1425 WEST ESTES AVENUE,CHICAGO,Cook,9,13,18,14,145,19,16,0
PROCTOR COM HSP SK N CENTER,145579,5409 NORTH KNOXVILLE AVENUE,PEORIA,Peoria,0,0,0,0,20,5,5,0
THRIVE LAKE COUNTY,145460,850 E US HIGHWAY 45,MUNDELEIN,Lake,30,91,44,11,107,8,18,0
PRAIRIE CROSSING LVG & REHAB,145414,409 WEST COMANCHE ROAD,SHABBONA,DeKalb,1,15,11,0,52,4,7,0
GRAHAM HOSPITAL,145572,210 WEST WALNUT STREET,CANTON,Fulton,1,0,3,0,13,2,0,0
UNIVERSITY REHAB,145364,500 SOUTH ART BARTELL ROAD,URBANA,Champaign,7,0,26,0,157,22,0,0
BLOOMINGTON REHABILITATION & HCC,145610,1925 SOUTH MAIN STREET,BLOOMINGTON,McLean,27,15,20,9,37,17,0,1
CEDAR RIDGE HEALTH & REHAB CTR,145571,ONE PERRYMAN STREET,LEBANON,St. Clair,61,7,46,31,101,22,0,0
HERITAGE HEALTH-MENDOTA,145151,1201 FIRST AVENUE,MENDOTA,LaSalle,48,23,34,18,53,44,16,0
HEARTLAND OF GALESBURG,145012,280 EAST LOSEY STREET,GALESBURG,Knox,2,0,0,0,62,3,0,0
BIRCHWOOD PLAZA,145532,1426 WEST BIRCHWOOD,CHICAGO,Cook,53,7,23,12,95,17,14,0
INTEGRITY HC OF BELLEVILLE,145290,727 NORTH 17TH STREET,BELLEVILLE,St. Clair,2,0,0,0,,11,0,0
SYMPHONY NORTHWOODS,145312,2250 PEARL STREET,BELVIDERE,Boone,40,33,27,15,73,32,28,0
SYMPHONY OF LINCOLN PARK,145510,1366 WEST FULLERTON AVENUE,CHICAGO,Cook,132,20,41,28,186,75,6,0
"PEARL OF NAPERVILLE, THE",145045,200 MARTIN AVENUE,NAPERVILLE,DuPage,10,7,1,1,83,12,4,0
SERENITY OF LAKE STOREY,145619,1250 WEST CARL SANDBURG DRIVE,GALESBURG,Knox,38,6,6,3,55,31,1,0
SWEDISH COVENANT HOSPITAL,145573,5145 NORTH CALIFORNIA,CHICAGO,Cook,0,0,0,0,,1,1,0
ALDEN ESTATES OF BARRINGTON,145557,1420 SOUTH BARRINGTON ROAD,BARRINGTON,Cook,13,4,0,0,120,13,4,0
"PEARL OF ROLLING MEADOWS,THE",145350,4225 KIRCHOFF ROAD,ROLLING MEADOWS,Cook,29,0,20,6,100,37,2,0
GENERATIONS AT RIVERVIEW,145524,500 CENTENNIAL DRIVE,EAST PEORIA,Tazewell,31,0,5,2,29,32,0,0
BELLA TERRA MORTON GROVE,145198,8425 WAUKEGAN ROAD,MORTON GROVE,Cook,63,1,18,12,132,37,3,0
ALDEN ESTATES OF NAPERVILLE,145582,1525 SOUTH OXFORD LANE,NAPERVILLE,DuPage,2,15,7,2,102,4,10,0
HERITAGE HEALTH-DWIGHT,145452,300 EAST MAZON AVENUE,DWIGHT,Livingston,0,0,3,0,61,8,2,0
ASCENSION VILLA FRANCISCAN,145029,210 NORTH SPRINGFIELD AVENUE,JOLIET,Will,59,1,31,16,87,36,5,0
MONTGOMERY NURSING & REHAB CTR,145483,"9086 IL ROUTE 127, P O BOX 309",HILLSBORO,Montgomery,2,0,2,0,87,5,0,0
FAIRFIELD MEMORIAL HOSPITAL,145552,NORTH WEST 11TH STREET,FAIRFIELD,Wayne,12,0,7,7,11,6,19,0
HERITAGE HEALTH-CHILLICOTHE,145058,1028 HILLCREST DRIVE,CHILLICOTHE,Peoria,61,0,24,14,55,41,2,0
WESTMINSTER VILLAGE,145400,2025 EAST LINCOLN STREET,BLOOMINGTON,McLean,2,0,7,0,66,7,1,0
GROVE OF ST CHARLES,145433,611 ALLEN LANE,ST CHARLES,Kane,5,26,10,2,91,13,1,0
ALDEN TERRACE OF MCHENRY REHAB,145453,803 ROYAL DRIVE,MCHENRY,McHenry,16,28,22,4,130,8,16,1
APOSTOLIC CHRISTIAN RESTMOR,145436,1500 PARKSIDE AVENUE,MORTON,Tazewell,2,0,12,0,93,11,3,0
LEE MANOR,145382,1301 LEE STREET,DES PLAINES,Cook,77,70,69,18,195,53,4,0
GENERATIONS AT ELMWOOD PARK,145419,7733 WEST GRAND AVENUE,ELMWOOD PARK,Cook,30,5,20,5,144,6,0,0
COLONIAL MANOR,145183,620 WARRINGTON AVENUE,DANVILLE,Vermilion,11,13,20,1,63,11,21,0
PEKIN MANOR,145597,1520 EL CAMINO DRIVE,PEKIN,Tazewell,2,0,23,0,79,8,12,0
GENERATIONS AT NEIGHBORS,145440,"811 WEST 2ND, PO BOX 585",BYRON,Ogle,1,0,2,2,102,22,2,0
ALDEN POPLAR CREEK REHAB & HCC,145403,1545 BARRINGTON ROAD,HOFFMAN ESTATES,Cook,92,20,39,26,150,28,25,0
AUTUMN MEADOWS OF CAHOKIA,145581,2 ANNABLE COURT,CAHOKIA,St. Clair,8,1,7,0,86,20,2,0
BRIA OF WESTMONT,145405,6501 SOUTH CASS,WESTMONT,DuPage,,,,,,,,
APERION CARE SPRING VALLEY,145486,1300 NORTH GREENWOOD STREET,SPRING VALLEY,Bureau,34,2,0,0,90,7,0,0
SYMPHONY OF BRONZEVILLE,145337,3400 SOUTH INDIANA,CHICAGO,Cook,4,4,8,2,249,7,7,0
RANDOLPH COUNTY CARE CENTER,145406,312 WEST BELMONT,SPARTA,Randolph,0,0,14,0,50,11,0,0
FONDULAC REHABILITATION & HCC,145266,901 ILLINI DRIVE,EAST PEORIA,Tazewell,0,0,8,0,59,2,1,0
HERITAGE HEALTH-HOOPESTON,145470,423 NORTH DIXIE HIGHWAY,HOOPESTON,Vermilion,0,2,16,0,60,6,16,0
SYMPHONY OF ORCHARD VALLEY,145473,2330 WEST GALENA BOULEVARD,AURORA,Kane,90,7,42,25,111,41,6,0
BRANDEL HEALTH AND REHAB,145527,2155 PFINGSTEN ROAD,NORTHBROOK,Cook,12,0,8,0,67,21,0,0
DOCTORS NURSING & REHAB CENTER,145247,1201 HAWTHORN ROAD,SALEM,Marion,2,0,1,0,68,11,2,0
MANORCARE OF OAK LAWN EAST,145363,9401 SOUTH KOSTNER AVENUE,OAK LAWN,Cook,47,18,25,5,77,22,5,0
HERITAGE HEALTH-PERU,145044,1301    21ST STREET,PERU,LaSalle,0,0,13,0,73,16,0,0
