Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CRANFORD REHAB & NURSING CENTER,315091,205 BIRCHWOOD AVE,CRANFORD,Union,15,1,25,7,131,6,0,0
REFORMED CHURCH HOME,315417,1990 ROUTE 18 NORTH,OLD BRIDGE,Middlesex,48,0,27,1,76,24,0,0
BISHOP MCCARTHY CENTER FOR REHABILITATION & HC,315126,1045 E CHESTNUT AVE,VINELAND,Cumberland,86,13,29,17,140,58,8,4
CARE ONE AT HOLMDEL,315092,188 HIGHWAY 34,HOLMDEL,Monmouth,31,15,43,10,100,11,9,0
GATEWAY CARE CENTER,315177,139 GRANT AVE,EATONTOWN,Monmouth,41,1,0,12,115,21,0,0
WESTFIELD CENTER,315122,1515 LAMBERTS MILL ROAD,WESTFIELD,Union,61,3,60,16,117,57,2,2
LINCOLN PARK RENAISSANCE REHAB & NURSING,315042,521 PINE BROOK ROAD,LINCOLN PARK,Morris,10,4,20,13,114,33,1,0
TOWER LODGE CARE CENTER,315069,1506 GULLY ROAD,WALL,Monmouth,1,4,1,0,54,6,4,0
MORRIS HALL/ST JOSEPH'S NURSING CENTER,315338,1 BISHOPS DRIVE,LAWRENCEVILLE,Mercer,72,30,44,28,136,34,0,0
CUMBERLAND MANOR NURSING AND REHABILITATION CENTER,315396,154 SUNNY SLOPE DRIVE,BRIDGETON,Cumberland,28,7,2,1,155,28,6,0
CANTERBURY AT CEDAR GROVE,315204,398 POMPTON AVENUE,CEDAR GROVE,Essex,42,13,16,8,96,41,6,0
LINCOLN PARK CARE CENTER,315249,499 PINE BROOK ROAD,LINCOLN PARK,Morris,148,172,107,64,432,85,88,0
DAUGHTERS OF ISRAEL PLEASANT VALLEY HOME,315029,1155 PLEASANT VALLEY WAY,WEST ORANGE,Essex,6,55,28,18,167,52,0,0
HAMILTON CONTINUING CARE,315223,1059 EDINBURG ROAD,HAMILTON,Mercer,104,2,56,40,117,48,2,0
