Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation,Reporting Interval
07/19/2020,52A461,CLEARVIEW BRAIN INJURY CENTER,198 COUNTY DF,JUNEAU,WI,53039,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dodge,,,,Week 9 - Jul 19
08/02/2020,525406,OMRO CARE CENTER,500 GRANT AVE,OMRO,WI,54963,Y,Y,0,0,0,0,0,1,1,2,0,0,50,36,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Winnebago,N,N,POINT (-88.752025 44.034835),Week 11 - Aug  2
05/24/2020,525306,STURGEON BAY HEALTH SERVICES,200 N SEVENTH AVE,STURGEON BAY,WI,54235,Y,Y,0,0,0,0,0,0,0,0,0,0,120,59,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,0,N,N,N,N,N,N,Y,N,Y,N,Y,N,Y,N,Y,N,N,,,,,0,0,0.0,0.0,,Door,,,POINT (-87.373324 44.838482),Week 1 - May 24
05/24/2020,525386,ASHLAND HEALTH SERVICES,1319 BEASER AVE,ASHLAND,WI,54806,Y,Y,0,0,0,0,0,0,0,0,0,0,117,44,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Ashland,,,POINT (-90.88891 46.575292),Week 1 - May 24
06/21/2020,525467,MARYHILL MANOR,501 MADISON AVE,NIAGARA,WI,54151,Y,Y,0,0,0,0,0,0,0,1,0,0,66,54,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Marinette,N,N,POINT (-88.007046 45.781186),Week 5 - Jun 21
05/31/2020,525683,WOODS CROSSING AT WOODS POINT,E401 23RD ST,BRODHEAD,WI,53520,Y,Y,0,0,0,0,0,0,0,0,0,0,22,11,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Rock,N,N,POINT (-89.364026 42.60808500000001),Week 2 - May 31
06/21/2020,525637,CORNELL HEALTH SERVICES,320 N 7TH ST,CORNELL,WI,54732,Y,Y,0,0,0,0,0,3,0,0,0,0,47,40,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Chippewa,N,N,POINT (-91.143289 45.170605),Week 5 - Jun 21
07/26/2020,525591,BETHEL HOME AND SERVICES,614 S ROCK AVE,VIROQUA,WI,54665,Y,Y,0,0,0,0,0,0,0,0,0,0,50,44,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Vernon,N,N,POINT (-90.890511 43.550846),Week 10 - Jul 26
05/31/2020,525654,HERITAGE LAKESIDE,1016 LAKESHORE DR,RICE LAKE,WI,54868,Y,Y,0,0,0,0,0,0,0,0,0,0,104,48,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Barron,N,N,POINT (-91.732497 45.512805),Week 2 - May 31
07/12/2020,525680,UNITED PIONEER HOME,623 S SECOND ST,LUCK,WI,54853,Y,Y,0,0,0,0,0,1,0,3,0,0,50,47,Y,N,N,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,20,0,0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Polk,N,N,POINT (-92.479624 45.569461),Week 8 - Jul 12
07/19/2020,525562,VERNON MANOR,310 FAIRLANE DR,VIROQUA,WI,54665,Y,Y,0,4,0,0,0,4,0,6,0,0,80,65,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Vernon,N,N,POINT (-90.883741 43.574819),Week 9 - Jul 19
08/09/2020,525403,CLARK COUNTY REHABILITATION & LIVING CENTER,W4266 COUNTY HIGHWAY X,OWEN,WI,54460,Y,N,0,0,0,0,0,0,0,3,0,0,172,141,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,6,0,0,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Clark,N,N,,Week 12 - Aug  9
