Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
RIVERSIDE HEALTH AND REHABILITATION CENTER,515035,6500 MACCORKLE AVENUE SW,SAINT ALBANS,Kanawha,36,8,32,11,58,32,0,0
CORTLAND ACRES NURSING HOME,515063,39 CORTLAND ACRES LANE,THOMAS,Tucker,0,0,16,0,79,1,10,0
SISTERSVILLE CENTER,515131,"201 WOOD STREET OPERATIONS, LLC",SISTERSVILLE,Tyler,0,2,11,0,62,1,0,0
WYOMING NURSING AND REHABILITATION CENTER,515164,236 WARRIOR WAY,NEW RICHMOND,Wyoming,0,8,9,0,49,5,16,0
MILETREE CENTER,515182,825 SUMMIT STREET,SPENCER,Roane,1,5,14,0,54,1,10,0
POCAHONTAS CENTER,515183,5 EVERETT TIBBS ROAD,MARLINTON,Pocahontas,5,5,11,0,66,2,4,0
ST. BARBARA'S MEMORIAL NURSING HOME,515012,PO BOX 9066,FAIRMONT,Marion,0,0,5,0,50,1,0,0
MAIN STREET CARE,51E154,"189 SUMMERS HOSPITAL ROAD, SUITE 300",HINTON,Summers,0,0,4,0,28,0,0,0
MINNIE HAMILTON HEALTH CARE,51A013,186 HOSPITAL DRIVE,GRANTSVILLE,Calhoun,0,0,6,0,19,2,0,0
WEIRTON MEDICAL CENTER,515077,601 COLLIERS WAY,WEIRTON,Hancock,2,0,0,0,22,2,0,0
PARKERSBURG CENTER,515102,1716 GIHON ROAD,PARKERSBURG,Wood,4,49,19,0,63,13,23,0
STONE PEAR PAVILION,515130,125 FOX LANE,CHESTER,Hancock,0,0,0,0,56,2,0,0
PINE VIEW NURSING AND REHABILITATION CENTER,515184,400 MCKINLEY AVENUE,HARRISVILLE,Ritchie,4,3,3,0,31,2,0,0
MERCER NURSING AND REHABILITATION CENTER,515052,1275 SOUTHVIEW DRIVE,BLUEFIELD,Mercer,0,4,17,0,86,1,23,0
GRANT REHABILITATION AND CARE CENTER,515151,127 EARLY AVENUE,PETERSBURG,Grant,48,1,14,7,83,19,7,0
SUMMERSVILLE REGIONAL MEDICAL CENTER,515029,400 FAIRVIEW HEIGHTS ROAD,SUMMERSVILLE,Nicholas,0,1,4,0,49,2,4,0
STONERISE MOUNDSVILLE,515067,2200 FLORAL STREET,MOUNDSVILLE,Marshall,1,9,27,0,100,5,20,0
GOOD SAMARITAN SOCIETY OF BARBOUR COUNTY,515116,216 SAMARITAN CIRCLE,BELINGTON,Barbour,0,0,0,0,45,3,1,0
DUNBAR CENTER,515066,501 CALDWELL LANE,DUNBAR,Kanawha,14,15,19,0,105,15,15,0
STONERISE LEWISBURG,515144,979 ROCKY HILL ROAD,RONCEVERTE,Greenbrier,0,6,23,0,67,2,3,0
LOGAN CENTER,515175,55 LOGAN MINGO MENTAL HEALTH CENTER ROAD,LOGAN,Logan,2,5,4,0,63,1,3,0
WHITE SULPHUR SPRINGS CENTER,515100,345 POCAHONTAS TRAIL,WHITE SULPHUR SPRING,Greenbrier,2,5,19,0,66,0,5,0
LINCOLN NURSING AND REHABILITATION CENTER,515171,200 MONDAY DRIVE,HAMLIN,Lincoln,0,13,6,0,57,1,5,0
MANSFIELD PLACE,515129,95 HEALTHCARE DRIVE,PHILIPPI,Barbour,0,0,2,0,47,2,0,0
ELIZABETH CARE CENTER,515195,495 COURT STREET,ELIZABETH,Wirt,,,,,,,,
CABELL HEALTH CARE CENTER,515192,30 HIDDEN BROOK WAY,CULLODEN,Cabell,0,0,13,0,83,3,0,0
MCDOWELL NURSING AND REHABILITATION CENTER,515162,150 VENUS ROAD,GARY,McDowell,0,8,8,0,83,0,3,0
HERITAGE CENTER,515060,101-13TH STREET,HUNTINGTON,Cabell,3,7,36,0,150,8,18,0
GLASGOW HEALTH AND REHABILITATION CENTER,515118,"120 MELROSE DRIVE, BOX 350",GLASGOW,Kanawha,53,0,44,9,63,34,0,0
"ARTHUR B HODGES CENTER, THE",515193,300 BAKER LANE,CHARLESTON,Kanawha,17,0,10,0,16,5,1,0
BRIDGEPORT HEALTH CARE CENTER,515194,1081 MAPLEWOOD DRIVE,BRIDGEPORT,Harrison,0,1,7,0,72,4,21,0
