Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
MARIAN MANOR HEALTHCARE CENTER,355036,604 ASH AVE E,GLEN ULLIN,Morton,60,1,26,13,41,61,6,0
THE MEADOWS ON UNIVERSITY,355024,1315 S UNIVERSITY DR,FARGO,Cass,5,2,1,0,71,7,0,0
"MINOT HEALTH AND REHAB, LLC",355031,600 S MAIN ST,MINOT,Ward,36,0,12,12,32,23,6,0
HEART OF AMERICA CARE CENTER,355032,800 MAIN AVENUE SOUTH,RUGBY,Pierce,0,1,7,0,46,3,3,0
ST CATHERINES LIVING CENTER,355033,1307 N 7TH ST,WAHPETON,Richland,2,0,9,0,42,8,1,0
TIOGA MEDICAL CENTER LTC,355034,810 N WELO ST,TIOGA,Williams,,,,,,,,
ST ALOISIUS MEDICAL CENTER NURSING HOME,355037,325 E BREWSTER ST,HARVEY,Wells,1,0,20,0,59,13,0,0
ST GERARD'S COMMUNITY OF CARE,355038,613 1ST AVE SW,HANKINSON,Richland,0,7,8,0,31,8,15,0
GARRISON MEM HOSP NSG FAC,355115,407 3RD AVE SE,GARRISON,McLean,0,11,11,1,20,3,0,0
GOOD SAMARITAN SOCIETY - OAKES,355095,213 N 9TH ST,OAKES,Dickey,5,0,8,0,50,4,1,0
ROLETTE COMMUNITY CARE CENTER,355081,804 STATE STREET,ROLETTE,Rolette,15,1,7,3,31,11,4,1
FOUR SEASONS HEALTH CARE INC,355103,483 4TH ST SW,FORMAN,Sargent,0,0,0,0,33,3,2,0
ST ALEXIUS TRANSITIONAL CARE UNIT,355117,900 E BROADWAY,BISMARCK,Burleigh,2,1,20,0,9,0,0,0
GOOD SAMARITAN SOCIETY - LARIMORE,355097,501 E FRONT ST,LARIMORE,Grand Forks,0,0,4,0,35,0,2,0
EVENTIDE HEARTLAND,355069,620 14TH AVE NE,DEVILS LAKE,Ramsey,4,21,12,1,71,10,63,0
ROSEWOOD ON BROADWAY,355047,1351 N BROADWAY,FARGO,Cass,30,5,48,9,115,67,18,0
