Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
APERION CARE TOLLESTON PARK,155580,2350 TAFT ST,GARY,Lake,161,6,8,31,81,19,0,0
CENTURY VILLA HEALTH CARE,155510,705 N MERIDIAN ST,GREENTOWN,Howard,49,28,16,1,48,52,19,0
MAJESTIC CARE OF NEW HAVEN,155207,1201 DALY DRIVE,NEW HAVEN,Allen,43,3,18,0,87,14,2,0
GOLDEN LIVING CENTER-BRANDYWINE,155120,745 N SWOPE ST,GREENFIELD,Hancock,0,36,7,0,104,5,11,0
GOLDEN LIVING CENTER-LAPORTE,155062,1700 I STREET,LA PORTE,LaPorte,24,1,0,0,55,5,1,0
HICKORY CREEK AT PERU,155406,390 W BOULEVARD,PERU,Miami,0,0,0,0,36,0,1,0
CREEKSIDE HEALTH AND REHABILITATION CENTER,155628,3114 EAST 46TH STREET,INDIANAPOLIS,Marion,57,61,21,18,99,27,35,0
FRANKLIN MEADOWS,155171,1285 W JEFFERSON ST,FRANKLIN,Johnson,0,0,0,0,86,1,0,0
SEYMOUR CROSSING,155377,707 S JACKSON PARK DR,SEYMOUR,Jackson,0,0,1,0,79,5,2,0
MEADOW VIEW HEALTH AND REHABILITATION,155325,900 ANSON ST,SALEM,Washington,0,0,10,0,72,10,8,0
HICKORY CREEK AT GREENSBURG,155353,1620 N LINCOLN ST,GREENSBURG,Decatur,0,0,1,0,30,2,2,0
COLONIAL OAKS HEALTH CARE CENTER,155289,4725 S COLONIAL OAKS DR,MARION,Grant,14,1,19,10,83,4,2,0
LODGE OF THE WABASH,155632,723 E RAMSEY RD,VINCENNES,Knox,31,2,9,1,50,17,15,0
HERITAGE HOUSE OF GREENSBURG,155210,410 PARK RD,GREENSBURG,Decatur,17,27,11,5,43,17,14,0
LIFE CARE CENTER OF ROCHESTER,155379,827 W 13TH ST,ROCHESTER,Fulton,0,0,4,0,45,1,3,0
"WATERS OF RISING SUN, THE",155483,405 RIO VISTA LN,RISING SUN,Ohio,22,2,0,0,31,15,2,0
MILLER'S MERRY MANOR,155262,505 W WOLFE ST,SULLIVAN,Sullivan,25,35,14,5,55,10,44,0
WESLEYAN HEALTH CARE CENTER,155455,729 WEST 35TH ST,MARION,Grant,0,0,8,0,114,10,6,0
MONTICELLO HEALTHCARE,155152,1120 N MAIN ST,MONTICELLO,White,21,10,8,7,62,7,7,0
EASTGATE MANOR NURSING AND REHABILITATION,155341,2119 E NATIONAL HWY,WASHINGTON,Daviess,0,8,10,0,44,3,26,0
APERION CARE KOKOMO,155064,3518 S LAFOUNTAIN ST,KOKOMO,Howard,21,8,9,5,45,17,6,1
"WATERS OF MUNCIE, THE",155443,2400 CHATEAU DR,MUNCIE,Delaware,,,,,,,,
WINTERSONG VILLAGE,155283,1005 SOUTH EDGEWOOD DRIVE,KNOX,Starke,0,0,0,0,34,0,0,0
NORTH PARK NURSING CENTER,155148,650 FAIRWAY DR,EVANSVILLE,Vanderburgh,20,1,8,0,80,10,4,0
MILLER'S MERRY MANOR,155581,500 E PICKWICK DR,SYRACUSE,Kosciusko,1,1,0,0,45,7,9,0
WESTMINSTER VILLAGE - WEST LAFAYETTE,155177,2741 N SALISBURY ST,WEST LAFAYETTE,Tippecanoe,0,2,20,0,61,15,41,0
CLINTON GARDENS,155319,375 S 11TH ST,CLINTON,Vermillion,0,0,2,0,76,3,2,0
SAINT ANTHONY,155214,203 FRANCISCAN DR,CROWN POINT,Lake,71,12,131,113,153,43,19,0
HARCOURT TERRACE NURSING AND REHABILITATION,155149,8181 HARCOURT RD,INDIANAPOLIS,Marion,1,0,9,1,68,6,2,0
PREMIER HEALTHCARE OF NEW HARMONY,155370,251 HIGHWAY 66,NEW HARMONY,Posey,0,0,0,0,46,0,4,0
HOOVERWOOD,155001,7001 HOOVER RD,INDIANAPOLIS,Marion,58,8,0,0,129,80,12,0
EAGLE VALLEY MEADOWS,155291,3017 VALLEY FARMS RD,INDIANAPOLIS,Marion,0,0,4,0,85,1,2,0
PRAIRIE VILLAGE NURSING AND REHABILITATION,155461,801 S SR 57,WASHINGTON,Daviess,0,0,0,0,48,2,1,0
WILLOWBEND LIVING CENTER,155549,7524 E JACKSON ST,MUNCIE,Delaware,0,3,4,0,34,0,0,0
"WATERS OF PRINCETON, THE",155275,1020 W VINE ST,PRINCETON,Gibson,0,0,0,0,62,7,3,0
GOLDEN LIVING CENTER-GOLDEN RULE,155264,2330 STRAIGHT LINE PIKE,RICHMOND,Wayne,4,0,10,0,86,24,0,0
GREENWOOD HEALTH AND LIVING COMMUNITY,155412,937 FRY RD,GREENWOOD,Johnson,1,0,20,0,84,2,0,0
PLAINFIELD HEALTH CARE CENTER,155215,3700 CLARKS CREEK RD,PLAINFIELD,Hendricks,2,3,3,0,81,95,7,0
"WATERS OF NEW CASTLE, THE",155304,1000 N 16TH ST,NEW CASTLE,Henry,0,0,1,0,39,1,0,0
BEN HUR HEALTH AND REHABILITATION,155401,1375 S GRANT AVE,CRAWFORDSVILLE,Montgomery,18,22,31,15,61,43,11,0
RAWLINS HOUSE HEALTH & LIVING COMMUNITY,155357,300 J H WALKER DR,PENDLETON,Madison,1,0,16,0,86,6,0,0
AVON HEALTH & REHABILITATION CENTER,155236,4171 FOREST POINTE CIRCLE,AVON,Hendricks,33,27,25,11,103,17,12,0
GOLDEN LIVING CENTER-MISHAWAKA,155109,811 E 12TH STREET,MISHAWAKA,St. Joseph,0,0,7,0,61,2,0,0
BETHANY VILLAGE,155237,3518 S SHELBY ST,INDIANAPOLIS,Marion,0,0,0,0,86,8,11,0
ESSEX NURSING AND REHABILITATION CENTER,155404,301 W ESSEX ST,LEBANON,Boone,0,0,3,0,26,1,0,0
"WATERS OF LEBANON, THE",155211,1585 PERRY WORTH RD,LEBANON,Boone,25,9,2,2,37,6,12,0
"WATERS OF HUNTINGBURG, THE",155217,1712 LELAND DR,HUNTINGBURG,Dubois,0,0,0,0,39,4,0,0
ROSEWALK VILLAGE,155329,1302 N LESLEY AVE,INDIANAPOLIS,Marion,3,4,13,0,121,2,2,0
BLUFFTON REGIONAL MEDICAL CENTER CARE CENTER,155373,303 S MAIN ST,BLUFFTON,Wells,1,0,0,0,9,3,0,0
APERION CARE FORT WAYNE,155446,5700 WILKIE DR,FORT WAYNE,Allen,0,16,2,0,85,11,1,0
HEALTHWIN,155153,20531 DARDEN RD,SOUTH BEND,St. Joseph,48,19,19,8,116,41,9,0
WEDGEWOOD HEALTHCARE CENTER,155265,101 POTTERS LN,CLARKSVILLE,Clark,69,2,29,24,89,28,0,0
MILLER'S MERRY MANOR,155583,1367 S RANDOLPH ST,GARRETT,DeKalb,0,0,9,0,0,0,0,0
MAJESTIC CARE OF FORT WAYNE,155359,7519 WINCHESTER RD,FORT WAYNE,Allen,,,,,,,,
EDGEWATER WOODS,155066,1809 N MADISON AVE,ANDERSON,Madison,0,10,0,0,70,1,7,0
ZIONSVILLE MEADOWS,155620,675 S FORD RD,ZIONSVILLE,Boone,20,0,5,5,78,9,16,0
EAST LAKE NURSING & REHABILITATION CENTER,155269,1900 JEANWOOD DR,ELKHART,Elkhart,1,7,0,0,109,9,2,0
SANCTUARY AT HOLY CROSS,155506,17475 DUGDALE DR,SOUTH BEND,St. Joseph,86,2,20,16,68,40,42,0
MILLER'S HEALTH & REHAB BY MILLER'S MERRY MANOR,155297,3530 MONROE STREET,LA PORTE,LaPorte,2,0,13,0,0,5,0,0
GOLDEN LIVING CENTER-FOUNTAINVIEW PLACE,155187,3175 LANCER ST,PORTAGE,Porter,1,3,5,0,141,11,15,0
LOOGOOTEE HEALTHCARE & REHABILITATION CENTER,155374,313 POPLAR ST,LOOGOOTEE,Martin,0,0,0,0,17,3,24,0
LIFE CARE CENTER OF VALPARAISO,155331,3405 N CAMPBELL RD,VALPARAISO,Porter,1,3,10,0,96,25,16,0
YORKTOWN MANOR,155238,2000 S ANDREWS RD,YORKTOWN,Delaware,69,42,18,15,49,33,16,0
MOUNT VERNON NURSING AND REHABILITATION,155342,1415 COUNTRY CLUB RD,MOUNT VERNON,Posey,26,6,10,1,52,20,0,0
CLOVERLEAF OF KNIGHTSVILLE,155542,9325 N CRAWFORD ST,KNIGHTSVILLE,Clay,,,,,,,,
MILLER'S MERRY MANOR,155556,300 FAIRGROUNDS RD,TIPTON,Tipton,76,36,43,19,96,23,2,0
GOLDEN LIVING CENTER-FOUNTAINVIEW,155178,609 W TANGLEWOOD LN,MISHAWAKA,St. Joseph,9,0,7,1,59,5,2,0
SIGNATURE HEALTHCARE OF SOUTH BEND,155219,52654 N IRONWOOD RD,SOUTH BEND,St. Joseph,22,12,3,1,41,14,0,0
SUGAR CREEK REHABILITATION AND CONVALESCENT CENTER,155254,5430 W US 40,GREENFIELD,Hancock,0,0,2,0,44,6,0,0
AMERICAN VILLAGE,155292,2026 EAST 54TH ST,INDIANAPOLIS,Marion,3,0,16,16,103,28,2,0
MILLER'S MERRY MANOR,155235,200 26TH ST,LOGANSPORT,Cass,74,1,14,8,81,40,1,0
LAURELS OF DEKALB,155386,520 W LIBERTY ST,BUTLER,DeKalb,53,59,24,17,88,26,23,0
LIFE CARE CENTER OF MICHIGAN CITY,155344,802 US HIGHWAY 20 EAST,MICHIGAN CITY,LaPorte,0,0,14,0,77,1,0,0
HERITAGE HOUSE REHABILITATION & HEALTH CARE CENTER,155332,281 S COUNTY ROAD 200 EAST,CONNERSVILLE,Fayette,37,0,15,6,78,23,0,0
SPRING MILL MEADOWS,155154,2140 W 86TH ST,INDIANAPOLIS,Marion,2,9,13,6,60,15,9,0
WESTRIDGE HEALTH CARE CENTER,155234,125 W MARGARET AVE,TERRE HAUTE,Vigo,0,0,6,0,38,1,0,0
MILLER'S MERRY MANOR,155578,220 E DUNN RD,NEW CARLISLE,St. Joseph,12,0,11,0,55,37,0,0
SIGNATURE HEALTHCARE OF MUNCIE,155242,4301 N WALNUT ST,MUNCIE,Delaware,76,0,17,11,113,54,0,0
MANOR CARE HEALTH SERVICES SUMMER TRACE,155618,12999 N PENNSYLVANIA ST,CARMEL,Hamilton,1,0,0,0,33,10,0,0
APERION CARE ANGOLA,155596,500 N WILLIAMS ST,ANGOLA,Steuben,3,0,17,1,40,1,1,0
NORTHERN LAKES NURSING AND REHABILITATION CENTER,155449,516 N WILLIAMS ST,ANGOLA,Steuben,,,,,,,,
LOOGOOTEE NURSING CENTER,155263,12802 EAST US HWY 50,LOOGOOTEE,Martin,0,0,1,0,31,1,0,0
GOLDEN LIVING CENTER-PETERSBURG,155375,309 W PIKE AVE,PETERSBURG,Pike,0,0,2,0,43,2,1,0
NEW ALBANY NURSING AND REHABILITATION CENTER,155616,201 E ELM ST,NEW ALBANY,Floyd,6,1,9,8,63,3,2,0
ROSEWALK VILLAGE AT LAFAYETTE,155121,1903 UNION ST,LAFAYETTE,Tippecanoe,55,1,25,6,99,23,1,0
LIBERTY VILLAGE,155400,4600 E JACKSON ST,MUNCIE,Delaware,25,3,15,11,37,19,3,0
MERIDIAN NURSING AND REHABILITATION CENTER,155428,2102 S MERIDIAN ST,INDIANAPOLIS,Marion,16,1,6,3,26,7,1,0
RANDOLPH NURSING HOME,155231,701 S OAK ST,WINCHESTER,Randolph,3,0,0,0,71,4,1,0
ARBOR GROVE VILLAGE,155625,1021 E CENTRAL AVE,GREENSBURG,Decatur,1,0,4,12,57,1,2,0
GOLDEN LIVING CENTER-BRENTWOOD,155248,30 E CHANDLER AVE,EVANSVILLE,Vanderburgh,46,4,2,1,70,28,1,0
CAMELOT CARE CENTER,155385,1555 COMMERCE ST,LOGANSPORT,Cass,7,8,3,0,82,6,16,0
GLENBROOK REHABILITATION & SKILLED NURSING CENTER,155176,3811 PARNELL AVE,FORT WAYNE,Allen,0,0,0,0,50,5,1,0
