Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CHURCHMAN VILLAGE,085025,4949 OGLETOWN-STANTON ROAD,NEWARK,New Castle,0,3,0,0,74,0,1,0
MANORCARE HEALTH SERVICES - WILMINGTON,085028,700 FOULK ROAD,WILMINGTON,New Castle,17,5,6,3,65,4,3,0
BRACKENVILLE CENTER,085042,100 ST. CLAIRE DRIVE,HOCKESSIN,New Castle,45,6,26,15,69,11,2,0
THE MOORINGS AT LEWES,085053,17028 CADBURY CIRCLE,LEWES,Sussex,1,0,0,0,32,0,0,0
WESTON SENIOR LIVING CENTER AT HIGHFIELD,085055,4800 LANCASTER PIKE,WILMINGTON,New Castle,0,0,0,0,16,0,0,0
FORWOOD MANOR,085036,1912 MARSH ROAD,WILMINGTON,New Castle,0,0,0,0,40,0,0,0
"HARRISON SENIOR LIVING OF GEORGETOWN, LLC",085029,110 W. NORTH STREET,GEORGETOWN,Sussex,3,2,4,4,78,3,0,0
WILLOWBROOKE COURT SKILLED CENTER  AT MANOR HOUSE,085009,1001 MIDDLEFORD ROAD,SEAFORD,Sussex,1,0,3,0,46,10,0,0
KENTMERE REHABILITATION AND HEALTHCARE CENTER,085001,1900 LOVERING AVENUE,WILMINGTON,New Castle,0,0,0,0,95,0,0,0
STONEGATES,085026,4031 KENNETT PIKE,GREENVILLE,New Castle,0,0,0,0,37,0,1,0
CADIA REHABILITATION RENAISSANCE,085052,26002 JOHN J WILLIAMS HIGHWAY,MILLSBORO,Sussex,6,11,2,1,85,4,3,0
DELAWARE VETERANS HOME,085051,100 DELAWARE VETERANS BLVD,MILFORD,Sussex,0,0,1,0,71,1,0,0
CADIA REHABILITATION BROADMEADOW,085050,500 SOUTH BROAD STREET,MIDDLETOWN,New Castle,18,9,23,12,77,4,2,0
MANORCARE HEALTH  SERVICES - PIKE CREEK,085033,5651 LIMESTONE ROAD,WILMINGTON,New Castle,60,18,28,13,76,45,24,0
FIVE STAR FOULK MANOR NORTH LLC,08A011,1212 FOULK ROAD,WILMINGTON,New Castle,0,0,0,0,38,1,0,0
SILVER LAKE CENTER,085027,1080 SILVER LAKE BLVD,DOVER,Kent,1,0,6,0,98,1,1,0
DELMAR NURSING & REHABILITATION CENTER,085041,101 E. DELAWARE AVENUE,DELMAR,Sussex,0,0,2,0,77,0,5,0
SEAFORD CENTER,085015,1100 NORMAN ESKRIDGE HIGHWAY,SEAFORD,Sussex,1,9,5,0,89,5,5,0
SHIPLEY MANOR,085031,2723 SHIPLEY ROAD,WILMINGTON,New Castle,0,3,0,0,47,0,2,0
HILLSIDE CENTER,085013,810 SOUTH BROOM STREET,WILMINGTON,New Castle,7,3,5,3,82,5,0,0
WILLOWBROOKE COURT AT COKESBURY VILLAGE,085017,726 LOVEVILLE ROAD,HOCKESSIN,New Castle,0,0,2,0,36,0,0,0
GOVERNOR BACON HEALTH CENTER,08E029,2546 COLTER ROAD,DELAWARE CITY,New Castle,0,0,1,1,9,0,0,0
LOFLAND PARK CENTER,085040,715 E. KING STREET,SEAFORD,Sussex,0,1,11,0,95,5,3,0
KUTZ REHABILITATION AND NURSING,085043,704 RIVER ROAD,WILMINGTON,New Castle,1,14,5,0,80,0,3,0
PINNACLE REHABILITATION & HEALTH CENTER,085020,3034 SOUTH DUPONT BLVD,SMYRNA,Kent,41,89,32,21,99,29,1,1
COURTLAND MANOR,085019,889 SOUTH LITTLE CREEK ROAD,DOVER,Kent,0,0,1,0,57,0,0,0
GILPIN HALL,085047,1101 GILPIN AVENUE,WILMINGTON,New Castle,0,0,2,0,83,0,1,0
NEWARK MANOR NURSING HOME,08A020,254 WEST MAIN STREET,NEWARK,New Castle,25,0,6,7,44,6,1,0
PARKVIEW NURSING,085002,2801 W. 6TH STREET,WILMINGTON,New Castle,5,20,17,15,94,10,7,0
WESTMINSTER VILLAGE HEALTH,085032,1175 MCKEE ROAD,DOVER,Kent,18,7,12,9,49,8,24,0
CADIA REHABILITATION SILVERSIDE,085056,3322 SILVERSIDE ROAD,WILMINGTON,New Castle,2,7,1,1,97,0,8,0
DELAWARE HOSPITAL F/T CHRONICALLY ILL (DHCI),085035,100 SUNNYSIDE ROAD,SMYRNA,Kent,6,0,1,1,101,4,0,0
HARBOR HEALTHCARE & REHAB CTR,085034,301 OCEAN VIEW BLVD,LEWES,Sussex,71,10,19,16,123,34,30,0
WILLOWBROOKE COURT AT COUNTRY HOUSE,085003,4830 KENNETT PIKE,WILMINGTON,New Castle,1,0,1,0,36,2,0,0
BRANDYWINE NURSING & REHABILITATION CENTER,085004,505 GREENBANK ROAD,WILMINGTON,New Castle,77,11,23,21,112,10,4,0
"CENTER AT EDEN HILL, LLC",085057,300 BANNING STREET,DOVER,Kent,0,0,0,0,34,0,0,0
JEANNE JUGAN RESIDENCE,08A006,185 SALEM CHURCH ROAD,NEWARK,New Castle,6,4,0,0,24,17,2,0
MILFORD CENTER,085010,700 MARVEL ROAD,MILFORD,Sussex,68,6,39,32,68,30,11,0
CADIA REHABILITATION PIKE CREEK,085054,3540 THREE LITTLE BAKERS BLVD,WILMINGTON,New Castle,0,7,0,0,106,1,2,0
REGAL HEIGHTS HEALTHCARE & REHAB CENTER,085006,6525 LANCASTER PIKE,HOCKESSIN,New Castle,31,15,35,6,144,35,4,0
CADIA REHABILITATION CAPITOL,085048,1225 WALKER ROAD,DOVER,Kent,26,1,1,1,101,10,10,0
REGENCY HEALTHCARE & REHAB CENTER,085012,801 N. BROOM STREET,WILMINGTON,New Castle,0,0,0,0,85,0,0,0
NEW CASTLE HEALTH AND REHABILITATION CENTER,085039,32 BUENA VISTA DRIVE,NEW CASTLE,New Castle,31,1,3,1,97,1,2,0
ATLANTIC SHORES REHABILITATION & HEALTH CENTER,085037,231 SOUTH WASHINGTON STREET,MILLSBORO,Sussex,60,14,36,15,141,21,11,0
EXCEPTIONAL CARE FOR CHILDREN,08A015,11 INDEPENDENCE WAY,NEWARK,New Castle,1,0,0,0,41,3,3,0
MILLCROFT,085021,255 POSSUM PARK ROAD,NEWARK,New Castle,7,6,1,1,54,3,3,0
POLARIS HEALTHCARE AND REHABILITATION CENTER,085058,21 W CLARKE AVENUE,MILFORD,Sussex,0,0,0,0,5,0,0,0
