Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
WESTFIELD GARDENS NURSING AND REHAB,225383,37 FEEDING HILLS ROAD,WESTFIELD,Hampden,,,,,,,,
KNOLLWOOD NURSING CENTER,225016,87 BRIARWOOD CIRCLE,WORCESTER,Worcester,3,0,12,1,62,16,0,0
WEST NEWTON HEALTHCARE,225324,25 ARMORY STREET,WEST NEWTON,Middlesex,4,0,6,3,68,5,0,0
RIVERCREST LONG TERM CARE,225080,DEACONESS ROAD,W CONCORD,Middlesex,16,4,15,12,22,8,10,0
BEAUMONT REHAB & SKILLED NURSING CTR - NORTHBRIDGE,225248,85 BEAUMONT DRIVE,NORTHBRIDGE,Worcester,65,1,55,39,133,34,0,0
SAUGUS REHAB AND NURSING,225147,266 LINCOLN AVENUE,SAUGUS,Essex,,,,,,,,
HELLENIC NURSING & REHABILITATION CENTER,225418,601 SHERMAN STREET,CANTON,Norfolk,6,4,19,6,89,40,2,0
ELLIS NURSING HOME (THE),225211,135 ELLIS AVENUE,NORWOOD,Norfolk,9,2,21,4,127,29,0,0
APPLE VALLEY CENTER,225421,400 GROTON ROAD,AYER,Middlesex,37,35,24,3,97,12,9,0
FITCHBURG HEALTHCARE,225216,1199 JOHN FITCH HWY,FITCHBURG,Worcester,6,0,22,11,103,10,0,0
LIGHTHOUSE NURSING CARE CENTER,225297,204 PROCTOR AVENUE,REVERE,Suffolk,87,0,37,24,96,52,0,0
BEAR HILL HEALTHCARE AND REHABILITATION CENTER,225272,11 NORTH STREET,STONEHAM,Middlesex,85,1,28,27,120,40,0,0
FOREMOST AT SHARON LLC,225134,259 NORWOOD STREET,SHARON,Norfolk,27,7,16,9,7,14,0,0
CARE ONE AT NEWTON,225268,2101 WASHINGTON STREET,NEWTON,Middlesex,,,,,,,,
HERMITAGE HEALTHCARE (THE),225009,383 MILL STREET,WORCESTER,Worcester,13,0,18,11,81,16,0,0
CHRISTOPHER HOUSE OF WORCESTER,225385,10 MARY SCANO DRIVE,WORCESTER,Worcester,72,5,45,18,130,43,0,0
WORCESTER REHABILITATION & HEALTH CARE CENTER,225199,119 PROVIDENCE STREET,WORCESTER,Worcester,27,33,8,3,112,19,3,0
BRUSH HILL CARE CENTER,225274,1200 BRUSH HILL ROAD,MILTON,Norfolk,1,0,23,1,118,8,0,0
RENAISSANCE MANOR ON CABOT,225352,279 CABOT STREET,HOLYOKE,Hampden,1,7,18,0,24,4,6,0
FAIRVIEW COMMONS NURSING & REHABILITATION CENTER,225250,CHRISTIAN HILL ROAD,GREAT BARRINGTON,Berkshire,4,10,3,0,118,5,0,0
CARE ONE AT HOLYOKE,225236,260 EASTHAMPTON ROAD,HOLYOKE,Hampden,1,14,5,3,156,12,11,0
WESTBOROUGH HEALTHCARE,225242,8 COLONIAL DRIVE,WESTBOROUGH,Worcester,8,0,8,3,83,2,11,0
ROYAL BRAINTREE NURSING AND REHABILITATION CENTER,225058,95 COMMERCIAL STREET,BRAINTREE,Norfolk,116,1,68,28,151,38,1,0
SHERRILL HOUSE,225201,135 SOUTH HUNTINGTON AVENUE,BOSTON,Suffolk,92,0,29,28,118,63,0,0
DAY BROOK VILLAGE SENIOR LIVING,225269,298 JARVIS AVENUE,HOLYOKE,Hampden,2,2,42,23,84,2,1,0
ALDEN COURT NURSING CARE & REHABILITATION CENTER,225387,389 ALDEN ROAD,FAIRHAVEN,Bristol,8,2,4,3,110,14,6,0
"ADVOCATE HEALTHCARE OF EAST BOSTON, LLC",225413,111 ORIENT AVENUE,EAST BOSTON,Suffolk,80,4,44,17,105,46,1,0
DEDHAM HEALTHCARE,225321,1007 EAST STREET,DEDHAM,Norfolk,8,25,6,2,75,6,3,0
PLYMOUTH REHABILITATION & HEALTH CARE CENTER,225207,123 SOUTH STREET,PLYMOUTH,Plymouth,0,0,19,0,149,0,2,0
ALLIANCE HEALTH AT ABBOTT,225344,28 ESSEX STREET,LYNN,Essex,33,5,9,4,38,20,3,0
CARE ONE AT RANDOLPH,225356,49 THOMAS PATTEN DRIVE,RANDOLPH,Norfolk,5,4,8,4,83,5,0,0
SOLDIERS HOME IN MASSACHUSETTS,225110,91 CREST AVENUE,CHELSEA,Suffolk,34,77,42,31,81,71,95,0
BRENTWOOD REHABILITATION AND HEALTHCARE CTR (THE),225223,56 LIBERTY STREET,DANVERS,Essex,93,16,33,25,126,35,18,0
WESTFIELD CENTER,225380,60 EAST SILVER STREET,WESTFIELD,Hampden,1,6,12,0,56,5,2,0
MEDWAY COUNTRY MANOR SKILLED NURSING & REHABILITAT,225412,115 HOLLISTON STREET,MEDWAY,Norfolk,58,8,13,7,89,8,6,0
"WOBURN NURSING CENTER, INC",225394,18 FRANCES STREET,WOBURN,Middlesex,28,1,25,17,87,16,1,0
PORT HEALTHCARE CENTER,225271,6 HALE STREET,NEWBURYPORT,Essex,1,3,22,0,102,2,0,0
REVOLUTION CHARLWELL,225208,305 WALPOLE STREET,NORWOOD,Norfolk,0,0,8,2,81,1,0,0
NEVINS NURSING & REHABILITATION CENTER,225409,TEN INGALLS COURT,METHUEN,Essex,54,4,69,11,105,65,31,0
BRANDON WOODS OF DARTMOUTH,225233,567 DARTMOUTH STREET,SOUTH DARTMOUTH,Bristol,28,3,24,22,87,13,2,0
BEAR MOUNTAIN AT WEST SPRINGFIELD,225262,42 PROSPECT AVENUE,WEST SPRINGFIELD,Hampden,19,3,21,12,94,3,0,0
MARIAN MANOR,225415,130 DORCHESTER STREET,BOSTON,Suffolk,107,2,70,23,151,64,2,0
NEWTON WELLESLEY CENTER FOR ALZHEIMER'S CARE,225222,694 WORCESTER RD,WELLESLEY FMS,Norfolk,61,0,29,20,80,11,0,0
MEMORY SUPPORT OF HERITAGE HALL,225286,464 MAIN STREET P O BOX 348,AGAWAM,Hampden,70,1,35,15,76,22,0,0
NORTH ADAMS COMMONS NURSING & REHABILITATION CENTE,225342,175 FRANKLIN STREET,NORTH ADAMS,Berkshire,2,0,1,0,94,0,0,0
JULIAN J LEVITT FAMILY NURSING HOME,225040,770 CONVERSE STREET,LONGMEADOW,Hampden,4,0,28,6,119,7,0,0
SPAULDING NURSING & THERAPY CENTER - BRIGHTON,225014,100 N BEACON STREET,BOSTON,Suffolk,5,78,21,2,63,16,5,0
CHETWYNDE HEALTHCARE,225319,1650 WASHINGTON STREET,WEST NEWTON,Middlesex,45,19,4,0,27,4,0,0
M I NURSING & RESTORATIVE CENTER,225154,172 LAWRENCE STREET,LAWRENCE,Essex,142,0,68,56,126,83,3,0
CASA DE RAMANA REHABILITATION CENTER,225179,485 FRANKLIN STREET,FRAMINGHAM,Middlesex,40,4,6,0,58,31,8,0
WEDGEMERE HEALTHCARE,225067,146 DEAN STREET,TAUNTON,Bristol,60,2,4,2,67,1,0,0
JOHN SCOTT HOUSE NURSING & REHABILITATION CENTER,225054,233 MIDDLE STREET,BRAINTREE,Norfolk,0,9,10,3,97,13,20,0
SOUTHEAST HEALTH CARE CENTER,225225,184 LINCOLN STREET,NORTH EASTON,Bristol,25,0,11,3,129,25,0,0
"HIGHLANDS, THE",225315,335 NICHOLS ROAD,FITCHBURG,Worcester,81,27,37,24,106,54,1,0
HANNAH DUSTON HEALTHCARE CENTER,225290,126 MONUMENT STREET,HAVERHILL,Essex,54,43,20,15,98,7,9,0
CARE ONE AT REDSTONE,225299,135 BENTON DRIVE,EAST LONGMEADOW,Hampden,28,54,12,6,166,9,9,0
CHAPIN CENTER,225291,200 KENDALL STREET,SPRINGFIELD,Hampden,70,0,55,39,119,27,0,0
"OAKS, THE",225328,4525 ACUSHNET AVENUE,NEW BEDFORD,Bristol,0,1,4,0,92,1,9,0
VERO HEALTH &  REHAB OF AMESBURY,225318,22 MAPLE STREET,AMESBURY,Essex,71,11,19,14,85,21,2,0
GOVERNORS CENTER,225313,66 BROAD STREET,WESTFIELD,Hampden,68,33,20,15,79,38,23,0
QUABBIN VALLEY HEALTHCARE,225296,821 DANIEL SHAYS HIGHWAY,ATHOL,Worcester,2,0,20,0,136,2,0,0
HERITAGE HALL SOUTH,225176,65 COOPER STREET,AGAWAM,Hampden,32,8,13,5,48,13,5,0
CAPE HERITAGE REHABILITATION & HEALTH CARE CENTER,225337,37 ROUTE 6A,SANDWICH,Barnstable,0,0,25,0,98,2,0,0
ARMENIAN NURSING & REHABILITATION CENTER,225417,431 POND STREET,BOSTON,Suffolk,61,0,32,29,48,30,0,0
BLAIRE HOUSE OF MILFORD,225260,20 CLAFLIN STREET,MILFORD,Worcester,4,9,22,6,54,6,3,0
PLYMOUTH HARBORSIDE HEALTHCARE,225284,19 OBERY STREET,PLYMOUTH,Plymouth,63,0,17,11,71,6,0,0
ROYAL OF FAIRHAVEN NURSING CENTER,225117,184 MAIN STREET,FAIRHAVEN,Bristol,1,7,1,0,65,1,2,0
CARLETON-WILLARD VILLAGE RETIREMENT & NURSING CTR,225273,100 OLD BILLERICA ROAD,BEDFORD,Middlesex,39,70,33,14,78,30,99,0
WINDSOR NURSING & RETIREMENT HOME,225349,265 N MAIN ST,SOUTH YARMOUTH,Barnstable,5,5,2,2,89,5,0,0
CARE ONE AT PEABODY,225323,199 ANDOVER STREET,PEABODY,Essex,0,0,2,0,118,2,0,0
TWIN OAKS REHAB AND NURSING,225198,63 LOCUST STREET,DANVERS,Essex,2,9,1,1,75,0,0,0
NEVILLE CENTER AT FRESH POND FOR NURSING & REHAB,225378,640 CONCORD AVENUE,CAMBRIDGE,Middlesex,9,4,16,9,90,6,3,0
BRANDON WOODS OF NEW BEDFORD,225264,397 COUNTY STREET,NEW BEDFORD,Bristol,49,1,10,3,96,8,0,0
JEWISH HEALTHCARE CENTER,225173,629 SALISBURY STREET,WORCESTER,Worcester,10,2,34,5,104,22,0,0
RIVER TERRACE REHABILITATION AND HEALTHCARE CTR,225210,1675 NORTH MAIN STREET,LANCASTER,Worcester,61,61,37,25,75,22,28,0
WINGATE AT HAVERHILL,225404,190 NORTH AVENUE,HAVERHILL,Essex,25,10,28,9,75,3,0,0
WILLIMANSETT CENTER EAST,225249,11 ST ANTHONY STREET,CHICOPEE,Hampden,0,3,4,0,73,4,8,0
BROOKHAVEN AT LEXINGTON,225367,1010 WALTHAM STREET,LEXINGTON,Middlesex,3,0,16,2,10,6,5,0
BEAR MOUNTAIN AT WORCESTER,225219,59 ACTON STREET,WORCESTER,Worcester,34,9,16,7,124,23,3,0
MARISTHILL NURSING & REHABILITATION CENTER,225408,66 NEWTON STREET,WALTHAM,Middlesex,39,3,47,17,80,14,5,0
CARE ONE AT NORTHAMPTON,225257,548 ELM STREET,NORTHAMPTON,Hampshire,2,5,18,1,83,4,1,0
LIFE CARE CENTER OF LEOMINSTER,225038,370 WEST STREET,LEOMINSTER,Worcester,84,49,37,25,83,42,42,1
LIFE CARE CENTER OF THE SOUTH SHORE,225282,309 DRIFTWAY BOX 830,SCITUATE,Plymouth,79,21,23,18,77,23,30,1
ALLIANCE HEALTH AT BALDWINVILLE,225388,51 HOSPITAL ROAD,BALDWINVILLE,Worcester,69,1,31,15,76,27,3,0
OAKDALE REHABILITATION & SKILLED NURSING CENTER,225334,76 NORTH MAIN STREET,WEST BOYLSTON,Worcester,1,0,5,0,81,2,0,0
ST PATRICK'S MANOR,225430,863 CENTRAL STREET,FRAMINGHAM,Middlesex,164,61,101,40,226,89,10,0
CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR,225370,73 CHESTNUT STREET,SAUGUS,Essex,85,14,45,20,75,5,0,0
HOLDEN REHABILITATION & NURSING CENTER,225002,32 MAYO ROAD,HOLDEN,Worcester,21,1,14,3,97,14,2,0
LEDGEWOOD REHABILITATION & SKILLED NURSING CENTER,225309,87 HERRICK STREET,BEVERLY,Essex,33,8,27,7,94,25,6,0
LAKEVIEW HOUSE SKLD NRSG  AND RESIDENTIAL CARE FAC,225401,87 SHATTUCK STREET,HAVERHILL,Essex,3,0,1,0,24,5,0,0
LANESSA EXTENDED CARE,225395,751 SCHOOL STREET,WEBSTER,Worcester,0,82,21,0,78,9,9,0
MELROSE HEALTHCARE,225329,40 MARTIN STREET,MELROSE,Middlesex,16,28,13,5,59,6,0,0
MAYFLOWER PLACE NURSING & REHABILITATION CENTER,225374,579 BUCK ISLAND ROAD,WEST YARMOUTH,Barnstable,1,8,21,1,53,4,5,0
WAKEFIELD CENTER,225400,ONE BATHOL STREET,WAKEFIELD,Middlesex,57,4,24,13,116,21,0,0
"WINCHESTER NURSING CENTER, INC",225357,223 SWANTON STREET,WINCHESTER,Middlesex,5,4,10,1,105,12,1,0
HERITAGE HALL WEST,225253,61 COOPER ST,AGAWAM,Hampden,96,1,41,26,82,51,4,0
CAPE REGENCY REHABILITATION & HEALTH CARE CENTER,225338,120 S MAIN STREET,CENTERVILLE,Barnstable,47,3,20,16,80,30,0,0
PARSONS HILL REHABILITATION & HEALTH CARE CENTER,225390,1350 MAIN STREET,WORCESTER,Worcester,27,29,7,4,137,11,3,0
OAKHILL HEALTHCARE,225145,76 NORTH STREET,MIDDLEBORO,Plymouth,2,0,7,1,73,1,0,0
SOUTHSHORE HEALTH CARE CENTER,225215,115 NORTH AVENUE,ROCKLAND,Plymouth,1,1,6,5,90,5,0,0
"BELMONT MANOR NURSING HOME, IN",225419,34 AGASSIZ AVENUE,BELMONT,Middlesex,75,73,56,49,97,78,2,0
MAPLEWOOD REHAB  AND NURSING,225229,6 MORRILL PLACE,AMESBURY,Essex,22,17,1,0,78,19,18,1
"PENACOOK PLACE, INC",225376,150 WATER STREET,HAVERHILL,Essex,48,3,54,15,80,41,0,0
SAVOY NURSING & REHAB CTR,225423,670 COUNTY STREET,NEW BEDFORD,Bristol,23,16,2,0,33,9,3,0
QUABOAG REHABILITATION & SKILLED CARE FACILITY,225361,47 EAST MAIN STREET,WEST BROOKFIELD,Worcester,1,0,19,0,128,32,0,0
BEAUMONT REHAB & SKILLED NURSING CTR - WESTBORO,225275,3 LYMAN STREET,WESTBOROUGH,Worcester,51,1,48,30,160,23,1,0
