Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
FARMINGTON PRESBYTERIAN MANOR,265583,500 CAYCE STREET,FARMINGTON,St. Francois,5,6,18,0,64,21,46,0
CUBA MANOR INC,265652,210 ELDON DRIVE,CUBA,Crawford,53,2,22,7,53,28,1,0
WEST VUE NURSING AND REHABILITATION CENTER,265164,210 DAVIS DRIVE,WEST PLAINS,Howell,37,0,20,10,88,44,1,0
GOLDEN AGE NURSING HOME,265718,12498 SE HIGHWAY 116,BRAYMER,Caldwell,4,0,3,0,38,5,4,0
CHAFFEE NURSING CENTER,265492,12273 STATE HIGHWAY 77,CHAFFEE,Scott,0,0,26,0,56,3,0,0
COMMUNITY SPRINGS HEALTHCARE FACILITY,265446,400 EAST HOSPITAL ROAD,EL DORADO SPRINGS,Cedar,0,5,8,0,62,6,0,0
PLEASANT VIEW,265744,"470 RAINBOW DRIVE, PO BOX 273",ROCK PORT,Atchison,1,1,6,0,36,1,2,0
BELLEVIEW VALLEY NURSING HOME,265258,23144 HIGHWAY 32,BELLEVIEW,Iron,0,1,7,0,95,0,11,0
OAK KNOLL SKILLED NURSING & REHABILITATION CENTER,265680,37 NORTH CLARK AVENUE,FERGUSON,St. Louis,19,0,0,0,58,8,6,0
TRI-COUNTY CARE CENTER,265638,601 NORTH GALLOWAY ROAD,VANDALIA,Audrain,63,12,12,7,60,44,17,0
FRENE VALLEY OF OWENSVILLE-A STONEBRIDGE COMMUNITY,265670,1016 W HIGHWAY 28,OWENSVILLE,Gasconade,13,8,13,3,74,13,25,0
GARDEN VIEW CARE CENTER OF CHESTERFIELD,265627,1025 CHESTERFIELD POINTE PARKWAY,CHESTERFIELD,St. Louis,4,0,8,0,57,9,0,0
WOODLAND HILLS-A STONEBRIDGE COMMUNITY,265553,702 HIGHWAY 34 WEST,MARBLE HILL,Bollinger,73,17,27,12,69,43,15,0
TIPTON OAK MANOR,265748,601 WEST MORGAN STREET,TIPTON,Moniteau,0,0,10,0,57,2,0,0
SILEX COMMUNITY CARE,265611,111 DUNCAN MANSION ROAD,SILEX,Lincoln,0,5,0,0,55,0,11,0
