Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
COLORADO STATE VETERANS HOME AT FITZSIMONS,065380,1919 QUENTIN ST,AURORA,Adams,64,32,37,25,113,26,16,0
"CENTER AT PARK WEST LLC, THE",065427,3727 PARKER BLVD,PUEBLO,Pueblo,0,0,2,0,62,0,0,0
"LAUREL MANOR CARE CENTER, INC",065246,920 S CHELTON RD,COLORADO SPRINGS,El Paso,,,,,,,,
MINNEQUA MEDICENTER,065229,2701 CALIFORNIA ST,PUEBLO,Pueblo,0,0,13,0,83,2,0,0
GOOD SAMARITAN SOCIETY -- LOVELAND VILLAGE,065139,2101 S GARFIELD AVE,LOVELAND,Larimer,0,0,24,0,77,4,2,0
MAPLETON CARE CENTER,065097,115 INGALLS ST,LAKEWOOD,Jefferson,12,4,8,8,57,10,7,1
"GARDENS, THE",065198,104 LOIS LN,COLORADO SPRINGS,El Paso,0,0,5,0,43,2,2,0
HOLLY NURSING CARE CENTER,065351,320 N 8TH ST,HOLLY,Prowers,0,0,0,0,28,0,0,0
HIGHLINE REHABILITATION AND CARE COMMUNITY,065256,6060 E ILIFF AVE,DENVER,Denver,1,0,10,0,98,3,1,0
SOUTHEAST COLORADO HOSPITAL LTC,06A185,373 E 10TH AVE,SPRINGFIELD,Baca,0,0,7,0,46,5,4,0
"FLATIRONS HEALTH & REHAB, LLC",065421,1107 CENTURY DR,LOUISVILLE,Boulder,1,2,12,0,33,4,13,0
COLORADO STATE VETERANS NURSING HOME - RIFLE,065386,851 E 5TH ST,RIFLE,Garfield,0,0,11,0,49,4,17,0
REGENT PARK NURSING AND REHABILITATION,065302,816 S INTEROCEAN AVE,HOLYOKE,Phillips,3,3,0,0,44,2,1,0
NORTH STAR REHABILITATION AND CARE COMMUNITY,065274,3185 W ARKANSAS AVE,DENVER,Denver,0,1,1,0,65,7,3,0
WILLOW TREE CARE CENTER,065249,2050 S MAIN ST,DELTA,Delta,0,0,4,0,35,0,1,0
ALPINE LIVING CENTER,065193,501 THORNTON PKWY,THORNTON,Adams,38,1,35,9,61,19,0,0
SIERRA VISTA HEALTHCARE CENTER,065165,821 DUFFIELD CT,LOVELAND,Larimer,1,0,7,0,79,1,0,0
RIVER VALLEY INN NURSING HOME,065424,1335 6TH ST,DEL NORTE,Rio Grande,0,0,14,0,43,3,2,0
NEURORESTORATIVE COLORADO,065402,5945 S WRIGHT ST,LITTLETON,Arapahoe,0,0,6,0,24,0,0,0
ADVANCED HEALTH CARE OF COLORADO SPRINGS,065407,55 S PARKSIDE DR,COLORADO SPRINGS,El Paso,3,7,3,1,7,14,10,0
LIFE CARE CENTER OF PUEBLO,065269,2118 CHATALET LN,PUEBLO,Pueblo,2,11,8,0,111,6,37,0
LIBERTY HEIGHTS,065305,12205 GUNSTOCK DR,COLORADO SPRINGS,El Paso,0,4,5,0,28,2,10,0
SAN JUAN LIVING CENTER,065195,1043 RIDGE ST,MONTROSE,Montrose,15,2,27,9,49,7,0,0
LITTLETON CARE AND REHABILITATION CENTER,065320,5822 S LOWELL WAY,LITTLETON,Arapahoe,0,0,10,0,29,1,0,0
HALLMARK NURSING CENTER,065233,3701 W RADCLIFF AVE,DENVER,Denver,4,7,17,1,106,5,12,0
PEARL STREET HEALTH AND REHABILITATION CENTER,065208,3636 SOUTH PEARL ST,ENGLEWOOD,Arapahoe,10,2,4,0,67,10,0,0
GOOD SAMARITAN SOCIETY - FORT COLLINS VILLAGE,065227,508 W TRILBY RD,FORT COLLINS,Larimer,0,0,0,0,51,1,1,0
APPLEWOOD LIVING CENTER,065226,1800 STROH PL,LONGMONT,Boulder,7,0,22,0,93,5,0,0
PALISADES LIVING CENTER,065228,151 E 3RD ST,PALISADE,Mesa,1,0,14,1,65,0,0,0
SHARMAR VILLAGE CARE CENTER,065355,1209 W ABRIENDO AVE,PUEBLO,Pueblo,0,2,13,0,41,1,0,0
VISTA VIEW CARE CENTER,065383,8451 PEARL ST,THORNTON,Adams,1,1,0,0,17,3,1,0
"SUITES PARKER, THE",065405,9398 CROWN CREST BLVD,PARKER,Douglas,19,1,10,1,106,26,4,0
LIFE CARE CENTER OF COLORADO SPRINGS,065356,2490 INTERNATIONAL CIR,COLORADO SPRINGS,El Paso,21,20,32,1,58,20,20,0
ROCK CANYON RESPIRATORY AND REHABILITATION CENTER,065100,2515 PITMAN PL,PUEBLO,Pueblo,9,1,23,0,131,3,1,0
IRONDALE POST ACUTE,065318,7150 POPLAR ST,COMMERCE CITY,Adams,1,6,11,1,72,2,5,0
MESA MANOR CENTER,065110,2901 N 12TH ST,GRAND JUNCTION,Mesa,1,0,31,0,59,3,3,0
AVAMERE TRANSITIONAL CARE AND REHAB-MALLEY,065196,401 MALLEY DR,NORTHGLENN,Adams,15,3,9,2,135,22,9,0
ASPEN LIVING CENTER,065168,1795 MONTEREY RD,COLORADO SPRINGS,El Paso,29,0,20,0,74,7,0,0
EAGLE RIDGE AT GRAND VALLEY,065286,2425 TELLER AVE,GRAND JUNCTION,Mesa,0,0,1,0,62,2,0,0
FORT COLLINS HEALTH CARE CENTER,065166,1000 S LEMAY AVE,FORT COLLINS,Larimer,1,0,18,0,58,2,0,0
BELMONT LODGE HEALTH CARE CENTER,065169,1601 CONSTITUTION RD,PUEBLO,Pueblo,29,8,17,0,72,6,25,0
JEWELL CARE CENTER OF DENVER,065230,4450 EAST JEWELL AVE,DENVER,Denver,43,3,20,6,80,13,0,0
COTTONWOOD INN REHAB AND EXTENDED CARE CENTER,065411,450 PROSPECTOR AVE,DURANGO,La Plata,1,0,11,0,29,1,0,0
AVIVA AT FITZSIMONS,065430,13525 E 23RD AVE,AURORA,Adams,4,0,6,5,41,5,5,0
SKYLINE RIDGE NURSING AND REHABILITATION CENTER,065250,515 FAIRVIEW ST,CANON CITY,Fremont,0,1,20,0,70,0,8,0
WINDSOR HEALTHCARE CENTER,065278,710 3RD ST,WINDSOR,Weld,1,0,19,0,87,2,0,0
