Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CARE CENTER OF ABERDEEN,255097,505 JACKSON ST,ABERDEEN,Monroe,55,19,16,13,87,39,28,1
TREND HEALTH & REHAB OF MERIDIAN LLC,255348,517 33RD STREET,MERIDIAN,Lauderdale,22,5,6,5,44,19,3,0
PONTOTOC HEALTH & REHAB CENTER,255270,278 WEST EIGHTH STREET,PONTOTOC,Pontotoc,2,1,8,0,51,10,12,0
INDIANOLA REHABILITATION AND HEALTHCARE CENTER,255185,401 HIGHWAY 82 WEST,INDIANOLA,Sunflower,25,9,17,4,49,22,11,0
THE BLUFFS REHABILITATION AND HEALTHCARE CENTER,255140,2850 PORTER'S CHAPEL ROAD,VICKSBURG,Warren,54,39,7,5,93,39,35,1
DIVERSICARE OF AMORY,255119,1215 EARL FRYE DRIVE,AMORY,Monroe,15,9,17,8,92,12,10,0
VAIDEN COMMUNITY LIVING CENTER,255283,868 MULBERRY STREET,VAIDEN,Carroll,,,,,,,,
ASHLAND HEALTH AND REHABILITATION,255138,16056 BOUNDRY DRIVE/PO BOX 490,ASHLAND,Benton,,,,,,,,
DRIFTWOOD NURSING CENTER,255290,1500 BROAD AVENUE,GULFPORT,Harrison,98,36,19,10,97,53,20,0
COPIAH LIVING CENTER,255291,806 WEST GEORGETOWN STREET,CRYSTAL SPRINGS,Copiah,42,1,10,3,50,5,6,0
GRENADA REHABILITATION AND HEALTHCARE CENTER,255156,1966 HILL DRIVE,GRENADA,Grenada,68,79,20,15,81,48,24,2
"BELHAVEN SENIOR CARE, LLC",255276,1004 NORTH ST,JACKSON,Hinds,18,6,7,2,48,11,7,0
GRENADA LIVING CENTER,255104,1950 GRANDVIEW DRIVE,GRENADA,Grenada,34,36,26,7,71,15,14,0
NMMC BALDWYN NURSING FACILITY,255161,739 4TH STREET SOUTH,BALDWYN,Lee,60,28,30,11,79,52,37,0
LIBERTY COMMUNITY LIVING CTR,255271,323 INDUSTRIAL PARK DRIVE,LIBERTY,Amite,17,6,2,2,62,11,20,0
JEFFERSON COUNTY NURSING HOME,255164,910 MAIN STREET,FAYETTE,Jefferson,15,13,4,3,42,9,12,0
MERIT HEALTH WESLEY,255168,5001 HARDY STREET,HATTIESBURG,Forrest,2,0,5,1,22,4,0,0
EDGEWOOD HEALTH & REHABILITATION,255103,205 BYRAM PARKWAY,BYRAM,Hinds,0,1,10,0,110,6,18,0
HILLTOP MANOR HEALTH AND REHABILITATION CENTER,255260,101 KIRKLAND STREET,UNION,Neshoba,45,12,24,17,54,12,7,0
PLAZA COMMUNITY LIVING CENTER,255207,4403 HOSPITAL ROAD,PASCAGOULA,Jackson,29,105,10,0,97,15,47,0
THE NICHOLS CENTER,255304,1308 HIGHWAY 51 NORTH,MADISON,Madison,50,31,0,0,57,31,15,0
DESOTO HEALTHCARE CENTER,255296,7805 SOUTHCREST PARKWAY,SOUTHAVEN,DeSoto,40,43,43,7,77,31,17,0
GOLDEN AGE NURSING HOME,255307,2901 HIGHWAY 82 EAST,GREENWOOD,Leflore,93,8,36,14,86,42,0,0
JAMES T CHAMPION,25A418,1455 NORTH LAKELAND DRIVE,MERIDIAN,Lauderdale,28,11,17,6,73,36,0,0
PASS CHRISTIAN HEALTH AND REHABILIATION CENTER,255287,538 MENGE AVENUE,PASS CHRISTIAN,Harrison,35,27,5,4,49,22,5,0
"MYRTLES NURSING CENTER, LLC",255272,1018 ALBERTA AVENUE,COLUMBIA,Marion,38,19,30,5,67,18,8,0
SHADY LAWN HEALTH AND REHABILITATION,255234,60 SHADY LAWN PLACE,VICKSBURG,Warren,39,0,15,8,60,20,2,0
