Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
BLUE POINT HEALTHCARE CENTER,215340,2525 WEST BELVEDERE AVE,BALTIMORE,Baltimore City,,,,,,,,
BALLENGER CREEK CENTER,215001,347 BALLENGER DRIVE,FREDERICK,Frederick,93,1,21,15,71,40,0,0
PEAK HEALTHCARE AT THE PINES,215010,610 DUTCHMAN'S LANE,EASTON,Talbot,0,0,0,0,98,0,17,0
CADIA HEALTHCARE - ANNAPOLIS,215005,900 VAN BUREN STREET,ANNAPOLIS,Anne Arundel,0,0,0,0,74,1,2,0
WICOMICO NURSING HOME,215007,P.O. BOX 2378 900 BOOTH ST,SALISBURY,Wicomico,0,0,0,0,75,0,0,0
ST. MARY'S NURSING CENTER INC,215013,21585 PEABODY STREET,LEONARDTOWN,St. Mary's,0,0,1,0,120,0,0,0
MAPLEWOOD PARK PLACE,215287,9707 OLD GEORGETOWN ROAD,BETHESDA,Montgomery,0,0,2,0,18,7,0,0
RESIDENCES AT VANTAGE POINT,215344,5400 VANTAGE POINT RD.,COLUMBIA,Howard,0,0,1,0,14,0,1,0
RAVENWOOD NURSING CARE CENTER,215113,1183 LUTHER DRIVE,HAGERSTOWN,Washington,0,0,0,0,66,0,0,0
MANOR CARE HEALTH SERVICES - POTOMAC,215171,10714 POTOMAC TENNIS LANE,POTOMAC,Montgomery,30,8,9,9,122,7,3,0
LAURELWOOD HEALTHCARE CENTER,215111,100 LAUREL DRIVE,ELKTON,Cecil,0,0,0,0,102,0,0,0
BRIGHTON GARDENS OF TUCKERMAN LANE,215320,5550 TUCKERMAN LANE,NORTH BETHESDA,Montgomery,0,1,1,1,16,1,1,0
PEAK HEALTHCARE AT CHESTERTOWN,215260,415 MORGNEC ROAD,CHESTERTOWN,Kent,,,,,,,,
BAYLEIGH CHASE,215137,501 DUTCHMAN'S LANE,EASTON,Talbot,0,0,2,0,58,1,0,0
WALDORF  CENTER,215273,4140 OLD WASHINGTON HIGHWAY,WALDORF,Charles,0,1,6,0,94,3,0,0
MARLEY NECK HEALTH AND REHABILITATION CENTER,215138,7575 E. HOWARD ROAD,GLEN BURNIE,Anne Arundel,12,0,1,0,83,1,0,0
FUTURE CARE CANTON HARBOR,215176,1300 S. ELLWOOD AVENUE,BALTIMORE,Baltimore City,1,0,1,1,124,3,2,0
VINDOBONA NURSING AND REHABILITATION CENTER,215199,6012 JEFFERSON BLVD,FREDERICK,Frederick,0,3,0,0,47,0,0,0
FUTURE CARE CAPITAL REGION,215364,1051 BRIGHTSEAT ROAD,LANDOVER,Prince George's,7,0,1,1,108,7,0,0
HERITAGE HARBOUR HEALTH AND REHABILITATION CENTER,215325,2700 SOUTH HAVEN ROAD,ANNAPOLIS,Anne Arundel,27,1,20,10,93,1,0,0
FOX CHASE REHABILITATION AND NURSING CENTER,215197,2015 EAST-WEST HIGHWAY,SILVER SPRING,Montgomery,,,,,,,,
HOMEWOOD AT CRUMLAND FARMS,215245,7407  WILLOW ROAD,FREDERICK,Frederick,26,17,14,10,73,27,9,0
"POWERBACK REHABILITATION, BRIGHTWOOD CAMPUS",215226,515 BRIGHTFIELD ROAD,LUTHERVILLE,Baltimore,2,14,4,0,74,2,0,0
WESTGATE HILLS REHAB & HEALTHCARE CTR,215299,10 N. ROCK GLEN ROAD,BALTIMORE,Baltimore City,60,0,12,11,107,20,1,0
