Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
FOREST HILLS OF DC,095038,"4901 CONNECTICUT AVENUE, NW",WASHINGTON,District Of Columbia,12,7,6,2,40,14,0,0
LISNER LOUISE DICKSON HURTHOME,095025,5425 WESTERN AVE NW,WASHINGTON,District Of Columbia,38,34,10,9,39,20,11,0
CARROLL MANOR NURSING & REHAB,095034,"725 BUCHANAN ST., NE",WASHINGTON,District Of Columbia,24,8,24,6,178,18,18,1
SERENITY REHABILITATION AND HEALTH CENTER LLC,095015,1380 SOUTHERN AVE SE,WASHINGTON,District Of Columbia,61,14,26,13,149,17,0,0
THE HSC PEDIATRIC SKILLED NURSING FACILITY,095040,1731 BUNKER HILL ROAD  NE,WASHINGTON,District Of Columbia,0,4,0,0,5,2,3,0
JEANNE JUGAN RESIDENCE,09E020,4200 HAREWOOD ROAD NE,WASHINGTON,District Of Columbia,21,9,16,4,24,11,2,0
INGLESIDE AT ROCK CREEK,095028,3050 MILITARY ROAD NW,WASHINGTON,District Of Columbia,1,4,7,2,25,3,5,0
"CAPITOL CITY, SNF, LLC",095022,2425 25TH STREET SE,WASHINGTON,District Of Columbia,68,46,20,13,302,13,13,2
BRIDGEPOINT SUB-ACUTE AND REHAB CAPITOL HILL,095027,223 7TH STREET NE,WASHINGTON,District Of Columbia,0,1,4,0,112,3,0,0
DEANWOOD REHABILITATION AND WELLNESS CENTER,095019,5000 BURROUGHS AVE. NE,WASHINGTON,District Of Columbia,112,0,13,6,246,56,0,0
INSPIRE REHABILITATION AND HEALTH CENTER LLC,095031,2131 O STREET NW,WASHINGTON,District Of Columbia,67,54,11,9,156,31,0,1
UNITED MEDICAL NURSING HOME,095039,"1310 SOUTHERN AVENUE, SE, SUITE 200",WASHINGTON,District Of Columbia,0,0,0,0,0,0,0,0
BRIDGEPOINT SUBACUTE AND REHAB NATIONAL HARBOR,095024,4601 MARTIN LUTHER KING JR AVENUE SW,WASHINGTON,District Of Columbia,0,0,0,0,102,2,2,0
WASHINGTON CTR FOR AGING SVCS,095014,2601 18TH STREET NE,WASHINGTON,District Of Columbia,52,63,42,19,179,26,30,1
SIBLEY MEM HOSP RENAISSANCE,095030,5255 LOUGHBORO ROAD NW,WASHINGTON,District Of Columbia,0,10,0,0,12,3,0,0
STODDARD BAPTIST NURSING HOME,095020,1818 NEWTON ST. NW,WASHINGTON,District Of Columbia,0,1,0,0,100,0,0,0
KNOLLWOOD HSC,095026,6200 OREGON AVE NW,WASHINGTON,District Of Columbia,0,2,5,3,44,2,0,1
HEALTH & REHABILITATION  CENTER AT THOMAS CIRCLE,095021,1330 MASSACHUSETTS AVENUE NW,WASHINGTON,District Of Columbia,4,4,4,2,14,3,0,0
UNIQUE REHABILITATION AND HEALTH CENTER LLC,095036,901 FIRST STREET NW,WASHINGTON,District Of Columbia,8,6,17,4,202,19,0,0
