Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
DIVERSICARE OF LAKE HIGHLANDS,455895,9009 WHITE ROCK TR,DALLAS,Dallas,45,4,16,3,145,33,5,0
FOCUSED CARE OF WAXAHACHIE,455591,1413 W MAIN ST,WAXAHACHIE,Ellis,38,0,11,8,63,24,1,0
SAN ANTONIO RESIDENCE AND REHABILITATION CENTER,455742,7703 BRIARIDGE,SAN ANTONIO,Bexar,2,0,0,0,58,11,1,0
ROSE TRAIL NURSING AND REHABILITATION CENTER,455429,930 S BAXTER,TYLER,Smith,40,4,11,9,92,27,7,0
BROOKDALE WESTLAKE HILLS,455866,1034 LIBERTY PARK DR,AUSTIN,Travis,1,0,11,0,53,15,9,0
MISSION NURSING & REHABILITATION CENTER,455761,1013 S BRYAN RD,MISSION,Hidalgo,54,22,29,14,80,28,23,0
MCALLEN NURSING CENTER,455560,600 N CYNTHIA ST,MCALLEN,Hidalgo,,,,,,,,
HURST PLAZA NURSING & REHAB,455850,215 E PLAZA BLVD,HURST,Tarrant,20,6,30,16,72,10,12,0
TIMBERWOOD NURSING AND REHABILITATION CENTER,455745,4001 HWY 59 NORTH,LIVINGSTON,Polk,18,4,9,1,89,12,6,0
TEXOMA HEALTHCARE CENTER,455573,1000 HWY 82 E,SHERMAN,Grayson,23,0,45,7,91,15,0,0
MEMORIAL MEDICAL NURSING CENTER,455597,307 W CYPRESS ST,SAN ANTONIO,Bexar,49,5,40,22,71,27,0,0
WESTVIEW MANOR AND REHABILITATION CENTER,455554,414 JOHNSON DR,MC GREGOR,McLennan,4,0,17,1,94,5,0,0
FOCUSED CARE AT LAMESA,455936,1201 N 15TH ST,LAMESA,Dawson,8,0,3,0,34,12,0,0
MERIDIAN CARE MONTE VISTA,455450,616 W RUSSELL PL,SAN ANTONIO,Bexar,30,0,0,0,23,37,0,0
SUNRISE NURSING & REHAB CENTER,455713,50 BRIGGS ST,SAN ANTONIO,Bexar,0,0,4,0,78,13,1,0
GLENVIEW WELLNESS & REHABILITATION,455494,7625 GLENVIEW DR,NORTH RICHLAND HILLS,Tarrant,0,0,9,0,84,8,1,0
SHARPVIEW RESIDENCE AND REHABILITATION CENTER,455333,7505 BELLERIVE,HOUSTON,Harris,3,6,21,21,61,7,5,0
