Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CHOCTAW RESIDENTIAL CENTER,255339,135 RESIDENTIAL CENTER RD,CHOCTAW,Neshoba,67,0,39,22,89,30,1,1
BILLDORA SENIOR CARE,255243,314 ENOCHS ST,TYLERTOWN,Walthall,19,0,2,1,41,22,0,0
NOXUBEE COUNTY NURSING HOME,25A374,78 HOSPITAL RD,MACON,Noxubee,3,4,1,1,54,11,3,0
WINSTON COUNTY NURSING HOME,255072,17560 EAST MAIN STREET,LOUISVILLE,Winston,2,0,0,0,114,10,0,0
SILVER CROSS HEALTH & REHAB,255310,503 SILVER CROSS DRIVE,BROOKHAVEN,Lincoln,48,1,23,16,47,28,0,0
WALTER B CROOK NURSING FACILITY,25A422,840 NORTH OAK AVENUE,RULEVILLE,Sunflower,2,0,1,0,58,13,0,0
OAK GROVE RETIREMENT HOME,25E115,209 OAK CIRCLE/P. O. BOX 198,DUNCAN,Bolivar,56,25,6,4,51,31,13,0
BOYINGTON HEALTH AND REHABILITATION,255092,1530 BROAD AVE,GULFPORT,Harrison,74,5,4,3,111,33,2,1
MADISON CO NH,255329,1421-A  EAST PEACE STREET/P. O. BOX 488,CANTON,Madison,39,109,22,13,83,35,59,0
MEMORIAL STONE COUNTY NURSING & REHABILITATION CTR,255308,1436 EAST CENTRAL AVENUE,WIGGINS,Stone,2,11,4,1,46,10,50,0
REGINALD P WHITE NURSING FACILITY,25A123,1451 NORTH LAKELAND DRIVE/PO BOX 4128,MERIDIAN,Lauderdale,25,0,7,7,47,24,0,0
SHEARER-RICHARDSON MEMORIAL NURSING HOME,25A162,512 ROCKWELL DRIVE / PO BOX 420,OKOLONA,Chickasaw,15,0,1,1,71,17,1,0
GULFPORT CARE CENTER,255341,11240 CANAL ROAD,GULFPORT,Harrison,1,5,19,0,71,12,37,1
COURTYARDS COMM LIVING CENTER,255212,907 EAST WALKER STREET/PO BOX 69,FULTON,Itawamba,23,0,8,2,48,9,0,0
ARRINGTON LIVING CENTER,255331,701 SOUTH HOLLY STREET,COLLINS,Covington,1,1,0,0,55,4,2,0
SUNPLEX SUB-ACUTE CENTER,255244,6520 SUNSCOPE DRIVE,OCEAN SPRINGS,Jackson,11,1,8,8,47,13,1,0
LAKESIDE HEALTH AND REHABILITATION CENTER,255288,191 HIGHWAY 511 EAST,QUITMAN,Clarke,52,17,6,6,98,34,4,1
YALOBUSHA COUNTY NURSING HOME,25A174,630 SOUTH MAIN STREET,WATER VALLEY,Yalobusha,35,0,11,16,101,9,3,0
BEDFORD CARE CTR-MONROE HALL,255297,300 CAHAL STREET,HATTIESBURG,Forrest,0,3,3,0,73,3,4,0
YAZOO CITY REHABILITATION AND HEALTHCARE CENTER,255146,925 CALHOUN AVENUE,YAZOO CITY,Yazoo,31,1,22,4,147,36,20,0
J G ALEXANDER NURSING CENTER,255318,25112 HIGHWAY 15,UNION,Newton,1,0,0,0,57,2,3,0
CRYSTAL REHABILITATION AND HEALTHCARE CENTER,255154,902 SGT JOHN A PITTMAN DRIVE,GREENWOOD,Leflore,70,25,26,17,71,33,31,0
CEDARS HEALTH CENTER,255309,2800 WEST MAIN STREET,TUPELO,Lee,2,0,0,0,132,16,0,0
LAKEVIEW NURSING CENTER,255182,16411 ROBINSON ROAD,GULFPORT,Harrison,43,40,11,3,75,21,30,1
HOLMES COUNTY LONG TERM CARE CENTER - DURANT,255332,15481 BOWLING GREEN ROAD,DURANT,Holmes,57,85,12,11,75,37,46,0
RULEVILLE NURSING AND REHABILITATION CENTER LLC,255113,800 STANSEL DR/P O BOX 368,RULEVILLE,Sunflower,41,0,11,8,114,17,3,0
