Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
CUPERTINO HEALTHCARE & WELLNESS CENTER,055407,22590 VOSS AVENUE,CUPERTINO,Santa Clara,0,8,1,0,145,8,1,0
IDYLWOOD CARE CENTER,055211,1002 W. FREMONT AVENUE,SUNNYVALE,Santa Clara,2,56,5,0,139,11,40,0
FLAGSHIP HEALTHCARE CENTER,055121,466 FLAGSHIP ROAD,NEWPORT BEACH,Orange,75,0,37,14,87,39,0,0
RIVIERA HEALTHCARE CENTER,055045,8203 TELEGRAPH RD,PICO RIVERA,Los Angeles,4,2,21,12,125,24,8,0
"HEARTS & HANDS, POST ACUTE CARE & REHAB CENTER",055017,2990 SOQUEL AVENUE,SANTA CRUZ,Santa Cruz,0,0,0,0,101,7,0,0
"ORANGE HEALTHCARE & WELLNESS CENTRE, LLC",055252,920 WEST LA VETA STREET,ORANGE,Orange,85,12,13,5,98,50,5,2
ROYAL CARE SKILLED NURSING CTR,055041,2725 PACIFIC AVENUE,LONG BEACH,Los Angeles,11,64,17,4,63,16,27,0
LOMITA POST-ACUTE CARE CENTER,055262,1955  LOMITA BLVD,LOMITA,Los Angeles,50,8,11,3,43,59,4,0
SONOMA POST ACUTE,055268,678 2ND STREET WEST,SONOMA,Sonoma,29,26,21,2,66,14,14,0
VILLA CORONADO D/P SNF,055074,233 PROSPECT PLACE,CORONADO,San Diego,1,0,14,1,82,10,0,0
VICTORIA HEALTHCARE AND REHABILITATION CENTER,055237,340 VICTORIA STREET,COSTA MESA,Orange,29,57,2,2,66,37,35,0
MISSION VIEW HEALTH CENTER,055079,1425 WOODSIDE DR,SAN LUIS OBISPO,San Luis Obispo,0,10,1,0,103,4,0,0
THE VINEYARDS HEALTHCARE CENTER,055212,76 FENTON STREET,LIVERMORE,Alameda,0,0,0,0,74,4,7,0
YUBA CITY POST ACUTE,055092,1220 PLUMAS ST,YUBA CITY,Sutter,1,13,6,0,44,2,3,0
CREEKSIDE HEALTHCARE CENTER,055099,1900 CHURCH LANE,SAN PABLO,Contra Costa,1,2,3,0,71,2,1,0
MARYCREST MANOR,055196,10664 ST. JAMES DRIVE,CULVER CITY,Los Angeles,1,0,0,0,48,3,0,0
MONTROSE HEALTHCARE CENTER,055135,2123 VERDUGO BLVD.,MONTROSE,Los Angeles,2,12,30,30,40,24,6,0
SANTA ANITA CONVALESCENT HOSPITAL,055293,5522 GRACEWOOD AVE.,TEMPLE CITY,Los Angeles,11,31,48,39,243,30,0,0
POMONA VISTA CARE CENTER,055282,651 N MAIN ST,POMONA,Los Angeles,1,12,21,0,53,10,1,0
FALLBROOK SKILLED NURSING,055298,325 POTTER STREET,FALLBROOK,San Diego,1,0,0,0,58,4,6,0
CALIFORNIA POST ACUTE,055461,909 S LAKE STREET,LOS ANGELES,Los Angeles,9,10,2,0,49,17,3,0
COMMUNITY SUBACUTE AND TRANSITIONAL CARE CENTER,055258,3003 N MARIPOSA,FRESNO,Fresno,4,3,2,0,92,13,9,0
RIALTO POST ACUTE CENTER,055213,1471 S RIVERSIDE AVE,RIALTO,San Bernardino,76,37,6,2,108,47,32,0
FOLSOM CARE CENTER,055173,510 MILL STREET,FOLSOM,Sacramento,1,7,14,0,67,2,2,0
GOOD SAMARITAN REHAB AND CARE CENTER,055039,1630 N. EDISON STREET,STOCKTON,San Joaquin,27,7,1,0,71,26,0,0
GRANT CUESTA SUB-ACUTE AND REHABILITATION CENTER,055315,1949 GRANT ROAD,MOUNTAIN VIEW,Santa Clara,9,10,0,0,90,7,4,0
GEM TRANSITIONAL,055341,716 SOUTH FAIR OAKS AVE,PASADENA,Los Angeles,48,87,59,57,46,28,15,0
BERKLEY WEST CONV HOSP,055136,1623 ARIZONA AVENUE,SANTA MONICA,Los Angeles,0,0,3,0,30,0,0,0
HERITAGE GARDENS HEALTH CARE CENTER,055183,25271 BARTON ROAD,LOMA LINDA,San Bernardino,5,1,2,0,91,3,0,0
NORTH VALLEY NURSING CENTER,055146,7660 WYNGATE ST,TUJUNGA,Los Angeles,1,0,0,0,74,4,0,0
WATSONVILLE NURSING CENTER,055240,535 AUTO CENTER DRIVE,WATSONVILLE,Santa Cruz,2,32,0,0,70,3,9,0
MOTION PICTURE AND T.V. HOSP D/P SNF,055034,23388 MULHOLLAND DR.,WOODLAND HILLS,Los Angeles,17,6,13,6,73,23,0,0
BELLFLOWER POST ACUTE,055408,9710 E. ARTESIA AVE,BELLFLOWER,Los Angeles,7,76,2,0,46,8,16,0
LONG BEACH HEALTHCARE CENTER,055364,3401 CEDAR AVENUE,LONG BEACH,Los Angeles,10,0,1,0,103,17,0,0
CANTERBURY WOODS,055303,651 SINEX  AVENUE,PACIFIC GROVE,Monterey,0,0,1,0,16,2,3,0
SANTA TERESITA MANOR,055139,819 BUENA VISTA ST.,DUARTE,Los Angeles,0,0,0,0,66,2,0,0
MORAGA POST ACUTE,055085,348 RHEEM BOULEVARD,MORAGA,Contra Costa,4,2,8,2,44,8,0,0
PALOMAR VISTA HEALTHCARE CENTER,055067,201 N FIG STREET,ESCONDIDO,San Diego,13,0,5,1,70,6,0,0
COUNTRY VILLA CLAREMONT HEALTH CENTER,055344,590 S. INDIAN HILL BLVD.,CLAREMONT,Los Angeles,7,7,2,0,84,13,0,0
EL MONTE CONVALESCENT HOSPITAL,055202,4096 EASY STREET,EL MONTE,Los Angeles,74,23,25,23,39,49,5,0
FAIRMONT REHABILITATION HOSPITAL,055242,950 S. FAIRMONT AVENUE,LODI,San Joaquin,12,3,9,1,46,19,2,0
