Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
PROVO REHABILITATION AND NURSING,465119,1001 NORTH 500 WEST,PROVO,Utah,4,0,0,0,117,13,1,0
HURRICANE HEALTH AND REHABILITATION,465101,416 NORTH STATE STREET,HURRICANE,Washington,0,0,0,0,33,0,0,0
ASPEN RIDGE TRANSITIONAL REHAB,465159,963 EAST 6600 SOUTH,MURRAY,Salt Lake,0,1,0,0,37,5,11,0
MT OGDEN HEALTH AND REHABILITATION CENTER,465069,375 EAST 5350 SOUTH,WASHINGTON TERRACE,Weber,1,0,9,0,64,0,2,0
ROCKY MOUNTAIN CARE - HUNTER HOLLOW,465075,4090 WEST PIONEER PARKWAY,WEST VALLEY CITY,Salt Lake,2,0,0,0,106,10,0,0
ADVANCED HEALTH CARE OF ST GEORGE,465190,1934 EAST RIVERSIDE DRIVE,ST GEORGE,Washington,0,5,3,0,24,7,17,0
NEURORESTORATIVE,465179,13747 SOUTH REDWOOD ROAD,RIVERTON,Salt Lake,0,22,0,0,35,1,20,0
HERITAGE CARE CENTER,465097,350 EAST 300 NORTH,AMERICAN FORK,Utah,0,0,5,0,51,2,4,0
STONEHENGE OF RICHFIELD,465173,125 EAST 600 NORTH,RICHFIELD,Sevier,0,1,0,0,12,0,0,0
"LITTLE COTTONWOOD REHABILITATION AND NURSING, LLC",46A066,3094 SOUTH STATE STREET,SOUTH SALT LAKE,Salt Lake,27,0,2,2,34,9,2,0
PARKWAY HEALTH CENTER,465129,55 SOUTH PROFESSIONAL WAY,PAYSON,Utah,3,0,0,0,35,5,2,0
HERITAGE PARK HEALTHCARE AND REHABILITATION,465003,2700 WEST 5600 SOUTH,ROY,Weber,47,0,20,6,99,35,5,0
ROCKY MOUNTAIN CARE - RIVERTON,465168,3419 WEST 12600 SOUTH,RIVERTON,Salt Lake,0,1,0,0,34,2,0,0
MISSION AT MAPLE SPRINGS,465165,1010 SOUTH MEDICAL DRIVE,BRIGHAM,Box Elder,0,0,7,0,36,0,2,0
FAIRFIELD VILLAGE REHABILITATION,465174,1203 NORTH FAIRFIELD ROAD,LAYTON,Davis,0,7,0,0,30,0,16,0
ROCKY MOUNTAIN CARE - THE LODGE,465147,544 EAST 1200 SOUTH,HEBER CITY,Wasatch,16,3,8,0,57,15,0,0
ASPEN RIDGE WEST TRANSITIONAL REHAB,465166,5323 SOUTH MURRAY BOULEVARD,MURRAY,Salt Lake,2,0,3,1,27,16,0,0
MAPLE SPRINGS SENIOR LIVING,465186,350 EAST 2200 NORTH,NORTH LOGAN,Cache,1,0,3,0,40,4,19,0
"MILLCREEK REHABILITATION AND NURSING, LLC",465185,3520 SOUTH HIGHLAND DRIVE,SALT LAKE CITY,Salt Lake,0,0,1,0,56,0,0,0
PARAMOUNT HEALTH AND REHABILITATION,465100,4035 SOUTH 500 EAST,SALT LAKE CITY,Salt Lake,0,1,0,0,58,0,0,0
HERITAGE HILLS REHABILITATION AND CARE CENTER,465107,1100 NORTH 400 EAST,NEPHI,Juab,7,5,1,1,24,8,0,0
THE TERRACE AT MT OGDEN,465115,400 EAST 5350 SOUTH,OGDEN,Weber,0,9,9,0,65,0,13,0
STONEHENGE OF SPRINGVILLE,465130,909 WEST 450 SOUTH,SPRINGVILLE,Utah,0,6,1,0,34,1,10,0
HARRISON POINTE HEALTHCARE AND REHABILITATION,465009,3430 HARRISON BOULEVARD,OGDEN,Weber,,,,,,,,
PARKDALE HEALTH AND REHAB,465102,250 EAST 600 NORTH,PRICE,Carbon,0,0,1,0,29,0,0,0
UINTAH HEALTH CARE SPECIAL SERVICE DISTRICT,465092,510 SOUTH 500 WEST,VERNAL,Uintah,0,0,2,0,44,3,1,0
MISSION AT ALPINE REHABILITATION CENTER,465088,25 EAST ALPINE AVENUE,PLEASANT GROVE,Utah,0,0,0,0,30,0,0,0
UINTAH BASIN REHABILITATION AND SENIOR VILLA,465084,265 NORTH 300 WEST,ROOSEVELT,Duchesne,0,0,1,0,36,1,0,0
AVALON CARE CENTER-BOUNTIFUL,465156,523 NORTH MAIN STREET,BOUNTIFUL,Davis,0,0,5,0,64,2,0,0
COPPER RIDGE HEALTH CARE,465108,3706 WEST 9000 SOUTH,WEST JORDAN,Salt Lake,0,3,2,0,91,0,10,0
RED CLIFFS HEALTH AND REHAB,465137,1745 EAST 280 NORTH,ST GEORGE,Washington,1,0,1,0,71,2,1,0
MOUNTAIN VIEW HEALTH SERVICES,465086,5865 SOUTH WASATCH DRIVE,OGDEN,Weber,0,0,1,0,48,2,1,0
CRESTWOOD REHABILITATION AND NURSING,465083,3665 BRINKER AVENUE,OGDEN,Weber,0,0,3,0,55,1,8,0
MT OLYMPUS REHABILITATION CENTER,465006,2200 EAST 3300 SOUTH,SALT LAKE CITY,Salt Lake,2,0,3,0,73,3,0,0
LIFE CARE CENTER OF SALT LAKE CITY,465139,1201 EAST 4500 SOUTH,SALT LAKE CITY,Salt Lake,1,3,0,0,51,4,14,0
FOUR CORNERS REGIONAL CARE CENTER,465057,818 NORTH 400 WEST,BLANDING,San Juan,34,0,15,8,35,28,1,0
SOUTH DAVIS SPECIALTY CARE,465187,485 EAST 500 SOUTH,BOUNTIFUL,Davis,0,0,7,0,52,8,4,0
STONEHENGE OF OREM,465167,435 WEST CENTER STREET,OREM,Utah,0,0,0,0,17,8,3,0
STONEHENGE OF AMERICAN FORK,465178,538 SOUTH 500 EAST,AMERICAN FORK,Utah,1,0,6,0,62,9,4,0
POINTE MEADOWS HEALTH AND REHABILITATION,465188,2750 NORTH DIGITAL DRIVE,LEHI,Utah,1,0,1,0,77,0,0,0
