Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
LOFT REHABILITATION & NURSING,145431,700 NORTH MAIN STREET,EUREKA,Woodford,0,1,7,0,72,0,1,0
MERCY REHAB AND CARE CENTER,145620,100 ROSEWOOD VILLAGE DRIVE,SWANSEA,St. Clair,3,0,3,0,76,8,0,0
HERITAGE HEALTH-SPRINGFIELD,145229,900 NORTH RUTLEDGE,SPRINGFIELD,Sangamon,5,0,14,0,114,11,2,0
SEMINARY MANOR,145598,2345 NORTH SEMINARY STREET,GALESBURG,Knox,0,12,21,0,82,5,12,0
AUBURN REHAB & HCC,145136,304 MAPLE AVENUE,AUBURN,Sangamon,33,0,5,3,40,10,2,0
GENERATIONS AT RIVERVIEW,145524,500 CENTENNIAL DRIVE,EAST PEORIA,Tazewell,0,0,0,0,26,3,0,0
ALDEN DEBES REHAB & HCC,145142,550 SOUTH MULFORD AVENUE,ROCKFORD,Winnebago,9,3,22,6,145,8,9,0
LAKEFRONT NURSING & REHAB CTR,145235,7618 NORTH SHERIDAN ROAD,CHICAGO,Cook,13,0,0,0,88,14,0,0
HERITAGE HEALTH-MENDOTA,145151,1201 FIRST AVENUE,MENDOTA,LaSalle,47,23,32,16,48,38,15,0
GRAHAM HOSPITAL,145572,210 WEST WALNUT STREET,CANTON,Fulton,0,0,1,0,14,2,0,0
ST JAMES WELLNESS REHAB VILLAS,145611,1251 EAST RICHTON ROAD,CRETE,Will,36,51,52,25,79,18,4,0
WHITE HALL NURSING & REHAB CENTER,145519,620 WEST BRIDGEPORT,WHITE HALL,Greene,0,0,0,0,104,0,0,0
HEARTLAND OF MOLINE,145027,833 SIXTEENTH AVENUE,MOLINE,Rock Island,28,6,40,3,77,16,1,0
FARMINGTON COUNTRY MANOR,145404,701 SOUTH MAIN STREET,FARMINGTON,Fulton,0,0,0,0,71,0,0,0
SWEDISH COVENANT HOSPITAL,145573,5145 NORTH CALIFORNIA,CHICAGO,Cook,0,0,0,0,0,1,1,0
GROVE OF ST CHARLES,145433,611 ALLEN LANE,ST CHARLES,Kane,4,23,10,2,97,9,1,0
BELLA TERRA MORTON GROVE,145198,8425 WAUKEGAN ROAD,MORTON GROVE,Cook,63,1,18,12,127,32,3,0
ELEVATE CARE CHICAGO NORTH,145484,2451 WEST TOUHY AVENUE,CHICAGO,Cook,3,0,5,4,201,7,0,0
ASCENSION VILLA FRANCISCAN,145029,210 NORTH SPRINGFIELD AVENUE,JOLIET,Will,43,1,20,13,74,23,2,0
HILLSBORO REHAB & HCC,145500,1300 EAST TREMONT STREET,HILLSBORO,Montgomery,0,0,11,0,81,7,5,0
NORRIDGE GARDENS,145329,7001 WEST CULLOM,NORRIDGE,Cook,1,0,30,15,200,14,0,1
