Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
THE LAKES AT TEXAS CITY,455490,424 N TARPEY RD,TEXAS CITY,Galveston,11,18,11,2,57,22,4,0
VISTA HILLS HEALTH CARE CENTER,455493,1599 LOMALAND DR,EL PASO,El Paso,,,,,,,,
KNOPP HEALTHCARE AND REHAB CENTER INC,455278,1208 N LLANO,FREDERICKSBURG,Gillespie,9,16,7,0,58,2,1,0
WEDGEWOOD NURSING HOME,455572,6621 DAN DANCIGER RD,FORT WORTH,Tarrant,0,0,1,1,75,1,0,0
KOUNTZE NURSING CENTER,455594,604 FM 1293,KOUNTZE,Hardin,7,0,11,0,49,13,0,0
NORTHGATE HEALTH AND REHABILITATION CENTER,455804,5757 N KNOLL,SAN ANTONIO,Bexar,1,1,5,0,49,4,0,0
SCC AT VALLEY GRANDE,455423,901 WILDROSE LN,BROWNSVILLE,Cameron,60,7,21,15,68,43,1,2
SENIOR CARE OF CORPUS CHRISTI,455697,202 FORTUNE DR,CORPUS CHRISTI,Nueces,23,22,5,1,65,21,11,0
TEXAS INSTITUTE FOR CLINICALLY COMPLEX CARE,455815,10851 CRESCENT MOON DR,HOUSTON,Harris,34,25,3,3,72,150,19,0
GLENVIEW WELLNESS & REHABILITATION,455494,7625 GLENVIEW DR,NORTH RICHLAND HILLS,Tarrant,0,0,9,0,83,2,1,0
GOLDEN PALMS RETIREMENT AND HEALTH CENTER,455672,2101 TREASURE HILLS BLVD,HARLINGEN,Cameron,4,2,6,0,37,5,9,0
THE PALMS NURSING & REHABILITATION,455557,5607 EVERHART RD,CORPUS CHRISTI,Nueces,39,18,17,1,100,34,25,1
CREEKSIDE TERRACE REHABILITATION,455497,1555 POWELL AVENUE,BELTON,Bell,1,1,24,2,98,4,0,0
THE TERRACE AT DENISON,455806,1300 MEMORIAL DR,DENISON,Grayson,9,0,13,0,59,1,3,0
MULBERRY MANOR,455744,1670 LINGLEVILLE RD,STEPHENVILLE,Erath,1,0,22,0,79,0,0,0
CHRISTIAN CARE CENTER,455617,1000 WIGGINS PKWY,MESQUITE,Dallas,1,0,25,0,64,3,3,0
LIFE CARE CENTER OF PLANO,455864,3800 W PARK BLVD,PLANO,Collin,10,2,10,3,59,14,1,0
CLAIRMONT BEAUMONT,455757,1020 S 23RD ST,BEAUMONT,Jefferson,11,1,1,1,96,15,0,0
KENNEDY HEALTH & REHAB,455855,504 N JOHN REDDITT DR,LUFKIN,Angelina,22,0,6,2,76,12,0,1
DOWNTOWN HEALTH AND REHABILITATION CENTER,455651,424 S ADAMS ST,FORT WORTH,Tarrant,48,2,20,8,111,12,0,0
MESA VISTA INN HEALTH CENTER,455444,5756 N KNOLL DR,SAN ANTONIO,Bexar,46,4,15,1,100,13,1,0
COLDWATER MANOR,45E947,1111 BEAVER RD,STRATFORD,Sherman,0,1,1,0,20,5,2,0
OAK BROOK HEALTH CARE CENTER,455753,107 STACY,WHITEHOUSE,Smith,63,8,22,7,77,15,0,0
THE OAKS AT WHITE SETTLEMENT,455416,8001 WESTERN HILLS BLVD,FORT WORTH,Tarrant,24,21,15,10,85,12,8,1
SAN JOSE NURSING CENTER,45E312,406 SHARMAIN PL,SAN ANTONIO,Bexar,0,0,0,0,38,1,0,0
THE ROSEWOOD RETIREMENT COMMUNITY,455503,5700 E CENTRAL TEXAS EXPWY,KILLEEN,Bell,0,0,5,0,42,2,3,0
LBJ MEDICAL CENTER,45F207,206 HALEY RD.,JOHNSON CITY,Blanco,0,0,1,0,38,0,0,0
WESTERN HILLS HEALTHCARE RESIDENCE,455602,400 OLD SIDNEY RD,COMANCHE,Comanche,0,0,2,0,63,2,1,0
LAKE LODGE NURSING AND REHABILITATION LP,455903,3800 MARINA DR,LAKE WORTH,Tarrant,1,0,0,0,4,2,0,0
POTEET NURSING AND REHABILITATION LP,455709,329 SCHOOL DR,POTEET,Atascosa,0,0,2,0,33,1,0,0
OAKMONT HEALTHCARE AND REHABILITATION CENTER OF KA,455703,1525 TULL DR,KATY,Harris,88,6,32,21,76,23,9,0
EL PASO HEALTH & REHABILITATION CENTER,455935,11525 VISTA DEL SOL DR,EL PASO,El Paso,69,27,22,15,66,37,0,0
LINDALE HEALTHCARE CENTER,455972,215 MARGARET ST,LINDALE,Smith,0,0,0,0,30,1,2,0
ST. CATHERINE CENTER,455983,300 WEST HIGHWAY 6,WACO,McLennan,31,37,45,6,152,40,100,1
LUBBOCK HEALTH CARE CENTER,455942,4120 22ND PL,LUBBOCK,Lubbock,0,1,2,0,67,5,0,0
RETAMA MANOR NURSING CENTER/MCALLEN,455662,900 S 12TH ST,MCALLEN,Hidalgo,55,0,29,6,60,13,0,0
WEATHERFORD HEALTH CARE CENTER,455574,521 W 7TH ST,WEATHERFORD,Parker,9,5,6,0,69,6,0,0
UNIVERSITY PARK NURSING AND REHABILITATION LP,455916,4511 CORONADO AVE,WICHITA FALLS,Wichita,1,0,0,0,78,1,0,0
PALESTINE HEALTHCARE CENTER,455565,1816 TILE FACTORY RD,PALESTINE,Anderson,31,5,5,5,63,35,10,0
GRACE CARE CENTER OF OLNEY,455611,1402 W ELM,OLNEY,Young,80,10,3,0,45,15,1,0
GRACE CARE CENTER OF HENRIETTA,455893,807 W BOIS D ARC,HENRIETTA,Clay,0,0,3,0,34,0,0,0
RETAMA MANOR NURSING CENTER/JOURDANTON,455549,1504 OAK ST,JOURDANTON,Atascosa,0,0,4,0,46,3,0,0
THE FORUM AT LINCOLN HEIGHTS,455870,311 W NOTTINGHAM,SAN ANTONIO,Bexar,0,1,0,0,33,3,0,0
SAN PEDRO MANOR,455689,515 W ASHBY PL,SAN ANTONIO,Bexar,22,2,20,4,66,15,12,0
ROCKPORT NURSING AND REHABILITATION CENTER,455974,1902 FM 3036,ROCKPORT,Aransas,1,4,8,0,76,4,17,0
MERIDIAN CARE MONTE VISTA,455450,616 W RUSSELL PL,SAN ANTONIO,Bexar,30,0,0,0,22,37,0,0
NORTHERN OAKS LIVING & REHABILITATION CENTER,455934,2722 OLD ANSON RD,ABILENE,Taylor,38,17,14,6,51,17,0,0
BAYLOR SCOTT & WHITE CONTINUING CARE HOSPITAL SKIL,455069,2401 SOUTH 31ST ST,TEMPLE,Bell,0,0,3,0,21,6,1,0
GARDEN TERRACE HEALTHCARE CENTER,455555,1224 CORVADURA ST,GRAHAM,Young,0,0,6,0,48,1,1,0
CROCKETT COUNTY CARE CENTER,45E852,103 N AVE H,OZONA,Crockett,11,12,8,3,24,29,18,0
OAKMONT HEALTHCARE AND REHABILITATION CENTER OF HU,455725,8450 WILL CLAYTON PKWY,HUMBLE,Harris,54,3,12,6,71,32,1,0
LAKE JACKSON HEALTHCARE CENTER,455477,413 GARLAND DR,LAKE JACKSON,Brazoria,0,1,0,0,69,5,3,0
AMISTAD NURSING AND REHABILITATION CENTER,455536,200 RIVERSIDE DR,UVALDE,Uvalde,34,0,12,8,69,15,4,0
LANDMARK OF PLANO REHABILITATION AND NURSING CENTE,455861,1621 COIT RD,PLANO,Collin,0,0,0,0,60,9,8,0
RICHLAND HILLS REHABILITATION AND HEALTHCARE CENTE,455576,3109 KINGS CT,FORT WORTH,Tarrant,39,1,14,4,51,13,0,0
FOCUSED CARE AT LAMESA,455936,1201 N 15TH ST,LAMESA,Dawson,4,0,3,0,36,11,0,0
HERITAGE AT TURNER PARK HEALTH & REHAB,455733,820 SMALL ST,GRAND PRAIRIE,Dallas,28,21,18,3,83,5,4,0
AFTON OAKS NURSING CENTER,455682,7514 KINGSLEY ST,HOUSTON,Harris,31,23,7,5,102,46,8,0
COURTYARD NURSING AND REHABILITATION,455613,7499 STANWICK DR,HOUSTON,Harris,5,0,2,1,77,0,3,0
SENIOR CARE OF WESTERN HILLS,455785,512 DRAPER DR,TEMPLE,Bell,,,,,,,,
ADVENTHEALTH CARE CENTER SAN MARCOS,455960,1900 MEDICAL PKWY,SAN MARCOS,Hays,4,0,1,1,53,13,14,0
