Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
BLUE STREAM REHAB AND NURSING,365370,4360 BRECKSVILLE RD,RICHFIELD,Summit,0,6,0,0,48,2,4,0
MEADOWS OF KALIDA,365407,755 OTTAWA STREET,KALIDA,Putnam,16,0,19,5,47,24,0,0
MOUNT WASHINGTON CARE CENTER,365423,6900 BEECHMONT AVENUE,CINCINNATI,Hamilton,45,1,2,2,82,27,0,0
BEST CARE NURSING & REHAB CTR,365398,2159 DOGWOOD RIDGE ROAD,WHEELERSBURG,Scioto,48,0,5,2,75,39,0,0
PARKSIDE NURSING AND REHABILITATION  CENTER,365363,908 SYMMES ROAD,FAIRFIELD,Butler,,,,,,,,
WESTBROOK PLACE REHABILITATION AND NURSING CENTER.,365451,27601 WESTCHESTER PKWY,WESTLAKE,Cuyahoga,37,1,18,2,89,10,2,0
GAYMONT CARE AND REHABILITATION,365430,66 NORWOOD AVE,NORWALK,Huron,65,7,20,5,61,31,10,0
HERITAGE HEALTH CARE CENTER,365401,24613 BROADWAY AVENUE,OAKWOOD VILLAGE,Cuyahoga,15,0,1,1,57,9,2,0
CARINGTON PARK,365286,2217 WEST AVE,ASHTABULA,Ashtabula,4,0,1,0,155,7,0,0
MCKINLEY HEALTH CARE CTR  LLC,365655,800 MARKET AVENUE NORTH,CANTON,Stark,3,2,0,0,162,13,2,0
SKLD PERRYSBURG ILLUMINATE HC PERRYSBURG,365624,28546 STARBRIGHT BLVD,PERRYSBURG,Wood,14,1,10,2,46,20,2,0
KINGSTON OF VERMILION,365639,4210 TELEGRAPH LANE,VERMILION,Lorain,24,0,23,4,87,7,2,0
PROMEDICA SKILLED NURING AND REHABILITATION (PERRY,365535,10540 FREMONT PIKE RD,PERRYSBURG,Wood,36,70,30,7,72,28,28,0
THE PAVILION AT PIKETON,365446,7143 ROUTE 23 SOUTH,PIKETON,Pike,1,0,22,0,84,10,0,0
CONTINUING HEALTHCARE AT ADAMS LANE,365394,1856 ADAMS LANE,ZANESVILLE,Muskingum,1,0,15,0,98,3,0,0
LOVELAND HEALTH CARE CENTER,365427,501 NORTH SECOND STREET,LOVELAND,Warren,63,19,26,15,59,30,3,0
NORTHCREST REHAB AND NURSING CENTER,365163,240 NORTHCREST DRIVE,NAPOLEON,Henry,56,6,25,13,64,89,0,0
MERCY FRANCISCAN AT WEST PARK,365603,2950 WEST PARK DRIVE,CINCINNATI,Hamilton,11,3,16,13,82,26,6,0
BEACHWOOD POINTE CARE CENTER,365071,23900 CHAGRIN BLVD,BEACHWOOD,Cuyahoga,17,24,11,1,90,9,3,0
ALTERCARE OF NAVARRE CTR FOR REHAB & NRSG CARE,365482,517 PARK STREET NW,NAVARRE,Stark,0,8,21,0,104,7,39,0
MEADOWS OF DELPHOS THE,365405,800 AMBOSE DRIVE,DELPHOS,Van Wert,0,1,17,0,50,2,0,0
EAST OHIO REGIONAL HOSPITAL LONG TERM CARE,365569,90 NORTH FOURTH STREET,MARTINS FERRY,Belmont,0,0,0,0,0,0,0,0
URBANA HEALTH & REHABILITATION CENTER,365365,741 E WATER STREET,URBANA,Champaign,17,0,3,0,48,6,2,0
ARBORS AT WOODSFIELD,365496,37930 AIRPORT ROAD,WOODSFIELD,Monroe,6,5,0,0,45,1,0,0
BELLEFONTAINE HEALTHCARE,365615,221 NORTH SCHOOL STREET,BELLEFONTAINE,Logan,2,8,4,1,58,38,11,0
WAPAKONETA MANOR,365238,1010 LINCOLN AVE,WAPAKONETA,Auglaize,46,42,9,4,69,29,23,0
ST CATHERINE'S MANOR OF FINDLAY,365337,2101 GREENDALE BOULEVARD,FINDLAY,Hancock,27,37,10,5,67,26,26,0
LANCIA VILLA ROYALE,365531,1852 SINCLAIR AVENUE,STEUBENVILLE,Jefferson,0,0,9,0,43,2,0,0
WILLARD HEALTHCARE,365343,370 E HOWARD ST,WILLARD,Huron,0,4,0,0,49,1,6,0
GLEN MEADOWS,365554,3472 HAMILTON MASON ROAD,HAMILTON,Butler,22,0,11,2,82,17,0,0
WAUSEON HEALTHCARE,365330,303 W LEGGETT ST,WAUSEON,Fulton,42,0,12,10,28,29,0,0
GOOD SHEPHERD THE,365093,622 CENTER ST,ASHLAND,Ashland,47,11,20,2,104,22,33,0
MERCY - MCAULEY CENTER,365650,906 SCIOTO ST,URBANA,Champaign,3,4,14,0,47,11,10,0
LAURELS OF HUBER HEIGHTS THE,365627,5440 CHARLESGATE ROAD,HUBER HEIGHTS,Montgomery,26,32,12,6,90,18,13,0
ALTERCARE OF ALLIANCE CTR FOR REHAB & NC INC,365402,11750 KLINGER AVENUE NE,ALLIANCE,Stark,10,3,8,1,68,1,0,0
ENGLEWOOD HEALTH AND REHAB,365088,425 LAURICELLA COURT,ENGLEWOOD,Montgomery,33,9,14,7,96,19,4,0
OHIO VALLEY MANOR NURSING AND REHABILITATION,365376,5280 STATE ROUTES 62   68,RIPLEY,Brown,3,8,20,0,131,6,6,0
XENIA HEALTH AND REHAB,365187,126 WILSON DRIVE,XENIA,Greene,27,3,8,4,33,11,0,0
CRANDALL NURSING HOME,365574,800 S 15TH ST,SEBRING,Mahoning,88,72,66,42,94,45,36,1
AUTUMNWOOD NURSING & REHAB CENTER,365563,275 EAST SUNSET DRIVE,RITTMAN,Wayne,0,0,0,0,59,0,0,0
LONDON HEALTH & REHAB CENTER,365241,218 ELM ST,LONDON,Madison,0,0,1,0,58,3,0,0
TROY REHABILITATION AND HEALTHCARE CENTER,365278,512 CRESCENT DRIVE,TROY,Miami,5,0,24,0,100,4,0,0
ALTERCARE POST-ACUTE REHAB CENTER,365300,1463 TALLMADGE ROAD,KENT,Portage,0,4,8,0,63,8,7,0
ST CATHERINE'S C C OF FOSTORIA,365575,25 CHRISTOPHER DR,FOSTORIA,Seneca,29,58,13,8,46,22,15,0
HEARTLAND OF KETTERING,365616,3313 WILMINGTON PIKE,KETTERING,Montgomery,48,100,16,7,83,34,73,0
ARCADIA VALLEY SKILLED NURSING AND REHABILITATION,365588,25675 EAST MAIN STREET,COOLVILLE,Athens,0,0,7,0,51,2,0,0
ST CATHERINES MANOR OF WASHINGTON COURT HOUSE,365318,250 GLENN AVENUE,WASHINGTON COURT HOU,Fayette,18,19,12,5,47,5,2,0
COUNTRYSIDE MANOR NURSING AND REHABILITATION  LLC,365418,1865 COUNTRYSIDE DRIVE,FREMONT,Sandusky,0,0,1,0,57,0,1,0
HERITAGE THE,365541,2820 GREENACRE DR,FINDLAY,Hancock,78,0,38,14,60,59,0,0
"LAURELS OF WORTHINGTON, THE",365256,1030 HIGH ST,WORTHINGTON,Franklin,21,0,21,8,77,12,2,0
MADEIRA HEALTHCARE,365186,5970 KENWOOD ROAD,CINCINNATI,Hamilton,5,3,9,0,90,7,9,0
MARION POINTE,365323,409 BELLFONTAINE AVENUE,MARION,Marion,2,0,5,1,39,3,0,0
ROLLING HILLS REHAB AND CARE CTR,365559,68222 COMMERCIAL DRIVE,BRIDGEPORT,Belmont,0,0,5,0,55,4,1,0
OTTAWA CO RIVERVIEW NURSING HO,365498,8180 W STATE RT 163,OAK HARBOR,Ottawa,0,0,12,0,73,2,0,0
ABBYSHIRE PLACE SKILLED NSG & REHAB CTR,365587,311 BUCKRIDGE ROAD,BIDWELL,Gallia,33,14,18,11,65,20,6,0
VANCREST OF ST MARY'S,365232,1035 HAGER STREET,ST MARYS,Auglaize,25,0,1,1,39,15,0,0
AKRON HEALTHCARE,365316,1211 W MARKET ST,AKRON,Summit,8,3,0,0,78,12,5,0
MT AIRY GARDENS REHABILITATION AND NURSING CENTER,365293,2250 BANNING ROAD,CINCINNATI,Hamilton,0,0,0,0,77,8,0,0
SOUTHBROOK CARE CENTER,365424,2299  S  YELLOW SPRINGS STREET,SPRINGFIELD,Clark,22,1,17,3,65,11,2,0
PORTSMOUTH HEALTH AND REHAB,365643,727 EIGHTH STREET,PORTSMOUTH,Scioto,,,,,,,,
LAURELS OF WEST CARROLLTON THE,365598,115 ELMWOOD CIRCLE,WEST CARROLLTON,Montgomery,45,22,16,4,76,13,13,0
NORTH OLMSTED HEALTHCARE,365310,23225 LORAIN RD,NORTH OLMSTED,Cuyahoga,20,8,0,0,80,10,1,0
SKLD NEW LEXINGTON ILLUMINATE HC NEW LEXINGTON,365578,920 SOUTH MAIN STREET,NEW LEXINGTON,Perry,44,16,15,6,55,49,31,0
JEFFERSON HEALTHCARE CENTER,365638,222 E BEECH ST,JEFFERSON,Ashtabula,23,0,27,6,73,26,3,0
EVERGREEN HEALTHCARE CENTER,365495,924 CHARLIE'S WAY,MONTPELIER,Williams,14,0,0,0,50,6,1,0
THE LAURELS OF HEATH,365466,717 SOUTH 30TH STREET,HEATH,Licking,51,14,16,1,110,12,10,0
WELCOME NURSING HOME,365508,417 SOUTH MAIN STREET,OBERLIN,Lorain,0,1,29,0,77,3,1,0
SUMMIT'S TRACE HEALTHCARE CENTER,365499,935 NORTH CASSADY AVENUE,COLUMBUS,Franklin,98,51,27,15,115,33,20,1
BATAVIA NURSING CARE CENTER,365469,4000 GOLDEN AGE DRIVE,BATAVIA,Clermont,6,0,6,0,103,10,1,0
OAKS OF WEST KETTERING THE,365321,1150 WEST DOROTHY LANE,KETTERING,Montgomery,23,2,0,0,76,11,2,0
BROOKVIEW HEALTHCARE CENTER,365447,214 HARDING STREET,DEFIANCE,Defiance,21,0,4,2,54,18,0,0
HERITAGE CENTER FOR REHAB AND SPECIALITY CARE,365566,24 NORTH HAMILTON STREET,MINSTER,Auglaize,46,0,9,9,47,46,0,0
BRIAR HILL HEALTH CAMPUS,365387,600 STERLING DR,NORTH BALTIMORE,Wood,43,2,22,13,41,18,0,0
CRESTVIEW REHAB & SKILLED NRSG SRVCS,365344,957 BECKS KNOB ROAD,LANCASTER,Fairfield,88,19,44,10,100,60,61,0
BEECHWOOD HOME FOR INCURABLES,365445,2140 POGUE AVENUE,CINCINNATI,Hamilton,0,0,4,0,75,8,0,0
HAMDEN HEALTH CARE VENTURES,365390,38500 STATE ROUTE 160,HAMDEN,Vinton,0,1,2,0,34,2,1,0
PRESIDENTIAL POST-ACUTE,365618,524 JAMES WAY,MARION,Marion,0,0,3,0,84,4,0,0
THE LAURELS OF WALDEN PARK,365379,5700 KARL ROAD,COLUMBUS,Franklin,70,76,38,13,175,51,13,0
OTTERBEIN LEBANON RETIREMENT COMMUNITY,365346,585 NORTH STATE ROUTE 741,LEBANON,Warren,15,0,25,1,153,15,11,0
ROSE LANE NURSING AND REHABILITATION,365289,5425 HIGH MILL AVENUE NW,MASSILLON,Stark,41,30,39,9,132,20,15,1
