Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
STONERISE WELLSBURG,515123,70 VALLEY HAVEN DR,WELLSBURG,Brooke,48,7,18,6,45,16,12,0
MONTGOMERY GENERAL ELDERLY CARE,515152,501 ADAMS STREET,MONTGOMERY,Fayette,42,0,8,1,45,14,0,0
PINE LODGE,515001,405 STANAFORD ROAD,BECKLEY,Raleigh,44,32,13,3,104,22,9,0
"MADISON, THE",515104,161 BAKERS RIDGE ROAD,MORGANTOWN,Monongalia,0,3,27,0,56,4,5,0
UNITED TRANSITIONAL CARE CENTER,515107,327 MEDICAL PARK DRIVE,BRIDGEPORT,Harrison,0,0,0,0,19,1,0,0
TYGART CENTER AT FAIRMONT CAMPUS,515053,1539 COUNTRY CLUB ROAD,FAIRMONT,Marion,0,35,24,0,109,0,14,0
JOHN MANCHIN SR HEALTH CARE CENTER,515075,401 GUFFEY STREET,FAIRMONT,Marion,0,0,3,0,35,0,0,0
MORGANTOWN HEALTH AND REHABILITATION CENTER,515049,1379 VAN VOORHIS RD,MORGANTOWN,Monongalia,0,0,16,0,80,0,0,0
NEW MARTINSVILLE CENTER,515074,225 RUSSELL  AVENUE,NEW MARTINSVILLE,Wetzel,51,26,18,0,88,35,6,0
STONERISE LINDSIDE,515188,10797 SENECA TRAIL SOUTH,LINDSIDE,Monroe,46,37,21,9,40,31,38,0
SALEM CENTER,515071,255 SUNBRIDGE DRIVE,SALEM,Harrison,24,54,26,6,73,22,16,0
E.A. HAWSE NURSING AND REHABILITATION CENTER,515173,18086 STATE ROUTE 55,BAKER,Hardy,0,6,5,0,52,1,3,0
SHENANDOAH CENTER,515167,50 MULBERRY TREE STREET,CHARLES TOWN,Jefferson,0,3,11,0,73,1,3,0
PRINCETON HEALTH CARE CENTER,515187,315 COURTHOUSE RD.,PRINCETON,Mercer,51,40,37,24,77,40,27,0
GOOD SHEPHERD NURSING HOME,515038,159 EDGINGTON LANE,WHEELING,Ohio,1,0,30,0,173,8,2,0
TRINITY HEALTH CARE OF LOGAN,515140,1000 WEST PARK AVENUE,LOGAN,Logan,121,0,25,16,78,62,0,0
HUNTINGTON HEALTH AND REHABILITATION CENTER,515007,1720 17TH STREET,HUNTINGTON,Cabell,56,2,37,0,155,33,0,0
STONERISE BELMONT,515191,506 RIVERVIEW ROAD,BELMONT,Pleasants,5,8,21,0,55,1,27,0
WAYNE NURSING AND REHABILITATION CENTER,515168,6999 ROUTE 152,WAYNE,Wayne,52,15,6,8,51,38,5,0
ANSTED CENTER,515133,PO BOX 400,ANSTED,Fayette,0,17,6,0,59,3,7,0
PINE VIEW NURSING AND REHABILITATION CENTER,515184,400 MCKINLEY AVENUE,HARRISVILLE,Ritchie,0,2,3,0,30,0,0,0
MADISON PARK HEALTHCARE,515021,700 MADISON AVENUE,HUNTINGTON,Cabell,2,31,5,1,41,12,99,0
STONERISE RAINELLE,515121,276 PENNSYLVANIA AVENUE,RAINELLE,Greenbrier,0,5,13,0,53,1,20,0
ROSEWOOD CENTER,515105,8 ROSE STREET,GRAFTON,Taylor,36,10,12,5,59,21,7,0
MARMET CENTER,515146,ONE SUTPHIN DRIVE,MARMET,Kanawha,60,26,20,9,69,31,8,0
STONERISE BRIDGEPORT,515141,41 CRESTVIEW TERRACE,BRIDGEPORT,Harrison,32,25,14,1,51,21,6,0
CLAY HEALTH CARE CENTER,515142,1053 CLINIC DRIVE,IVYDALE,Clay,0,4,13,0,52,3,6,0
WILLOWS CENTER,515085,723 SUMMERS STREET,PARKERSBURG,Wood,3,23,22,0,92,3,29,0
VALLEY CENTER,515169,1000 LINCOLN DRIVE,SOUTH CHARLESTON,Kanawha,26,16,26,5,107,23,27,0
STONERISE MORGANTOWN,515058,30 MON GENERAL DRIVE,MORGANTOWN,Monongalia,0,26,32,0,110,2,18,0
HAMPSHIRE MEMORIAL HOSPITAL,515080,363 SUNRISE BLVD,ROMNEY,Hampshire,0,0,5,0,30,2,0,0
SUMMERS NURSING AND REHABILITATION CENTER,515170,198 JOHN COOK NURSING HOME ROAD,HINTON,Summers,0,0,10,0,91,2,3,0
GREENBRIER HEALTH CARE CENTER,515185,1115 MAPLEWOOD AVENUE,LEWISBURG,Greenbrier,0,0,8,0,53,0,2,0
HILLTOP CENTER,515061,152 SADDLESHOP ROAD,HILLTOP,Fayette,3,9,13,0,114,2,6,0
WEBSTER NURSING AND REHABILITATION CENTER,515165,411 ERBACON ROAD,COWEN,Webster,0,0,7,0,57,1,2,0
HILLCREST HEALTH CARE CENTER,515117,462 KENMORE DRIVE,DANVILLE,Boone,3,0,15,0,83,4,9,0
FAIRMONT HEALTHCARE AND REHABILITATION CENTER,515189,130 KAUFMAN DRIVE,FAIRMONT,Marion,0,0,23,0,103,0,0,0
CEDAR RIDGE CENTER,515087,302 CEDAR RIDGE ROAD,SISSONVILLE,Kanawha,80,51,11,6,111,41,37,0
HOLBROOK HEALTHCARE CENTER,515076,183 HOLBROOK ROAD,BUCKHANNON,Upshur,1,7,30,0,108,0,16,0
STONERISE PRINCETON,515028,1924 GLEN WOOD PARK ROAD,PRINCETON,Mercer,0,25,27,0,73,2,39,0
ST. JOSEPH'S HOSPITAL,515051,AMALIA DRIVE #1,BUCKHANNON,Upshur,0,0,2,0,16,1,6,0
CAMERON NURSING AND REHABILITATION CENTER,515125,"ROUTE 4, BOX 20",CAMERON,Marshall,1,0,14,0,58,5,4,0
TEAYS VALLEY CENTER,515106,1390 NORTH POPLAR FORK ROAD,HURRICANE,Putnam,10,3,37,0,117,23,12,0
SUMMERSVILLE REGIONAL MEDICAL CENTER,515029,400 FAIRVIEW HEIGHTS ROAD,SUMMERSVILLE,Nicholas,0,1,4,0,50,1,4,0
BRAXTON HEALTH CARE CENTER,515180,859 DAYS DRIVE,SUTTON,Braxton,0,3,7,0,59,0,0,0
ST. MARY'S HOSPITAL,515113,2900 FIRST STREET,HUNTINGTON,Cabell,2,1,0,0,10,9,5,0
STONE PEAR PAVILION,515130,125 FOX LANE,CHESTER,Hancock,0,0,0,0,56,1,0,0
RIVERSIDE HEALTH AND REHABILITATION CENTER,515035,6500 MACCORKLE AVENUE SW,SAINT ALBANS,Kanawha,36,8,28,11,61,32,0,0
WHITE SULPHUR SPRINGS CENTER,515100,345 POCAHONTAS TRAIL,WHITE SULPHUR SPRING,Greenbrier,2,4,17,0,66,0,5,0
STONERISE CHARLESTON,515089,3819 CHESTERFIELD AVENUE,CHARLESTON,Kanawha,38,62,21,4,126,23,25,0
