Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
ELMHURST REHABILITATION & HEALTHCARE CENTER,415084,50 MAUDE STREET,PROVIDENCE,Providence,87,30,54,23,192,39,1,2
WEST VIEW NURSING AND REHABILIATION CENTER,415067,239 LEGRIS AVENUE,WEST WARWICK,Kent,68,2,22,16,82,31,0,0
MORGAN HEALTH CENTER,415062,80 MORGAN AVENUE,JOHNSTON,Providence,19,6,15,5,91,21,2,0
LINN HEALTH AND REHABILITATION,415090,30 ALEXANDER AVENUE,EAST PROVIDENCE,Providence,36,52,21,15,65,23,43,0
HOPKINS MANOR LTD,415035,610 SMITHFIELD ROAD,NORTH PROVIDENCE,Providence,36,2,26,20,132,33,3,0
OVERLOOK NURSING AND REHABILITATION CENTER,415045,14 ROCK AVENUE,PASCOAG,Providence,2,0,9,0,76,3,1,0
SOUTH COUNTY NURSING & REHABILITATION CENTER,415071,740 OAK HILL ROAD,NORTH KINGSTOWN,Washington,83,0,41,21,56,29,0,0
WOONSOCKET HEALTH CENTRE,415041,262 POPLAR STREET,WOONSOCKET,Providence,78,112,30,20,110,36,19,0
HARRIS HEALTH CARE CENTER NORTH,415108,60 EBEN BROWN LANE,CENTRAL FALLS,Providence,0,0,4,0,30,1,0,0
GOLDEN CREST NURSING CENTRE,415029,100 SMITHFIELD ROAD,NORTH PROVIDENCE,Providence,16,4,11,3,108,9,2,0
BERKSHIRE PLACE,415119,455 DOUGLAS AVENUE,PROVIDENCE,Providence,97,7,47,32,159,27,3,0
HATTIE IDE CHAFFEE HOME,415002,200 WAMPANOAG TRAIL,EAST PROVIDENCE,Providence,1,0,4,0,57,2,0,0
BRENTWOOD NURSING HOME,415061,4000 POST ROAD,WARWICK,Kent,11,0,18,3,77,5,0,0
FRIENDLY HOME INC THE,415044,303 RHODES AVENUE,WOONSOCKET,Providence,37,4,32,22,92,38,6,0
ROYAL OF WESTERLY NURSING CENTER,415004,79 BEACH STREET,WESTERLY,Washington,0,2,20,0,43,4,11,0
GRAND ISLANDER CENTER,415034,333 GREEN END AVENUE,MIDDLETOWN,Newport,4,7,27,1,111,8,6,0
KENT REGENCY CENTER,415009,660 COMMONWEALTH AVENUE,WARWICK,Kent,30,7,30,2,109,29,7,0
SAINT ELIZABETH MANOR EAST BAY,415050,1 DAWN HILL,BRISTOL,Bristol,13,30,24,1,111,25,14,0
JEANNE JUGAN RESIDENCE,415073,964 MAIN STREET,PAWTUCKET,Providence,0,6,7,0,43,3,18,0
CORTLAND PLACE,415123,20 AUSTIN AVENUE,GREENVILLE,Providence,26,0,30,24,62,10,1,0
BETHANY HOME OF RHODE ISLAND,415096,111 SOUTH ANGELL STREET,PROVIDENCE,Providence,15,2,9,5,28,15,1,0
GREENVILLE SKILLED NURSING AND REHABILITATION,415087,735 PUTNAM PIKE,GREENVILLE,Providence,74,0,37,22,78,38,0,1
GRANDVIEW CENTER,415020,100 CHAMBERS STREET,CUMBERLAND,Providence,50,1,18,8,39,27,0,0
"CRESTWOOD NURSING & REHABILIATION CENTER, INC",415070,568 CHILD STREET,WARREN,Bristol,35,5,16,7,45,22,0,0
HEATHERWOOD REHABILITATION & HEALTH CARE CENTER,415033,398 BELLEVUE AVENUE,NEWPORT,Newport,3,2,0,0,96,1,0,0
APPLE REHAB WATCH HILL,415015,79 WATCH HILL ROAD,WESTERLY,Washington,0,0,0,0,41,1,0,0
HARRIS HEALTH CENTER LLC,415098,833 BROADWAY,EAST PROVIDENCE,Providence,0,0,0,0,27,0,0,0
BALLOULIFE COMMUNITIES,415094,60 MENDON ROAD,WOONSOCKET,Providence,6,3,5,0,33,5,7,0
PAWTUCKET SKILLED NURSING & REHABILITATION,415064,70 GILL AVENUE,PAWTUCKET,Providence,45,9,21,6,89,50,3,0
HERITAGE HILLS NURSING & REHABILITATION CENTER,415039,80 DOUGLAS PIKE,SMITHFIELD,Providence,9,3,4,0,84,19,4,0
SAINT ELIZABETH HOME EAST GREENWICH,415010,1 SAINT ELIZABETH WAY,EAST GREENWICH,Kent,3,19,13,0,144,12,61,0
ROYAL MIDDLETOWN NURSING CENTER,415040,193 FOREST AVENUE,MIDDLETOWN,Newport,1,1,0,0,29,0,0,0
MOUNT ST RITA HEALTH CENTRE,415085,15 SUMNER BROWN ROAD,CUMBERLAND,Providence,84,2,25,22,65,45,4,0
WESTERLY HEALTH CENTER,415081,280 HIGH STREET,WESTERLY,Washington,0,0,12,0,71,2,21,0
CEDAR CREST NURSING CENTRE INC,415032,125 SCITUATE AVENUE,CRANSTON,Providence,13,95,16,0,126,21,52,0
APPLE REHAB CLIPPER,415120,161 POST ROAD,WESTERLY,Washington,1,0,10,0,41,4,0,0
SUNNY VIEW NURSING HOME INC,415023,83 CORONA STREET,WARWICK,Kent,0,0,6,0,48,3,0,0
CRA-MAR MEADOWS,415066,575 SEVEN MILE ROAD,CRANSTON,Providence,0,15,7,0,28,0,0,0
ALPINE NURSING HOME INC,415089,557 WEAVER HILL ROAD,COVENTRY,Kent,0,0,7,0,53,1,12,0
ST CLARE HOME,415111,309 SPRING STREET,NEWPORT,Newport,1,1,4,0,56,8,8,0
RESPIRATORY AND REHABILITATION CENTER OF RI,415078,10 WOODLAND DRIVE,COVENTRY,Kent,0,1,32,0,167,7,5,0
EASTGATE NURSING & REHABILITATION CENTER,415083,198 WATERMAN AVENUE,EAST PROVIDENCE,Providence,42,20,12,10,49,10,2,0
OAKLAND GROVE HEALTH CARE CENTER,415110,560 CUMBERLAND HILL ROAD,WOONSOCKET,Providence,7,2,18,6,120,8,1,1
SOUTH KINGSTOWN NURSING AND REHAB CTR,415054,"2115 SOUTH COUNTY TRAIL, PO BOX 307",WEST KINGSTON,Washington,22,0,27,6,90,11,0,0
