Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
GREEN HOUSE VILLAGE OF GOSHEN,155856,1640 AUTUMN BLAZE DRIVE,GOSHEN,Elkhart,0,0,0,0,42,0,0,0
AVALON VILLAGE,155286,200 KINGSTON CIR,LIGONIER,Noble,0,0,0,0,48,0,1,0
SOUTH SHORE HEALTH & REHABILITATION CENTER,155530,353 TYLER ST,GARY,Lake,33,2,11,9,69,13,1,0
"WATERS OF RISING SUN, THE",155483,405 RIO VISTA LN,RISING SUN,Ohio,0,0,0,0,42,0,0,0
GARDEN VILLA - BLOOMINGTON,155019,1100 S CURRY PK,BLOOMINGTON,Monroe,0,0,5,0,115,1,0,0
CYPRESS GROVE REHABILITATION CENTER,155273,4255 MEDWELL DR,NEWBURGH,Warrick,0,0,1,0,74,0,0,0
WEDGEWOOD HEALTHCARE CENTER,155265,101 POTTERS LN,CLARKSVILLE,Clark,68,0,21,21,79,26,0,0
UNIVERSITY HEIGHTS HEALTH AND LIVING COMMUNITY,155327,1380 E COUNTY LINE RD S,INDIANAPOLIS,Marion,0,0,2,0,131,1,0,0
GOLDEN LIVING CENTER-MISHAWAKA,155109,811 E 12TH STREET,MISHAWAKA,St. Joseph,0,0,0,0,55,0,0,0
WESTSIDE RETIREMENT VILLAGE,155606,8616 W 10TH ST,INDIANAPOLIS,Marion,23,0,16,7,65,9,0,0
AMERICAN VILLAGE,155292,2026 EAST 54TH ST,INDIANAPOLIS,Marion,3,0,16,16,89,27,2,0
MANORCARE HEALTH SERVICES,155247,8549 S MADISON AVE,INDIANAPOLIS,Marion,0,0,4,0,83,0,0,0
VALLEY VIEW HEALTHCARE CENTER,155496,333 W MISHAWAKA RD,ELKHART,Elkhart,0,0,0,0,86,0,0,0
PLAINFIELD HEALTH CARE CENTER,155215,3700 CLARKS CREEK RD,PLAINFIELD,Hendricks,0,0,0,0,81,11,0,0
SIGNATURE HEALTHCARE OF BREMEN,155474,316 WOODIES LANE,BREMEN,Marshall,0,0,2,0,77,0,2,0
FOUR SEASONS RETIREMENT CENTER,155471,1901 TAYLOR RD,COLUMBUS,Bartholomew,37,0,12,12,35,25,0,1
MULBERRY HEALTH & REHABILITATION CENTER,155600,502 W JACKSON ST,MULBERRY,Clinton,0,0,0,0,130,0,0,0
SHADY NOOK CARE CENTER,155525,36 VALLEY DR,LAWRENCEBURG,Dearborn,54,11,26,17,45,17,12,0
HERITAGE HOUSE OF SHELBYVILLE,155022,2309 S MILLER ST,SHELBYVILLE,Shelby,0,0,2,0,73,0,0,0
MILLER'S MERRY MANOR,155059,1500 GRANT ST,HUNTINGTON,Huntington,0,0,1,0,67,0,4,0
MERIDIAN NURSING AND REHABILITATION CENTER,155428,2102 S MERIDIAN ST,INDIANAPOLIS,Marion,0,0,0,0,36,0,0,0
BEN HUR HEALTH AND REHABILITATION,155401,1375 S GRANT AVE,CRAWFORDSVILLE,Montgomery,18,22,17,14,62,32,8,0
MAPLE PARK VILLAGE,155199,776 N UNION ST,WESTFIELD,Hamilton,0,0,0,0,87,0,0,0
MILLER'S MERRY MANOR,155235,200 26TH ST,LOGANSPORT,Cass,0,0,0,0,95,0,0,0
APERION CARE SPENCER LLC,155649,210 STATE HWY 43,SPENCER,Owen,1,0,0,0,70,0,0,0
"WATERS OF COVINGTON, THE",155223,1600 E LIBERTY ST,COVINGTON,Fountain,0,0,0,0,96,2,0,0
