Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
VAN DUYN CENTER FOR REHABILITATION AND NURSING,335184,5075 WEST SENECA TURNPIKE,SYRACUSE,Onondaga,82,1,94,20,410,47,0,0
SAN SIMEON BY THE SOUND CENTER FOR NURSING & REHAB,335274,61700 ROUTE 48 -  PO BOX 2122,GREENPORT,Suffolk,0,0,14,0,105,16,0,0
FULTON CENTER FOR REHABILITATION AND HEALTHCARE,335091,847 COUNTY  HIGHWAY 122,GLOVERSVILLE,Fulton,111,20,42,27,159,27,11,1
LORETTO HEALTH AND REHABILITATION CENTER,335136,700 EAST BRIGHTON AVENUE,SYRACUSE,Onondaga,54,0,56,5,504,49,0,0
WELLS NURSING HOME INC,335314,201 W MADISON AVENUE,JOHNSTOWN,Fulton,0,0,0,0,86,2,0,0
"THE SHORE WINDS, L L C",335082,425 BEACH AVENUE,ROCHESTER,Monroe,45,0,25,11,143,32,0,0
NEWARK MANOR NURSING HOME INC,335219,222 WEST PEARL STREET,NEWARK,Wayne,0,0,8,0,50,11,0,0
CARING FAMILY NURSING AND REHABILITATION CENTER,335165,22-41 NEW HAVEN AVENUE,FAR ROCKAWAY,Queens,36,36,33,25,149,61,3,0
FIELDSTON LODGE CARE CENTER,335248,666 KAPPOCK STREET,RIVERDALE,Bronx,1,22,29,17,152,12,8,0
FAR ROCKAWAY CENTER FOR REHABILITATION AND NURSING,335044,13 11 VIRGINA ST,FAR ROCKAWAY,Queens,1,0,4,0,91,3,0,0
NATHAN LITTAUER HOSPITAL NURSING HOME,335351,99 EAST STATE STREET,GLOVERSVILLE,Fulton,47,2,15,2,66,13,52,0
A HOLLY PATTERSON EXTENDED CARE FACILITY,335023,875 JERUSALEM AVENUE,UNIONDALE,Nassau,0,0,14,2,383,3,0,0
CORNING CENTER FOR REHABILITATION AND HEALTHCARE,335330,205 EAST FIRST STREET,CORNING,Steuben,72,4,21,8,112,47,35,0
ELCOR NURSING  AND REHABILITATION CENTER,335053,48 COLONIAL DRIVE,HORSEHEADS,Chemung,0,1,39,0,289,2,6,0
