Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
HARBORVIEW REHABILITATION CARE CENTER AT DOYLESTOW,395277,432 MAPLE AVENUE,DOYLESTOWN,Bucks,78,0,9,5,78,17,1,2
MANORCARE HEALTH SERVICES-CHAMBERSBURG,395348,1070 STOUFFER AVENUE,CHAMBERSBURG,Franklin,44,34,22,14,137,9,40,0
PHOEBE ALLENTOWN HEALTH CARE CENTER,395080,1925 TURNER STREET,ALLENTOWN,Lehigh,32,56,40,7,241,24,35,0
BEAVER HEALTHCARE AND REHABILITATION CENTER,395109,616 GOLF COURSE ROAD,ALIQUIPPA,Beaver,39,33,20,6,49,18,13,0
SOUTH HILLS REHABILITATION AND WELLNESS CENTER,395289,201 VILLAGE DRIVE,CANONSBURG,Washington,4,2,0,0,100,9,8,0
ARISTACARE AT MEADOW SPRINGS,395019,845 GERMANTOWN PIKE,PLYMOUTH MEETING,Montgomery,11,3,17,4,136,25,0,0
SARAH REED SENIOR LIVING,395206,227 WEST 22ND STREET,ERIE,Erie,1,28,37,0,93,10,7,0
MORAVIAN MANOR,395325,300 WEST LEMON STREET,LITITZ,Lancaster,0,2,13,0,85,4,13,0
HOSPITALITY CARE CENTER OF HER,395232,3726 EAST STATE STREET,HERMITAGE,Mercer,0,1,1,0,24,0,0,0
CHANDLER HALL HEALTH SERVICES,395305,99 BARCLAY STREET,NEWTOWN,Bucks,12,3,22,2,37,11,1,0
"GARDENS AT STROUD, THE",395288,221 EAST BROWN STREET,EAST STROUDSBURG,Monroe,0,3,12,0,93,1,1,0
OAKWOOD HEALTHCARE & REHABILITATION CENTER,395110,2109 RED LION ROAD,PHILADELPHIA,Philadelphia,93,0,37,26,97,40,1,0
JEFFERSON HILLS HEALTHCARE AND REHABILITATION CENT,395066,448 OLD CLAIRTON ROAD,CLAIRTON,Allegheny,10,1,18,2,69,13,0,0
SPRING CREEK REHABILITATION AND NURSING CENTER,395074,1205 SOUTH 28TH STREET,HARRISBURG,Dauphin,232,169,119,58,354,39,49,0
IMMACULATEMARYCENTER FOR REHABILITATION&HEALTHCARE,395338,2990 HOLME AVENUE,PHILADELPHIA,Philadelphia,134,87,69,33,215,24,31,1
"GARDENS AT SCRANTON, THE",395273,824 ADAMS AVENUE,SCRANTON,Lackawanna,60,1,9,2,81,3,0,0
"MANOR AT PENN VILLAGE, THE",395172,51 ROUTE 204,SELINSGROVE,Snyder,5,10,20,0,131,4,10,2
VINCENTIAN HOME,395034,111 PERRYMONT ROAD,PITTSBURGH,Allegheny,0,0,72,4,158,1,0,0
