Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
UNITED PIONEER HOME,525680,623 S SECOND ST,LUCK,Polk,0,1,3,0,47,2,20,0
BEAVER DAM HEALTH CARE CENTER,525338,410 ROEDL CT,BEAVER DAM,Dodge,29,15,3,2,49,6,1,0
PINE VIEW CARE CENTER,525409,400 COUNTY RD R,BLACK RIVER FALLS,Jackson,0,0,16,0,62,0,0,0
LUTHER HOME,525476,831 PINE BEACH RD,MARINETTE,Marinette,0,1,9,0,80,0,8,0
AUTUMN LAKE HEALTHCARE AT GREENFIELD,525504,5790 S 27TH ST,MILWAUKEE,Milwaukee,21,23,7,6,95,13,11,0
HAYWARD HEALTH SERVICES,525434,10775 NYMAN AVE,HAYWARD,Sawyer,0,0,2,0,39,0,0,0
WISCONSIN DELLS HEALTH SERVICES,525391,300 RACE ST,WISCONSIN DELLS,Columbia,0,1,3,0,55,0,0,0
BROOKFIELD REHAB AND SPECIALTY CARE CTR,525424,18740 W BLUEMOUND RD,BROOKFIELD,Waukesha,0,0,16,1,126,1,0,0
SUN PRAIRIE HEALTH CARE CENTER,525380,228 W MAIN ST,SUN PRAIRIE,Dane,0,0,6,0,27,0,3,0
CROSSROADS CARE CENTER OF SUN PRAIRIE,525313,41 RICKEL RD,SUN PRAIRIE,Dane,0,0,0,0,40,0,0,0
SHEBOYGAN PROGRESSIVE HEALTH SERVICES,525511,1902 MEAD AVE,SHEBOYGAN,Sheboygan,0,0,1,0,56,1,5,0
SILVER SPRINGS HEALTH CARE CENTER,525371,1300 WEST SILVER SPRING DR,GLENDALE,Milwaukee,0,0,3,0,86,1,7,0
RENNES HEALTH AND REHAB CENTER-WEST,525451,501 N LAKE ST,PESHTIGO,Marinette,0,2,9,0,79,0,2,0
MULDER HEALTH CARE FACILITY,525209,713 LEONARD ST N,WEST SALEM,La Crosse,0,7,9,0,78,0,33,0
COURT MANOR HEALTH SERVICES,525328,911 3RD ST  WEST,ASHLAND,Ashland,0,0,2,0,58,0,0,0
ORCHARD MANOR,525290,8800 HWY 61,LANCASTER,Grant,27,33,18,13,82,12,45,0
CHRISTIAN HOME AND REHAB CTR,525531,452 FOX LAKE ROAD,WAUPUN,Dodge,0,1,7,0,35,2,1,0
MAPLE RIDGE HEALTH SERVICES,525359,2730 W RAMSEY AVE,MILWAUKEE,Milwaukee,24,5,9,7,50,11,8,0
BAY AT EASTVIEW HEALTH AND REHABILITATION (THE),525410,729 PARK ST,ANTIGO,Langlade,0,4,11,0,59,0,5,0
ELROY HEALTH SERVICES,525452,307 ROYALL AVE,ELROY,Juneau,0,8,2,0,73,0,23,0
"EDGERTON CARE CENTER, INC",525241,313 STOUGHTON RD,EDGERTON,Rock,0,0,4,0,49,0,0,0
MANORCARE HEALTH SERVICES,525264,1335 S ONEIDA ST,APPLETON,Outagamie,0,0,0,0,61,0,1,0
GREENWAY MANOR,525396,501 S WINSTED  PO BOX 759,SPRING GREEN,Sauk,1,7,9,1,46,1,8,0
PLUM CITY CARE CTR,525440,301 CHERRY AVENUE WEST,PLUM CITY,Pierce,0,0,8,0,44,0,0,0
LINDENGROVE NEW BERLIN,525064,13755 W FIELDPOINTE DR,NEW BERLIN,Waukesha,0,0,0,0,102,0,8,0
AUGUSTA HEALTH AND REHABILITATION,525535,901 BRIDGE CREEK LANE,AUGUSTA,Eau Claire,0,0,0,0,36,0,0,0
CAPITOL LAKES HEALTH CENTER,525305,333 W MAIN ST,MADISON,Dane,0,0,0,0,54,1,5,0
"DEERFIELD CARE CENTER, LLC",525019,575 HOSPITAL RD,NEW RICHMOND,St. Croix,0,0,8,0,46,0,0,0
KENSINGTON CARE AND REHAB CENTER,525242,1810 KENSINGTON DR,WAUKESHA,Waukesha,14,27,20,6,92,5,4,0
MAPLEWOOD CENTER,525069,8615 W BELOIT RD,WEST ALLIS,Milwaukee,1,3,11,1,109,3,8,0
CROSSROADS CARE CENTER OF MILWAUKEE,525417,3216 W HIGHLAND BLVD,MILWAUKEE,Milwaukee,6,7,0,0,71,5,0,0
RIVERSIDE,525455,2575 S 7TH ST,LA CROSSE,La Crosse,1,18,19,0,105,9,29,0
FORT ATKINSON CARE CENTER,525262,430 WILCOX ST,FORT ATKINSON,Jefferson,0,0,0,0,54,1,0,0
COLUMBUS HEALTH AND REHAB,525445,825 WESTERN AVE,COLUMBUS,Columbia,0,2,0,0,25,0,0,0
ROCK HAVEN,525390,3400 N CTY TRK HWY F  PO BOX 920,JANESVILLE,Rock,9,2,4,2,99,11,42,0
BAY AT BURLINGTON HEALTH AND REHABILITATION (THE),525482,677 E STATE ST,BURLINGTON,Racine,5,2,0,0,94,9,8,0
RIVERVIEW HEALTH SERVICES,525332,428 N 6TH ST,TOMAHAWK,Lincoln,0,1,0,0,37,0,3,0
MERCY HEALTH SERVICES,525414,2727 W MITCHELL ST,MILWAUKEE,Milwaukee,0,0,6,0,45,0,0,0
STURGEON BAY HEALTH SERVICES,525306,200 N SEVENTH AVE,STURGEON BAY,Door,0,0,8,0,63,0,2,0
"EVANSVILLE MANOR NURSING AND REHAB, LLC",525418,470 GARFIELD AVE,EVANSVILLE,Rock,1,3,6,0,48,0,1,0
BAY AT WATERS EDGE HEALTH AND REHABILITATION (THE),525281,3415 N SHERIDAN RD,KENOSHA,Kenosha,0,0,0,0,64,2,0,0
TOMAHAWK HEALTH SERVICES,525334,720 E KINGS RD,TOMAHAWK,Lincoln,0,1,3,0,48,2,1,0
CHIPPEWA MANOR NURSING AND REHABILITATION,525419,222 CHAPMAN RD,CHIPPEWA FALLS,Chippewa,0,0,0,0,33,0,0,0
PRESCOTT NURSING AND REHAB COMMUNITY,525398,1505 ORRIN RD,PRESCOTT,Pierce,0,8,7,0,40,1,9,0
OAKBROOK HEALTH AND REHABILITATION,525472,206 W PROSPECT ST,THORP,Clark,0,0,5,0,35,0,0,0
EASTCASTLE PL BRADFORD TER CONV CTR,525085,2505 E BRADFORD AVE,MILWAUKEE,Milwaukee,0,7,0,0,26,1,37,0
WILLOWDALE HEALTH SERVICES,525411,1610 HOOVER ST,NEW HOLSTEIN,Calumet,0,0,0,0,32,0,1,0
SKAALEN NURSING AND REHABILITATION CENTER,525512,400 N MORRIS ST,STOUGHTON,Dane,0,5,21,0,63,0,10,0
EDENBROOK OF GREEN BAY,525307,2961 ST ANTHONY DR,GREEN BAY,Brown,0,0,4,0,50,1,0,0
SAMARITAN HEALTH CENTER,525165,531 E WASHINGTON ST,WEST BEND,Washington,0,10,6,0,87,1,6,0
EPIONE PAVILION,525395,808 S WASHINGTON ST,CUBA CITY,Grant,0,0,1,0,55,1,3,0
ABBOTSFORD HEALTH CARE CENTER,525435,600 E ELM ST,ABBOTSFORD,Marathon,4,0,1,0,29,5,0,0
LANCASTER HEALTH SERVICES,525352,1350 S MADISON ST,LANCASTER,Grant,0,1,0,0,38,0,1,0
BLOOMFIELD HEALTHCARE AND REHAB CENTER,525474,3151 CTY RD CH,DODGEVILLE,Iowa,0,0,400,0,40,0,0,0
OAKWOOD LUTHERAN HOMES ASSOC,525375,6201 MINERAL POINT RD,MADISON,Dane,0,4,0,0,43,0,1,0
ASHLAND HEALTH SERVICES,525386,1319 BEASER AVE,ASHLAND,Ashland,0,0,2,0,45,0,6,0
LINDENGROVE WAUKESHA,525422,425 N UNIVERSITY DR,WAUKESHA,Waukesha,0,0,0,0,13,0,0,0
VILLA PINES LIVING CENTER,525351,"201 PARK ST, PO BOX 130",FRIENDSHIP,Adams,0,0,0,0,47,0,0,0
CCC OF WEST GREEN BAY,525232,1760 SHAWANO AVE,GREEN BAY,Brown,0,6,8,0,86,0,11,0
HILLSIDE MANOR,525447,803 S UNIVERSITY AVE,BEAVER DAM,Dodge,0,0,9,0,79,0,0,0
WISSOTA HEALTH AND REGIONAL VENT CENTER,525379,2815 COUNTY HIGHWAY I,CHIPPEWA FALLS,Chippewa,0,0,3,0,63,0,2,0
GRACE HEALTHCARE OF OREGON,525536,354 N MAIN ST,OREGON,Dane,0,8,0,0,28,0,3,0
PAVILION AT GLACIER VALLEY,525461,1900 AMERICAN EAGLE DR,SLINGER,Washington,39,5,52,14,58,30,14,0
PINE VALLEY COMMUNITY VILLAGE,525365,25951 CIRCLE VIEW LANE,RICHLAND CENTER,Richland,0,4,14,0,66,0,8,0
RANDOLPH HEALTH SERVICES,525355,502 S HIGH ST,RANDOLPH,Dodge,0,6,2,0,73,4,2,0
SUPERIOR REHABILITATION CENTER LLC,525397,1800 NEW YORK AVE,SUPERIOR,Douglas,0,0,0,0,89,0,0,0
MARSHFIELD HEALTH SERVICES,525304,814 W 14TH ST,MARSHFIELD,Wood,0,1,6,1,79,0,0,0
INGLESIDE MANOR,525331,407 N EIGHTH ST,MOUNT HOREB,Dane,0,5,14,0,52,2,9,0
VILLA AT BRADLEY ESTATES (THE),525325,6735 W BRADLEY RD,MILWAUKEE,Milwaukee,27,1,266,4,163,25,2,0
FRIENDLY VILLAGE NURSING AND REHAB CENTER,525459,900 BOYCE DR,RHINELANDER,Oneida,0,1,7,0,74,0,0,0
SHAWANO HEALTH SERVICES,525335,1436 S LINCOLN ST,SHAWANO,Shawano,2,0,2,0,39,2,2,0
KINNIC HEALTH AND REHAB,525513,1663 E DIVISION ST,RIVER FALLS,St. Croix,0,1,9,0,43,0,4,0
CHI FRANCISCAN VILLA,525526,3601 S CHICAGO AVE,SOUTH MILWAUKEE,Milwaukee,1,0,3,0,116,3,0,0
PINE CREST NURSING HOME,525326,2100 E SIXTH ST,MERRILL,Lincoln,0,22,29,0,125,0,20,0
BALDWIN CARE CENTER,525502,650 BIRCH ST,BALDWIN,St. Croix,0,0,2,0,40,2,2,0
MANOR OF KENOSHA (THE),525179,3100 WASHINGTON RD,KENOSHA,Kenosha,2,0,0,0,100,3,11,0
HOMME HOME FOR THE AGING,525527,604 S WEBB ST,WITTENBERG,Shawano,0,0,0,0,29,0,1,0
WAUSAU MANOR HEALTH SERVICES,525369,3107 WESTHILL DR,WAUSAU,Marathon,0,0,4,0,56,0,5,0
GOLDEN AGE MANOR,525507,220 SCHOLL CT,AMERY,Polk,0,0,9,0,69,3,0,0
CROSSROADS CARE CENTER OF KENOSHA,525282,8633 32ND AVE,KENOSHA,Kenosha,0,0,0,0,55,1,0,0
MEADOWBROOK OF BLACK RIVER FALLS,525488,1311 TYLER ST,BLACK RIVER FALLS,Jackson,0,1,6,0,24,0,0,0
MONROE HEALTH SERVICES,525292,516 26TH AVE,MONROE,Green,0,0,1,0,36,0,0,0
DIVINE REHABILITATION AND NURSING AT ST CROIX,525532,750 E LOUISIANA ST,ST CROIX FALLS,Polk,0,0,0,0,45,0,1,0
STEVENS POINT HEALTH SERVICES,525353,1800 SHERMAN AVE,STEVENS POINT,Portage,0,0,0,0,33,1,0,0
TIVOLI AT DIVINE SAVIOR HEALTHCARE,525518,2805 HUNTERS TRAIL,PORTAGE,Columbia,0,21,9,0,63,3,52,0
ST CAMILLUS HEALTH CENTER,525382,10101 W WISCONSIN AVE,WAUWATOSA,Milwaukee,4,9,9,1,34,7,30,0
WISCONSIN RAPIDS HEALTH SERVICES,525212,1350 RIVER RUN DR,WISCONSIN RAPIDS,Wood,0,0,2,0,51,1,0,0
HAMMOND HEALTH SERVICES,525499,425 DAVIS ST,HAMMOND,St. Croix,0,0,4,0,29,1,1,0
ELLSWORTH HEALTH SERVICES,525483,403 N MAPLE ST,ELLSWORTH,Pierce,0,0,1,0,30,0,1,0
CROSSROADS CARE CENTER OF WEYAUWEGA,525315,717 E ALFRED ST,WEYAUWEGA,Waupaca,0,0,0,0,71,0,0,0
SHEBOYGAN HEALTH SERVICES,525456,3129 MICHIGAN AVE,SHEBOYGAN,Sheboygan,0,0,1,0,35,0,0,0
EDENBROOK OF WISCONSIN RAPIDS,525429,130 STRAWBERRY LN,WISCONSIN RAPIDS,Wood,0,0,7,0,50,1,0,0
OAK PARK NURSING AND REHAB CTR,525266,718 JUPITER DRIVE,MADISON,Dane,0,6,0,0,60,1,4,0
BAY AT COLONIAL MANOR  HEALTH AND REHAB (THE),525405,1010 E WAUSAU AVE,WAUSAU,Marathon,0,0,7,0,37,0,0,0
ROLLING HILLS REHAB CTR,525430,14345 CTY HWY B,SPARTA,Monroe,0,14,6,0,59,2,19,0
BADGER PRAIRIE HCC,525516,1100 E VERONA AVE,VERONA,Dane,0,0,13,0,105,0,4,0
GRANCARE NURSING CENTER,525486,1555 DOUSMAN ST,GREEN BAY,Brown,0,0,0,0,45,1,0,0
ST FRANCIS HEALTH SERVICES,525477,1915 E TRIPOLI AVE,SAINT FRANCIS,Milwaukee,0,2,3,0,31,0,21,0
OMRO CARE CENTER,525406,500 GRANT AVE,OMRO,Winnebago,0,1,1,0,38,0,1,0
EDENBROOK OF PLATTEVILLE,525219,1300 N WATER ST,PLATTEVILLE,Grant,1,6,2,0,52,0,2,0
JULIETTE MANOR,525286,482 OAK STREET,BERLIN,Green Lake,0,0,0,0,33,0,8,0
PARK VIEW HOME,525458,220 LOCKWOOD ST,WOODVILLE,St. Croix,0,2,1,0,44,2,9,0
LAFAYETTE MANOR,525362,719 E CATHERINE ST  BOX 167,DARLINGTON,Lafayette,0,0,6,0,43,0,3,0
HARBOR HAVEN HEALTH & REHABILITATION,525534,459 E FIRST STREET,FOND DU LAC,Fond du Lac,0,0,3,0,74,1,15,0
