Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
PEAK HEALTHCARE AT THE PINES,215010,610 DUTCHMAN'S LANE,EASTON,Talbot,14,4,20,5,82,14,41,0
BALLENGER CREEK CENTER,215001,347 BALLENGER DRIVE,FREDERICK,Frederick,102,2,29,16,93,46,7,0
CADIA HEALTHCARE - ANNAPOLIS,215005,900 VAN BUREN STREET,ANNAPOLIS,Anne Arundel,0,0,3,0,72,8,5,1
WICOMICO NURSING HOME,215007,P.O. BOX 2378 900 BOOTH ST,SALISBURY,Wicomico,0,0,6,0,78,0,0,0
LAPLATA CENTER,215151,1 MAGNOLIA DRIVE,LAPLATA,Charles,36,7,19,4,103,27,3,0
ST JOSEPH'S MINISTRIES,215267,331 SOUTH SETON AVENUE,EMMITSBURG,Frederick,0,5,18,0,74,1,1,0
KING DAVID NURSING AND REHABILITATION CENTER,215022,4204 OLD MILFORD MILL ROAD,BALTIMORE,Baltimore,44,39,13,8,76,10,7,1
WAUGH CHAPEL CENTER,215148,1221 WAUGH CHAPEL ROAD,GAMBRILLS,Anne Arundel,,,,,,,,
FREDERICK HEALTH & REHABILITATION CENTER,215184,30 NORTH PLACE,FREDERICK,Frederick,27,1,30,13,92,23,0,0
MULTI-MEDICAL CENTER,215096,7700 YORK ROAD,TOWSON,Baltimore,0,54,17,0,90,10,5,0
BEL AIR HEALTH AND REHABILITATION CENTER,215312,410 EAST MCPHAIL ROAD,BEL AIR,Harford,87,0,36,20,97,28,0,0
CATONSVILLE COMMONS,215097,16 FUSTING AVENUE,CATONSVILLE,Baltimore,55,5,22,16,72,22,1,0
ST. ELIZABETH REHAB. & NSG. CE,215044,3320 BENSON AVENUE,BALTIMORE,Baltimore City,16,2,16,6,128,27,6,0
THE VILLAGE AT ROCKVILLE,215125,9701 VEIRS DRIVE,ROCKVILLE,Montgomery,45,8,57,12,119,27,4,0
FUTURE CARE CHESAPEAKE,215186,305 COLLEGE PARKWAY,ARNOLD,Anne Arundel,10,0,17,3,112,5,0,0
BROADMEAD,215123,13801 YORK ROAD,COCKEYSVILLE,Baltimore,12,26,12,5,33,15,8,0
CALVERT COUNTY NURSING CTR.,215188,85 HOSPITAL ROAD,PRINCE FREDERICK,Calvert,0,2,2,0,111,0,2,0
HILLHAVEN NURSING AND REHABILITATION CENTER,215212,3210 POWDER MILL ROAD,ADELPHI,Prince George's,3,0,3,0,43,1,0,0
PLEASANT VIEW NSG HOME,215268,4101 OLD NATIONAL PIKE,MOUNT AIRY,Carroll,,,,,,,,
ADELPHI NURSING AND REHABILITATION CENTER,215064,1801 METZEROTT ROAD,ADELPHI,Prince George's,1,0,8,0,113,3,0,0
LORIEN MAYS CHAPEL,215351,12230 ROUND WOOD ROAD,TIMONIUM,Baltimore,5,2,5,0,59,10,3,0
WILSON HEALTH CARE CENTER,215099,301 RUSSELL AVENUE,GAITHERSBURG,Montgomery,77,6,78,22,185,38,8,0
EGLE NURSING HOME,215307,57 JACKSON STREET,LONACONING,Allegany,0,0,7,0,62,0,0,0
FAIRFIELD NURSING & REHABILITATION CENTER,215236,1454 FAIRFIELD LOOP ROAD,CROWNSVILLE,Anne Arundel,34,0,21,8,72,29,2,0
AUTUMN LAKE HEALTHCARE AT ALICE MANOR,215215,2095 ROCKROSE AVENUE,BALTIMORE,Baltimore City,0,12,1,0,105,3,6,0
PEAK HEALTHCARE AT CHESTERTOWN,215260,415 MORGNEC ROAD,CHESTERTOWN,Kent,0,0,7,0,60,0,0,1
CITIZENS CARE AND REHABILITATION CENTER OF FREDERI,215105,1920 ROSEMONT AVENUE,FREDERICK,Frederick,3,0,17,3,137,8,9,0
CLINTON HEALTHCARE  CENTER,215231,9211 STUART LANE,CLINTON,Prince George's,6,3,14,1,228,13,12,1
"COURTLAND, LLC",215128,7920 SCOTTS LEVEL ROAD,BALTIMORE,Baltimore,63,20,15,12,113,13,0,0
FUTURE CARE NORTHPOINT,215147,1046 OLD NORTH POINT ROAD,BALTIMORE,Baltimore,44,20,14,6,120,26,60,0
PEAK HEALTHCARE AT  DENTON,215149,420 COLONIAL DR,DENTON,Caroline,0,0,2,0,81,0,1,0
BERLIN NURSING AND REHABILITATION CENTER,215126,9715 HEALTHWAY DRIVE,BERLIN,Worcester,67,0,44,20,72,33,1,0
SALISBURY REHABILITATION AND NURSING CENTER,215067,200 CIVIC AVENUE,SALISBURY,Wicomico,95,9,54,19,194,48,29,0
FOREST HAVEN NURSING AND REHABILITATION CTR,215252,701 EDMONDSON AVENUE,CATONSVILLE,Baltimore,81,16,31,11,124,39,8,0
WESTGATE HILLS REHAB & HEALTHCARE CTR,215299,10 N. ROCK GLEN ROAD,BALTIMORE,Baltimore City,61,2,22,15,104,28,1,1
"REGENCY CARE OF SILVER SPRING, LLC",215060,9101 SECOND AVENUE,SILVER SPRING,Montgomery,2,0,3,4,47,2,0,0
ELLICOTT CITY HEALTHCARE CENTER,215160,3000 NORTH RIDGE RD.,ELLICOTT CITY,Howard,1,0,10,1,152,3,0,0
LORIEN HEALTH SYSTEMS MT AIRY,215335,705 MIDWAY AVENUE,MOUNT AIRY,Carroll,1,0,7,0,47,5,1,0
SAGEPOINT NURSING AND REHABILITATION CENTER,215106,10200 LA PLATA ROAD,LA PLATA,Charles,11,2,7,0,99,5,2,1
CALVERT MANOR CENTER FOR REHABILITATION AND HEALTH,215189,1881 TELEGRAPH ROAD,RISING SUN,Cecil,5,1,8,5,107,9,3,0
FAHRNEY-KEEDY MEMORIAL HOME,215337,8507 MAPLEVILLE ROAD,BOONSBORO,Washington,0,1,8,0,91,5,3,0
FAIRHAVEN,215130,7200 THIRD AVENUE,SYKESVILLE,Carroll,21,0,7,4,32,44,1,0
FUTURE CARE IRVINGTON,215219,22 SOUTH ATHOL AVENUE,BALTIMORE,Baltimore City,34,3,43,19,156,32,0,0
