Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
SOUTH LYON MEDICAL CENTER,295011,P.O. BOX 940,YERINGTON,Lyon,0,0,0,0,31,2,9,0
SAINT JOSEPH TRANSITIONAL REHABILITATION CENTER,295040,2035 W. CHARLESTON BLVD.,LAS VEGAS,Clark,44,6,24,9,76,60,28,1
LAKESIDE HEALTH & WELLNESS SUITES,295043,3101 PLUMAS,RENO,Washoe,46,63,47,25,76,20,39,1
HARMONY MANOR SKILLED NURSING FACILITY,295024,118 EAST HASKELL ST,WINNEMUCCA,Humboldt,0,1,4,0,39,4,2,0
GROVER C DILS MEDICAL CENTER SNF,295026,"700 N SPRING ST, BOX 1010-C-ADM BLDG",CALIENTE,Lincoln,,,,,,,,
HEARTHSTONE OF NORTHERN NEVADA,295044,1950 BARING BLVD,SPARKS,Washoe,8,14,10,2,96,6,26,0
ROSEWOOD REHABILITATION CENTER,295020,2045 SILVERADA BLVD,RENO,Washoe,0,0,0,0,73,1,1,0
COLLEGE PARK REHABILITATION CENTER,295055,2856 E. CHEYENNE AVE.,COLLEGE PARK,Clark,35,43,9,8,87,27,41,0
LIFE CARE CENTER OF LAS VEGAS,295052,6151 VEGAS DRIVE,LAS VEGAS,Clark,40,37,22,6,149,16,18,0
HORIZON HEALTH AND REHABILITATION CENTER,295017,660 DESERT LN,LAS VEGAS,Clark,41,22,7,7,112,39,1,0
WHITE PINE CARE CENTER,295029,1500 AVENUE G,ELY,White Pine,0,1,3,0,29,1,2,0
EL JEN CONVALESCENT HOSPITAL AND RETIREMENT CENTER,295008,5538 W DUNCAN DR,LAS VEGAS,Clark,51,33,24,8,118,36,21,0
TORREY PINES POST ACUTE AND REHABILITATION,295045,1701 S. TORREY PINES DRIVE,LAS VEGAS,Clark,,,,,,,,
