Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
ROYAL MIDDLETOWN NURSING CENTER,415040,193 FOREST AVENUE,MIDDLETOWN,Newport,1,1,0,0,33,0,0,0
APPLE REHAB CLIPPER,415120,161 POST ROAD,WESTERLY,Washington,1,0,10,0,41,4,0,0
CRA-MAR MEADOWS,415066,575 SEVEN MILE ROAD,CRANSTON,Providence,0,12,6,0,29,0,0,0
MOUNT ST RITA HEALTH CENTRE,415085,15 SUMNER BROWN ROAD,CUMBERLAND,Providence,74,2,25,22,68,44,3,0
GREENVILLE SKILLED NURSING AND REHABILITATION,415087,735 PUTNAM PIKE,GREENVILLE,Providence,74,0,35,22,81,36,0,1
ROYAL OF WESTERLY NURSING CENTER,415004,79 BEACH STREET,WESTERLY,Washington,0,2,20,0,42,3,11,0
SUMMIT COMMONS REHABILITATION AND HEALTH CARE CNT,415129,99 HILLSIDE AVENUE,PROVIDENCE,Providence,24,12,20,9,87,29,22,0
HERITAGE HILLS NURSING & REHABILITATION CENTER,415039,80 DOUGLAS PIKE,SMITHFIELD,Providence,9,3,4,0,83,19,1,0
ALPINE NURSING HOME INC,415089,557 WEAVER HILL ROAD,COVENTRY,Kent,0,0,7,0,51,0,7,0
SOUTH KINGSTOWN NURSING AND REHAB CTR,415054,"2115 SOUTH COUNTY TRAIL, PO BOX 307",WEST KINGSTON,Washington,21,0,27,6,86,11,0,0
SCANDINAVIAN HOME INC,415051,1811 BROAD STREET,CRANSTON,Providence,21,14,10,3,46,18,14,0
RESPIRATORY AND REHABILITATION CENTER OF RI,415078,10 WOODLAND DRIVE,COVENTRY,Kent,0,1,26,0,171,6,5,0
SAINT ELIZABETH HOME EAST GREENWICH,415010,1 SAINT ELIZABETH WAY,EAST GREENWICH,Kent,1,17,12,0,149,10,55,0
GREENWOOD CENTER,415008,1139 MAIN AVENUE,WARWICK,Kent,6,1,21,0,99,7,3,0
VILLAGE HOUSE NURSING & REHABILITATION CENTER,415074,70 HARRISON AVENUE,NEWPORT,Newport,0,16,5,0,73,0,69,0
BANNISTER CTR FOR REHABILITATION AND HEALTH CARE,415038,135 DODGE STREET,PROVIDENCE,Providence,95,2,20,14,98,36,4,0
CRYSTAL LAKE REHABILITATION AND CARE CENTER,415099,999 SOUTH MAIN STREET,PASCOAG,Providence,0,0,21,9,41,6,0,0
SCALABRINI VILLA,415063,860 NORTH QUIDESSET ROAD,NORTH KINGSTOWN,Washington,3,0,9,4,64,10,0,1
OAK HILL HEALTH & REHABILITATION CENTER,415027,544 PLEASANT STREET,PAWTUCKET,Providence,63,0,25,18,117,71,4,2
ROBERTS HEALTH CENTRE INC,415104,25 ROBERTS WAY,NORTH KINGSTOWN,Washington,0,4,0,0,61,5,3,0
WOODPECKER HILL HEALTH CENTER,415105,2052 PLAINFIELD PIKE,GREENE,Kent,0,13,4,0,32,3,7,0
HARRIS HEALTH CARE CENTER NORTH,415108,60 EBEN BROWN LANE,CENTRAL FALLS,Providence,0,0,4,0,27,1,0,0
JOHN CLARKE RETIREMENT CENTER THE,415076,600 VALLEY ROAD,MIDDLETOWN,Newport,0,7,5,0,44,1,4,0
EVERGREEN HOUSE HEALTH CENTER,415056,1 EVERGREEN DRIVE,EAST PROVIDENCE,Providence,107,41,53,24,109,48,24,0
ELDERWOOD OF SCALLOP SHELL AT WAKEFIELD,415057,55 SCALLOP SHELL WAY,SOUTH KINGSTOWN,Washington,0,15,10,0,64,2,32,0
GRACE BARKER NURSING CENTER,415014,54 BARKER AVENUE,WARREN,Bristol,0,0,12,0,86,1,0,0
SILVER CREEK MANOR,415031,7 CREEK LANE,BRISTOL,Bristol,1,7,16,0,101,5,1,0
KINGSTON CENTER FOR REHABILITATION AND HEALTH CARE,415107,415 GARDNER ROAD,WEST KINGSTON,Washington,2,0,1,1,53,1,0,0
ST ANTOINE RESIDENCE,415106,10 RHODES AVENUE,NORTH SMITHFIELD,Providence,37,28,28,21,177,4,0,0
CHARLESGATE NURSING CENTER,415052,100 RANDALL STREET,PROVIDENCE,Providence,8,6,15,11,77,8,1,0
TRINITY HEALTH AND REHABILITATION CENTER,415079,4 ST JOSEPH STREET,WOONSOCKET,Providence,15,2,14,1,154,6,1,0
WEST SHORE HEALTH CENTER,415028,109 WEST SHORE ROAD,WARWICK,Kent,111,2,76,51,84,56,0,0
MANSION NURSING AND REHAB CENTER,415097,104 CLAY STREET,CENTRAL FALLS,Providence,0,0,0,0,55,2,0,0
BAYBERRY COMMONS,415080,181 DAVIS DRIVE,PASCOAG,Providence,1,0,11,0,79,5,0,0
ELMWOOD NURSING AND REHABILITATION CENTER,415072,225 ELMWOOD AVENUE,PROVIDENCE,Providence,40,6,10,2,47,13,1,0
HOLIDAY RETIREMENT HOME INC,415075,30 SAYLES HILL ROAD,MANVILLE,Providence,95,17,39,29,121,29,43,0
ELDERWOOD AT RIVERSIDE,415007,100 WAMPANOAG TRAIL,RIVERSIDE,Providence,0,0,0,0,48,9,0,0
WARREN SKILLED NURSING AND REHABILITATION,415068,642 METACOM AVENUE,WARREN,Bristol,1,3,10,0,43,2,0,0
WATERVIEW VILLA REHABILITATION AND HEALTH CARE CEN,415042,1275 SOUTH BROADWAY,EAST PROVIDENCE,Providence,33,2,27,13,93,22,2,0
STEERE HOUSE NURSING AND REHABILITATION CTR,415091,100 BORDEN STREET,PROVIDENCE,Providence,72,64,39,20,90,29,16,0
CHERRY HILL MANOR,415053,2 CHERRY HILL ROAD,JOHNSTON,Providence,115,7,60,36,105,30,4,0
BERKSHIRE PLACE,415119,455 DOUGLAS AVENUE,PROVIDENCE,Providence,97,7,47,32,158,27,2,0
WEST VIEW NURSING AND REHABILIATION CENTER,415067,239 LEGRIS AVENUE,WEST WARWICK,Kent,68,2,21,16,78,31,0,0
OAKLAND GROVE HEALTH CARE CENTER,415110,560 CUMBERLAND HILL ROAD,WOONSOCKET,Providence,7,2,18,6,129,6,1,1
WESTERLY HEALTH CENTER,415081,280 HIGH STREET,WESTERLY,Washington,0,0,10,0,72,2,21,0
BRIARCLIFFE MANOR,415012,49 OLD POCASSET ROAD,JOHNSTON,Providence,68,23,44,23,87,51,16,0
GRANDVIEW CENTER,415020,100 CHAMBERS STREET,CUMBERLAND,Providence,50,1,16,8,42,27,0,0
SOUTH COUNTY NURSING & REHABILITATION CENTER,415071,740 OAK HILL ROAD,NORTH KINGSTOWN,Washington,83,0,40,21,54,29,0,0
BETHANY HOME OF RHODE ISLAND,415096,111 SOUTH ANGELL STREET,PROVIDENCE,Providence,15,1,9,5,28,15,1,0
MORGAN HEALTH CENTER,415062,80 MORGAN AVENUE,JOHNSTON,Providence,19,6,14,5,90,21,2,0
LINN HEALTH AND REHABILITATION,415090,30 ALEXANDER AVENUE,EAST PROVIDENCE,Providence,36,46,20,15,65,22,41,0
ELMHURST REHABILITATION & HEALTHCARE CENTER,415084,50 MAUDE STREET,PROVIDENCE,Providence,81,30,53,23,180,38,1,2
OVERLOOK NURSING AND REHABILITATION CENTER,415045,14 ROCK AVENUE,PASCOAG,Providence,0,0,8,0,79,3,1,0
JEANNE JUGAN RESIDENCE,415073,964 MAIN STREET,PAWTUCKET,Providence,0,6,6,0,43,2,13,0
