Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
NORTH PARK NURSING CENTER,155148,650 FAIRWAY DR,EVANSVILLE,Vanderburgh,52,23,10,0,72,47,14,0
WESTRIDGE HEALTH CARE CENTER,155234,125 W MARGARET AVE,TERRE HAUTE,Vigo,0,0,6,0,38,1,0,0
SAINT ANTHONY,155214,203 FRANCISCAN DR,CROWN POINT,Lake,72,12,136,113,154,48,19,0
RIVERVIEW VILLAGE,155165,586 EASTERN BLVD,CLARKSVILLE,Clark,19,14,82,0,82,9,1,0
"WATERS OF MUNCIE, THE",155443,2400 CHATEAU DR,MUNCIE,Delaware,,,,,,,,
DANVILLE REGIONAL REHABILITATION,155132,255 MEADOW DR,DANVILLE,Hendricks,65,2,4,0,96,45,6,0
SEBO'S NURSING AND REHABILITATION CENTER,155469,4410 W 49TH AVE,HOBART,Lake,41,37,26,13,91,28,15,0
WESTMINSTER VILLAGE NORTH,155167,11050 PRESBYTERIAN DR,INDIANAPOLIS,Marion,3,4,33,1,97,17,6,0
MILLER'S MERRY MANOR,155053,612 E 11TH ST,RUSHVILLE,Rush,3,4,1,0,64,9,5,0
KOKOMO HEALTHCARE CENTER,155222,429 W LINCOLN RD,KOKOMO,Howard,60,90,15,8,75,19,6,1
PREMIER HEALTHCARE OF NEW HARMONY,155370,251 HIGHWAY 66,NEW HARMONY,Posey,5,0,0,0,46,1,4,0
CROWN POINT CHRISTIAN VILLAGE,155637,6685 EAST 117TH AVENUE,CROWN POINT,Lake,28,38,17,5,104,32,28,0
MILLER'S MERRY MANOR,155102,635 OAKHILL AVE,PLYMOUTH,Marshall,67,15,31,15,50,35,23,0
MIDDLETOWN NURSING AND REHABILITATION CENTER,155486,131 S 10TH ST,MIDDLETOWN,Henry,1,0,7,0,14,3,0,1
SUGAR CREEK REHABILITATION AND CONVALESCENT CENTER,155254,5430 W US 40,GREENFIELD,Hancock,0,0,2,0,44,6,0,0
WESTMINSTER VILLAGE - WEST LAFAYETTE,155177,2741 N SALISBURY ST,WEST LAFAYETTE,Tippecanoe,0,2,24,0,65,22,50,0
APERION CARE ANGOLA,155596,500 N WILLIAMS ST,ANGOLA,Steuben,3,0,17,1,43,4,1,0
