Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
GLEN OAKS HEALTH AND REHABILITATION,445234,1101 GLEN OAKS ROAD,SHELBYVILLE,Bedford,0,5,4,0,80,10,0,0
ALAMO NURSING AND REHABILITATION CENTER,445467,580 W MAIN STREET,ALAMO,Crockett,29,13,26,6,69,38,3,0
BROOKHAVEN HEALTH AND REHABILITATION,445174,2035 STONEBROOK PLACE,KINGSPORT,Sullivan,1,0,3,1,75,16,1,0
SIGNATURE HEALTHCARE OF MONTEAGLE REHAB & WELLNESS,445393,26 SECOND STREET,MONTEAGLE,Grundy,14,0,17,2,78,20,1,0
"NHC HEALTHCARE, SPRINGFIELD",445088,608 8TH AVE EAST,SPRINGFIELD,Robertson,24,19,17,2,84,29,13,1
DYER NURSING AND REHABILITATION CENTER,445468,1124 NORTH MAIN,DYER,Gibson,58,33,29,13,51,67,7,0
MAJESTIC GARDENS AT MEMPHIS REHAB & SNC,445150,131 N TUCKER,MEMPHIS,Shelby,77,16,29,7,144,42,5,0
"NHC HEALTHCARE, SEQUATCHIE",445126,"360 DELL TRAIL, PO BOX 878",DUNLAP,Sequatchie,5,0,31,0,84,21,0,0
CREEKSIDE CENTER FOR REHABILITATION AND HEALING,445516,306 W DUE WEST AVENUE,MADISON,Davidson,71,15,24,12,118,44,26,0
"THE WATERS OF JOHNSON CITY, LLC",445487,140 TECHNOLOGY LANE,JOHNSON CITY,Washington,51,2,54,8,65,31,0,0
OBION COUNTY NURSING HOME,445508,1084 EAST COUNTY HOME ROAD,UNION CITY,Obion,12,0,10,0,38,12,0,0
DIVERSICARE OF DOVER,445155,"537 SPRING STREET, PO BOX 399",DOVER,Stewart,57,14,13,4,51,31,18,0
CONCORDIA NURSING AND REHABILITATION-NORTHHAVEN,445297,3300 BROADWAY NE,KNOXVILLE,Knox,0,0,2,0,60,6,0,0
LIFE CARE CENTER OF OLD HICKORY VILLAGE,445509,1250 ROBINSON ROAD,OLD HICKORY,Davidson,22,0,0,0,34,31,1,0
BRADLEY HEALTH CARE & REHAB,445141,2910 PEERLESS RD,CLEVELAND,Bradley,4,4,26,0,121,26,2,0
DIVERSICARE OF CLAIBORNE,445156,902 BUCHANAN RD,NEW TAZEWELL,Claiborne,5,0,15,0,99,10,0,0
HENRY COUNTY HEALTHCARE CTR,445224,239 HOSPITAL CIRCLE,PARIS,Henry,7,2,40,0,69,17,6,0
THE PALACE HEALTH CARE AND REHABILITATION CENTER,445329,309 MAIN ST,RED BOILING SPRINGS,Macon,3,0,0,0,65,7,7,0
"NHC HEALTHCARE, SMITHVILLE",445116,825 FISHER AVE P O BOX 549,SMITHVILLE,DeKalb,31,0,30,5,89,38,0,0
NORRIS HEALTH AND REHABILITATION CENTER,445303,3382 ANDERSONVILLE HIGHWAY,ANDERSONVILLE,Anderson,1,1,18,0,72,5,0,0
OAKWOOD COMMUNITY LIVING CENTER,445335,1636 WOODLAWN,DYERSBURG,Dyer,39,0,0,0,32,22,4,0
AHC WEST TENNESSEE TRANSITIONAL CARE,445187,597 WEST FOREST AVENUE,JACKSON,Madison,19,0,1,0,48,34,0,0
LAUGHLIN HEALTH CARE CENTER,445264,801 E MCKEE ST,GREENEVILLE,Greene,0,0,0,0,55,3,0,0
"STONERIDGE HEALTH CARE, LLC",445486,5121 GREER ROAD,GOODLETTSVILLE,Davidson,0,0,7,0,32,24,0,0
CHRISTIAN CARE CENTER OF UNICOI COUNTY,445077,100 GREENWAY CIRCLE,ERWIN,Unicoi,0,0,16,0,46,9,0,0
"NHC HEALTHCARE, HENDERSONVILLE",445191,370 OLD SHACKLE ISLAND RD,HENDERSONVILLE,Sumner,58,0,41,8,73,42,0,0
"NHC HEALTHCARE, ATHENS",445099,1204 FRYE ST,ATHENS,McMinn,37,94,21,5,53,24,4,0
WHITE HOUSE HEALTH CARE INC,445513,2871 HIGHWAY 31W,WHITE HOUSE,Robertson,17,0,17,2,52,33,1,0
"NHC HEALTHCARE, KNOXVILLE",445098,809 EAST EMERALD AVE,KNOXVILLE,Knox,0,0,35,0,112,16,1,0
"NHC HEALTHCARE, PULASKI",445101,993 E COLLEGE ST,PULASKI,Giles,28,3,50,12,71,29,2,0
LIFE CARE CENTER OF EAST RIDGE,445528,1502 MCDONALD ROAD,CHATTANOOGA,Hamilton,2,2,20,1,52,13,0,0
HARTSVILLE CONVALESCENT CENTER,445256,649 MCMURRY BLVD,HARTSVILLE,Trousdale,20,3,8,1,50,17,0,0
"THE WATERS OF GALLATIN, LLC",445124,555 EAST BLEDSOE STREET,GALLATIN,Sumner,3,0,1,0,71,7,4,0
HARRIMAN CARE & REHAB CENTER,445368,240 HANNAH ROAD,HARRIMAN,Roane,1,2,0,0,0,3,9,0
"NHC HEALTHCARE, COOKEVILLE",445110,815 SOUTH WALNUT AVENUE,COOKEVILLE,Putnam,49,11,52,10,81,42,3,0
"NHC HEALTHCARE, CHATTANOOGA",445013,2700 PARKWOOD AVE,CHATTANOOGA,Hamilton,50,0,81,1,172,34,0,0
MEMPHIS JEWISH HOME,445293,36 BAZEBERRY ROAD,CORDOVA,Shelby,4,0,17,0,133,37,0,0
