Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
SOUTH ROANOKE NURSING HOME,495002,"3823 FRANKLIN RD, SW",ROANOKE,Roanoke City,53,1,15,0,78,33,0,0
BON SECOURS-MARYVIEW NURSING C,495206,4775 BRIDGE ROAD,SUFFOLK,Suffolk City,68,56,45,13,57,43,15,0
HERITAGE HALL WISE,495350,9434 COEBURN MOUNTAIN ROAD,WISE,Wise,0,0,1,0,86,1,0,0
LOUDOUN NURSING AND REHAB CNTR,495275,"235 OLD WATERFORD ROAD, NORTHWEST",LEESBURG,Loudoun,0,0,15,3,89,10,7,0
COLISEUM CONVALESCENT AND REHABILITATION CENTER,495305,305 MARCELLA ROAD,HAMPTON,Hampton City,35,31,29,5,104,11,24,0
ENVOY OF WESTOVER HILLS,495327,4403 FOREST HILL AVENUE,RICHMOND,Richmond City,0,2,15,0,120,2,23,0
GRACE HEALTH AND REHAB CENTER OF GREENE COUNTY,495343,355 WILLIAM MILLS DRIVE,STANARDSVILLE,Greene,3,20,10,0,72,27,41,0
GREENSVILLE HEALTH AND REHABILITATION CENTER,495199,214 WEAVER AVE,EMPORIA,Emporia City,54,41,16,13,42,28,26,0
MARTINSVILLE HEALTH AND REHAB,495143,1607 SPRUCE STREET,MARTINSVILLE,Martinsville City,58,5,15,7,88,18,7,0
COLONNADES HEALTH CARE CENTER,495254,100 COLONNADES HILL DRIVE,CHARLOTTESVILLE,Albermarle,1,0,0,0,15,3,0,0
GLENBURNIE REHAB & NURSING CENTER,495391,1901 LIBBIE AVE,RICHMOND,Henrico,71,0,13,11,101,13,0,1
BONVIEW REHABILITATION AND HEALTHCARE,495423,7246 FOREST HILL AVE,RICHMOND,Richmond City,54,94,3,3,111,14,22,0
HARRISONBURG HLTH & REHAB CNTR,495093,1225 RESERVOIR STREET,HARRISONBURG,Harrisonburg City,56,10,15,2,179,36,9,0
DULLES HEALTH & REHAB CENTER,495174,2978 CENTREVILLE ROAD,HERNDON,Fairfax,42,9,39,11,141,10,1,0
THE BRIAN CENTER,495221,100 ALLEGHANY REGIONAL HOSPITAL LANE,LOW MOOR,Alleghany,0,0,0,0,81,0,0,0
WESTMINSTER-CANTERBURY ON CHESAPEAKE BAY,495127,3100 SHORE DRIVE,VIRGINIA BEACH,Virginia Beach City,0,0,0,0,79,7,1,0
ACCORDIUS HEALTH AT WAVERLY,495185,456 E MAIN ST,WAVERLY,Sussex,54,0,8,8,73,60,24,0
WALTER REED CONVALESCENT AND REHABILITATION CENTER,495276,POST OFFICE BOX 887,GLOUCESTER,Gloucester,1,37,22,0,131,4,30,0
HERITAGE HALL CLINTWOOD,495320,"1225 CLINTWOOD MAIN STREET, ROUTE 607 PO BOX 909",CLINTWOOD,Dickenson,0,0,7,0,87,2,1,0
HERITAGE HALL TAZEWELL,495152,282 BEN BOLT AVENUE,TAZEWELL,Tazewell,0,0,0,0,140,0,0,0
RIVERSIDE HEALTH & REHAB CNTR,495295,2344 RIVERSIDE DRIVE,DANVILLE,Danville City,82,6,20,14,109,33,17,0
ASHBY PONDS INC,495416,21160 MAPLE BRANCH TERRACE,ASHBURN,Loudoun,,,,,,,,
CHERRYDALE HEALTH AND REHABILITATION CENTER,495121,3710 LEE HIGHWAY,ARLINGTON,Arlington,82,14,19,8,135,26,0,0
ACCORDIUS HEALTH AT ROANOKE,495156,324 KING GEORGE AVE SW,ROANOKE,Roanoke City,1,1,4,0,72,9,1,0
CHESAPEAKE HEALTH AND REHABILITATION CENTER,495108,688 KINGSBOROUGH SQUARE,CHESAPEAKE,Chesapeake City,11,3,13,0,159,12,4,0
AUTUMN CARE OF NORFOLK,495253,1401 HALSTEAD AVENUE,NORFOLK,Norfolk City,0,0,1,0,106,8,4,0
"BRIDGEWATER HOME , INC.",495370,302 NORTH SECOND STREET,BRIDGEWATER,Rockingham,11,31,37,0,119,18,92,0
APPOMATTOX HEALTH AND REHABILITATON CENTER,495188,235 EVERGREEN AVE,APPOMATTOX,Appomattox,3,7,8,0,51,6,12,0
HERITAGE HALL BLACKSTONE,495353,900 S MAIN ST,BLACKSTONE,Nottoway,1,1,19,0,139,6,4,0
CARRIAGE HILL HEALTH AND REHAB CENTER,495396,6106 HEALTH CENTER LANE,FREDERICKSBURG,Spotsylvania,80,57,46,20,112,34,31,0
GREENBRIER REGIONAL MEDICAL CENTER,495330,1017 GEORGE WASHINGTON HIGHWAY NORTH,CHESAPEAKE,Chesapeake City,27,17,11,6,82,29,12,0
VIRGINIA BAPTIST HOSPITAL DIVISION / GUGGENHEIMER,495112,3300 RIVERMONT AVE,LYNCHBURG,Lynchburg City,7,0,4,1,89,12,0,0
MANORCARE HEALTH SERVICES-RICHMOND,495045,2125 HILLIARD ROAD,RICHMOND,Henrico,7,20,6,0,139,8,8,0
VIRGINIA BEACH HEALTHCARE AND REHAB CENTER,495237,1801 CAMELOT DRIVE,VIRGINIA BEACH,Virginia Beach City,37,42,23,6,140,36,25,0
SNYDER NURSING HOME,49E076,11 NORTH BROAD ST,SALEM,Salem City,1,0,0,0,35,2,0,0
PETERSBURG HEALTHCARE CENTER,495144,287  EAST SOUTH BOULEVARD,PETERSBURG,Petersburg City,,,,,,,,
HIRAM W DAVIS MEDICAL CTR,495113,26317 WEST WASHINGTON STREET,PETERSBURG,Petersburg City,13,10,7,0,45,34,9,0
SOUTH BOSTON HEALTH & REHAB CENTER,495372,103 ROSEHILL DRIVE,SOUTH BOSTON,Halifax,4,0,21,0,200,6,3,0
MANASSAS HEALTH AND REHAB CENTER,495038,8575 RIXLEW LANE,MANASSAS,Manassas City,30,98,16,8,94,12,35,0
WESTPORT REHABILITATION AND NURSING CENTER,495227,7300 FOREST AVE,RICHMOND,Henrico,33,18,42,10,184,18,11,0
SITTER AND BARFOOT VETERANS CARE CENTER,495393,1601 BROADROCK BLVD,RICHMOND,Richmond City,7,0,0,0,174,8,4,0
FAIRMONT CROSSING HEALTH AND REHABILITATION,495363,173 BROCKMAN PARK DRIVE,AMHERST,Amherst,4,2,8,1,98,10,3,0
NORFOLK HEALTH AND REHABILITATION CENTER,495210,901 EAST PRINCESS ANNE ROAD,NORFOLK,Norfolk City,1,33,12,0,144,5,9,0
DOCKSIDE HEALTH & REHAB CENTER,495422,74 MIZPAH ROAD,LOCUST HILL,Middlesex,60,19,26,13,63,29,19,0
FRANCIS MARION MANOR HEALTH & REHABILITATION,495384,"100 FRANCIS MARION LANE, PO BOX 880",MARION,Smyth,0,0,15,0,80,5,26,0
THE CARRINGTON,495302,2406 ATHERHOLT ROAD,LYNCHBURG,Lynchburg City,19,21,6,4,49,5,1,0
JAMES RIVER CONVALESCENT CENTER,495286,540 ABERTHAW AVENUE,NEWPORT NEWS,Newport News City,57,124,63,11,116,23,85,0
LOUISA HEALTH & REHABILITATION CENTER,495282,210 ELM STREET,LOUISA,Louisa,0,0,1,0,74,2,9,0
BELVOIR WOODS HEALTH CARE CENTER AT THE FAIRFAX,495197,9160  BELVOIR WOODS PKWY,FORT BELVOIR,Fairfax,0,31,6,0,33,6,2,0
OAKWOOD MANOR BEDFORD MEM,495046,1613 OAKWOOD STREET,BEDFORD,Bedford City,16,2,10,1,72,7,1,0
WINDSORMEADE OF WILLIAMSBURG,495402,3900 WINDSOR HALL DRIVE,WILLIAMSBURG,James City,0,1,3,0,18,0,4,0
CLINCH VALLEY MEDICAL CENTER,495181,2949 W FRONT ST,RICHLANDS,Tazewell,0,0,3,0,6,1,0,0
GOODWIN HOUSE ALEXANDRIA,495057,4800 FILLMORE AVE,ALEXANDRIA,Alexandria City,0,0,0,0,77,7,0,0
NOVA HEALTH AND REHAB,495412,377 CLONCE ST,WEBER CITY,Scott,0,0,29,0,79,1,0,0
ALLEGHANY HEALTH AND REHAB,495141,1725 MAIN STREET,CLIFTON FORGE,Alleghany,0,0,5,0,90,0,0,0
THE ORCHARD,495364,20 DELFAE DRIVE,WARSAW,Richmond,1,9,9,2,72,4,41,0
AUTUMN CARE OF SUFFOLK,495258,2580 PRUDEN BOULEVARD,SUFFOLK,Suffolk City,18,18,6,4,90,8,13,0
RIVERSIDE REHABILITATION CENTER AT HAMPTON,495308,414 ALGONQUIN RD,HAMPTON,Hampton City,1,2,3,0,103,13,21,0
"ENVOY OF ALEXANDRIA, LLC",495203,900 VIRGINIA AVENUE,ALEXANDRIA,Alexandria City,26,3,11,10,86,28,1,0
LAKEWOOD MANOR,495403,1900 LAUDERDALE DRIVE,RICHMOND,Goochland,3,0,2,0,84,15,0,0
PORTSMOUTH HEALTH AND REHAB,495149,900 LONDON BOULEVARD,PORTSMOUTH,Portsmouth City,12,0,5,3,90,3,0,0
HERITAGE HALL VIRGINIA BEACH,495234,5580 DANIEL SMITH ROAD,VIRGINIA BEACH,Virginia Beach City,18,3,13,13,70,28,5,0
THE WOODLANDS HEALTH AND REHAB CENTER,495360,1000 FAIRVIEW HEIGHTS,CLIFTON FORGE,Alleghany,0,18,8,0,48,2,17,0
SIGNATURE HEALTHCARE OF NORFOLK,495068,1005 HAMPTON BLVD,NORFOLK,Norfolk City,91,10,24,10,137,42,11,0
BEAUFONT HEALTH AND REHABILITATION CENTER,495260,200 HIOAKS ROAD,RICHMOND,Richmond City,2,6,3,0,96,7,2,0
GOODWIN HOUSE BAILEY'S CROSSROADS,495171,3440 S JEFFERSON STREET,FALLS CHURCH,Fairfax,3,0,13,0,64,5,1,0
ENVOY AT THE VILLAGE,495230,4238 JAMES MADSON HIGHWAY,FORK UNION,Fluvanna,41,2,11,11,52,19,31,0
THE LAURELS OF BON AIR,495394,9101 BON AIR CROSSINGS DRIVE,BON AIR,Chesterfield,2,5,6,1,99,4,2,0
THE GARDENS AT WARWICK FOREST,495071,1000 OLD DENBEIGH BOULEVARD,NEWPORT NEWS,Newport News City,23,16,22,5,194,17,48,0
RADFORD HEALTH AND REHAB CENTER,495355,700 RANDOLPH STREET,RADFORD,Radford City,0,25,4,0,80,1,25,0
OUR LADY OF PEACE INC,49A007,751 HILLSDALE DRIVE,CHARLOTTESVILLE,Albermarle,4,0,7,4,29,3,0,0
PELICAN HEALTH NORFOLK,495309,827 NORVIEW AVENUE,NORFOLK,Norfolk City,3,0,0,0,45,7,1,0
RIVERSIDE HEALTHY LIVING COMMUNITY-SMITHFIELD,495332,101 JOHN ROLFE DRIVE,SMITHFIELD,Isle of Wight,0,3,6,0,26,3,12,0
REGENCY HEALTH AND REHABILITATION CENTER,495189,112 N CONSTITUTION DR,GRAFTON,York,2,23,1,0,48,5,11,0
