Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
SOMERSET SENIOR LIVING AT MCGEHEE,045139,700 MARK DRIVE,MCGEHEE,Desha,0,1,0,0,43,3,0,0
MAGNOLIA HEALTHCARE LLC,045135,2642 NORTH DUDNEY ROAD,MAGNOLIA,Columbia,40,9,26,12,57,25,6,0
HOT SPRINGS NURSING AND REHABILITATION- A WATERS C,045098,552 GOLF LINKS ROAD,HOT SPRINGS,Garland,23,32,30,25,67,87,12,0
VALLEY SPRINGS REHABILITATION AND HEALTH CENTER,045138,228 POINTER TRAIL WEST,VAN BUREN,Crawford,0,0,11,0,89,1,2,0
ROGERS HEALTH AND REHABILITATION CENTER,045070,1149 W NEW HOPE RD,ROGERS,Benton,8,9,8,0,76,7,2,0
JONESBORO WELLNESS LLC,045134,1705 LATOURETTE DRIVE,JONESBORO,Craighead,6,0,22,0,83,30,10,0
BUTTERFIELD TRAIL VILLAGE,045125,1923 EAST JOYCE BLVD,FAYETTEVILLE,Washington,0,0,0,0,49,3,6,0
RUSSELLVILLE NURSING AND REHABILITATION CENTER,045340,215 SOUTH PORTLAND AVENUE,RUSSELLVILLE,Pope,100,17,3,0,72,10,1,0
OAK MANOR NURSING AND REHABILITATION CENTER INC,045301,150 MORTON AVENUE,BOONEVILLE,Logan,1,5,18,0,55,2,10,0
THREE RIVERS HEALTHCARE AND REHABILITATION,045391,33904 HIGHWAY 63 E,MARKED TREE,Poinsett,3,13,0,0,96,15,23,0
CRAIGHEAD NURSING CENTER,04A158,5101 HARRISBURG RD,JONESBORO,Craighead,31,31,31,7,68,18,58,0
SEARCY HEALTHCARE LLC,045140,1205 SKYLINE DRIVE,SEARCY,White,0,0,15,0,98,4,0,0
HAPPY VALLEY NURSING & REHABILITATION,045459,955 DIVISION STREET,MALVERN,Hot Spring,1,0,1,0,35,1,0,0
HEATHER MANOR NURSING AND REHABILITATION CENTER,045337,400 WEST 23RD STREET,HOPE,Hempstead,1,34,19,0,96,1,34,0
"GREYSTONE NURSING AND REHAB, LLC",045453,121 SPRING VALLEY ROAD,CABOT,Lonoke,1,2,13,0,69,8,2,0
