Provider Name,Federal Provider Number,Provider Address,Provider City,County,Residents Total Confirmed COVID-19,Residents Total Suspected COVID-19,Residents Total All Deaths,Residents Total COVID-19 Deaths,Total Number of Occupied Beds,Staff Total Confirmed COVID-19,Staff Total Suspected COVID-19,Staff Total COVID-19 Deaths
L.M.C.- EXTENDED CARE,425321,815 OLD CHEROKEE ROAD,LEXINGTON,Lexington,156,14,140,33,298,82,49,0
LIFE CARE CENTER OF COLUMBIA,425337,2514 FARAWAY DRIVE,COLUMBIA,Richland,44,1,18,6,65,20,0,0
THE PLACE AT PEPPER HILL,425308,3525 AUGUSTUS ROAD,AIKEN,Aiken,2,1,17,0,75,3,7,0
CARLYLE SENIOR CARE OF AIKEN,425014,123 DUPONT DR NORTHEAST,AIKEN,Aiken,56,23,15,5,70,13,12,0
WOODRUFF MANOR,425179,1114 EAST GEORGIA ROAD,WOODRUFF,Spartanburg,0,2,18,0,77,3,9,0
DR RONALD E MCNAIR NURSING & REHABILITATION CENTER,425309,56 GENESIS DRIVE,LAKE CITY,Williamsburg,25,0,13,8,61,13,1,0
WILLISTON HEALTHCARE AND REHAB LLC,425297,5721 SPRINGFIELD HWY,WILLISTON,Barnwell,27,0,6,6,31,14,0,0
MAGNOLIA MANOR- COLUMBIA,425287,1007 N KING ST,COLUMBIA,Richland,76,57,28,12,82,19,21,0
SUMMIT HILLS SKILLED NURSING FACILITY,425390,110 SUMMIT HILLS DRIVE,SPARTANBURG,Spartanburg,4,0,6,1,28,13,0,0
NHC HEALTHCARE - NORTH AUGUSTA,425320,350 AUSTIN GRAYBILL,NORTH AUGUSTA,Aiken,1,13,21,1,162,17,50,0
RETREAT AT WELLMORE OF DANIEL ISLAND,425414,580 ROBERT DANIEL DRIVE,CHARLESTON,Berkeley,19,12,1,1,34,19,12,0
SENECA HEALTH & REHABILITATION CENTER,425139,140 TOKEENA RD,SENECA,Oconee,76,3,28,15,93,35,0,0
PRUITTHEALTH-MONCKS CORNER,425140,505 SOUTH LIVE OAK DRIVE,MONCKS CORNER,Berkeley,2,0,2,0,105,12,0,0
C M TUCKER NURSING CARE CENTER / RODDEY,425360,2200 HARDEN STREET,COLUMBIA,Richland,19,27,16,3,151,22,33,2
NHC HEALTHCARE - GREENVILLE,425322,1305 BOILING SPRINGS ROAD,GREER,Greenville,64,53,62,7,147,49,30,0
THE RETREAT AT BRIGHTWATER,425395,171 BRIGHTWATER DRIVE,MYRTLE BEACH,Horry,1,1,0,0,54,7,2,0
RICE NURSING HOME,425387,100 FINLEY ROAD,COLUMBIA,Richland,25,24,4,4,65,17,9,0
NHC HEALTHCARE - PARKLANE,425352,7601 PARKLANE ROAD,COLUMBIA,Richland,18,12,30,1,149,12,2,0
MUSC HEALTH MULLINS NURSING HOME,425312,518 S MAIN STREET,MULLINS,Marion,60,4,19,10,58,28,16,0
PRESBYTERIAN COMMUNITIES OF SOUTH CAROLINA- CLINTO,425393,801 MUSGROVE STREET,CLINTON,Laurens,16,8,14,2,29,19,16,0
LAKE MARION NURSING FACILITY,425300,1527 URBANA ROAD,SUMMERTON,Clarendon,23,13,29,10,69,16,12,0
WHITE OAK MANOR - SPARTANBURG,425024,295 EAST PEARL STREET,SPARTANBURG,Spartanburg,15,8,10,1,43,20,60,0
NHC HEALTHCARE - CLINTON,425071,304 JACOBS HIGHWAY,CLINTON,Laurens,35,0,21,10,105,50,9,0
SALUDA NURSING CENTER,425081,581 NEWBERRY HIGHWAY,SALUDA,Saluda,88,100,59,10,138,52,91,0
PEACHTREE CENTRE,425095,1434 N LIMESTONE ST,GAFFNEY,Cherokee,29,1,24,6,87,18,11,0
WHITE OAK ESTATES,425290,400 WEBBER ROAD,SPARTANBURG,Spartanburg,0,5,32,0,78,17,9,0
"LINLEY PARK REHABILITATION AND HEALTHCARE CENTER,",425016,208 JAMES STREET,ANDERSON,Anderson,48,3,13,0,66,29,16,0
CARLYLE SENIOR CARE OF FOUNTAIN INN,425168,501 GULLIVER ST,FOUNTAIN INN,Greenville,24,36,19,2,44,8,20,1
"DUNDEE MANOR, LLC",425118,"710 15-401 BYPASS, WEST",BENNETTSVILLE,Marlboro,40,36,12,2,101,30,26,0
THE HERITAGE AT LOWMAN REHAB AND HEALTHCARE,425100,201 FORTRESS DRIVE,WHITE ROCK,Richland,58,2,13,13,132,27,5,0
SPRENGER HEALTHCARE OF BLUFFTON,425415,60 OKATIE VILLAGE DRIVE,BLUFFTON,Jasper,0,0,0,0,27,1,0,0
SHEM CREEK NURSING AND REHAB,425417,"1400 LIBERTY MIDTOWN DRIVE, SUITE 420",MOUNT PLEASANT,Charleston,1,0,10,1,26,8,1,0
BAYVIEW MANOR,425067,11 TODD DRIVE,BEAUFORT,Beaufort,63,48,15,10,142,26,51,0
EASLEY PLACE-A CONTINUUM OF CARE COMMUNITY,425409,706 PELZER HIGHWAY,EASLEY,Pickens,9,10,8,1,43,12,29,0
GREER REHABILITATION AND HEALTHCARE CENTER,425138,401 CHANDLER RD,GREER,Greenville,73,4,42,26,119,54,3,0
"SAINT MATTHEWS HEALTH CARE, LLC",425170,601 DANTZLER STREET,SAINT MATTHEWS,Calhoun,52,4,34,19,105,25,41,0
SUMTER EAST HEALTH & REHABILITATION CENTER,425107,880 CAROLINA AVENUE,SUMTER,Sumter,34,1,47,10,147,15,0,0
JOHNS ISLAND POST ACUTE,425368,3647 MAYBANK HIGHWAY,JOHNS ISLAND,Charleston,62,35,18,8,118,41,28,0
SAVANNAH GRACE AT THE PALMS OF MT PLEASANT,425404,1010 LAKE HUNTER CIRCLE,MOUNT PLEASANT,Charleston,4,2,0,0,23,8,7,0
VETERANS VICTORY HOUSE,425386,2461 SIDNEY ROAD,WALTERBORO,Colleton,8,19,43,4,187,24,55,1
MCCOY MEMORIAL NURSING CENTER,425174,207 CHAPPELL DRIVE,BISHOPVILLE,Lee,76,0,37,19,102,28,0,0
COMPASS POST ACUTE REHABILITATION,425391,2320 HIGHWAY 378,CONWAY,Horry,26,29,19,2,69,14,21,0
CONWAY MANOR,425121,3300 4TH AVENUE,CONWAY,Horry,81,0,14,10,163,34,0,0
EDISTO POST ACUTE,425116,575 STONEWALL JACKSON BOULEVARD,ORANGEBURG,Orangeburg,36,41,23,6,103,13,9,0
PRUITTHEALTH-BARNWELL,425097,31 WREN STREET,BARNWELL,Barnwell,0,0,3,0,36,4,0,0
MAGNOLIA MANOR - SPARTANBURG,425091,375 SERPENTINE DRIVE,SPARTANBURG,Spartanburg,61,11,50,18,65,20,17,0
"NHC HEALTH CARE,  CHARLESTON",425381,2230 ASHLEY CROSSING DRIVE,CHARLESTON,Charleston,54,23,48,10,99,24,19,0
THE LODGE AT WELLMORE- TEGA CAY,425407,111 WELLMORE DRIVE,FORT MILL,York,0,0,0,0,42,5,0,0
THE ARBORETUM AT THE WOODLANDS,425394,50 ARBORTEUM WAY,GREENVILLE,Greenville,1,0,6,0,22,1,0,0
"ABBEVILLE NURSING HOME, INC.",425057,83 THOMSON CIRCLE,ABBEVILLE,Abbeville,0,0,18,0,72,8,6,0
SPRENGER HEALTH CARE OF PORT ROYAL,425413,1810 RICHMOND AVENUE,PORT ROYAL,Beaufort,1,0,12,3,23,7,0,0
HERITAGE HOME OF FLORENCE INC,425154,515 SOUTH WARLEY STREET,FLORENCE,Florence,77,18,35,21,81,30,5,1
SOUTHLAND HEALTH CARE CENTER,425157,722 SOUTH DARGAN STREET,FLORENCE,Florence,17,32,18,6,61,5,2,0
PRUITTHEALTH-AIKEN,425145,830 LAURENS STREET NORTH,AIKEN,Aiken,79,14,14,4,146,12,8,0
RIDGEWAY MANOR HEALTHCARE CENTER,425158,117 BELLFIELD ROAD,RIDGEWAY,Fairfield,13,4,1,1,74,9,6,0
GREENWOOD TRANSITIONAL REHABILITATION UNIT,425388,1530 PARKWAY,GREENWOOD,Greenwood,0,0,0,0,12,2,2,0
RIVERSIDE HEALTH AND REHAB,425082,2375 BAKER HOSP BLVD,CHARLESTON,Charleston,37,0,8,5,139,25,0,0
INMAN HEALTHCARE,425122,51 N MAIN ST,INMAN,Spartanburg,24,0,16,7,26,8,2,0
MAGNOLIA MANOR - INMAN,425032,63 BLACKSTOCK ROAD,INMAN,Spartanburg,45,12,17,12,143,20,19,0
WILDEWOOD DOWNS,425385,1215 WILDEWOOD DOWNS CIRCLE,COLUMBIA,Richland,2,8,4,3,37,15,4,2
BLUE RIDGE IN GEORGETOWN,425048,2715 SOUTH ISLAND ROAD,GEORGETOWN,Georgetown,24,6,0,0,62,9,7,0
OAKBROOK HEALTH AND REHABILITATION CENTER,425156,920 TRAVELERS BOULEVARD,SUMMERVILLE,Dorchester,55,23,22,7,72,24,0,0
LAKE CITY SCRANTON HEALTHCARE CENTER,425149,1940 BOYD ROAD,SCRANTON,Florence,34,0,26,6,68,31,26,0
PATEWOOD REHABILITATION & HEALTHCARE CENTER,425305,2 GRIFFITH ROAD,GREENVILLE,Greenville,5,1,2,0,96,13,2,1
PRUITTHEALTH- DILLON,425113,413 LAKESIDE COURT,DILLON,Dillon,12,0,9,1,55,12,0,0
PRUITTHEALTH-BLYTHEWOOD,425400,1075 HEATHER GREEN DRIVE,COLUMBIA,Richland,69,60,11,11,92,35,6,0
NHC HEALTHCARE -  ANDERSON,425052,1501 EAST GREENVILLE STREET,ANDERSON,Anderson,199,54,80,30,193,113,27,0
SENIOR CARE OF MARION,425416,2770 S HIGHWAY 501,MARION,Marion,0,0,4,0,23,2,3,0
HEARTLAND HEALTH AND REHABILITATION CARE CENTER-HA,425289,1800 EAGLE LANDING BLVD,HANAHAN,Charleston,1,7,8,5,67,14,12,1
PRISMA HEALTH-LILA DOYLE,425075,101 LILA DOYLE DRIVE,SENECA,Oconee,0,1,1,0,85,4,13,0
VALLEY FALLS TERRACE,425096,400 LOCUST GROVE ROAD,SPARTANBURG,Spartanburg,66,2,33,10,60,23,8,0
POINSETT REHABILITATION AND HEALTHCARE CENTER,425102,8 NORTH TEXAS AVENUE,GREENVILLE,Greenville,54,28,18,10,116,17,10,0
PRUITTHEALTH- ROCK HILL,425127,261 S HERLONG AVE,ROCK HILL,York,13,0,11,1,103,18,0,0
WHITE OAK AT NORTH GROVE INC,425408,290 N GROVE MEDICAL PARK DRIVE,SPARTANBURG,Spartanburg,44,17,47,12,103,36,3,0
MOUNTAINVIEW NURSING HOME,425027,340 CEDAR SPRINGS ROAD,SPARTANBURG,Spartanburg,50,64,11,4,98,28,22,0
NHC HEALTHCARE - SUMTER,425109,1018 N GUIGNARD,SUMTER,Sumter,27,7,35,0,118,16,19,0
NHC HEALTHCARE - MAULDIN,425359,850 E. BUTLER RD.,GREENVILLE,Greenville,93,23,65,28,133,46,48,0
JOHN EDWARD HARTER NURSING CENTER,425103,185 REVOLUTIONARY TRAIL,FAIRFAX,Allendale,1,0,0,0,24,4,0,0
WHITE OAK MANOR - COLUMBIA,425068,3001 BEECHAVEN ROAD,COLUMBIA,Richland,56,16,23,9,88,43,5,0
FRANKE HEALTH CARE CENTER,425374,1885 RIFLE RANGE ROAD,MOUNT PLEASANT,Charleston,1,18,0,0,38,4,6,0
SKYLYN NURSING AND REHABILITATION CENTER,425410,1705 SKYLN DRIVE OFC,SPARTANBURG,Spartanburg,3,3,0,0,24,6,8,0
ROSECREST REHABILITATION AND HEALTHCARE CENTER,425376,200 FORTRESS DRIVE,INMAN,Spartanburg,12,0,0,0,40,24,0,0
PRESBYTERIAN COMMUNITIES OF SOUTH CAROLINA-SUMMERV,425389,201 W 9TH NORTH STREET,SUMMERVILLE,Dorchester,3,25,33,0,69,6,34,2
MAGNOLIA PLACE - GREENVILLE,425361,35 SOUTHPOINT DRIVE,GREENVILLE,Greenville,69,37,32,8,109,19,26,1
SPRINGDALE HEALTHCARE CENTER,425169,146 BATTLESHIP ROAD,CAMDEN,Kershaw,25,35,6,2,124,18,16,0
BISHOP GADSDEN EPISCOPAL HEALTH CARE CENTER,425411,1 BISHOP GADSDEN WAY,CHARLESTON,Charleston,11,0,15,4,40,22,1,0
LANCASTER CONVALESCENT CENTER,425155,2044 PAGELAND HWY,LANCASTER,Lancaster,59,41,19,6,138,38,32,0
NHC HEALTHCARE - BLUFFTON,425397,3039 OKATIE HIGHWAY,OKATIE,Jasper,20,5,46,10,113,14,12,0
"WELLMORE OF LEXINGTON, LLC",425412,200 WELLMORE DRIVE,LEXINGTON,Lexington,1,1,1,1,37,6,1,0
SEDGEWOOD MANOR HEALTH CARE CENTER,425370,1645 RIDGE ROAD,HOPKINS,Richland,10,0,4,0,43,8,0,0
CAPSTONE REHABILITATION AND HEALTHCARE,425298,1850 CRESTVIEW ROAD,EASLEY,Pickens,47,0,10,0,31,22,2,0
ROCK HILL POST ACUTE CARE CENTER,425159,159 SEDGEWOOD DR,ROCK HILL,York,51,4,20,14,69,30,3,0
WHITE OAK MANOR - CHARLESTON,425128,9285 MEDICAL PLAZA DR,CHARLESTON,Charleston,26,52,25,7,132,32,25,1
COMMANDER NURSING CENTER,425119,4438 PAMPLICO HIGHWAY,FLORENCE,Florence,31,127,30,9,125,29,56,0
C M TUCKER JR NURSING CARE,425074,2200 HARDEN STREET,COLUMBIA,Richland,24,25,25,3,62,19,19,0
FLEETWOOD REHABILITATION AND HEALTHCARE CENTER,425018,200 ANNE DRIVE,EASLEY,Pickens,44,14,12,3,85,21,15,0
MYRTLE BEACH MANOR,425070,"9547 HIGHWAY 17, NORTH",MYRTLE BEACH,Horry,8,3,9,2,33,9,8,0
MAGNOLIA MANOR - GREENVILLE,425090,411 ANSEL ST,GREENVILLE,Greenville,132,39,13,6,84,43,21,0
ELLEN SAGAR NURSING CENTER,425012,1817 JONESVILLE HIGHWAY,UNION,Union,0,9,4,0,100,8,20,0
RICHARD M CAMPBELL VETERANS NURSING HOME,425301,4605 BELTON HIGHWAY,ANDERSON,Anderson,75,84,51,30,173,48,18,1
LAKE MOULTRIE NURSING HOME,425341,1038 MCGILL LANE,SAINT STEPHEN,Berkeley,1,1,38,0,72,11,9,0
ROLLING GREEN VILLAGE,425160,1 HOKE SMITH BOULEVARD,GREENVILLE,Greenville,6,3,14,8,51,24,4,0
"ANCHOR REHAB AND HEALTHCARE CENTER OF AIKEN, LLC",425311,550 EAST GATE DRIVE,AIKEN,Aiken,6,43,31,5,104,11,8,0
ST GEORGE HEALTHCARE CENTER,425143,905 DUKE STREET,SAINT GEORGE,Dorchester,63,4,8,5,73,39,16,0
"BLUE RIDGE IN BROOKVIEW HOUSE, LLC",425062,510 THOMPSON STREET,GAFFNEY,Cherokee,41,20,151,12,92,32,45,0
CHESTERFIELD CONVALESCENT CENTER,425302,1150 STATE ROAD,CHERAW,Chesterfield,33,20,23,11,96,36,27,0
NHC HEALTHCARE - GARDEN CITY,425324,9405 HWY 17 BYPASS,GARDEN CITY,Horry,53,4,56,12,106,26,10,0
MCCORMICK REHABILITATION AND HEALTHCARE CENTER,425171,204 HOLIDAY ROAD,MC CORMICK,McCormick,0,9,14,0,100,10,8,0
MEDFORD NURSING CENTER,425176,105 MEDFORD DRIVE,DARLINGTON,Darlington,0,0,14,0,79,7,3,0
LAKE EMORY POST ACUTE CARE,425303,59 BLACKSTOCK ROAD,INMAN,Spartanburg,1,7,13,0,71,4,12,0
BROAD CREEK CARE CENTER,425351,801 LEMON GRASS COURT,HILTON HEAD ISLAND,Beaufort,4,19,4,1,20,14,25,0
BRIAN CENTER NURSING CARE - ST ANDREWS,425129,3514 SIDNEY ROAD,COLUMBIA,Richland,40,0,14,0,70,20,0,0
"LORIS REHAB AND NURSING CENTER, LLC",425086,3620 STEVENS STREET,LORIS,Horry,54,22,24,13,66,33,17,0
J F HAWKINS NURSING HOME,425035,1330 KINARD STREET,NEWBERRY,Newberry,70,57,44,18,74,44,25,1
MORRELL NURSING CENTER,425111,900 NORTH MARQUIS HWY,HARTSVILLE,Darlington,3,8,32,1,123,14,15,0
PRUITTHEALTH- BAMBERG,425104,439 NORTH STREET,BAMBERG,Bamberg,70,2,28,2,67,47,3,0
PRUITTHEALTH- RIDGEWAY,425288,213 TANGLEWOOD COURT,RIDGEWAY,Fairfield,129,42,21,16,111,63,3,0
"SIMPSONVILLE REHABILITATION AND HEALTHCARE CENTER,",425112,807 SOUTH EAST MAIN STREET,SIMPSONVILLE,Greenville,45,34,31,1,109,24,10,0
PRUITTHEALTH-CONWAY AT CONWAY MEDICAL CENTER,425173,2379 CYPRESS CIRCLE,CONWAY,Horry,5,6,14,0,74,12,6,0
SANDPIPER REHAB & NURSING,425146,1049 ANNA KNAPP BOULEVARD,MOUNT PLEASANT,Charleston,120,20,41,26,129,61,17,0
HEARTLAND HEALTH CARE CENTER - GREENVILLE WEST,425294,600 SULPHER SPRINGS ROAD,GREENVILLE,Greenville,2,15,27,0,92,8,28,0
BLUE RIDGE OF SUMTER,425310,1761 PINEWOOD ROAD,SUMTER,Sumter,41,10,24,8,82,20,4,0
PRESBYTERIAN HOME OF SC - FOOTHILLS,425403,205 BUD NALLEY DRIVE,EASLEY,Pickens,8,0,1,1,33,7,3,0
"GRAND STRAND REHAB AND NURSING CENTER, LLC",425323,4452 SOCASTEE BLVD,MYRTLE BEACH,Horry,7,2,10,0,62,12,4,0
WILLOW BROOKE COURT AT PARK POINTE VILLAGE,425375,3025 CHESBROUGH BLVD,ROCK HILL,York,0,0,5,0,25,4,0,0
HONORAGE NURSING CENTER,425115,1207 NORTH CASHUA ROAD,FLORENCE,Florence,19,1,12,2,62,17,14,0
THE PRESTON HEALTH CENTER,425325,87 BIRD SONG WAY,HILTON HEAD ISLAND,Beaufort,3,0,6,0,46,7,0,0
WHITE OAK MANOR - ROCK HILL,425088,1915 EBENEZER RD,ROCK HILL,York,2,1,19,0,130,24,3,0
GOLDEN AGE INMAN,425316,82 N MAIN STREET,INMAN,Spartanburg,0,0,8,0,34,1,2,0
FAITH HEALTHCARE CENTER,425009,617 WEST MARION STREET,FLORENCE,Florence,74,2,21,4,94,32,5,0
WINDSOR MANOR,425114,5583 SUMMERTON HIGHWAY,MANNING,Clarendon,45,4,21,18,26,32,14,0
HERITAGE HEALTHCARE OF PICKENS,425306,163 LOVE & CARE ROAD,SIX MILE,Pickens,0,0,17,0,41,0,2,0
SOUTHERN OAKS REHABILITATION AND HEALTHCARE CENTER,425314,109 BENTZ ROAD,PIEDMONT,Greenville,42,20,16,4,69,10,8,0
