Week Ending,Federal Provider Number,Provider Name,Provider Address,Provider City,Provider State,Provider Zip Code,Submitted Data,Passed Quality Assurance Check,Residents Weekly Admissions COVID-19,Residents Total Admissions COVID-19,Residents Weekly Confirmed COVID-19,Residents Total Confirmed COVID-19,Residents Weekly Suspected COVID-19,Residents Total Suspected COVID-19,Residents Weekly All Deaths,Residents Total All Deaths,Residents Weekly COVID-19 Deaths,Residents Total COVID-19 Deaths,Number of All Beds,Total Number of Occupied Beds,Resident Access to Testing in Facility,Laboratory Type Is State Health Dept,Laboratory Type Is Private Lab,Laboratory Type Is Other,Able to Test or Obtain Resources to Test All Current Residents Within Next 7 Days,Reason for Not Testing Residents - Lack of PPE for Personnel ,Reason for Not Testing Residents - Lack of Supplies,Reason for Not Testing Residents  - Lack of Access to Laboratory,Reason for Not Testing Residents - Lack of Access to Trained Personnel ,Reason for Not Testing Residents  - Uncertainty About Reimbursement,Reason for Not Testing Residents  - Other,During Past Two Weeks Average Time to Receive Resident Test Results,Has Facility Performed Resident Tests Since Last Report,Tested Residents with New Signs or Symptoms,Tested Asymptomatic Residents in a Unit or Section After a New Case,Tested Asymptomatic Residents Facility-Wide After a New Case,Tested Asymptomatic Residents Without Known Exposure as Surveillance,Tested Another Subgroup of Residents,Able to Test or Obtain Resources to Test All Staff and/or Personnel Within Next 7 Days,Reason for Not Testing Staff and/or Personnel - Lack of PPE for Personnel ,Reason for Not Testing Staff and/or Personnel - Lack of Supplies,Reason for Not Testing Staff and/or Personnel - Lack of Access to Laboratory,Reason for Not Testing Staff and/or Personnel  - Lack of Access to Trained Personnel ,Reason for Not Testing Staff and/or Personnel - Uncertainty About Reimbursement,Reason for Not Testing Staff and/or Personnel - Other,During Past Two Weeks Average Time to Receive Staff and/or Personnel Test Results,Has Facility Performed Staff and/or Personnel Tests Since Last Report,Tested Staff and/or Personnel with New Signs or Symptoms,Tested Asymptomatic Staff and/or Personnel in a Unit or Section After a New Case,Tested Asymptomatic Staff and/or Personnel Facility-Wide After a New Case,Tested Asymptomatic Staff and/or Personnel Without Known Exposure as Surveillance,Tested Another Subgroup of Staff and/or Personnel,In-House Point-of-Care Test Machine,COVID-19 Point-of-Care Tests Performed on Residents Since Last Report,COVID-19 Point-of-Care Tests Performed on Staff and/or Personnel Since Last Report,Enough Supplies to Test All Staff and/or Personnel Using Point-of-Care Test Machine,Staff Weekly Confirmed COVID-19,Staff Total Confirmed COVID-19,Staff Weekly Suspected COVID-19,Staff Total Suspected COVID-19,Staff Weekly COVID-19 Deaths,Staff Total COVID-19 Deaths,Shortage of Nursing Staff,Shortage of Clinical Staff,Shortage of Aides,Shortage of Other Staff,Any Current Supply of N95 Masks,One-Week Supply of N95 Masks,Any Current Supply of Surgical Masks,One-Week Supply of Surgical Masks,Any Current Supply of Eye Protection,One-Week Supply of Eye Protection,Any Current Supply of Gowns,One-Week Supply of Gowns,Any Current Supply of Gloves,One-Week Supply of Gloves,Any Current Supply of Hand Sanitizer,One-Week Supply of Hand Sanitizer,Ventilator Dependent Unit,Number of Ventilators in Facility,Number of Ventilators in Use for COVID-19,Any Current Supply of Ventilator Supplies,One-Week Supply of Ventilator Supplies,"Weekly Resident Confirmed COVID-19 Cases Per 1,000 Residents","Weekly Resident COVID-19 Deaths Per 1,000 Residents","Total Resident Confirmed COVID-19 Cases Per 1,000 Residents","Total Resident COVID-19 Deaths Per 1,000 Residents",Total Residents COVID-19 Deaths as a Percentage of Confirmed COVID-19 Cases,County,Three or More Confirmed COVID-19 Cases This Week,Initial Confirmed COVID-19 Case This Week,Geolocation
08/02/2020,525503,BENEDICTINE MANOR OF WAUSAU,1821 N 4TH AVE,WAUSAU,WI,54401,Y,Y,0,0,0,0,0,1,0,2,0,0,82,57,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,7,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Marathon,N,N,POINT (-89.641234 44.989112)
09/06/2020,525617,"ST PAUL ELDER SERVICES, INC",316 EAST 14TH STREET,KAUKAUNA,WI,54130,Y,N,0,0,13,31,15,82,2,51,2,3,141,116,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,Y,Y,Y,N,Y,12,0,Y,10,30,11,145,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,112.1,17.2,267.2,25.9,9.7,Outagamie,Y,N,POINT (-88.271451 44.268294)
08/16/2020,525324,DELAVAN HEALTH SERVICES,905 E GENEVA ST,DELAVAN,WI,53115,Y,Y,0,0,0,0,0,0,0,0,0,0,50,37,,,,,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,,,,,0,2,0,3,0,0,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,,,,,0,0,0.0,0.0,,Walworth,N,N,POINT (-88.632716 42.627545)
10/18/2020,525346,WILLIAMS BAY HEALTH SERVICES,146 CLOVER ST,WILLIAMS BAY,WI,53191,Y,Y,0,0,0,8,0,2,0,5,0,2,62,30,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,28,68,Y,1,6,0,5,0,0,N,N,N,N,N,N,Y,Y,N,N,N,N,Y,Y,Y,Y,N,,,,,0,0,266.7,66.7,25.0,Walworth,N,N,POINT (-88.545382 42.579585)
05/24/2020,525335,SHAWANO HEALTH SERVICES,1436 S LINCOLN ST,SHAWANO,WI,54166,Y,Y,0,0,0,0,0,0,1,1,0,0,100,50,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Shawano,,,POINT (-88.603563 44.76285800000001)
07/05/2020,525565,GENEVA LAKE MANOR,211 S CURTIS ST,LAKE GENEVA,WI,53147,Y,Y,0,0,0,32,0,0,0,20,0,8,60,41,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,0,1,0,0,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,780.5,195.1,25.0,Walworth,N,N,POINT (-88.423667 42.589206)
08/09/2020,525472,OAKBROOK HEALTH AND REHABILITATION,206 W PROSPECT ST,THORP,WI,54771,Y,Y,0,0,0,0,0,0,1,9,0,0,58,28,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Clark,N,N,POINT (-90.80373 44.957741)
09/20/2020,525498,BRIA OF TRINITY VILLAGE,7500 W DEAN RD,MILWAUKEE,WI,53223,Y,Y,0,10,6,12,0,1,0,4,0,2,87,74,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,Y,N,Y,2,0,Y,0,4,0,0,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,Y,12,0,Y,Y,81.1,0,162.2,27.0,16.7,Milwaukee,Y,N,POINT (-88.003209 43.170585)
08/16/2020,525326,PINE CREST NURSING HOME,2100 E SIXTH ST,MERRILL,WI,54452,Y,Y,0,0,0,0,3,38,0,32,0,0,160,117,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,3-7 DAYS,N,N,N,N,N,N,N,,,,0,2,1,52,0,0,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Lincoln,N,N,POINT (-89.670066 45.184923)
07/05/2020,525329,RIB LAKE HEALTH SERVICES,650 PEARL ST,RIB LAKE,WI,54470,Y,Y,0,0,0,0,0,0,0,0,0,0,60,38,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Taylor,N,N,POINT (-90.205348 45.317528)
05/31/2020,525337,ROCKY KNOLL HEALTH CARE,N7135 ROCKY KNOLL PARKWAY,PLYMOUTH,WI,53073,Y,Y,0,0,0,0,0,0,0,0,0,0,149,112,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Sheboygan,N,N,POINT (-87.979629 43.79867)
07/12/2020,525568,"SUNNY RIDGE NURSING AND REHABILITATION CENTER, LLC",3014 ERIE AVE,SHEBOYGAN,WI,53081,Y,Y,0,0,0,24,1,21,0,11,0,2,121,78,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,1,48,0,0,Y,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,307.7,25.6,8.3,Sheboygan,N,N,POINT (-87.747621 43.752415)
07/12/2020,525431,CLAIRIDGE HOUSE,1519 60TH ST,KENOSHA,WI,53140,Y,Y,0,0,0,0,0,0,1,6,0,0,87,49,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Kenosha,N,N,POINT (-87.828548 42.58074)
07/05/2020,525571,BORNEMANN NURSING HOME,226 BORNEMANN ST,GREEN BAY,WI,54302,Y,Y,0,0,0,0,0,0,0,1,0,0,127,39,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Brown,N,N,POINT (-87.976845 44.50482000000001)
08/02/2020,525362,LAFAYETTE MANOR,719 E CATHERINE ST  BOX 167,DARLINGTON,WI,53530,Y,Y,0,4,0,0,0,0,0,7,0,0,64,44,Y,Y,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,5,0,0,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Lafayette,N,N,POINT (-90.109903 42.681876)
07/05/2020,525623,BAY AT NU ROC HEALTH AND REHABILITATION CTR (THE),3576A NU ROC LN,LAONA,WI,54541,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Forest,,,POINT (-88.607527 45.516319)
08/09/2020,525069,MAPLEWOOD CENTER,8615 W BELOIT RD,WEST ALLIS,WI,53227,Y,Y,0,0,0,1,0,3,2,16,0,1,150,95,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,10,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,43,0,Y,Y,0,0,10.5,10.5,100.0,Milwaukee,N,N,POINT (-88.021123 42.989762)
10/18/2020,525503,BENEDICTINE MANOR OF WAUSAU,1821 N 4TH AVE,WAUSAU,WI,54401,Y,Y,0,0,0,0,0,1,0,5,0,0,82,56,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,0,0,Y,1,1,3,19,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Marathon,N,N,POINT (-89.641234 44.989112)
11/08/2020,525069,MAPLEWOOD CENTER,8615 W BELOIT RD,WEST ALLIS,WI,53227,Y,Y,1,8,10,44,3,16,4,41,4,14,150,72,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,N,Y,N,N,,,,10,43,2,32,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,43,0,Y,Y,138.9,55.6,611.1,194.4,31.8,Milwaukee,Y,N,POINT (-88.021123 42.989762)
11/15/2020,525522,GRANCARE NURSING AND REHAB CTR,517 E DIVISION ST,FOND DU LAC,WI,54935,N,,0,0,0,0,0,0,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,Fond du Lac,,,POINT (-88.427489 43.778647)
06/07/2020,525542,OAK RIDGE CARE CENTER,1400 8TH AVE,UNION GROVE,WI,53182,Y,Y,2,8,0,6,3,28,0,18,0,0,74,65,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,0,29,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,92.3,0.0,0.0,Racine,N,N,POINT (-88.056959 42.69032)
11/08/2020,525434,HAYWARD HEALTH SERVICES,10775 NYMAN AVE,HAYWARD,WI,54843,Y,Y,0,0,0,0,0,0,0,13,0,0,56,36,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,0,0,Y,0,3,4,24,0,0,N,N,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Sawyer,N,N,POINT (-91.488237 46.022739)
10/18/2020,525521,HEARTLAND COUNTRY VILLAGE,634 CENTER ST,BLACK EARTH,WI,53515,Y,Y,1,3,0,0,0,0,0,4,0,0,50,39,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,N,N,Y,Y,N,N,N,N,N,N,1-2 DAYS,N,N,N,N,N,N,Y,0,0,Y,0,0,0,0,0,0,Y,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Dane,N,N,POINT (-89.746716 43.143661)
10/04/2020,525219,EDENBROOK OF PLATTEVILLE,1300 N WATER ST,PLATTEVILLE,WI,53818,Y,Y,0,0,0,1,0,6,0,7,0,0,81,48,,,,,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,3-7 DAYS,Y,N,N,Y,N,N,Y,0,0,Y,0,2,0,4,0,0,N,N,N,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,20.8,0.0,0.0,Grant,N,N,POINT (-90.465796 42.746448)
08/02/2020,525172,JEWISH HOME AND CARE CENTER,1414 N PROSPECT AVE,MILWAUKEE,WI,53202,Y,Y,0,4,0,12,0,16,0,21,0,5,136,96,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,0,16,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,125.0,52.1,41.7,Milwaukee,N,N,POINT (-87.894727 43.048628)
11/01/2020,525325,VILLA AT BRADLEY ESTATES (THE),6735 W BRADLEY RD,MILWAUKEE,WI,53223,Y,Y,3,36,7,46,0,1,0,274,0,6,198,156,,,,,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,N,N,Y,N,N,N,N,N,N,1-2 DAYS,Y,N,N,Y,Y,N,Y,0,0,Y,0,30,0,9,0,0,Y,N,N,N,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,44.9,0,294.9,38.5,13.0,Milwaukee,Y,N,POINT (-87.993885 43.16319800000001)
08/02/2020,525605,MEADOW VIEW HEALTH SERVICES,3613 S 13TH ST,SHEBOYGAN,WI,53081,Y,Y,0,0,0,0,0,0,0,3,0,0,50,32,Y,N,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Sheboygan,N,N,POINT (-87.722866 43.717062)
07/12/2020,525409,PINE VIEW CARE CENTER,400 COUNTY RD R,BLACK RIVER FALLS,WI,54615,Y,Y,0,0,0,0,0,0,2,16,0,0,95,62,Y,Y,Y,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,N,N,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,,,,,0,0,0.0,0.0,,Jackson,N,N,POINT (-90.861725 44.288473)
